time,speed
1627339798.123432,0.008902316883971409
1627339798.1332896,0.00897844087290708
1627339798.1432147,0.009078686825883683
1627339798.153342,0.009205288887098567
1627339798.16328,0.009391535944285226
1627339798.173347,0.009580291626113645
1627339798.183219,0.009718844466697765
1627339798.1932871,0.009862715107351858
1627339798.2032614,0.01004005023954763
1627339798.2133424,0.01016730991072557
1627339798.2233534,0.010268491881036044
1627339798.2332711,0.010307519583677614
1627339798.2431796,0.010327450599593824
1627339798.253333,0.010326284714596137
1627339798.2636032,0.01025247468743976
1627339798.2732084,0.010159275707022847
1627339798.2833855,0.01000424606740734
1627339798.2933996,0.009875651829458348
1627339798.303385,0.009702502707790642
1627339798.3133466,0.009531506178651878
1627339798.3233101,0.009413643801479845
1627339798.3332608,0.009301360977637466
1627339798.3431923,0.00915950410347938
1627339798.3531454,0.009103374712149902
1627339798.3633862,0.009006681673157706
1627339798.3733811,0.00902401339877035
1627339798.3833697,0.00897821327161628
1627339798.3932588,0.008982384005598844
1627339798.4033785,0.008981949002178805
1627339798.4133708,0.008975929503661086
1627339798.4233518,0.008950781638380811
1627339798.4332619,0.008998222459457365
1627339798.4433324,0.009010438314312984
1627339798.4532876,0.009014914876372817
1627339798.4632733,0.009087980160271493
1627339798.47335,0.009178555304781021
1627339798.4833405,0.009274753885047842
1627339798.4935997,0.009439118206672308
1627339798.5032086,0.009607886243309466
1627339798.5133395,0.009783854827392921
1627339798.5234284,0.009980968523110449
1627339798.5334227,0.010205119395826487
1627339798.5437465,0.010352721659152119
1627339798.5532901,0.01053608690557002
1627339798.563413,0.01072790293952047
1627339798.5732212,0.010919498337391965
1627339798.583402,0.011055053744395388
1627339798.59327,0.011171710826288428
1627339798.6034193,0.011262915517330434
1627339798.613373,0.011429471622365912
1627339798.6234207,0.011499042877724684
1627339798.6332464,0.011570373357963995
1627339798.6433434,0.011682917893622297
1627339798.6532793,0.011746452689930761
1627339798.6632972,0.011837695538583435
1627339798.6734056,0.011879664599048836
1627339798.6833203,0.011897632007374124
1627339798.6932914,0.011932024432291185
1627339798.703412,0.011989356579863424
1627339798.713318,0.011985267282128363
1627339798.7234266,0.011910555619182113
1627339798.7333918,0.011810478849395623
1627339798.7433245,0.011673031490749277
1627339798.753257,0.011473944236288806
1627339798.7632332,0.011263231763478149
1627339798.773346,0.01099369475849333
