time,ax,ay,az,rx,ry,rz,qx,qy,qz,qw
1627339798.1234543,0.25869115977540036,-0.017219357899951184,9.793449904371949,-0.00041276603251051355,-3.2242357414316195e-05,2.7973495577099633e-05,-0.007162575041959763,0.011645385791699513,0.5496634504201388,0.8352743103917326
1627339798.1333075,0.25862391393329165,-0.01702412187549222,9.7932872272705,-0.0003188510371693155,-1.585217112129993e-05,7.15597217380049e-05,-0.0071625299856816725,0.011645431509082663,0.5496636557631844,0.8352741750119074
1627339798.143237,0.25827695610722223,-0.01679430659141013,9.792825375977035,-0.000386220637435293,4.885620853285344e-05,9.560558488007312e-05,-0.007163166906790136,0.011645338553845917,0.5496639889164164,0.8352739516110078
1627339798.1533766,0.2578086379298821,-0.01657315114430323,9.792074964279582,-0.0003937008117894361,8.499015501174263e-05,9.271485742235201e-05,-0.0071641227070777655,0.011645200297737366,0.5496643496980221,0.8352737079143767
1627339798.1633222,0.25734961830719477,-0.016136873174121453,9.791225387409897,-0.00038931259022456524,9.727983555967371e-05,0.00016036240941271347,-0.007165258192088244,0.011644970334157605,0.5496649956561692,0.83527327627109
1627339798.173363,0.25713347673498854,-0.01572006572441595,9.790755769164283,-0.00043436410261908545,0.00011613346927267173,0.00011393228606949349,-0.00716674091417821,0.011644587829544622,0.5496654544138073,0.8352729669787742
1627339798.1832263,0.25712383949628,-0.014845103179218368,9.790105908038214,-0.00045598912625378956,0.00013303206377671104,0.00019692433004369156,-0.007168464700221058,0.011644122733013813,0.5496662840393942,0.8352724126957591
1627339798.1933026,0.2572088573264797,-0.01402117547941558,9.789723717628416,-0.00040256131958943425,0.00015808801322190992,0.00017103361885070117,-0.0071701205068540035,0.011643834603719792,0.5496669947150084,0.8352719347885675
1627339798.2032566,0.2576463563288842,-0.01293524090900403,9.789743695374648,-0.00036172667790925,0.00022584393461440622,0.00019465934425093334,-0.007171864090273901,0.01164387015343106,0.5496678025805136,0.8352713876580022
1627339798.2133536,0.2583711559034773,-0.011735000408734512,9.790202385964122,-0.00033924183014576187,0.0002385961103767545,0.00013960754166037381,-0.007173578129198598,0.011643985709363144,0.549668392178311,0.8352709833077503
1627339798.2233639,0.25951360822883035,-0.010175319803224642,9.791066750792243,-0.0003697589948122268,0.0002762437424163877,0.00015450985296356671,-0.007175577497585108,0.011644136282712525,0.5496690336610923,0.8352705418907204
1627339798.2332947,0.2607814571678387,-0.008618996043265895,9.791831584390241,-0.0003525777640622985,0.0002794066819884057,8.939093672600011e-05,-0.007177532453950412,0.01164431062335317,0.549669400011115,0.8352702815927706
1627339798.243187,0.2622089241361791,-0.007018950995852702,9.793061331811064,-0.00033773981390823306,0.0002874456477576847,2.112512273017252e-05,-0.007179461759436222,0.011644534774121034,0.5496694883024971,0.8352702037822272
1627339798.2533526,0.2637571221678726,-0.005397466603933686,9.794463170686676,-0.00031032211965797903,0.0003256769442480161,2.5555132105405674e-05,-0.0071814048702499925,0.011644982913093552,0.5496695792368671,0.835270120970373
1627339798.263606,0.26535243391593677,-0.0039051162174492454,9.796260022478076,-0.00023300273222211148,0.00037574890454989486,5.608210477570689e-05,-0.0071831771019477434,0.011645826900291596,0.549669785122411,0.8352699584697911
1627339798.273241,0.26678518129901985,-0.002698228417940011,9.797796598728068,-0.00015403445420997014,0.0003672474518323307,1.2451749029221751e-05,-0.007184601485719955,0.011646845856626094,0.5496698193378551,0.8352699095045912
1627339798.2834022,0.26793649046592344,-0.0016606196874278563,9.799546949316433,-9.530153891014969e-05,0.000377341842338405,8.970967493700187e-05,-0.007185834917682896,0.011648050654718866,0.5496701682177394,0.8352696525189169
1627339798.2934248,0.2688844135906293,-0.0012630336368121774,9.80144646641137,-3.591354404817663e-05,0.0004171782581635118,8.049293327098668e-05,-0.0071869267091870135,0.01164957851013923,0.5496704740101673,0.8352694206035303
1627339798.3034017,0.26956423465437435,-0.0009885901964297324,9.803241091453778,7.6121311346122574e-06,0.0004684765691981283,9.224507418655497e-05,-0.007187988760940082,0.011651429282739876,0.5496708259753941,0.8352691540412144
1627339798.3133636,0.2700820172872835,-0.0009855024425795258,9.80461415279431,3.3649902532165976e-05,0.000556252663131575,8.671579186525243e-05,-0.007189190566977024,0.011653711708065102,0.5496711470985365,0.8352689005391305
1627339798.3233252,0.2703315910610209,-0.001217978439565271,9.805519881932218,7.322071279565943e-05,0.00053422470908854,0.00013006483063819136,-0.0071901835976656584,0.011655992025688042,0.5496716425311322,0.8352685341260127
1627339798.3332815,0.2703419061153791,-0.0018300828583637397,9.806315077413032,0.00018335234741955196,0.0005034714612159942,0.00010834762297414109,-0.007190624636966305,0.01165843996433239,0.5496720522387575,0.8352682265481406
1627339798.3432047,0.27019810118302773,-0.0024791823280102716,9.807012895479785,0.00027803462370004433,0.0003748235463680132,0.0001400382538154815,-0.007190329175519401,0.011660605563732784,0.5496725867025792,0.8352678471512412
1627339798.3531547,0.26986702643920385,-0.0033769342446212116,9.807746942591994,0.0003690638751849461,0.00026778319945075475,0.00012359725621575884,-0.00718934898066046,0.011662569161961268,0.5496730469921579,0.8352675252536752
1627339798.3634276,0.26945425991075683,-0.0042781149590479855,9.808081970725896,0.00047475881295895464,0.00018693911611395578,0.00015812398818318296,-0.007187710873581572,0.01166447870654383,0.5496736579208932,0.8352671106216124
1627339798.3733823,0.26888792397833244,-0.005427900550044677,9.808344886690914,0.0005610559644957018,8.322898597680351e-05,6.688562875975889e-05,-0.007185415562596874,0.011666183715948901,0.5496738733059794,0.8352669648062658
1627339798.3834014,0.26852160539852266,-0.006365003684074224,9.808431531556602,0.0006001582028451587,1.888251805417295e-05,0.00014531217205019555,-0.007182797293105692,0.011667713382570954,0.5496744128916161,0.8352666108501862
1627339798.3932705,0.26821864478770874,-0.0075323001921717685,9.808274458260799,0.0006250057635683319,-3.1252025298388904e-05,0.00011211003560114102,-0.007179918225319591,0.01166909790858907,0.5496748183230397,0.8352663494549606
1627339798.4033945,0.26809032995076676,-0.008527221437229067,9.807519036746744,0.0006313579021493036,-3.598310953153331e-05,0.00017660564271406318,-0.007177025618933536,0.01167047217991591,0.5496754809702185,0.8352659190339622
1627339798.4133804,0.2679437569795318,-0.009768479341402379,9.805997895759303,0.0006038989546408801,-3.7861095312934935e-05,0.00015582527908868625,-0.007174239557415999,0.01167175999753283,0.5496760612991562,0.8352655430764527
1627339798.423381,0.26779022058479207,-0.011035073176717203,9.80468167333595,0.0006305409358516365,-8.421165583606117e-05,0.0001647193507412125,-0.007171215260741325,0.01167292391627436,0.5496766782316738,0.8352651467993877
1627339798.4332798,0.2676897298235227,-0.012521612865957325,9.803097226724235,0.0005997144328454103,-0.00012763016793410322,0.0001395064700008471,-0.007168193471489814,0.01167382193918565,0.5496771777380968,0.8352648314932583
1627339798.4433436,0.26747736158895596,-0.013982375054532087,9.801570594785046,0.0005394603878956278,-8.047022208451708e-05,0.00017087282823212435,-0.007165554095844207,0.011674742421608795,0.5496778049644523,0.8352644285440506
1627339798.4533145,0.26721495971656367,-0.01566964803257427,9.799579146144302,0.00046090945406069975,-0.00012692382563894456,0.00013186080263522844,-0.00716310988730968,0.011675265198871541,0.5496782771374951,0.8352641315124234
1627339798.4633021,0.2667571258019096,-0.017373395447623775,9.797983422411964,0.0003971064600919337,-0.00018393662685456448,0.00011521565972368035,-0.007160777672888584,0.011675369982651895,0.5496786718130855,0.835263890347214
1627339798.4733753,0.26632857860509374,-0.019089327523980952,9.79676133022169,0.00034565351946800574,-0.0002473643814398755,0.00010994494312821233,-0.007158484886481412,0.0116750675041776,0.5496790438844196,0.8352636693867387
1627339798.4833527,0.2658433668251221,-0.020657709876406912,9.795898514600555,0.00035640192705740486,-0.00019212405475355632,9.754090856598932e-05,-0.00715629152600261,0.011675037714593195,0.5496793645638124,0.8352634775463389
1627339798.493619,0.26532889028266526,-0.021885491397398663,9.795200534012853,0.00025557022300084397,-0.00017129567668032773,0.000126029746595411,-0.007154586564028368,0.011674799022535721,0.5496797873288269,0.835263217273992
1627339798.5032332,0.2646953679861395,-0.022920984325113983,9.794868034015106,0.0001576608461669133,-0.00018350529111100015,0.00010665398444223313,-0.00715324851015465,0.011674237214198668,0.5496801273904719,0.8352630127683007
1627339798.513359,0.26392793554677385,-0.023609782850528827,9.79516251676791,0.00011223734161276724,-0.00015932544999736035,7.687848011419679e-05,-0.007152146956301405,0.011673667214914172,0.5496803392922355,0.8352628907029005
1627339798.5234413,0.2631394641854804,-0.023884535895578353,9.795847526502591,7.359873586383216e-05,-2.8152582642862245e-05,4.0724350023348716e-05,-0.00715156938531542,0.011673535639652392,0.5496803909408505,0.8352628635093209
1627339798.5334404,0.2622591590675152,-0.023726291095974024,9.796369753159178,4.7599530565124654e-05,-2.1687503230842238e-05,-1.6344410887446393e-05,-0.007151102181625591,0.011673371602898578,0.5496801955469528,0.8352629983873295
1627339798.5437484,0.2613770337549046,-0.023025489640276686,9.79709564412323,-1.9063448741729746e-05,1.3671503506321697e-05,2.4353453839984598e-05,-0.007151002403808211,0.0116731719386937,0.5496801738585427,0.8352630162918598
1627339798.5533113,0.26029332932939536,-0.022102984698176863,9.798217995275984,-8.25649348381847e-05,6.25645118195081e-05,4.920089842374084e-05,-0.007151313560037098,0.011673002845336778,0.5496802497675319,0.8352629660205089
1627339798.5634284,0.2593564016801715,-0.02093994611114394,9.799563987946593,-0.00012345110506755135,0.00010087551874588494,5.351149415946875e-05,-0.007151899769744181,0.011672875237802888,0.5496803325296173,0.8352629083072325
1627339798.573255,0.25843535810582935,-0.019480082900175576,9.8006498818084,-0.00017697009615239777,6.256875558180065e-05,3.524896019045202e-05,-0.007152596230176901,0.011672455542842682,0.5496803360290105,0.8352629058718464
1627339798.583411,0.25771198913348775,-0.01779649251969652,9.801742455587844,-0.0002495182483126782,9.390240238870768e-05,5.777715148424431e-05,-0.007153694525065653,0.01167195382256966,0.5496804263479681,0.8352628440217362
1627339798.593284,0.2571362285657374,-0.016255363102132332,9.802658649918794,-0.000315805423638499,9.866923033911146e-05,1.469146027011221e-05,-0.007155073398293751,0.011671299493895115,0.5496803466558907,0.8352628937706197
1627339798.6034355,0.25675372460443535,-0.014828120854922439,9.803764643338717,-0.00042602787772154176,0.00011674711904907316,-2.781438702351938e-06,-0.0071569506475445705,0.011670413924392933,0.5496802065589709,0.8352629822387863
1627339798.6133924,0.25673461503599765,-0.013575946710012176,9.80418271530744,-0.0004625362656141496,0.00015428991022529601,-4.8901757350315956e-05,-0.007159084859605709,0.011669578223002583,0.5496798636138768,0.8352632013015457
1627339798.623459,0.2569443444833618,-0.012313786980202454,9.804109770020112,-0.0004746453438631412,0.0001710769801164981,-3.1632530851274503e-06,-0.007161329504669028,0.011668781038217658,0.5496797103325617,0.8352632940723123
1627339798.6332595,0.25749030953054,-0.011355303435559782,9.80355147003862,-0.0005457910849682554,0.00016295402405980586,2.8172543233921433e-05,-0.007163847016915745,0.011667759054642185,0.5496796873380434,0.8352633018998818
1627339798.6433635,0.25824531182963484,-0.010608753784773538,9.803129167672429,-0.0006207603546750413,0.00025479482142108764,6.388368376376608e-05,-0.007166932636953399,0.011666906431526692,0.5496798074661219,0.8352632082864462
1627339798.6532962,0.25931876568064305,-0.009965100444642017,9.802614572655589,-0.0006284659809296903,0.00030183573366298824,0.0001024419860020946,-0.007170186261798482,0.01166621886258171,0.5496800913574436,0.83526300313232
1627339798.6633174,0.2605133892119861,-0.009248583062598861,9.80164603451883,-0.0006601699058405882,0.00035742636193604184,0.00015269677675236833,-0.007173734804113842,0.011665677648499937,0.549680588611239,0.8352626529601407
1627339798.6734128,0.2618735107069744,-0.008529774135567828,9.800608239401987,-0.000626366588283394,0.0004044343873274795,0.00015894953496037108,-0.007177281421279214,0.011665424594801927,0.549681112098202,0.8352622815272959
1627339798.683347,0.2633082170618662,-0.007758810697788644,9.799708971991823,-0.0006066630655867312,0.0004133116489936357,0.00021685424157833602,-0.007180783979565796,0.011665260213168546,0.5496818726016405,0.8352617532389393
1627339798.6933088,0.26481459827593495,-0.007128628823207202,9.799095339012407,-0.0005302095881588104,0.0004209994668680268,0.00016498171130861945,-0.007183970550521916,0.01166535188362823,0.549682415551399,0.8352613672219724
