time,latitude,longitude,altitude,variance_latitude,variance_longitude,variance_altitude
1627339798.383352280,42.523291188,-71.601969682,111.980880737,0.001225000,0.001296000,0.004225000
1627339798.393231392,42.523291189,-71.601969680,111.980773926,0.001225000,0.001296000,0.004225000
1627339798.403349400,42.523291188,-71.601969680,111.980827332,0.001225000,0.001296000,0.004225000
1627339798.413327217,42.523291187,-71.601969680,111.980857849,0.001225000,0.001296000,0.004225000
1627339798.423325300,42.523291188,-71.601969678,111.980766296,0.001225000,0.001296000,0.004225000
1627339798.433239937,42.523291187,-71.601969678,111.980812073,0.001225000,0.001296000,0.004225000
1627339798.443300724,42.523291186,-71.601969678,111.980857849,0.001225000,0.001296000,0.004225000
1627339798.453261137,42.523291187,-71.601969676,111.980766296,0.001225000,0.001296000,0.004225000
1627339798.463242054,42.523291186,-71.601969676,111.980812073,0.001225000,0.001296000,0.004225000
1627339798.473320723,42.523291185,-71.601969676,111.980857849,0.001225000,0.001296000,0.004225000
1627339798.483313799,42.523291185,-71.601969675,111.980773926,0.001225000,0.001296000,0.004225000
1627339798.493557692,42.523291185,-71.601969674,111.980812073,0.001225000,0.001296000,0.004225000
1627339798.503179789,42.523291184,-71.601969674,111.980857849,0.001225000,0.001296000,0.004225000
1627339798.513305664,42.523291185,-71.601969673,111.980758667,0.001225000,0.001296000,0.004225000
1627339798.523414373,42.523291184,-71.601969672,111.980796814,0.001225000,0.001296000,0.004225000
1627339798.533389330,42.523291183,-71.601969672,111.980834961,0.001225000,0.001296000,0.004225000
1627339798.543717623,42.523291184,-71.601969671,111.980735779,0.001225000,0.001296000,0.004225000
1627339798.553260565,42.523291183,-71.601969671,111.980766296,0.001225000,0.001296000,0.004225000
1627339798.563393831,42.523291182,-71.601969671,111.980804443,0.001225000,0.001296000,0.004225000
1627339798.573204756,42.523291182,-71.601969669,111.980712891,0.001225000,0.001296000,0.004225000
1627339798.583339214,42.523291181,-71.601969669,111.980751038,0.001225000,0.001296000,0.004225000
1627339798.593273401,42.523291180,-71.601969669,111.980789185,0.001225000,0.001296000,0.004225000
1627339798.603380680,42.523291181,-71.601969668,111.980705261,0.001225000,0.001296000,0.004225000
1627339798.613333941,42.523291180,-71.601969667,111.980743408,0.001225000,0.001296000,0.004225000
1627339798.623403311,42.523291179,-71.601969667,111.980781555,0.001225000,0.001296000,0.004225000
1627339798.633232355,42.523291179,-71.601969666,111.980697632,0.001225000,0.001296000,0.004225000
1627339798.643337727,42.523291178,-71.601969665,111.980735779,0.001225000,0.001296000,0.004225000
1627339798.653271198,42.523291177,-71.601969665,111.980781555,0.001225000,0.001296000,0.004225000
1627339798.663268089,42.523291178,-71.601969664,111.980705261,0.001225000,0.001296000,0.004225000
1627339798.673374414,42.523291177,-71.601969663,111.980743408,0.001225000,0.001296000,0.004225000
1627339798.683300495,42.523291176,-71.601969663,111.980789185,0.001225000,0.001296000,0.004225000
1627339798.693241358,42.523291176,-71.601969661,111.980720520,0.001225000,0.001296000,0.004225000
1627339798.703385830,42.523291175,-71.601969661,111.980758667,0.001225000,0.001296000,0.004225000
1627339798.713302851,42.523291174,-71.601969660,111.980796814,0.001225000,0.001296000,0.004225000
1627339798.723395109,42.523291174,-71.601969659,111.980728149,0.001225000,0.001296000,0.004225000
1627339798.733354330,42.523291173,-71.601969659,111.980766296,0.001225000,0.001296000,0.004225000
1627339798.743297338,42.523291172,-71.601969658,111.980804443,0.001225000,0.001296000,0.004225000
1627339798.753230333,42.523291173,-71.601969657,111.980735779,0.001225000,0.001296000,0.004225000
1627339798.763214588,42.523291172,-71.601969657,111.980773926,0.001225000,0.001296000,0.004225000
1627339798.773309946,42.523291171,-71.601969656,111.980812073,0.001225000,0.001296000,0.004225000
1627339798.783290863,42.523291172,-71.601969655,111.980728149,0.001225000,0.001296000,0.004225000
1627339798.793388128,42.523291171,-71.601969655,111.980766296,0.001225000,0.001296000,0.004225000
1627339798.803350687,42.523291170,-71.601969654,111.980796814,0.001225000,0.001296000,0.004225000
1627339798.813268423,42.523291171,-71.601969653,111.980720520,0.001225000,0.001296000,0.004225000
1627339798.823385000,42.523291170,-71.601969653,111.980758667,0.001225000,0.001296000,0.004225000
1627339798.833348751,42.523291169,-71.601969652,111.980789185,0.001225000,0.001296000,0.004225000
1627339798.843356609,42.523291170,-71.601969651,111.980720520,0.001225000,0.001296000,0.004225000
1627339798.853348494,42.523291169,-71.601969651,111.980751038,0.001225000,0.001296000,0.004225000
1627339798.863368988,42.523291168,-71.601969650,111.980789185,0.001225000,0.001296000,0.004225000
1627339798.873310566,42.523291169,-71.601969649,111.980728149,0.001225000,0.001296000,0.004225000
1627339798.883319616,42.523291168,-71.601969648,111.980758667,0.001225000,0.001296000,0.004225000
1627339798.893350840,42.523291167,-71.601969648,111.980796814,0.001225000,0.001296000,0.004225000
1627339798.903304100,42.523291168,-71.601969647,111.980735779,0.001225000,0.001296000,0.004225000
1627339798.913286448,42.523291168,-71.601969647,111.980766296,0.001225000,0.001296000,0.004225000
1627339798.923321962,42.523291167,-71.601969646,111.980804443,0.001225000,0.001296000,0.004225000
1627339798.933165789,42.523291168,-71.601969645,111.980743408,0.001225000,0.001296000,0.004225000
1627339798.943268299,42.523291167,-71.601969645,111.980781555,0.001225000,0.001296000,0.004225000
1627339798.953245163,42.523291166,-71.601969644,111.980819702,0.001225000,0.001296000,0.004225000
1627339798.963320494,42.523291167,-71.601969643,111.980766296,0.001225000,0.001296000,0.004225000
1627339798.973303795,42.523291166,-71.601969643,111.980796814,0.001225000,0.001296000,0.004225000
1627339798.983225822,42.523291165,-71.601969642,111.980834961,0.001225000,0.001296000,0.004225000
1627339798.993164539,42.523291165,-71.601969641,111.980781555,0.001225000,0.001296000,0.004225000
1627339799.003295422,42.523291164,-71.601969641,111.980819702,0.001225000,0.001296000,0.004225000
1627339799.013415813,42.523291164,-71.601969640,111.980850220,0.001225000,0.001296000,0.004225000
1627339799.023373604,42.523291165,-71.601969639,111.980789185,0.001225000,0.001296000,0.004225000
1627339799.033662081,42.523291164,-71.601969639,111.980827332,0.001225000,0.001296000,0.004225000
1627339799.043257713,42.523291163,-71.601969638,111.980865479,0.001225000,0.001296000,0.004225000
1627339799.053348541,42.523291164,-71.601969637,111.980812073,0.001225000,0.001296000,0.004225000
1627339799.063338518,42.523291163,-71.601969637,111.980850220,0.001225000,0.001296000,0.004225000
1627339799.073375463,42.523291162,-71.601969636,111.980888367,0.001225000,0.001296000,0.004225000
1627339799.083451033,42.523291163,-71.601969635,111.980834961,0.001225000,0.001296000,0.004225000
1627339799.093338013,42.523291161,-71.601969635,111.980880737,0.001225000,0.001296000,0.004225000
1627339799.103327990,42.523291160,-71.601969634,111.980918884,0.001225000,0.001296000,0.004225000
1627339799.113328457,42.523291161,-71.601969634,111.980873108,0.001225000,0.001296000,0.004225000
1627339799.123375654,42.523291160,-71.601969633,111.980926514,0.001225000,0.001296000,0.004225000
1627339799.133343458,42.523291159,-71.601969632,111.980964661,0.001225000,0.001296000,0.004225000
1627339799.143293142,42.523291160,-71.601969632,111.980934143,0.001225000,0.001296000,0.004225000
1627339799.153247595,42.523291159,-71.601969631,111.980987549,0.001225000,0.001296000,0.004225000
1627339799.163373232,42.523291158,-71.601969631,111.981033325,0.001225000,0.001296000,0.004225000
1627339799.173418760,42.523291159,-71.601969630,111.981002808,0.001225000,0.001296000,0.004225000
1627339799.183354139,42.523291158,-71.601969630,111.981048584,0.001225000,0.001296000,0.004225000
1627339799.193298578,42.523291157,-71.601969629,111.981094360,0.001225000,0.001296000,0.004225000
1627339799.203284264,42.523291158,-71.601969629,111.981071472,0.001225000,0.001296000,0.004225000
1627339799.213259935,42.523291157,-71.601969628,111.981109619,0.001225000,0.001296000,0.004225000
1627339799.223212719,42.523291156,-71.601969628,111.981155396,0.001225000,0.001296000,0.004225000
1627339799.233375311,42.523291157,-71.601969627,111.981117249,0.001225000,0.001296000,0.004225000
1627339799.243234634,42.523291156,-71.601969627,111.981147766,0.001225000,0.001296000,0.004225000
1627339799.253356457,42.523291155,-71.601969626,111.981193542,0.001225000,0.001296000,0.004225000
1627339799.263479710,42.523291157,-71.601969626,111.981147766,0.001225000,0.001296000,0.004225000
1627339799.273286104,42.523291156,-71.601969625,111.981170654,0.001225000,0.001296000,0.004225000
1627339799.283367157,42.523291155,-71.601969625,111.981201172,0.001225000,0.001296000,0.004225000
1627339799.293367147,42.523291157,-71.601969624,111.981147766,0.001225000,0.001296000,0.004225000
1627339799.303303242,42.523291156,-71.601969624,111.981170654,0.001225000,0.001296000,0.004225000
1627339799.313389540,42.523291155,-71.601969623,111.981193542,0.001225000,0.001296000,0.004225000
1627339799.323317051,42.523291156,-71.601969623,111.981147766,0.001225000,0.001296000,0.004225000
1627339799.333286524,42.523291155,-71.601969622,111.981170654,0.001225000,0.001296000,0.004225000
1627339799.343221426,42.523291154,-71.601969621,111.981193542,0.001225000,0.001296000,0.004225000
1627339799.353343725,42.523291156,-71.601969621,111.981155396,0.001225000,0.001296000,0.004225000
1627339799.363307238,42.523291155,-71.601969620,111.981193542,0.001225000,0.001296000,0.004225000
1627339799.373352766,42.523291154,-71.601969619,111.981216431,0.001225000,0.001296000,0.004225000
1627339799.383255482,42.523291156,-71.601969619,111.981193542,0.001225000,0.001296000,0.004225000
1627339799.393126726,42.523291155,-71.601969618,111.981239319,0.001225000,0.001296000,0.004225000
1627339799.403261900,42.523291154,-71.601969617,111.981269836,0.001225000,0.001296000,0.004225000
1627339799.413204193,42.523291155,-71.601969617,111.981262207,0.001225000,0.001296000,0.004225000
1627339799.423156023,42.523291154,-71.601969616,111.981307983,0.001225000,0.001296000,0.004225000
1627339799.433298349,42.523291153,-71.601969615,111.981346130,0.001225000,0.001296000,0.004225000
1627339799.443339825,42.523291154,-71.601969615,111.981346130,0.001225000,0.001296000,0.004225000
1627339799.453356981,42.523291153,-71.601969614,111.981391907,0.001225000,0.001296000,0.004225000
1627339799.463317394,42.523291153,-71.601969613,111.981437683,0.001225000,0.001296000,0.004225000
1627339799.473258257,42.523291153,-71.601969613,111.981437683,0.001225000,0.001296000,0.004225000
1627339799.483390331,42.523291152,-71.601969612,111.981483459,0.001225000,0.001296000,0.004225000
1627339799.493599892,42.523291151,-71.601969611,111.981536865,0.001225000,0.001296000,0.004225000
1627339799.503238678,42.523291152,-71.601969611,111.981536865,0.001225000,0.001296000,0.004225000
1627339799.513369083,42.523291151,-71.601969610,111.981575012,0.001225000,0.001296000,0.004225000
1627339799.523644447,42.523291150,-71.601969609,111.981620789,0.001225000,0.001296000,0.004225000
1627339799.533688068,42.523291151,-71.601969609,111.981636047,0.001225000,0.001296000,0.004225000
1627339799.543190479,42.523291150,-71.601969608,111.981674194,0.001225000,0.001296000,0.004225000
1627339799.553369761,42.523291149,-71.601969608,111.981719971,0.001225000,0.001296000,0.004225000
1627339799.563383341,42.523291150,-71.601969608,111.981727600,0.001225000,0.001296000,0.004225000
1627339799.573194027,42.523291149,-71.601969607,111.981758118,0.001225000,0.001296000,0.004225000
1627339799.583390951,42.523291147,-71.601969606,111.981796265,0.001225000,0.001296000,0.004225000
1627339799.593250751,42.523291148,-71.601969606,111.981803894,0.001225000,0.001296000,0.004225000
1627339799.603368998,42.523291147,-71.601969606,111.981834412,0.001225000,0.001296000,0.004225000
1627339799.613194704,42.523291146,-71.601969605,111.981872559,0.001225000,0.001296000,0.004225000
1627339799.623277903,42.523291147,-71.601969605,111.981880188,0.001225000,0.001296000,0.004225000
1627339799.633243084,42.523291146,-71.601969604,111.981910706,0.001225000,0.001296000,0.004225000
1627339799.643174171,42.523291145,-71.601969604,111.981941223,0.001225000,0.001296000,0.004225000
1627339799.653294563,42.523291146,-71.601969604,111.981933594,0.001225000,0.001296000,0.004225000
1627339799.663245916,42.523291145,-71.601969603,111.981971741,0.001225000,0.001296000,0.004225000
1627339799.673176289,42.523291144,-71.601969602,111.982002258,0.001225000,0.001296000,0.004225000
1627339799.683371067,42.523291145,-71.601969602,111.982002258,0.001225000,0.001296000,0.004225000
1627339799.693320513,42.523291144,-71.601969601,111.982040405,0.001225000,0.001296000,0.004225000
1627339799.703223705,42.523291143,-71.601969601,111.982070923,0.001225000,0.001296000,0.004225000
1627339799.713320017,42.523291145,-71.601969601,111.982070923,0.001225000,0.001296000,0.004225000
1627339799.723271608,42.523291144,-71.601969600,111.982109070,0.001225000,0.001296000,0.004225000
1627339799.733221292,42.523291143,-71.601969599,111.982147217,0.001225000,0.001296000,0.004225000
1627339799.743340254,42.523291144,-71.601969598,111.982154846,0.001225000,0.001296000,0.004225000
1627339799.753338575,42.523291143,-71.601969597,111.982192993,0.001225000,0.001296000,0.004225000
1627339799.763241768,42.523291142,-71.601969596,111.982238770,0.001225000,0.001296000,0.004225000
1627339799.773368120,42.523291144,-71.601969596,111.982223511,0.001225000,0.001296000,0.004225000
1627339799.783374071,42.523291143,-71.601969595,111.982261658,0.001225000,0.001296000,0.004225000
1627339799.793278456,42.523291142,-71.601969594,111.982299805,0.001225000,0.001296000,0.004225000
1627339799.803383589,42.523291144,-71.601969594,111.982292175,0.001225000,0.001296000,0.004225000
1627339799.813325644,42.523291143,-71.601969593,111.982322693,0.001225000,0.001296000,0.004225000
1627339799.823340178,42.523291142,-71.601969592,111.982360840,0.001225000,0.001296000,0.004225000
1627339799.833357573,42.523291144,-71.601969591,111.982345581,0.001225000,0.001296000,0.004225000
1627339799.843177795,42.523291143,-71.601969590,111.982383728,0.001225000,0.001296000,0.004225000
1627339799.853302002,42.523291142,-71.601969589,111.982414246,0.001225000,0.001296000,0.004225000
1627339799.863254309,42.523291144,-71.601969589,111.982398987,0.001225000,0.001296000,0.004225000
1627339799.873333454,42.523291143,-71.601969588,111.982429504,0.001225000,0.001296000,0.004225000
1627339799.883356810,42.523291142,-71.601969587,111.982467651,0.001225000,0.001296000,0.004225000
1627339799.893376827,42.523291143,-71.601969587,111.982429504,0.001225000,0.001296000,0.004225000
1627339799.903353453,42.523291142,-71.601969586,111.982460022,0.001225000,0.001296000,0.004225000
1627339799.913356066,42.523291141,-71.601969585,111.982490540,0.001225000,0.001296000,0.004225000
1627339799.923253536,42.523291142,-71.601969585,111.982467651,0.001225000,0.001296000,0.004225000
1627339799.933220387,42.523291141,-71.601969585,111.982498169,0.001225000,0.001296000,0.004225000
1627339799.943322659,42.523291140,-71.601969584,111.982528687,0.001225000,0.001296000,0.004225000
1627339799.953307152,42.523291141,-71.601969584,111.982505798,0.001225000,0.001296000,0.004225000
1627339799.963248014,42.523291140,-71.601969583,111.982543945,0.001225000,0.001296000,0.004225000
1627339799.973196268,42.523291139,-71.601969582,111.982574463,0.001225000,0.001296000,0.004225000
1627339799.983296871,42.523291140,-71.601969582,111.982566833,0.001225000,0.001296000,0.004225000
1627339799.993239880,42.523291139,-71.601969581,111.982604980,0.001225000,0.001296000,0.004225000
1627339800.003211737,42.523291138,-71.601969581,111.982643127,0.001225000,0.001296000,0.004225000
1627339800.013322115,42.523291139,-71.601969581,111.982597351,0.001225000,0.001296000,0.004225000
1627339800.023248672,42.523291138,-71.601969580,111.982643127,0.001225000,0.001296000,0.004225000
1627339800.033718348,42.523291137,-71.601969579,111.982688904,0.001225000,0.001296000,0.004225000
1627339800.043289185,42.523291138,-71.601969579,111.982650757,0.001225000,0.001296000,0.004225000
1627339800.053290844,42.523291137,-71.601969578,111.982696533,0.001225000,0.001296000,0.004225000
1627339800.063225508,42.523291136,-71.601969577,111.982742310,0.001225000,0.001296000,0.004225000
1627339800.073344469,42.523291137,-71.601969577,111.982704163,0.001225000,0.001296000,0.004225000
1627339800.083341599,42.523291136,-71.601969576,111.982749939,0.001225000,0.001296000,0.004225000
1627339800.093214750,42.523291135,-71.601969576,111.982795715,0.001225000,0.001296000,0.004225000
1627339800.103364944,42.523291136,-71.601969575,111.982757568,0.001225000,0.001296000,0.004225000
1627339800.113305092,42.523291135,-71.601969574,111.982795715,0.001225000,0.001296000,0.004225000
1627339800.123292685,42.523291134,-71.601969573,111.982841492,0.001225000,0.001296000,0.004225000
1627339800.133378744,42.523291135,-71.601969573,111.982803345,0.001225000,0.001296000,0.004225000
1627339800.143307686,42.523291134,-71.601969572,111.982841492,0.001225000,0.001296000,0.004225000
1627339800.153259993,42.523291133,-71.601969571,111.982879639,0.001225000,0.001296000,0.004225000
1627339800.163238764,42.523291134,-71.601969571,111.982841492,0.001225000,0.001296000,0.004225000
1627339800.173320055,42.523291133,-71.601969570,111.982872009,0.001225000,0.001296000,0.004225000
1627339800.183333635,42.523291132,-71.601969569,111.982902527,0.001225000,0.001296000,0.004225000
1627339800.193239212,42.523291133,-71.601969569,111.982864380,0.001225000,0.001296000,0.004225000
1627339800.203195095,42.523291132,-71.601969568,111.982894897,0.001225000,0.001296000,0.004225000
1627339800.213295221,42.523291131,-71.601969567,111.982925415,0.001225000,0.001296000,0.004225000
1627339800.223268270,42.523291133,-71.601969567,111.982894897,0.001225000,0.001296000,0.004225000
1627339800.233368635,42.523291132,-71.601969566,111.982917786,0.001225000,0.001296000,0.004225000
1627339800.243304014,42.523291131,-71.601969565,111.982948303,0.001225000,0.001296000,0.004225000
1627339800.253268003,42.523291132,-71.601969565,111.982917786,0.001225000,0.001296000,0.004225000
1627339800.263544083,42.523291131,-71.601969564,111.982948303,0.001225000,0.001296000,0.004225000
1627339800.273435593,42.523291130,-71.601969562,111.982971191,0.001225000,0.001296000,0.004225000
1627339800.283303022,42.523291132,-71.601969563,111.982910156,0.001225000,0.001296000,0.004225000
1627339800.293401480,42.523291131,-71.601969562,111.982940674,0.001225000,0.001296000,0.004225000
1627339800.303164005,42.523291130,-71.601969561,111.982971191,0.001225000,0.001296000,0.004225000
1627339800.313425541,42.523291131,-71.601969561,111.982910156,0.001225000,0.001296000,0.004225000
1627339800.323381901,42.523291130,-71.601969560,111.982940674,0.001225000,0.001296000,0.004225000
1627339800.333333969,42.523291129,-71.601969559,111.982978821,0.001225000,0.001296000,0.004225000
1627339800.343304396,42.523291131,-71.601969559,111.982925415,0.001225000,0.001296000,0.004225000
1627339800.353268623,42.523291130,-71.601969558,111.982963562,0.001225000,0.001296000,0.004225000
1627339800.363232613,42.523291129,-71.601969557,111.982994080,0.001225000,0.001296000,0.004225000
1627339800.373339415,42.523291130,-71.601969557,111.982940674,0.001225000,0.001296000,0.004225000
1627339800.383298159,42.523291129,-71.601969556,111.982978821,0.001225000,0.001296000,0.004225000
1627339800.393346786,42.523291128,-71.601969556,111.983009338,0.001225000,0.001296000,0.004225000
1627339800.403338432,42.523291129,-71.601969556,111.982963562,0.001225000,0.001296000,0.004225000
1627339800.413302422,42.523291128,-71.601969555,111.982994080,0.001225000,0.001296000,0.004225000
1627339800.423360348,42.523291127,-71.601969554,111.983032227,0.001225000,0.001296000,0.004225000
1627339800.433345556,42.523291128,-71.601969555,111.982986450,0.001225000,0.001296000,0.004225000
1627339800.443289757,42.523291127,-71.601969554,111.983016968,0.001225000,0.001296000,0.004225000
1627339800.453304052,42.523291126,-71.601969553,111.983055115,0.001225000,0.001296000,0.004225000
1627339800.463219404,42.523291128,-71.601969554,111.983016968,0.001225000,0.001296000,0.004225000
1627339800.473305702,42.523291127,-71.601969553,111.983047485,0.001225000,0.001296000,0.004225000
1627339800.483288527,42.523291126,-71.601969552,111.983085632,0.001225000,0.001296000,0.004225000
1627339800.493536234,42.523291127,-71.601969552,111.983047485,0.001225000,0.001296000,0.004225000
1627339800.503329277,42.523291126,-71.601969552,111.983093262,0.001225000,0.001296000,0.004225000
1627339800.513287544,42.523291125,-71.601969551,111.983131409,0.001225000,0.001296000,0.004225000
1627339800.523361683,42.523291126,-71.601969552,111.983085632,0.001225000,0.001296000,0.004225000
1627339800.533512592,42.523291125,-71.601969551,111.983131409,0.001225000,0.001296000,0.004225000
1627339800.543407440,42.523291124,-71.601969550,111.983169556,0.001225000,0.001296000,0.004225000
1627339800.553360462,42.523291126,-71.601969550,111.983131409,0.001225000,0.001296000,0.004225000
1627339800.563331842,42.523291125,-71.601969549,111.983177185,0.001225000,0.001296000,0.004225000
1627339800.573399782,42.523291124,-71.601969548,111.983222961,0.001225000,0.001296000,0.004225000
1627339800.583226919,42.523291125,-71.601969549,111.983184814,0.001225000,0.001296000,0.004225000
1627339800.593325615,42.523291124,-71.601969548,111.983230591,0.001225000,0.001296000,0.004225000
1627339800.603132248,42.523291123,-71.601969546,111.983276367,0.001225000,0.001296000,0.004225000
1627339800.613494635,42.523291124,-71.601969547,111.983245850,0.001225000,0.001296000,0.004225000
1627339800.623194695,42.523291123,-71.601969546,111.983276367,0.001225000,0.001296000,0.004225000
1627339800.633177519,42.523291122,-71.601969544,111.983329773,0.001225000,0.001296000,0.004225000
1627339800.643280029,42.523291124,-71.601969545,111.983299255,0.001225000,0.001296000,0.004225000
1627339800.653246164,42.523291123,-71.601969544,111.983337402,0.001225000,0.001296000,0.004225000
1627339800.663173914,42.523291122,-71.601969543,111.983375549,0.001225000,0.001296000,0.004225000
1627339800.673281193,42.523291124,-71.601969543,111.983345032,0.001225000,0.001296000,0.004225000
1627339800.683267593,42.523291122,-71.601969542,111.983375549,0.001225000,0.001296000,0.004225000
1627339800.693173885,42.523291121,-71.601969541,111.983406067,0.001225000,0.001296000,0.004225000
1627339800.703322172,42.523291123,-71.601969541,111.983383179,0.001225000,0.001296000,0.004225000
1627339800.713283539,42.523291122,-71.601969540,111.983406067,0.001225000,0.001296000,0.004225000
1627339800.723304033,42.523291121,-71.601969539,111.983436584,0.001225000,0.001296000,0.004225000
1627339800.733185768,42.523291123,-71.601969539,111.983406067,0.001225000,0.001296000,0.004225000
1627339800.743391752,42.523291122,-71.601969538,111.983436584,0.001225000,0.001296000,0.004225000
1627339800.753231764,42.523291120,-71.601969537,111.983459473,0.001225000,0.001296000,0.004225000
1627339800.763174534,42.523291123,-71.601969538,111.983436584,0.001225000,0.001296000,0.004225000
1627339800.773363352,42.523291122,-71.601969537,111.983467102,0.001225000,0.001296000,0.004225000
1627339800.783241749,42.523291121,-71.601969535,111.983497620,0.001225000,0.001296000,0.004225000
1627339800.793323278,42.523291123,-71.601969536,111.983482361,0.001225000,0.001296000,0.004225000
1627339800.803314686,42.523291122,-71.601969535,111.983520508,0.001225000,0.001296000,0.004225000
1627339800.813262701,42.523291121,-71.601969534,111.983551025,0.001225000,0.001296000,0.004225000
1627339800.823189735,42.523291123,-71.601969535,111.983551025,0.001225000,0.001296000,0.004225000
1627339800.833164215,42.523291122,-71.601969534,111.983589172,0.001225000,0.001296000,0.004225000
1627339800.843254328,42.523291121,-71.601969532,111.983627319,0.001225000,0.001296000,0.004225000
1627339800.853194475,42.523291123,-71.601969533,111.983627319,0.001225000,0.001296000,0.004225000
1627339800.863308907,42.523291122,-71.601969532,111.983673096,0.001225000,0.001296000,0.004225000
1627339800.873262882,42.523291121,-71.601969531,111.983711243,0.001225000,0.001296000,0.004225000
1627339800.883231163,42.523291123,-71.601969532,111.983695984,0.001225000,0.001296000,0.004225000
1627339800.893314362,42.523291122,-71.601969531,111.983741760,0.001225000,0.001296000,0.004225000
1627339800.903304577,42.523291121,-71.601969530,111.983787537,0.001225000,0.001296000,0.004225000
1627339800.913231611,42.523291122,-71.601969530,111.983772278,0.001225000,0.001296000,0.004225000
1627339800.923152208,42.523291121,-71.601969529,111.983810425,0.001225000,0.001296000,0.004225000
1627339800.933307409,42.523291120,-71.601969528,111.983856201,0.001225000,0.001296000,0.004225000
1627339800.943339109,42.523291122,-71.601969529,111.983840942,0.001225000,0.001296000,0.004225000
1627339800.953338861,42.523291120,-71.601969528,111.983879089,0.001225000,0.001296000,0.004225000
1627339800.963314533,42.523291119,-71.601969527,111.983917236,0.001225000,0.001296000,0.004225000
1627339800.973290205,42.523291121,-71.601969528,111.983901978,0.001225000,0.001296000,0.004225000
1627339800.983250856,42.523291120,-71.601969526,111.983940125,0.001225000,0.001296000,0.004225000
1627339800.993298054,42.523291119,-71.601969525,111.983978271,0.001225000,0.001296000,0.004225000
1627339801.003285646,42.523291120,-71.601969526,111.983963013,0.001225000,0.001296000,0.004225000
1627339801.013245106,42.523291119,-71.601969525,111.983993530,0.001225000,0.001296000,0.004225000
1627339801.023367643,42.523291118,-71.601969524,111.984031677,0.001225000,0.001296000,0.004225000
1627339801.033790827,42.523291120,-71.601969525,111.983985901,0.001225000,0.001296000,0.004225000
1627339801.043383598,42.523291119,-71.601969523,111.984024048,0.001225000,0.001296000,0.004225000
1627339801.053331137,42.523291118,-71.601969522,111.984054565,0.001225000,0.001296000,0.004225000
1627339801.063392401,42.523291119,-71.601969523,111.984016418,0.001225000,0.001296000,0.004225000
1627339801.073245287,42.523291118,-71.601969522,111.984046936,0.001225000,0.001296000,0.004225000
1627339801.083359003,42.523291117,-71.601969520,111.984077454,0.001225000,0.001296000,0.004225000
1627339801.093297243,42.523291119,-71.601969521,111.984039307,0.001225000,0.001296000,0.004225000
1627339801.103279829,42.523291118,-71.601969520,111.984069824,0.001225000,0.001296000,0.004225000
1627339801.113242626,42.523291117,-71.601969518,111.984100342,0.001225000,0.001296000,0.004225000
1627339801.123322487,42.523291118,-71.601969519,111.984069824,0.001225000,0.001296000,0.004225000
1627339801.133291006,42.523291117,-71.601969518,111.984100342,0.001225000,0.001296000,0.004225000
