time,heading
1627339799.453386545,1.185901739
1627339799.463365555,1.185904016
1627339799.473285437,1.185918386
1627339799.483425617,1.185921217
1627339799.493649244,1.185912790
1627339799.503305912,1.185927774
1627339799.513392448,1.185927812
1627339799.523659945,1.185927984
1627339799.533723831,1.185935520
1627339799.543221951,1.185923587
1627339799.553413630,1.185920696
1627339799.563406706,1.185916468
1627339799.573242188,1.185892872
1627339799.583426714,1.185890205
1627339799.593312025,1.185902552
1627339799.603429794,1.185891429
1627339799.613236666,1.185870263
1627339799.623322248,1.185862925
1627339799.633281708,1.185852896
1627339799.643216133,1.185835806
1627339799.653351784,1.185858482
1627339799.663270712,1.185860300
1627339799.673226595,1.185851627
1627339799.683411121,1.185825464
1627339799.693359375,1.185850112
1627339799.703252554,1.185867700
1627339799.713363409,1.185895888
1627339799.723332882,1.185894673
1627339799.733262062,1.185870648
1627339799.743358135,1.185908709
1627339799.753386259,1.185904503
1627339799.763281345,1.185922880
1627339799.773393154,1.185921616
1627339799.783408642,1.185944926
1627339799.793298006,1.185945652
1627339799.803447723,1.185947014
1627339799.813376427,1.186002238
1627339799.823390961,1.185979546
1627339799.833395243,1.185994366
1627339799.843198061,1.186009615
1627339799.853347301,1.186025056
1627339799.863309622,1.186018722
1627339799.873391867,1.186019503
1627339799.883406639,1.186029598
1627339799.893429279,1.186037327
1627339799.903404474,1.186068535
1627339799.913406372,1.186041761
1627339799.923288345,1.186066177
1627339799.933263779,1.186062960
1627339799.943367958,1.186077605
1627339799.953343391,1.186073199
1627339799.963290453,1.186087894
1627339799.973237991,1.186055466
1627339799.983345270,1.186040844
1627339799.993288755,1.186036804
1627339800.003303766,1.186046541
1627339800.013352633,1.186046406
1627339800.023281097,1.186026812
1627339800.033782244,1.186046046
1627339800.043340206,1.186009545
1627339800.053314924,1.186016199
1627339800.063257217,1.185997859
1627339800.073391676,1.185990706
1627339800.083370209,1.186001319
1627339800.093250513,1.185988059
1627339800.103387833,1.185991121
1627339800.113323450,1.185960069
1627339800.123322725,1.185995930
1627339800.133408308,1.185989488
1627339800.143351078,1.185997960
1627339800.153289557,1.185976257
1627339800.163273335,1.185990029
1627339800.173358202,1.185990695
1627339800.183364153,1.186009521
1627339800.193278074,1.186033948
1627339800.203244448,1.186039543
1627339800.213315487,1.186028059
1627339800.223339796,1.186032952
1627339800.233425140,1.186063777
1627339800.243349552,1.186086215
1627339800.253316641,1.186071731
1627339800.263594866,1.186073745
1627339800.273491144,1.186104403
1627339800.283324480,1.186114544
1627339800.293435574,1.186123547
1627339800.303207397,1.186126561
1627339800.313456774,1.186125562
1627339800.323391914,1.186134288
1627339800.333379269,1.186143226
1627339800.343338490,1.186141981
1627339800.353308916,1.186143026
1627339800.363290310,1.186124083
1627339800.373360157,1.186147887
1627339800.383319139,1.186160032
1627339800.393380165,1.186137750
1627339800.403388500,1.186119070
1627339800.413377523,1.186156832
1627339800.423406601,1.186142813
1627339800.433374405,1.186173387
1627339800.443369627,1.186159484
1627339800.453340530,1.186174413
1627339800.463255644,1.186163433
1627339800.473339558,1.186164285
1627339800.483322620,1.186177237
1627339800.493574858,1.186182968
1627339800.503390551,1.186200619
1627339800.513338089,1.186185117
1627339800.523375750,1.186205083
1627339800.533542395,1.186190371
1627339800.543474197,1.186190157
1627339800.553379059,1.186206250
1627339800.563361406,1.186203226
1627339800.573460340,1.186200634
1627339800.583260298,1.186195298
1627339800.593361616,1.186193456
1627339800.603174448,1.186170212
1627339800.613518238,1.186167958
1627339800.623255730,1.186181421
1627339800.633236647,1.186161766
1627339800.643311262,1.186174350
1627339800.653292656,1.186172484
1627339800.663207769,1.186167783
1627339800.673331261,1.186189200
1627339800.683280230,1.186181641
1627339800.693201780,1.186162130
1627339800.703333616,1.186185820
1627339800.713342428,1.186208908
1627339800.723343372,1.186211092
1627339800.733219624,1.186215305
1627339800.743460655,1.186231586
1627339800.753264666,1.186233047
1627339800.763224363,1.186246807
1627339800.773429394,1.186260966
1627339800.783291340,1.186257419
1627339800.793353558,1.186277113
1627339800.803368092,1.186288176
1627339800.813293457,1.186295171
1627339800.823214531,1.186311889
1627339800.833233118,1.186287795
1627339800.843294382,1.186292288
1627339800.853249311,1.186289876
1627339800.863344908,1.186296834
1627339800.873275995,1.186270204
1627339800.883261919,1.186277833
1627339800.893349886,1.186272019
1627339800.903348684,1.186268947
1627339800.913247108,1.186266314
1627339800.923197508,1.186266622
1627339800.933328629,1.186265774
1627339800.943382502,1.186229960
1627339800.953388929,1.186235331
1627339800.963373661,1.186245468
1627339800.973337173,1.186238393
1627339800.983320951,1.186238402
1627339800.993330240,1.186236661
1627339801.003338099,1.186230241
1627339801.013277292,1.186237112
1627339801.023398161,1.186240018
1627339801.033822060,1.186248550
1627339801.043429613,1.186236892
1627339801.053365469,1.186242204
1627339801.063424110,1.186266406
1627339801.073267221,1.186269213
1627339801.083384991,1.186265280
1627339801.093326569,1.186265816
1627339801.103300810,1.186273059
1627339801.113265991,1.186293017
1627339801.123367786,1.186294902
1627339801.133308649,1.186306199
1627339801.143390656,1.186293522
1627339801.153364420,1.186317135
1627339801.163327694,1.186309311
1627339801.173377275,1.186303459
1627339801.183240652,1.186304384
1627339801.193378210,1.186290259
1627339801.203378439,1.186312852
1627339801.213476658,1.186305147
1627339801.223340273,1.186320774
1627339801.233282328,1.186307638
1627339801.243219852,1.186307819
1627339801.253328800,1.186297305
1627339801.263615847,1.186299703
1627339801.273281336,1.186339542
1627339801.283447504,1.186329969
1627339801.293391466,1.186303696
1627339801.303414106,1.186307879
1627339801.313405752,1.186306100
1627339801.323349476,1.186305227
1627339801.333282948,1.186312311
1627339801.343351364,1.186309578
1627339801.353362083,1.186307838
1627339801.363336563,1.186342144
1627339801.373420000,1.186310750
1627339801.383392096,1.186296000
1627339801.393308640,1.186302618
1627339801.403406858,1.186311842
1627339801.413403273,1.186316540
1627339801.423404932,1.186302394
1627339801.433279991,1.186294800
1627339801.443216085,1.186302226
1627339801.453326702,1.186301039
1627339801.463313341,1.186317702
1627339801.473260880,1.186329475
1627339801.483431578,1.186315125
1627339801.493629932,1.186330008
1627339801.503267050,1.186333723
1627339801.513453722,1.186322665
1627339801.523396730,1.186326884
1627339801.533784628,1.186324725
1627339801.543257952,1.186342152
1627339801.553422213,1.186347727
1627339801.563339233,1.186363856
1627339801.573378801,1.186361144
1627339801.583517313,1.186367784
1627339801.593325615,1.186374013
1627339801.603276253,1.186370757
1627339801.613386393,1.186387404
1627339801.623637915,1.186374520
1627339801.633598328,1.186388222
1627339801.643440485,1.186367664
1627339801.653443813,1.186371527
1627339801.663413525,1.186350355
1627339801.673398972,1.186379923
1627339801.683402777,1.186367997
1627339801.693277836,1.186354579
1627339801.703372478,1.186368948
1627339801.713389874,1.186356981
1627339801.723306894,1.186361269
1627339801.733276844,1.186377618
1627339801.743383408,1.186392303
1627339801.753304482,1.186381833
1627339801.763396978,1.186368703
1627339801.773396492,1.186366905
1627339801.783243656,1.186368649
1627339801.793289423,1.186371830
1627339801.803386211,1.186368649
1627339801.813367128,1.186389617
1627339801.823323011,1.186375026
1627339801.833310843,1.186396588
1627339801.843219280,1.186387622
1627339801.853175879,1.186399948
1627339801.863184452,1.186411197
1627339801.873441696,1.186401439
1627339801.883421898,1.186377651
1627339801.893295288,1.186402173
1627339801.903273344,1.186390286
1627339801.913518667,1.186412031
1627339801.923393488,1.186410688
1627339801.933294535,1.186411887
1627339801.943365574,1.186418906
1627339801.953368664,1.186413223
1627339801.963313818,1.186393576
1627339801.973288774,1.186410105
1627339801.983386517,1.186434280
1627339801.993379116,1.186429058
1627339802.003389359,1.186424555
1627339802.013400555,1.186425881
1627339802.023327589,1.186404142
1627339802.033299446,1.186438642
1627339802.043219805,1.186437694
1627339802.053347826,1.186450253
1627339802.063461542,1.186437743
1627339802.073376656,1.186453181
1627339802.083377838,1.186444978
1627339802.093289375,1.186451295
1627339802.103258133,1.186438830
1627339802.113490343,1.186428274
1627339802.123337984,1.186443612
1627339802.133442163,1.186448482
1627339802.143414974,1.186449650
1627339802.153340340,1.186471329
1627339802.163274765,1.186443505
1627339802.173416138,1.186438619
1627339802.183365345,1.186457277
1627339802.193304777,1.186461102
1627339802.203256607,1.186460409
1627339802.213406324,1.186488262
1627339802.223390579,1.186480579
1627339802.233315706,1.186478683
1627339802.243448734,1.186479152
1627339802.253392220,1.186457762
1627339802.263358355,1.186478310
1627339802.273306370,1.186496276
1627339802.283462763,1.186499627
1627339802.293343306,1.186485684
1627339802.303307772,1.186491244
1627339802.313478708,1.186508995
1627339802.323376656,1.186490460
1627339802.333349943,1.186494495
1627339802.343255281,1.186507560
1627339802.353210926,1.186522383
1627339802.363432646,1.186523694
1627339802.373297691,1.186507325
1627339802.383463621,1.186542972
1627339802.393195868,1.186511523
1627339802.403341055,1.186532441
1627339802.413514376,1.186521545
1627339802.423375845,1.186527140
1627339802.433391809,1.186529683
1627339802.443399668,1.186537153
1627339802.453368664,1.186519621
1627339802.463372469,1.186534499
1627339802.473283052,1.186544442
1627339802.483425140,1.186534948
1627339802.493610620,1.186542024
1627339802.503316164,1.186525568
1627339802.513260603,1.186528037
1627339802.523482323,1.186533223
1627339802.533322573,1.186558487
1627339802.543703318,1.186519236
1627339802.553227425,1.186533436
1627339802.563327312,1.186542341
1627339802.573462248,1.186536568
1627339802.583468676,1.186536134
1627339802.593435526,1.186528299
1627339802.603298903,1.186506543
1627339802.613270998,1.186506244
1627339802.623335838,1.186517373
1627339802.633461237,1.186554591
1627339802.643451691,1.186526039
1627339802.653373241,1.186549948
1627339802.663342476,1.186525815
1627339802.673272371,1.186536703
1627339802.683268309,1.186555453
1627339802.693333864,1.186544983
1627339802.703298330,1.186550577
1627339802.713290930,1.186537902
1627339802.723347902,1.186581348
1627339802.733336210,1.186586211
1627339802.743277788,1.186596902
1627339802.753380299,1.186603973
1627339802.763350725,1.186622623
1627339802.773297071,1.186640784
1627339802.783439159,1.186640131
1627339802.793319225,1.186650339
1627339802.803468704,1.186656802
1627339802.813400984,1.186643163
1627339802.823372841,1.186672295
1627339802.833323479,1.186669232
1627339802.843243599,1.186685195
1627339802.853299618,1.186675915
1627339802.863444805,1.186652930
1627339802.873444319,1.186683208
1627339802.883483171,1.186674876
1627339802.893334866,1.186671654
1627339802.903417349,1.186664113
1627339802.913288116,1.186650867
1627339802.923381567,1.186646287
1627339802.933332682,1.186612451
1627339802.943278790,1.186633881
1627339802.953373909,1.186637048
1627339802.963318348,1.186651165
1627339802.973352909,1.186615251
1627339802.983460188,1.186604964
1627339802.993342161,1.186598078
1627339803.003299713,1.186617698
1627339803.013430119,1.186627665
1627339803.023345947,1.186651564
1627339803.033785343,1.186649844
1627339803.043434858,1.186667972
1627339803.053384066,1.186663216
1627339803.063406229,1.186699682
1627339803.073301315,1.186719210
1627339803.083455801,1.186727823
1627339803.093336582,1.186738734
1627339803.103321314,1.186776747
1627339803.113437176,1.186762567
1627339803.123354197,1.186779362
1627339803.133322716,1.186793415
1627339803.143400192,1.186802507
1627339803.153382063,1.186818898
1627339803.163424253,1.186817811
1627339803.173258066,1.186809116
1627339803.183371067,1.186784278
1627339803.193370581,1.186807005
1627339803.203291416,1.186770996
1627339803.213390827,1.186790241
1627339803.223343849,1.186778922
1627339803.233304262,1.186748242
1627339803.243248224,1.186737167
1627339803.253380775,1.186737414
1627339803.263620377,1.186739555
1627339803.273275852,1.186723538
1627339803.283273935,1.186687097
1627339803.293330431,1.186693541
1627339803.303421497,1.186700144
1627339803.313467026,1.186682473
1627339803.323334694,1.186672757
1627339803.333295107,1.186670309
1627339803.343221903,1.186642386
1627339803.353368282,1.186622728
1627339803.363281488,1.186640759
1627339803.373248577,1.186616786
1627339803.383389950,1.186627015
1627339803.393377781,1.186643280
1627339803.403414249,1.186633200
1627339803.413378477,1.186646581
1627339803.423316479,1.186632322
1627339803.433298111,1.186630429
1627339803.443374395,1.186636306
1627339803.453333616,1.186660287
1627339803.463282585,1.186650511
1627339803.473255873,1.186631439
1627339803.483376980,1.186642243
1627339803.493632793,1.186662339
1627339803.503255129,1.186685787
1627339803.513401508,1.186670261
1627339803.523480415,1.186705754
1627339803.533781767,1.186694032
1627339803.543373585,1.186696245
1627339803.553322554,1.186696568
1627339803.563447952,1.186721435
1627339803.573408842,1.186738086
1627339803.583441734,1.186730261
1627339803.593382835,1.186734692
1627339803.603252172,1.186745059
1627339803.613367081,1.186767030
1627339803.623300552,1.186768137
1627339803.633429527,1.186773769
1627339803.643371344,1.186823253
1627339803.653323889,1.186844225
1627339803.663260698,1.186859804
1627339803.673455238,1.186913423
1627339803.683357716,1.186954799
1627339803.693352938,1.187017223
1627339803.703432083,1.187044457
1627339803.713495016,1.187080079
1627339803.723308802,1.187130956
1627339803.733231068,1.187195878
1627339803.743435144,1.187245034
1627339803.753397942,1.187293556
1627339803.763398409,1.187341877
1627339803.773435831,1.187370045
1627339803.783383369,1.187391286
1627339803.793415785,1.187458501
1627339803.803406239,1.187467956
1627339803.813398361,1.187505569
1627339803.823445320,1.187519244
1627339803.833402872,1.187532142
1627339803.843377829,1.187554557
1627339803.853284836,1.187558368
1627339803.863449097,1.187547325
1627339803.873396158,1.187544072
1627339803.883320332,1.187515250
1627339803.893243790,1.187508840
1627339803.903401375,1.187489722
1627339803.913469791,1.187495371
1627339803.923374176,1.187488389
1627339803.933392048,1.187453962
1627339803.943353891,1.187437810
1627339803.953409433,1.187390115
1627339803.963232994,1.187361607
1627339803.973407984,1.187308465
1627339803.983349323,1.187325243
1627339803.993231773,1.187312755
1627339804.003390551,1.187308066
1627339804.013336658,1.187239696
1627339804.023232222,1.187198143
1627339804.033858061,1.187196285
1627339804.043440580,1.187146888
1627339804.053420782,1.187115687
1627339804.063383818,1.187106229
1627339804.073427200,1.187081846
1627339804.083493710,1.187050314
1627339804.093404770,1.187032549
1627339804.103466034,1.186975281
1627339804.113362551,1.186963938
1627339804.123252869,1.186982389
1627339804.133357286,1.186937864
1627339804.143365860,1.186904943
1627339804.153244257,1.186898338
1627339804.163388014,1.186873196
1627339804.173388958,1.186841895
1627339804.183335543,1.186828869
1627339804.193209887,1.186829037
1627339804.203251600,1.186836345
1627339804.213536501,1.186823288
1627339804.223431826,1.186817114
1627339804.233375072,1.186869828
1627339804.243455648,1.186871956
1627339804.253304243,1.186902886
1627339804.263740778,1.186934772
1627339804.273345470,1.186987682
1627339804.283482790,1.187028033
1627339804.293384552,1.187088685
1627339804.303336382,1.187154413
1627339804.313462257,1.187234963
1627339804.323375702,1.187333761
1627339804.333469629,1.187372865
1627339804.343402386,1.187465867
1627339804.353356600,1.187574302
1627339804.363316774,1.187690369
1627339804.373326063,1.187769697
1627339804.383443832,1.187895359
1627339804.393333673,1.188011904
1627339804.403411150,1.188122108
1627339804.413435936,1.188239071
1627339804.423375368,1.188385989
1627339804.433335066,1.188483421
1627339804.443399429,1.188617848
1627339804.453432560,1.188790601
1627339804.463398933,1.188892774
1627339804.473345757,1.189060306
1627339804.483520031,1.189189342
1627339804.493708134,1.189329073
1627339804.503316879,1.189459568
1627339804.513438463,1.189594070
1627339804.523394585,1.189706751
1627339804.533645630,1.189816482
1627339804.543636084,1.189943608
1627339804.553471565,1.190008547
1627339804.563366890,1.190124660
1627339804.573484421,1.190207332
1627339804.583284855,1.190320426
1627339804.593192577,1.190388733
1627339804.603351831,1.190494217
1627339804.613491774,1.190558807
1627339804.623382330,1.190610087
1627339804.633439302,1.190672662
1627339804.643426180,1.190727729
1627339804.653230190,1.190752436
1627339804.663325071,1.190807072
1627339804.673371553,1.190831512
1627339804.683349848,1.190887983
1627339804.693356276,1.190878207
1627339804.703418255,1.190889829
1627339804.713320017,1.190898321
1627339804.723433495,1.190870242
1627339804.733365774,1.190849915
1627339804.743313074,1.190802062
1627339804.753292561,1.190750399
1627339804.763416290,1.190688651
1627339804.773343563,1.190633885
1627339804.783289433,1.190564014
1627339804.793394089,1.190463063
1627339804.803445578,1.190363214
1627339804.813335419,1.190283508
1627339804.823245049,1.190198496
1627339804.833215237,1.190108761
1627339804.843296766,1.190074660
1627339804.853362799,1.189995529
1627339804.863360405,1.189948686
1627339804.873365164,1.189920645
1627339804.883383512,1.189896575
1627339804.893202782,1.189874401
1627339804.903365850,1.189892971
1627339804.913495541,1.189890943
1627339804.923415899,1.189902109
1627339804.933425188,1.189945229
1627339804.943353653,1.190024876
1627339804.953305006,1.190101467
1627339804.963252783,1.190169040
1627339804.973393679,1.190276393
1627339804.983392715,1.190321684
1627339804.993241549,1.190407323
1627339805.003447771,1.190517724
1627339805.013509274,1.190656725
1627339805.023238659,1.190751935
1627339805.033532619,1.190870442
1627339805.043284893,1.190958098
1627339805.053418159,1.191018553
1627339805.063485861,1.191101883
1627339805.073426008,1.191152036
1627339805.083426237,1.191219437
1627339805.093382597,1.191225947
1627339805.103351593,1.191249053
1627339805.113337994,1.191226093
1627339805.123400688,1.191211643
1627339805.133372307,1.191150599
1627339805.143332005,1.191102177
1627339805.153381348,1.191071460
1627339805.163207769,1.190975637
1627339805.173446417,1.190927546
1627339805.183321238,1.190826338
1627339805.193202257,1.190744255
1627339805.203380346,1.190707867
1627339805.213433743,1.190667474
1627339805.223291874,1.190697177
1627339805.233409166,1.190725703
1627339805.243487597,1.190735245
1627339805.253393888,1.190845789
1627339805.263721466,1.190938301
1627339805.273399830,1.191048898
1627339805.283353329,1.191235637
1627339805.293282986,1.191422486
1627339805.303384066,1.191636098
1627339805.313335419,1.191859006
1627339805.323437214,1.192097016
1627339805.333421230,1.192378837
1627339805.343302488,1.192644320
1627339805.353408575,1.192953380
1627339805.363426447,1.193260761
1627339805.373431206,1.193574807
1627339805.383477688,1.193909344
1627339805.393388510,1.194193730
1627339805.403361559,1.194482044
1627339805.413473845,1.194771864
1627339805.423432350,1.195044276
1627339805.433385134,1.195280513
1627339805.443380594,1.195535717
1627339805.453282833,1.195781741
1627339805.463250399,1.195985068
1627339805.473237991,1.196195096
1627339805.483414888,1.196380836
1627339805.493598700,1.196538530
1627339805.503264666,1.196702410
1627339805.513479471,1.196824007
1627339805.523531199,1.196962711
1627339805.533399820,1.197046398
1627339805.543473244,1.197142430
1627339805.553431988,1.197235635
1627339805.563379765,1.197286957
1627339805.573360920,1.197396457
1627339805.583465338,1.197489460
1627339805.593243837,1.197562820
1627339805.603428602,1.197666001
1627339805.613295794,1.197766573
1627339805.623412371,1.197852803
1627339805.633394480,1.197985317
1627339805.643345356,1.198125464
1627339805.653241873,1.198257146
1627339805.663355350,1.198428475
1627339805.673432827,1.198584683
1627339805.683506966,1.198739211
1627339805.693403482,1.198916953
1627339805.703399897,1.199052452
1627339805.713343620,1.199208945
1627339805.723252535,1.199346452
1627339805.733231068,1.199497819
1627339805.743352890,1.199574378
1627339805.753399849,1.199659139
1627339805.763361692,1.199705251
1627339805.773509026,1.199733134
1627339805.783455133,1.199747738
1627339805.793351412,1.199730013
1627339805.803379059,1.199676707
1627339805.813298702,1.199616767
1627339805.823222160,1.199555844
1627339805.833350897,1.199429108
1627339805.843345881,1.199318996
1627339805.853258610,1.199214742
1627339805.863354683,1.199089697
1627339805.873321533,1.198964230
1627339805.883702993,1.198831869
1627339805.893386364,1.198683698
1627339805.903317690,1.198517066
1627339805.913420200,1.198404793
1627339805.923352957,1.198221162
1627339805.933338642,1.198077609
1627339805.943261147,1.197912581
1627339805.953196764,1.197757154
1627339805.963324070,1.197579168
1627339805.973386288,1.197415142
1627339805.983385324,1.197254323
1627339805.993313074,1.197108914
1627339806.003467560,1.196932194
1627339806.013438225,1.196741540
1627339806.023335934,1.196601402
1627339806.033802271,1.196427124
1627339806.043413162,1.196274208
1627339806.053349018,1.196095971
1627339806.063417435,1.195944214
1627339806.073294401,1.195761623
1627339806.083377600,1.195557349
1627339806.093329430,1.195369796
1627339806.103281260,1.195189990
1627339806.113544941,1.195041216
1627339806.123313189,1.194910712
1627339806.133414745,1.194753470
1627339806.143388033,1.194606346
1627339806.153389454,1.194473325
1627339806.163293123,1.194330760
1627339806.173421860,1.194240211
1627339806.183477402,1.194123909
1627339806.193285704,1.194019710
1627339806.203429222,1.193963159
1627339806.213347197,1.193880652
1627339806.223266363,1.193796361
1627339806.233422279,1.193719747
1627339806.243365765,1.193649918
1627339806.253292084,1.193568760
1627339806.263405085,1.193505024
1627339806.273360252,1.193442211
1627339806.283461332,1.193374738
1627339806.293406963,1.193300626
1627339806.303387403,1.193261222
1627339806.313359737,1.193181990
1627339806.323402405,1.193116370
1627339806.333380699,1.193022435
1627339806.343322515,1.192924756
1627339806.353404284,1.192818761
1627339806.363269091,1.192740600
1627339806.373467445,1.192593295
1627339806.383474112,1.192446174
1627339806.393399954,1.192255596
1627339806.403385639,1.192018419
1627339806.413342237,1.191809431
1627339806.423386097,1.191539199
1627339806.433384657,1.191271890
1627339806.443338633,1.190962501
1627339806.453307152,1.190625605
1627339806.463414192,1.190263715
1627339806.473365307,1.189906532
1627339806.483494520,1.189472611
1627339806.493631601,1.189045584
1627339806.503827810,1.188568497
1627339806.513356447,1.188141494
1627339806.523473740,1.187650464
1627339806.533385992,1.187165894
1627339806.543290615,1.186668052
1627339806.553374290,1.186140384
1627339806.563375473,1.185616051
1627339806.573374748,1.185089731
1627339806.583508253,1.184574962
1627339806.593699455,1.184037452
1627339806.603575468,1.183484367
1627339806.613326550,1.182985766
1627339806.623425722,1.182451466
1627339806.633535385,1.181957226
1627339806.643348694,1.181481227
1627339806.653474808,1.180991537
1627339806.663193703,1.180515319
1627339806.673380852,1.180069831
1627339806.683386564,1.179641071
1627339806.693386316,1.179206556
1627339806.703358412,1.178763303
1627339806.713316917,1.178356690
1627339806.723249197,1.177972709
1627339806.733419657,1.177569673
1627339806.743317604,1.177175053
1627339806.753407478,1.176795059
1627339806.763241768,1.176450517
1627339806.773560047,1.176107098
1627339806.783502817,1.175800007
1627339806.793404102,1.175453980
1627339806.803346634,1.175186020
1627339806.813247442,1.174901590
1627339806.823444128,1.174641403
1627339806.833333969,1.174393615
1627339806.843392849,1.174179875
1627339806.853204966,1.174004412
1627339806.863336802,1.173849253
1627339806.873350143,1.173711146
1627339806.883430719,1.173568423
1627339806.893358707,1.173442073
1627339806.903338909,1.173376638
1627339806.913261414,1.173302618
1627339806.923232794,1.173253901
1627339806.933404922,1.173230750
1627339806.943451405,1.173223359
1627339806.953425407,1.173129301
1627339806.963354349,1.173074650
1627339806.973350525,1.173001351
1627339806.983432531,1.172982300
1627339806.993363619,1.172939931
1627339807.003315449,1.172875113
1627339807.013439655,1.172819335
1627339807.023365021,1.172747806
1627339807.033306122,1.172630958
1627339807.043505907,1.172543896
1627339807.053406239,1.172435137
1627339807.063329458,1.172308069
1627339807.073465824,1.172146345
1627339807.083442211,1.171985149
1627339807.093324423,1.171840634
1627339807.103491783,1.171650315
1627339807.113397121,1.171446085
1627339807.123368025,1.171269019
1627339807.133313656,1.171048088
1627339807.143429995,1.170820204
1627339807.153395653,1.170573696
1627339807.163359880,1.170354137
1627339807.173320293,1.170175189
1627339807.183482170,1.169991750
1627339807.193356752,1.169771799
1627339807.203298092,1.169587397
1627339807.213445902,1.169354185
1627339807.223348856,1.169188846
1627339807.233291626,1.168992665
1627339807.243247986,1.168810429
1627339807.253193617,1.168623759
1627339807.263414383,1.168361938
1627339807.273463726,1.168137666
1627339807.283375502,1.167903566
1627339807.293431520,1.167642768
1627339807.303283453,1.167406688
1627339807.313392401,1.167112169
1627339807.323353529,1.166813492
1627339807.333317995,1.166526434
1627339807.343402147,1.166192644
1627339807.353455544,1.165845185
1627339807.363329649,1.165492831
1627339807.373439550,1.165160074
1627339807.383537054,1.164796252
1627339807.393329382,1.164331534
1627339807.403419733,1.163889748
1627339807.413432121,1.163389049
1627339807.423371553,1.162891974
1627339807.433315039,1.162341781
