timestamp,camera_front
1627339802.140625000,0
1627339802.164314032,1
1627339802.198071957,2
1627339802.231760979,3
1627339802.264650106,4
1627339802.298557997,5
1627339802.331171036,6
1627339802.365041971,7
1627339802.397839069,8
1627339802.431699991,9
1627339802.464559078,10
1627339802.498519897,11
1627339802.531093836,12
1627339802.565026045,13
1627339802.597910881,14
1627339802.631608963,15
1627339802.664549112,16
1627339802.698433876,17
1627339802.731096983,18
1627339802.765053034,19
1627339802.797967911,20
1627339802.831692934,21
1627339802.864573002,22
1627339802.898419857,23
1627339802.931209087,24
1627339802.965032101,25
1627339802.997855186,26
1627339803.031697989,27
1627339803.064597130,28
1627339803.098491907,29
1627339803.131132126,30
1627339803.165056944,31
1627339803.197808027,32
1627339803.231710911,33
1627339803.264497042,34
1627339803.298350096,35
1627339803.331161976,36
1627339803.365089178,37
1627339803.397876024,38
1627339803.431663990,39
1627339803.464560986,40
1627339803.498428822,41
1627339803.531255007,42
1627339803.565086842,43
1627339803.597865105,44
1627339803.631613016,45
1627339803.664518833,46
1627339803.698432922,47
1627339803.731245995,48
1627339803.765023947,49
1627339803.797933102,50
1627339803.831728935,51
1627339803.864565134,52
1627339803.898325920,53
1627339803.931135893,54
1627339803.965130091,55
1627339803.997976065,56
1627339804.031713009,57
1627339804.064599991,58
1627339804.098391056,59
1627339804.131200075,60
1627339804.165025949,61
1627339804.197943926,62
1627339804.231678963,63
1627339804.264595032,64
1627339804.298358917,65
1627339804.331176043,66
1627339804.365136862,67
1627339804.397944927,68
1627339804.431668997,69
1627339804.464578867,70
1627339804.498450994,71
1627339804.531222105,72
1627339804.565183878,73
1627339804.597831964,74
1627339804.631710052,75
1627339804.664619923,76
1627339804.698516130,77
1627339804.731225014,78
1627339804.765159845,79
1627339804.797888994,80
1627339804.831646204,81
1627339804.864597082,82
1627339804.898391008,83
1627339804.931207895,84
1627339804.965189934,85
1627339804.997798920,86
1627339805.031683922,87
1627339805.064640045,88
1627339805.098341942,89
1627339805.131176949,90
1627339805.165142059,91
1627339805.197924137,92
1627339805.231664181,93
1627339805.264564037,94
1627339805.298507929,95
1627339805.331187010,96
1627339805.365253925,97
1627339805.397912025,98
1627339805.431648970,99
1627339805.464592934,100
1627339805.498424053,101
1627339805.531219006,102
1627339805.565125942,103
1627339805.597816944,104
1627339805.631644011,105
1627339805.664498091,106
1627339805.698395014,107
1627339805.731158018,108
1627339805.765067101,109
1627339805.797848940,110
1627339805.831733942,111
1627339805.864624977,112
1627339805.898418903,113
1627339805.931178808,114
1627339805.965048075,115
1627339805.997899055,116
1627339806.031801939,117
1627339806.064528942,118
1627339806.098461866,119
1627339806.131211996,120
1627339806.165098906,121
1627339806.197956085,122
1627339806.231693983,123
1627339806.264552832,124
1627339806.298472166,125
1627339806.331264019,126
1627339806.365090132,127
1627339806.397951841,128
1627339806.431798935,129
1627339806.464596987,130
1627339806.498501062,131
1627339806.531316042,132
1627339806.565215111,133
1627339806.598124027,134
1627339806.631921053,135
1627339806.664609909,136
1627339806.698436975,137
1627339806.731240988,138
1627339806.765064955,139
1627339806.798353910,140
1627339806.831733942,141
1627339806.864495039,142
1627339806.898433924,143
1627339806.931188107,144
1627339806.965142965,145
1627339806.997901917,146
1627339807.031655073,147
1627339807.064571142,148
1627339807.098463058,149
1627339807.131209850,150
1627339807.165069818,151
1627339807.197899103,152
1627339807.231703043,153
1627339807.264542103,154
1627339807.298403978,155
1627339807.331266880,156
1627339807.364986897,157
1627339807.397841930,158
1627339807.431721210,159
1627339807.464436054,160
1627339807.498325109,161
1627339807.531054020,162
1627339807.564982891,163
1627339807.597847939,164
1627339807.631613016,165
1627339807.664442062,166
1627339807.698328018,167
1627339807.731106997,168
1627339807.765079021,169
1627339807.797857046,170
1627339807.831715107,171
1627339807.864490032,172
1627339807.898499012,173
1627339807.931108952,174
1627339807.965058088,175
1627339807.997874975,176
1627339808.031690121,177
1627339808.064527035,178
1627339808.098516941,179
1627339808.131129980,180
1627339808.165097952,181
1627339808.197928905,182
1627339808.231786013,183
1627339808.264664173,184
1627339808.298619986,185
1627339808.331221104,186
1627339808.365156174,187
1627339808.398024082,188
1627339808.431769848,189
1627339808.464551926,190
1627339808.498744011,191
1627339808.531360865,192
1627339808.565075874,193
1627339808.598011971,194
1627339808.631860971,195
1627339808.664738178,196
1627339808.698626041,197
1627339808.731249094,198
1627339808.765366077,199
1627339808.798091888,200
1627339808.831902981,201
1627339808.864707947,202
1627339808.898865938,203
1627339808.931461811,204
1627339808.965268850,205
1627339808.998030186,206
1627339809.031799078,207
1627339809.064625025,208
1627339809.098628998,209
1627339809.131330967,210
1627339809.165211916,211
1627339809.198007107,212
1627339809.231827974,213
1627339809.264700890,214
1627339809.298547983,215
1627339809.331392050,216
1627339809.365269899,217
1627339809.398044825,218
1627339809.431924105,219
1627339809.464716911,220
1627339809.498636007,221
1627339809.531281948,222
1627339809.565407038,223
1627339809.598094940,224
1627339809.631762981,225
1627339809.664736032,226
1627339809.698673964,227
1627339809.731338024,228
1627339809.765434027,229
1627339809.798046112,230
1627339809.831791878,231
1627339809.864830971,232
1627339809.898623943,233
1627339809.931334019,234
1627339809.965301991,235
1627339809.998155117,236
1627339810.031965971,237
1627339810.064774036,238
1627339810.098778009,239
1627339810.131551981,240
1627339810.165358067,241
1627339810.198183060,242
1627339810.231981039,243
1627339810.264900923,244
1627339810.298810005,245
1627339810.331346989,246
1627339810.365361929,247
1627339810.398309946,248
1627339810.432099104,249
1627339810.464902878,250
1627339810.498739958,251
1627339810.531553984,252
1627339810.565490961,253
1627339810.598248005,254
1627339810.632045031,255
1627339810.664986849,256
1627339810.698826075,257
1627339810.731490135,258
1627339810.765574932,259
1627339810.798280001,260
1627339810.832166910,261
1627339810.865046024,262
1627339810.898881912,263
1627339810.931532145,264
1627339810.965722084,265
1627339810.998401880,266
1627339811.032232046,267
1627339811.065000057,268
1627339811.098784924,269
1627339811.131681919,270
1627339811.165732145,271
1627339811.198646069,272
1627339811.232239962,273
1627339811.265118837,274
1627339811.298922062,275
1627339811.331737995,276
1627339811.365621090,277
1627339811.398561954,278
1627339811.432314157,279
1627339811.465091944,280
1627339811.499099970,281
1627339811.531857014,282
1627339811.565875053,283
1627339811.598669052,284
1627339811.632406950,285
1627339811.665349960,286
1627339811.699128866,287
1627339811.731956959,288
1627339811.765891075,289
1627339811.798580170,290
1627339811.832461834,291
1627339811.865448952,292
1627339811.899196148,293
1627339811.932017088,294
1627339811.965981960,295
1627339811.998785973,296
1627339812.032540083,297
1627339812.065433979,298
1627339812.099373102,299
1627339812.132144928,300
1627339812.165977001,301
1627339812.198859930,302
1627339812.232693911,303
1627339812.265537977,304
1627339812.299432039,305
1627339812.332339048,306
1627339812.366174936,307
1627339812.398915052,308
1627339812.432844877,309
1627339812.465533018,310
1627339812.499478817,311
1627339812.532232046,312
1627339812.566164017,313
1627339812.598922968,314
1627339812.632728815,315
1627339812.665684938,316
1627339812.699514151,317
1627339812.732377052,318
1627339812.766149044,319
1627339812.798887968,320
1627339812.832746029,321
1627339812.865581989,322
1627339812.899497986,323
1627339812.932306051,324
1627339812.966480017,325
1627339812.998960018,326
1627339813.032840014,327
1627339813.065681934,328
1627339813.099450111,329
1627339813.132313013,330
1627339813.166085005,331
1627339813.198992014,332
1627339813.232701063,333
1627339813.265645027,334
1627339813.299416065,335
1627339813.332171202,336
1627339813.366252899,337
1627339813.398844957,338
1627339813.432725906,339
1627339813.465476036,340
1627339813.499281168,341
1627339813.532193899,342
1627339813.566071987,343
1627339813.598817110,344
1627339813.632525921,345
1627339813.665380001,346
1627339813.699140072,347
1627339813.731997013,348
1627339813.765735865,349
1627339813.798537970,350
1627339813.832426071,351
1627339813.865231037,352
1627339813.899033070,353
1627339813.931756973,354
1627339813.965611935,355
1627339813.998333931,356
1627339814.032230139,357
1627339814.065057039,358
1627339814.098850965,359
1627339814.131633997,360
1627339814.165524960,361
1627339814.198230982,362
1627339814.232053041,363
1627339814.264867067,364
1627339814.298763037,365
1627339814.331416130,366
1627339814.365419865,367
1627339814.398077011,368
1627339814.431873083,369
1627339814.464771986,370
1627339814.498574018,371
1627339814.531424046,372
1627339814.565382957,373
1627339814.598017931,374
1627339814.631824970,375
1627339814.664640903,376
1627339814.698527813,377
1627339814.731283903,378
1627339814.765275002,379
1627339814.797956944,380
1627339814.831766129,381
1627339814.864726067,382
1627339814.898447037,383
1627339814.931308031,384
1627339814.965497971,385
1627339814.997961044,386
1627339815.031627893,387
1627339815.064455032,388
1627339815.098416090,389
1627339815.131110907,390
1627339815.165063143,391
1627339815.197817087,392
1627339815.231544971,393
1627339815.264371157,394
1627339815.298321009,395
1627339815.330997944,396
1627339815.365118980,397
1627339815.397730112,398
1627339815.431586027,399
1627339815.464590073,400
1627339815.498245001,401
1627339815.531153917,402
1627339815.565015078,403
1627339815.597728968,404
1627339815.631680012,405
1627339815.664548159,406
1627339815.698440075,407
1627339815.731322050,408
1627339815.765210867,409
1627339815.798040152,410
1627339815.831784010,411
1627339815.864546061,412
1627339815.898521185,413
1627339815.931272984,414
1627339815.965156078,415
1627339815.997987986,416
1627339816.031774998,417
1627339816.064661980,418
1627339816.098680019,419
1627339816.131479025,420
1627339816.165302992,421
1627339816.198343039,422
1627339816.231902838,423
1627339816.264832020,424
1627339816.298796177,425
1627339816.331557989,426
1627339816.365344048,427
1627339816.398134947,428
1627339816.432009935,429
1627339816.464784861,430
1627339816.498743057,431
1627339816.531468868,432
1627339816.565361023,433
1627339816.598252058,434
1627339816.632081985,435
1627339816.664985895,436
1627339816.698788166,437
1627339816.731710911,438
1627339816.765459061,439
1627339816.798352003,440
1627339816.832117081,441
1627339816.865119934,442
1627339816.898958921,443
1627339816.931743860,444
1627339816.965680122,445
1627339816.998549938,446
1627339817.032299995,447
1627339817.065181971,448
1627339817.099200964,449
1627339817.131982088,450
1627339817.165735006,451
1627339817.198642969,452
1627339817.232525110,453
1627339817.265383005,454
1627339817.299100876,455
1627339817.331994057,456
1627339817.365922928,457
1627339817.398590088,458
1627339817.432539940,459
1627339817.465425014,460
1627339817.499174118,461
1627339817.531931162,462
1627339817.565877914,463
1627339817.598755121,464
1627339817.632447958,465
1627339817.665395021,466
1627339817.699260950,467
1627339817.732018948,468
1627339817.765956163,469
1627339817.798779964,470
1627339817.832643986,471
1627339817.865458965,472
1627339817.899336815,473
1627339817.932080030,474
1627339817.966053963,475
1627339817.998831987,476
1627339818.032631159,477
1627339818.065438986,478
1627339818.099506140,479
1627339818.132246017,480
1627339818.166043997,481
1627339818.198830128,482
1627339818.232581139,483
1627339818.265563965,484
1627339818.299297094,485
1627339818.332053900,486
1627339818.366265059,487
1627339818.398780107,488
1627339818.432811022,489
1627339818.465404987,490
1627339818.499593973,491
1627339818.532073021,492
1627339818.566066980,493
1627339818.598825932,494
1627339818.632678032,495
1627339818.665498972,496
1627339818.699327946,497
1627339818.732131958,498
1627339818.765952826,499
1627339818.798933983,500
1627339818.832715988,501
1627339818.865513086,502
1627339818.899384975,503
1627339818.932101011,504
1627339818.965991974,505
1627339818.998897076,506
1627339819.032615900,507
1627339819.065536022,508
1627339819.099415064,509
1627339819.132160902,510
1627339819.166051865,511
1627339819.198786020,512
1627339819.232569933,513
1627339819.265408039,514
1627339819.299308062,515
1627339819.332146168,516
1627339819.366014004,517
1627339819.398724079,518
1627339819.432583094,519
1627339819.465548992,520
1627339819.499341011,521
1627339819.532051086,522
1627339819.566131115,523
1627339819.598827839,524
1627339819.632699013,525
1627339819.665549994,526
1627339819.699381113,527
1627339819.732252836,528
1627339819.766064167,529
1627339819.798856020,530
1627339819.832639933,531
1627339819.865609884,532
1627339819.899364948,533
1627339819.932046175,534
1627339819.966097116,535
1627339819.998816013,536
1627339820.032725096,537
1627339820.065577030,538
1627339820.099291086,539
1627339820.132199049,540
1627339820.166030169,541
1627339820.198783875,542
1627339820.232467890,543
1627339820.265417099,544
1627339820.299263954,545
1627339820.331927061,546
1627339820.365833998,547
1627339820.398566961,548
1627339820.432453871,549
1627339820.465333939,550
1627339820.499289036,551
1627339820.531975985,552
1627339820.565944910,553
1627339820.598569870,554
1627339820.632390022,555
1627339820.665107965,556
1627339820.699064016,557
1627339820.731719017,558
1627339820.765660048,559
1627339820.798678875,560
1627339820.832502842,561
1627339820.865232944,562
1627339820.899034977,563
1627339820.931784868,564
1627339820.965821981,565
1627339820.998775005,566
1627339821.032588005,567
1627339821.065536976,568
1627339821.099513054,569
1627339821.132275105,570
1627339821.166121960,571
1627339821.198969841,572
1627339821.232911825,573
1627339821.265609026,574
1627339821.299423933,575
1627339821.332155943,576
1627339821.366027832,577
1627339821.398873091,578
1627339821.432631016,579
1627339821.465533972,580
1627339821.499477863,581
1627339821.532176971,582
1627339821.566198111,583
1627339821.599078894,584
1627339821.632851839,585
1627339821.665771961,586
1627339821.699470997,587
1627339821.732231140,588
1627339821.766055107,589
1627339821.798858881,590
1627339821.832710028,591
1627339821.865552902,592
1627339821.899588108,593
1627339821.932386875,594
1627339821.966276884,595
1627339821.999161005,596
1627339822.033108950,597
1627339822.065923929,598
1627339822.099693060,599
1627339822.132608891,600
1627339822.166823149,601
1627339822.199481010,602
1627339822.233339071,603
1627339822.266084909,604
1627339822.299967051,605
1627339822.332746983,606
1627339822.366719007,607
1627339822.399619818,608
1627339822.433387995,609
1627339822.466247082,610
1627339822.500164986,611
1627339822.532915115,612
1627339822.566873074,613
1627339822.599692106,614
1627339822.633453846,615
1627339822.666282892,616
1627339822.700078964,617
1627339822.732933998,618
1627339822.766953945,619
1627339822.799565077,620
1627339822.833550930,621
1627339822.866317987,622
1627339822.900151014,623
1627339822.932939053,624
1627339822.966951847,625
1627339822.999785900,626
1627339823.033555984,627
1627339823.066333055,628
1627339823.100238085,629
1627339823.132886887,630
1627339823.167081118,631
1627339823.199455023,632
1627339823.233259916,633
1627339823.266129971,634
1627339823.300007105,635
1627339823.332731009,636
1627339823.366656065,637
1627339823.399310827,638
1627339823.433115005,639
1627339823.465999126,640
1627339823.499907017,641
1627339823.532614946,642
1627339823.566545010,643
1627339823.599117041,644
1627339823.633136988,645
1627339823.665950060,646
1627339823.699700117,647
1627339823.732465029,648
1627339823.766606092,649
1627339823.799188137,650
1627339823.833091974,651
1627339823.865869045,652
1627339823.899734020,653
1627339823.932536840,654
1627339823.966346025,655
1627339823.999108076,656
1627339824.033008099,657
1627339824.065809011,658
1627339824.099700928,659
1627339824.132531166,660
1627339824.166302919,661
1627339824.198988199,662
1627339824.233073950,663
1627339824.265757084,664
1627339824.299498081,665
1627339824.332342863,666
1627339824.366399050,667
1627339824.399133921,668
1627339824.432786942,669
1627339824.465692997,670
1627339824.499527931,671
1627339824.532257080,672
1627339824.566147089,673
1627339824.598943949,674
1627339824.632775068,675
1627339824.665707111,676
1627339824.699356079,677
1627339824.732128859,678
1627339824.766030073,679
1627339824.798815966,680
1627339824.832536936,681
1627339824.865576982,682
1627339824.899210930,683
1627339824.932049990,684
1627339824.965878963,685
1627339824.998723030,686
1627339825.032536983,687
1627339825.065279007,688
1627339825.099171162,689
1627339825.132074118,690
1627339825.166076899,691
1627339825.198653936,692
1627339825.232650995,693
1627339825.265380144,694
1627339825.299133062,695
1627339825.331918001,696
1627339825.365731001,697
1627339825.398568869,698
1627339825.432455063,699
1627339825.465227842,700
1627339825.499084949,701
1627339825.531991959,702
1627339825.565742016,703
1627339825.598541021,704
1627339825.632366896,705
1627339825.665150881,706
1627339825.698988199,707
1627339825.731839180,708
1627339825.765599012,709
1627339825.798448086,710
1627339825.832268000,711
1627339825.865124941,712
1627339825.898943901,713
1627339825.931655169,714
1627339825.965685844,715
1627339825.998425961,716
1627339826.032320023,717
1627339826.065182924,718
1627339826.099008083,719
1627339826.131898165,720
1627339826.165879965,721
1627339826.198544025,722
