time,speed
1627319954.8193324,0.00370417872364967
1627319954.8275666,0.003713580851861427
1627319954.8375404,0.0036778701467613953
1627319954.847496,0.003727243521874501
1627319954.8574336,0.0037622450712052353
1627319954.8675725,0.003780664280747749
1627319954.8775036,0.003737832371972696
1627319954.8874865,0.003743716050136208
1627319954.8974707,0.003811553591106187
1627319954.907555,0.0037965407120650893
1627319954.9175186,0.0037707834351704403
1627319954.9274797,0.0037715636374092837
1627319954.937407,0.0038006367738190145
1627319954.947379,0.0038133969013215262
1627319954.9574823,0.003838554306797469
1627319954.9674323,0.0038182579025677183
1627319954.977544,0.003821296029115333
1627319954.9875648,0.0038545044711724443
1627319954.997498,0.003904424723367556
1627319955.007563,0.0038838991031396666
1627319955.0175173,0.0038473627149760276
1627319955.0276058,0.003808546435508452
1627319955.0375965,0.0037712138859348917
1627319955.047546,0.0037374788297148387
1627319955.0574791,0.0037124013903531727
1627319955.0674515,0.003715227079286144
1627319955.0775554,0.003752313696612939
1627319955.0875347,0.003762417631318848
1627319955.0974708,0.0037682727364921663
1627319955.1075356,0.003783052998772859
1627319955.1175184,0.003840014008292485
1627319955.1275258,0.003913310036470202
1627319955.1379292,0.0040050223967058735
1627319955.1476061,0.00410241239952976
1627319955.1575527,0.004205230301295604
1627319955.167543,0.004370846380976556
1627319955.1775148,0.004529848317854759
1627319955.1874554,0.004597253469906169
1627319955.1974611,0.00468296342924646
1627319955.207531,0.004759102854391283
1627319955.2174647,0.0047760872019164905
1627319955.227561,0.004727554253753801
1627319955.2378428,0.004674209126537162
1627319955.2478352,0.004598800784029138
1627319955.2575684,0.004481636455586671
1627319955.267547,0.004413556902214212
1627319955.2774944,0.004289427378823734
1627319955.2875836,0.004151980957786657
1627319955.297556,0.003998005941769556
1627319955.3074899,0.003879004794733955
1627319955.3174653,0.0038055634358497535
1627319955.3274028,0.0036826928076274957
1627319955.3375278,0.0036064552465671046
1627319955.3474708,0.0035322522402827005
1627319955.3575683,0.003479355024634371
1627319955.367502,0.003454285864413376
1627319955.3776095,0.003459267399122477
1627319955.3874092,0.003446879831857151
1627319955.3975396,0.0035102493862704154
1627319955.4074905,0.0035998953097921135
1627319955.4174323,0.003608458680346067
1627319955.4273918,0.00367050158167867
1627319955.4375498,0.0037302710417882797
1627319955.4474788,0.003830830845921516
1627319955.4575763,0.0038948368033781644
1627319955.4675198,0.003967441818435682
1627319955.4774752,0.004009077424973485
1627319955.4875772,0.004088027987701628
1627319955.497528,0.004173026522758435
1627319955.5074751,0.00424567373402172
1627319955.5176039,0.004259082346833878
1627319955.5276275,0.00432009724002226
1627319955.537836,0.004353349923260729
1627319955.5476422,0.004433658933835835
1627319955.5575805,0.004455103295541567
1627319955.5676198,0.004465932822215825
1627319955.5774524,0.004490513948875688
1627319955.5875344,0.004506259210505849
1627319955.5975475,0.00446632869577417
1627319955.607557,0.004400760996534375
1627319955.6176083,0.0043676360394969225
1627319955.6275334,0.004292422671327543
1627319955.6375425,0.004210631813645138
1627319955.6475065,0.004142054786664292
1627319955.6575556,0.004026504029678102
1627319955.6675353,0.0039005470894676437
1627319955.6774707,0.0037758211005593846
1627319955.687431,0.003665058837909741
1627319955.697383,0.003527530210557014
1627319955.7075012,0.00342627205695757
1627319955.7174451,0.003344523781512659
1627319955.7275367,0.003308607514471231
1627319955.7375453,0.0032377116549900716
1627319955.7474637,0.0031816942692365745
1627319955.7575738,0.00322292923926537
1627319955.7675164,0.0032701969976412486
1627319955.777591,0.0033292345007099387
1627319955.787557,0.003426826880375989
1627319955.797527,0.0035550572408880156
1627319955.8074815,0.003692290393398078
1627319955.8174925,0.0038365376810538167
1627319955.8273711,0.004001047751080641
