timestamp,camera_front
1627319987.462100029,858
1627319987.495507002,859
1627319987.528842926,860
1627319987.562190056,861
1627319987.595419884,862
1627319987.628891945,863
1627319987.662163019,864
1627319987.695526838,865
1627319987.728863001,866
1627319987.762239933,867
1627319987.795531988,868
1627319987.828758001,869
1627319987.862227917,870
1627319987.895489931,871
1627319987.928851843,872
1627319987.962527990,873
1627319987.995480061,874
1627319988.028850079,875
1627319988.062241077,876
1627319988.095458031,877
1627319988.128824949,878
1627319988.162365913,879
1627319988.195548058,880
1627319988.228788137,881
1627319988.262151003,882
1627319988.295480013,883
1627319988.328933954,884
1627319988.362323999,885
1627319988.395599127,886
1627319988.428881168,887
1627319988.462239027,888
1627319988.495543957,889
1627319988.528933048,890
1627319988.562296152,891
1627319988.595561028,892
1627319988.628914118,893
1627319988.662383080,894
1627319988.695674896,895
1627319988.729027033,896
1627319988.762256145,897
1627319988.795586824,898
1627319988.829017878,899
1627319988.862214088,900
1627319988.895678997,901
1627319988.928956032,902
1627319988.962482929,903
1627319988.995835066,904
1627319989.029126883,905
1627319989.062453985,906
1627319989.095771074,907
1627319989.129119873,908
1627319989.162510872,909
1627319989.195723057,910
1627319989.229091883,911
1627319989.262436867,912
1627319989.295855045,913
1627319989.329149008,914
1627319989.362425089,915
1627319989.395828009,916
1627319989.429139137,917
1627319989.462468863,918
1627319989.495764017,919
1627319989.529145002,920
1627319989.562669039,921
1627319989.595771074,922
1627319989.629251003,923
1627319989.662441969,924
1627319989.695868969,925
1627319989.729151964,926
1627319989.762606144,927
1627319989.795936823,928
1627319989.829235077,929
1627319989.862483978,930
1627319989.895794868,931
1627319989.939519882,932
1627319989.962402821,933
1627319989.995819807,934
1627319990.029168844,935
1627319990.062575102,936
1627319990.095926046,937
1627319990.129103899,938
1627319990.162546158,939
1627319990.195925951,940
1627319990.229236841,941
1627319990.262578011,942
1627319990.295939922,943
1627319990.329315901,944
1627319990.362602949,945
1627319990.395943880,946
1627319990.429218054,947
1627319990.462598085,948
1627319990.495946169,949
1627319990.529228926,950
1627319990.562633038,951
1627319990.596016884,952
1627319990.629353046,953
1627319990.662825108,954
1627319990.696071148,955
1627319990.729357004,956
1627319990.762780190,957
1627319990.796169996,958
1627319990.829496145,959
1627319990.862813950,960
1627319990.896095037,961
1627319990.929413080,962
1627319990.962915897,963
1627319990.996284008,964
1627319991.029469013,965
1627319991.062771082,966
1627319991.096167088,967
1627319991.129615068,968
1627319991.162874937,969
1627319991.196175098,970
1627319991.229482889,971
1627319991.262820005,972
1627319991.296139956,973
1627319991.329418898,974
1627319991.362836838,975
1627319991.396005154,976
1627319991.429490089,977
1627319991.462758064,978
1627319991.496046066,979
1627319991.529436827,980
1627319991.562705994,981
1627319991.596015930,982
1627319991.629376888,983
1627319991.662797928,984
1627319991.695986986,985
1627319991.729271173,986
1627319991.762709856,987
1627319991.795950890,988
1627319991.829325914,989
1627319991.862630129,990
1627319991.895925045,991
1627319991.929359913,992
1627319991.962563992,993
1627319991.995908976,994
1627319992.029296160,995
1627319992.063369989,996
1627319992.095818996,997
1627319992.129138947,998
1627319992.162606001,999
1627319992.195807934,1000
1627319992.229094028,1001
1627319992.262435913,1002
1627319992.295763016,1003
1627319992.329082966,1004
1627319992.362459898,1005
1627319992.395721197,1006
1627319992.429208994,1007
1627319992.462496996,1008
1627319992.495815039,1009
1627319992.529056072,1010
1627319992.562377930,1011
1627319992.595682144,1012
1627319992.628968954,1013
1627319992.662403822,1014
1627319992.695653915,1015
1627319992.729008913,1016
1627319992.762443066,1017
1627319992.795753002,1018
1627319992.829050064,1019
1627319992.862452030,1020
1627319992.895725012,1021
1627319992.929007053,1022
1627319992.962432146,1023
1627319992.995751858,1024
1627319993.029036045,1025
1627319993.062438965,1026
1627319993.095750093,1027
1627319993.129083872,1028
1627319993.162409067,1029
1627319993.195693016,1030
1627319993.228985071,1031
1627319993.262361050,1032
1627319993.295660973,1033
1627319993.329032898,1034
1627319993.362376928,1035
1627319993.395697117,1036
1627319993.428981066,1037
1627319993.462335825,1038
1627319993.495750904,1039
1627319993.528986931,1040
1627319993.562339067,1041
1627319993.595658064,1042
1627319993.628885984,1043
1627319993.662339926,1044
1627319993.695723057,1045
1627319993.728841066,1046
1627319993.762243032,1047
1627319993.795588017,1048
1627319993.828958988,1049
1627319993.862239122,1050
1627319993.895613194,1051
1627319993.928966045,1052
1627319993.962252855,1053
1627319993.995496988,1054
1627319994.028898001,1055
1627319994.062103987,1056
1627319994.095582008,1057
1627319994.128903866,1058
1627319994.162090063,1059
1627319994.195542097,1060
1627319994.228868961,1061
1627319994.262148142,1062
1627319994.295464039,1063
1627319994.328815937,1064
1627319994.362263203,1065
1627319994.395465136,1066
1627319994.428881168,1067
1627319994.462140083,1068
1627319994.495558023,1069
1627319994.528801918,1070
1627319994.562098026,1071
1627319994.595593929,1072
1627319994.628896952,1073
1627319994.662238121,1074
1627319994.695466995,1075
1627319994.728872061,1076
1627319994.762235880,1077
1627319994.795416117,1078
1627319994.828881979,1079
1627319994.862203836,1080
1627319994.895478964,1081
1627319994.928906918,1082
1627319994.962231159,1083
1627319994.995501995,1084
1627319995.028814077,1085
1627319995.062214136,1086
1627319995.095516920,1087
1627319995.128783941,1088
1627319995.162137032,1089
1627319995.195522070,1090
1627319995.228848934,1091
1627319995.262184858,1092
1627319995.295495987,1093
1627319995.328768969,1094
1627319995.362242937,1095
1627319995.395425081,1096
1627319995.428806067,1097
1627319995.462147951,1098
1627319995.495544910,1099
1627319995.528841019,1100
1627319995.562164068,1101
1627319995.595449924,1102
1627319995.628776073,1103
1627319995.662180185,1104
1627319995.695464134,1105
1627319995.728819847,1106
1627319995.762025118,1107
1627319995.795373917,1108
1627319995.828727961,1109
1627319995.862180948,1110
1627319995.895366907,1111
1627319995.928681135,1112
1627319995.962180138,1113
1627319995.995478868,1114
1627319996.028796196,1115
1627319996.062182903,1116
1627319996.095328808,1117
1627319996.128755093,1118
1627319996.162517071,1119
1627319996.195440054,1120
1627319996.228765965,1121
1627319996.262088060,1122
1627319996.295433998,1123
1627319996.328747988,1124
1627319996.362057924,1125
1627319996.395472050,1126
1627319996.428766966,1127
1627319996.462193012,1128
1627319996.495440006,1129
1627319996.528768063,1130
1627319996.562043905,1131
1627319996.595383883,1132
1627319996.628793001,1133
1627319996.662035942,1134
1627319996.695414066,1135
1627319996.728724957,1136
1627319996.762037992,1137
1627319996.795454025,1138
1627319996.828752995,1139
1627319996.862098932,1140
1627319996.895414114,1141
1627319996.928709030,1142
1627319996.962071180,1143
1627319996.995422125,1144
1627319997.028786898,1145
1627319997.062052011,1146
1627319997.095334053,1147
1627319997.128800869,1148
1627319997.162184000,1149
1627319997.195353985,1150
1627319997.228763103,1151
1627319997.262166977,1152
1627319997.295472145,1153
1627319997.328685045,1154
1627319997.362159967,1155
1627319997.395437002,1156
1627319997.428681135,1157
1627319997.462086916,1158
1627319997.495404005,1159
1627319997.528661966,1160
1627319997.562143087,1161
1627319997.595417023,1162
1627319997.628808975,1163
1627319997.662036896,1164
1627319997.695491076,1165
1627319997.728766918,1166
1627319997.762114048,1167
1627319997.795425892,1168
1627319997.828733921,1169
1627319997.862026930,1170
1627319997.895437002,1171
1627319997.928671122,1172
1627319997.962097168,1173
1627319997.995378017,1174
1627319998.028800964,1175
1627319998.062034845,1176
1627319998.095334053,1177
1627319998.128747940,1178
1627319998.162076950,1179
1627319998.195350885,1180
1627319998.228662014,1181
1627319998.262019873,1182
1627319998.295324087,1183
1627319998.328778982,1184
1627319998.362124920,1185
1627319998.395353794,1186
1627319998.428603888,1187
1627319998.462013960,1188
1627319998.495355129,1189
1627319998.528607130,1190
1627319998.561990023,1191
1627319998.595406055,1192
1627319998.628615141,1193
1627319998.661952972,1194
1627319998.695363045,1195
1627319998.728806019,1196
1627319998.761986971,1197
1627319998.795359850,1198
1627319998.828783989,1199
1627319998.862050056,1200
1627319998.895390034,1201
1627319998.928588152,1202
1627319998.961961031,1203
1627319998.995402813,1204
1627319999.028633118,1205
1627319999.061969042,1206
1627319999.095353842,1207
1627319999.128622055,1208
1627319999.162143946,1209
1627319999.195400000,1210
1627319999.228693962,1211
1627319999.262041092,1212
1627319999.295416117,1213
1627319999.328711033,1214
1627319999.362066031,1215
1627319999.395303965,1216
1627319999.428702831,1217
1627319999.462013006,1218
1627319999.495432138,1219
1627319999.528693914,1220
1627319999.561978817,1221
1627319999.595347166,1222
1627319999.628709078,1223
1627319999.662196159,1224
1627319999.695310831,1225
1627319999.728677988,1226
1627319999.762048006,1227
1627319999.795271158,1228
1627319999.828641891,1229
1627319999.862072945,1230
1627319999.895313978,1231
1627319999.928632975,1232
1627319999.961934090,1233
1627319999.995316982,1234
1627320000.028696060,1235
1627320000.062072039,1236
1627320000.095293999,1237
1627320000.128665924,1238
1627320000.162018061,1239
1627320000.195415974,1240
1627320000.228667021,1241
1627320000.261940956,1242
1627320000.295463085,1243
1627320000.328699112,1244
1627320000.362040997,1245
1627320000.395282984,1246
1627320000.428714037,1247
1627320000.462002039,1248
1627320000.495369911,1249
1627320000.528796196,1250
1627320000.562025070,1251
1627320000.595374107,1252
1627320000.628750086,1253
1627320000.662055969,1254
1627320000.695290089,1255
1627320000.728813171,1256
1627320000.762104988,1257
1627320000.795387030,1258
1627320000.828605175,1259
1627320000.862083912,1260
1627320000.895349979,1261
1627320000.928696156,1262
1627320000.962018013,1263
1627320000.995402813,1264
1627320001.028802872,1265
1627320001.062155008,1266
1627320001.095275879,1267
1627320001.128679991,1268
1627320001.162018061,1269
1627320001.195312023,1270
1627320001.228697062,1271
1627320001.262011051,1272
1627320001.295246124,1273
1627320001.328784943,1274
1627320001.362052917,1275
1627320001.395293951,1276
1627320001.428759098,1277
1627320001.462093830,1278
1627320001.495367050,1279
1627320001.528651953,1280
1627320001.562057018,1281
1627320001.595313072,1282
1627320001.628621101,1283
1627320001.662063122,1284
1627320001.695348978,1285
1627320001.728830099,1286
1627320001.761965036,1287
1627320001.795382977,1288
1627320001.828643084,1289
1627320001.862091064,1290
1627320001.895377874,1291
1627320001.928634882,1292
1627320001.962024927,1293
1627320001.995340109,1294
1627320002.028748035,1295
1627320002.062007904,1296
1627320002.095442057,1297
1627320002.128708124,1298
1627320002.162028790,1299
1627320002.195265055,1300
1627320002.228764057,1301
1627320002.262131929,1302
1627320002.295408010,1303
1627320002.328771114,1304
1627320002.362074137,1305
1627320002.395375967,1306
1627320002.428652048,1307
1627320002.462072134,1308
1627320002.495349884,1309
1627320002.528710842,1310
1627320002.562174082,1311
1627320002.595415115,1312
1627320002.628746986,1313
1627320002.662168026,1314
1627320002.695483923,1315
1627320002.728758097,1316
1627320002.762122154,1317
1627320002.795480013,1318
1627320002.828794956,1319
1627320002.862250090,1320
1627320002.895431995,1321
1627320002.928668022,1322
1627320002.962125063,1323
1627320002.995518923,1324
1627320003.028907061,1325
1627320003.062176943,1326
1627320003.095438004,1327
1627320003.128787994,1328
1627320003.162126064,1329
1627320003.195547104,1330
1627320003.228868961,1331
1627320003.262278795,1332
1627320003.295556068,1333
1627320003.328786850,1334
1627320003.362210035,1335
1627320003.395517111,1336
1627320003.428884983,1337
1627320003.462229013,1338
1627320003.495573997,1339
1627320003.528923035,1340
1627320003.562282085,1341
1627320003.595560074,1342
1627320003.628850937,1343
1627320003.662286997,1344
1627320003.695554972,1345
1627320003.728921175,1346
1627320003.762301922,1347
1627320003.795466900,1348
1627320003.828859091,1349
1627320003.862169981,1350
1627320003.895419836,1351
1627320003.928788185,1352
1627320003.962186813,1353
1627320003.995398998,1354
1627320004.028697968,1355
1627320004.062048912,1356
1627320004.095561028,1357
1627320004.128847122,1358
1627320004.162049055,1359
1627320004.195369959,1360
1627320004.228807926,1361
1627320004.262205124,1362
1627320004.295342922,1363
1627320004.329116106,1364
1627320004.362115145,1365
1627320004.395497084,1366
1627320004.428810835,1367
1627320004.462086916,1368
1627320004.495440006,1369
1627320004.528783083,1370
1627320004.562165022,1371
1627320004.595536947,1372
1627320004.628858089,1373
1627320004.662045002,1374
1627320004.695458889,1375
1627320004.728852987,1376
1627320004.762103796,1377
1627320004.795517921,1378
1627320004.828804016,1379
1627320004.862211943,1380
1627320004.895432949,1381
1627320004.928748131,1382
1627320004.962153912,1383
1627320004.995433092,1384
1627320005.028712988,1385
1627320005.062243938,1386
1627320005.095422983,1387
1627320005.128694057,1388
1627320005.162127972,1389
1627320005.195539951,1390
1627320005.228778839,1391
1627320005.262187004,1392
1627320005.295506001,1393
1627320005.328927994,1394
1627320005.362197161,1395
1627320005.395457983,1396
1627320005.428807020,1397
1627320005.462277889,1398
1627320005.495589018,1399
1627320005.528840065,1400
1627320005.562202930,1401
1627320005.595516920,1402
1627320005.628857136,1403
1627320005.662296057,1404
1627320005.695575953,1405
1627320005.728835821,1406
1627320005.762365103,1407
1627320005.795506001,1408
1627320005.828652859,1409
1627320005.862084866,1410
1627320005.895375013,1411
1627320005.928759098,1412
1627320005.962088108,1413
1627320005.995439053,1414
1627320006.028788090,1415
1627320006.062088013,1416
1627320006.095391989,1417
1627320006.128705025,1418
1627320006.162168026,1419
1627320006.195397139,1420
1627320006.228682995,1421
1627320006.262147188,1422
1627320006.295410872,1423
1627320006.328639030,1424
1627320006.362135887,1425
1627320006.395509958,1426
1627320006.428765059,1427
1627320006.462082148,1428
1627320006.495349884,1429
1627320006.528858900,1430
1627320006.562117100,1431
1627320006.595448971,1432
1627320006.628732920,1433
1627320006.662152052,1434
1627320006.695405960,1435
1627320006.728813171,1436
1627320006.762033939,1437
1627320006.795464039,1438
1627320006.828663111,1439
1627320006.862017870,1440
1627320006.895443916,1441
1627320006.928765059,1442
1627320006.962114096,1443
1627320006.995461941,1444
1627320007.028687000,1445
1627320007.062141895,1446
1627320007.095458031,1447
1627320007.128718853,1448
1627320007.162099123,1449
1627320007.195411921,1450
1627320007.228713989,1451
1627320007.262041092,1452
1627320007.295289993,1453
1627320007.328629971,1454
1627320007.362118006,1455
1627320007.395402908,1456
1627320007.428649902,1457
1627320007.462007046,1458
1627320007.495380163,1459
1627320007.528665066,1460
1627320007.562086821,1461
1627320007.595407009,1462
1627320007.628663063,1463
1627320007.662171125,1464
1627320007.695389986,1465
1627320007.728713036,1466
1627320007.761992931,1467
1627320007.795246124,1468
1627320007.828699112,1469
1627320007.862031937,1470
1627320007.895424128,1471
1627320007.928714991,1472
1627320007.962064028,1473
1627320007.995389938,1474
1627320008.028708935,1475
1627320008.062094927,1476
1627320008.095376968,1477
1627320008.128656149,1478
1627320008.162164927,1479
1627320008.195410013,1480
1627320008.228626013,1481
1627320008.262313128,1482
1627320008.295439005,1483
1627320008.328622103,1484
1627320008.362089157,1485
1627320008.395459890,1486
1627320008.428755999,1487
1627320008.462146044,1488
1627320008.495394945,1489
1627320008.528676987,1490
1627320008.562167883,1491
1627320008.595364094,1492
1627320008.628710985,1493
1627320008.662061930,1494
1627320008.695291996,1495
1627320008.728770018,1496
1627320008.762161016,1497
1627320008.795423031,1498
1627320008.828801870,1499
1627320008.862058878,1500
1627320008.895378828,1501
1627320008.928635836,1502
1627320008.962038040,1503
1627320008.995342016,1504
1627320009.028702974,1505
1627320009.062038183,1506
1627320009.095472097,1507
1627320009.128751993,1508
1627320009.162022114,1509
1627320009.195288181,1510
1627320009.228708982,1511
1627320009.262140989,1512
1627320009.295461893,1513
1627320009.328665018,1514
1627320009.362102985,1515
1627320009.395411015,1516
1627320009.428717852,1517
1627320009.462118864,1518
1627320009.495442867,1519
1627320009.528811932,1520
1627320009.562038183,1521
1627320009.595352888,1522
1627320009.628800869,1523
1627320009.662051916,1524
1627320009.695342064,1525
1627320009.728693008,1526
