time,heading
1627319956.907407999,1.090504312
1627319956.917525530,1.090511827
1627319956.927500486,1.090503692
1627319956.937520742,1.090488955
1627319956.947608709,1.090528790
1627319956.957512617,1.090505126
1627319956.967429399,1.090523185
1627319956.977392673,1.090543178
1627319956.987521410,1.090541852
1627319956.997584343,1.090538287
1627319957.007416487,1.090518782
1627319957.017540932,1.090525148
1627319957.027615309,1.090531651
1627319957.037432671,1.090543599
1627319957.047374725,1.090537434
1627319957.057498455,1.090545464
1627319957.067455530,1.090532496
1627319957.077538967,1.090532598
1627319957.087522030,1.090525282
1627319957.097494841,1.090535788
1627319957.107614756,1.090524751
1627319957.117532969,1.090524125
1627319957.127492666,1.090523158
1627319957.137613297,1.090532577
1627319957.147574663,1.090537297
1627319957.157485485,1.090509196
1627319957.167470932,1.090526525
1627319957.177569866,1.090500139
1627319957.187549353,1.090500242
1627319957.197539568,1.090518999
1627319957.207619429,1.090480384
1627319957.217598200,1.090479600
1627319957.227575779,1.090486912
1627319957.237884760,1.090509991
1627319957.247596264,1.090505340
1627319957.257520199,1.090483856
1627319957.267476320,1.090495096
1627319957.277478218,1.090490995
1627319957.287741423,1.090499202
1627319957.297414064,1.090510511
1627319957.307619810,1.090501999
1627319957.317610264,1.090503467
1627319957.327605724,1.090493172
1627319957.337524652,1.090492995
1627319957.347668648,1.090514468
1627319957.357581377,1.090521498
1627319957.367547035,1.090511952
1627319957.377608538,1.090475784
1627319957.387698889,1.090514123
1627319957.397626638,1.090505199
1627319957.407578945,1.090489045
1627319957.417593241,1.090488589
1627319957.427553415,1.090493357
1627319957.437552452,1.090510359
1627319957.447437525,1.090488236
1627319957.457550287,1.090479879
1627319957.467496157,1.090462699
1627319957.477461338,1.090473254
1627319957.487434864,1.090458075
1627319957.497527122,1.090483743
1627319957.507491112,1.090469721
1627319957.517615795,1.090459460
1627319957.527559757,1.090480082
1627319957.537677050,1.090463772
1627319957.547496080,1.090474013
1627319957.557575226,1.090467071
1627319957.567523956,1.090505430
1627319957.577457428,1.090482959
1627319957.587614536,1.090447868
1627319957.597559452,1.090463335
1627319957.607479095,1.090449238
1627319957.617419481,1.090472187
1627319957.627554893,1.090441774
1627319957.637804270,1.090448888
1627319957.647554636,1.090440131
1627319957.657585621,1.090447376
1627319957.667512655,1.090425469
1627319957.677477121,1.090432261
1627319957.687542915,1.090430999
1627319957.697547913,1.090432283
1627319957.707556963,1.090404642
1627319957.717451811,1.090412184
1627319957.727569580,1.090452330
1627319957.737540960,1.090428739
1627319957.747454166,1.090417388
1627319957.757388115,1.090421305
1627319957.767564535,1.090449341
1627319957.777774811,1.090436920
1627319957.787415504,1.090469443
1627319957.797656298,1.090457022
1627319957.807586193,1.090446069
1627319957.817589998,1.090481072
1627319957.827557564,1.090456538
1627319957.837457180,1.090438949
1627319957.847404957,1.090468884
1627319957.857650757,1.090442688
1627319957.867611170,1.090446007
1627319957.877439022,1.090444931
1627319957.887548685,1.090464806
1627319957.897525549,1.090442260
1627319957.907480955,1.090467511
1627319957.917563915,1.090448087
1627319957.927525520,1.090451236
1627319957.937483549,1.090439544
1627319957.947587252,1.090451620
1627319957.957384109,1.090436650
1627319957.967639685,1.090459009
1627319957.977422476,1.090449972
1627319957.987556219,1.090443336
1627319957.997527599,1.090444534
1627319958.007448196,1.090453360
1627319958.017663002,1.090432577
1627319958.027529240,1.090463632
1627319958.037526846,1.090425455
1627319958.047596455,1.090447133
1627319958.057536602,1.090436571
1627319958.067607880,1.090453463
1627319958.077450514,1.090462270
1627319958.087567568,1.090467084
1627319958.097536325,1.090466334
1627319958.107444525,1.090473712
1627319958.117407322,1.090476856
1627319958.127645731,1.090469167
1627319958.137642860,1.090468905
1627319958.147469044,1.090484537
1627319958.157591343,1.090463599
1627319958.167535782,1.090433736
1627319958.177606344,1.090481293
1627319958.187570572,1.090462300
1627319958.197612524,1.090449187
1627319958.207548141,1.090484960
1627319958.217601061,1.090483820
1627319958.227548599,1.090489769
1627319958.237841129,1.090481084
1627319958.247587919,1.090504870
1627319958.257676840,1.090496649
1627319958.267596483,1.090508262
1627319958.277426243,1.090499775
1627319958.287545443,1.090481001
1627319958.297628641,1.090510650
1627319958.307477713,1.090539946
1627319958.317574501,1.090516938
1627319958.327550650,1.090506374
1627319958.337502241,1.090524122
1627319958.347472668,1.090536799
1627319958.357622385,1.090520542
1627319958.367593288,1.090490609
1627319958.377472639,1.090501732
1627319958.387411356,1.090483084
1627319958.397418737,1.090502977
1627319958.407543182,1.090499461
1627319958.417479992,1.090511696
1627319958.427595615,1.090490262
1627319958.437564373,1.090477332
1627319958.447498560,1.090450819
1627319958.457463503,1.090478171
1627319958.467392445,1.090490220
1627319958.477622032,1.090487526
1627319958.487634182,1.090479667
1627319958.497424603,1.090495235
1627319958.507610798,1.090485547
1627319958.517512083,1.090485316
1627319958.527603149,1.090472728
1627319958.537704468,1.090472445
1627319958.547610283,1.090482706
1627319958.557587624,1.090495154
1627319958.567620993,1.090475680
1627319958.577555895,1.090509816
1627319958.587513447,1.090509816
1627319958.597639084,1.090495955
1627319958.607613325,1.090519282
1627319958.617621422,1.090521759
1627319958.627432823,1.090527036
1627319958.637777328,1.090515654
1627319958.647644281,1.090497301
1627319958.657543898,1.090508009
1627319958.667590380,1.090493887
1627319958.677510023,1.090522947
1627319958.687454700,1.090507706
1627319958.697605371,1.090507740
1627319958.707378626,1.090504126
1627319958.717446804,1.090476025
1627319958.727566957,1.090505916
1627319958.737720251,1.090482239
1627319958.747455120,1.090485617
1627319958.757609367,1.090497726
1627319958.767670155,1.090473621
1627319958.777612209,1.090477663
1627319958.787587881,1.090473990
1627319958.797545671,1.090466159
1627319958.807541132,1.090457816
1627319958.817592859,1.090451670
1627319958.827597380,1.090460452
1627319958.837628126,1.090455223
1627319958.847506762,1.090460393
1627319958.857542753,1.090444325
1627319958.867599726,1.090429722
1627319958.877552748,1.090440311
1627319958.887588978,1.090433761
1627319958.897632360,1.090430183
1627319958.907556057,1.090438100
1627319958.917484522,1.090410907
1627319958.927537441,1.090416362
1627319958.937619686,1.090409567
1627319958.947498083,1.090424473
1627319958.957452297,1.090417518
1627319958.967433214,1.090383910
1627319958.977427483,1.090409692
1627319958.987643003,1.090409317
1627319958.997606754,1.090400439
1627319959.007510424,1.090424508
1627319959.017485380,1.090393636
1627319959.027601719,1.090413571
1627319959.037414789,1.090417455
1627319959.047515869,1.090426717
1627319959.057586193,1.090430006
1627319959.067406654,1.090422961
1627319959.077468634,1.090436416
1627319959.087596178,1.090449591
1627319959.097557545,1.090433987
1627319959.107587099,1.090440091
1627319959.117425442,1.090429886
1627319959.127540112,1.090433222
1627319959.137581110,1.090426008
1627319959.147455931,1.090423834
1627319959.157582283,1.090432849
1627319959.167522669,1.090427987
1627319959.177699804,1.090432382
1627319959.187473774,1.090423016
1627319959.197512150,1.090419255
1627319959.207446575,1.090420853
1627319959.217463970,1.090447111
1627319959.227639198,1.090429638
1627319959.237844706,1.090425958
1627319959.247657776,1.090414157
1627319959.257546902,1.090402429
1627319959.267660856,1.090407238
1627319959.277641058,1.090399076
1627319959.287632465,1.090422633
1627319959.297538996,1.090397086
1627319959.307663918,1.090396855
1627319959.317565680,1.090387445
1627319959.327605486,1.090384893
1627319959.337577343,1.090381629
1627319959.347562790,1.090385344
1627319959.357515097,1.090381271
1627319959.367630243,1.090398785
1627319959.377575397,1.090395997
1627319959.387542248,1.090367333
1627319959.397491217,1.090367711
1627319959.407601357,1.090354051
1627319959.417545557,1.090362316
1627319959.427509069,1.090347727
1627319959.437553406,1.090338698
1627319959.447555065,1.090316938
1627319959.457598448,1.090322264
1627319959.467642546,1.090325370
1627319959.477551222,1.090310509
1627319959.487524748,1.090316113
1627319959.497517824,1.090317064
1627319959.507615089,1.090280435
1627319959.517667294,1.090303779
1627319959.527472258,1.090307962
1627319959.537526131,1.090321548
1627319959.547549486,1.090302711
1627319959.557523251,1.090317451
1627319959.567312479,1.090302920
1627319959.577379227,1.090318167
1627319959.587586880,1.090309419
1627319959.597624302,1.090310952
1627319959.607457638,1.090323780
1627319959.617606878,1.090300666
1627319959.627646208,1.090330154
1627319959.637723446,1.090322120
1627319959.647570848,1.090318070
1627319959.657494307,1.090345254
1627319959.667476654,1.090355892
1627319959.677565336,1.090361379
1627319959.687503815,1.090349917
1627319959.697472095,1.090384966
1627319959.707585096,1.090365670
1627319959.717550516,1.090364135
1627319959.727508307,1.090356706
1627319959.737565041,1.090349737
1627319959.747549772,1.090329396
1627319959.757493258,1.090348639
1627319959.767627954,1.090329352
1627319959.777817011,1.090331274
1627319959.787651062,1.090303358
1627319959.797508240,1.090295569
1627319959.807569981,1.090299414
1627319959.817579031,1.090302972
1627319959.827500105,1.090267248
1627319959.837516308,1.090284320
1627319959.847401619,1.090264783
1627319959.857523441,1.090265448
1627319959.867643595,1.090282364
1627319959.877604723,1.090286818
1627319959.887493849,1.090279223
1627319959.897549391,1.090278885
1627319959.907579184,1.090276292
1627319959.917565107,1.090256991
1627319959.927493811,1.090260298
1627319959.937565327,1.090265939
1627319959.947608948,1.090263995
1627319959.957551479,1.090236944
1627319959.967467785,1.090227056
1627319959.977571726,1.090249765
1627319959.987511396,1.090247088
1627319959.997614384,1.090252961
1627319960.007591724,1.090249350
1627319960.017527103,1.090247336
1627319960.027624846,1.090233508
1627319960.037672281,1.090232230
1627319960.047566891,1.090235314
1627319960.057538986,1.090242617
1627319960.067465782,1.090246414
1627319960.077629566,1.090221598
1627319960.087502480,1.090220823
1627319960.097496033,1.090191526
1627319960.107649326,1.090208340
1627319960.117382288,1.090189369
1627319960.127509356,1.090196622
1627319960.137609482,1.090202207
1627319960.147406816,1.090200320
1627319960.157508850,1.090194545
1627319960.167492390,1.090222919
1627319960.177566767,1.090205675
1627319960.187520027,1.090208772
1627319960.197479963,1.090213302
1627319960.207588196,1.090224225
1627319960.217616796,1.090238931
1627319960.227586746,1.090227197
1627319960.237783432,1.090210206
1627319960.248059034,1.090219564
1627319960.257815838,1.090198816
1627319960.267629147,1.090197335
1627319960.277575254,1.090181581
1627319960.287553310,1.090206974
1627319960.297628641,1.090196047
1627319960.307600737,1.090192243
1627319960.317579746,1.090207877
1627319960.327477932,1.090210126
1627319960.337654352,1.090179263
1627319960.347506285,1.090184521
1627319960.357442617,1.090189844
1627319960.367629290,1.090184784
1627319960.377561331,1.090176998
1627319960.387625217,1.090172919
1627319960.397464275,1.090152263
1627319960.407572746,1.090167104
1627319960.417536020,1.090155244
1627319960.427449703,1.090168893
1627319960.437425375,1.090158450
1627319960.447504520,1.090144328
1627319960.457448721,1.090156494
1627319960.467555761,1.090146815
1627319960.477583647,1.090154196
1627319960.487460375,1.090140730
1627319960.497622490,1.090151368
1627319960.507548571,1.090153577
1627319960.517629862,1.090155125
1627319960.527624846,1.090146012
1627319960.537577152,1.090134889
1627319960.547532797,1.090154330
1627319960.557571173,1.090136448
1627319960.567635536,1.090134262
1627319960.577624559,1.090173081
1627319960.587559462,1.090141746
1627319960.597609520,1.090158779
1627319960.607587099,1.090130259
1627319960.617712498,1.090150010
1627319960.627575159,1.090141606
1627319960.637660980,1.090129256
1627319960.647553444,1.090144422
1627319960.657505512,1.090157071
1627319960.667594194,1.090157148
1627319960.677523136,1.090157851
1627319960.687474012,1.090180497
1627319960.697461128,1.090148719
1627319960.707410812,1.090173431
1627319960.717571497,1.090179762
1627319960.727581024,1.090165615
1627319960.737665415,1.090183567
1627319960.747643232,1.090175901
1627319960.757575035,1.090165243
1627319960.767569304,1.090139381
1627319960.777648449,1.090154664
1627319960.787471056,1.090146561
1627319960.797639370,1.090141283
1627319960.807615519,1.090143927
1627319960.817487240,1.090148102
1627319960.827601910,1.090131528
1627319960.837542772,1.090104761
1627319960.847473383,1.090073264
1627319960.857610464,1.090087052
1627319960.867665291,1.090079371
1627319960.877665281,1.090068580
1627319960.887591124,1.090080922
1627319960.897518396,1.090071258
1627319960.907458305,1.090055578
1627319960.917558432,1.090048548
1627319960.927543640,1.090036365
1627319960.937651873,1.090057509
1627319960.947645903,1.090056928
1627319960.957603455,1.090060253
1627319960.967529058,1.090072643
1627319960.977544785,1.090060109
1627319960.987452984,1.090060685
1627319960.997507811,1.090076574
1627319961.007510662,1.090084834
1627319961.017696857,1.090066822
1627319961.027522802,1.090052794
1627319961.037522554,1.090079637
1627319961.047592402,1.090061350
1627319961.057668686,1.090066560
1627319961.067497969,1.090062381
1627319961.077567339,1.090076545
1627319961.087607861,1.090084323
1627319961.097547531,1.090094157
1627319961.107483864,1.090079683
1627319961.117572308,1.090090289
1627319961.127502918,1.090097291
1627319961.137658596,1.090090316
1627319961.147644281,1.090061076
1627319961.157369614,1.090067691
1627319961.167540312,1.090084809
1627319961.177473068,1.090058065
1627319961.187567472,1.090076036
1627319961.197529793,1.090070858
1627319961.207480431,1.090047737
1627319961.217605114,1.090049147
1627319961.227481842,1.090052505
1627319961.237804890,1.090027052
1627319961.247692823,1.090037385
1627319961.257552147,1.090028894
1627319961.267627239,1.090041096
1627319961.277657270,1.090040380
1627319961.287583828,1.090030037
1627319961.297563076,1.090032216
1627319961.307713985,1.090054096
1627319961.317558765,1.090045927
1627319961.327512264,1.090057890
1627319961.337659836,1.090042508
1627319961.347685337,1.090019090
1627319961.357569933,1.090058474
1627319961.367516279,1.090035480
1627319961.377634287,1.090059445
1627319961.387573481,1.090044843
1627319961.397577763,1.090054781
1627319961.407450438,1.090037449
1627319961.417596579,1.090045460
1627319961.427549362,1.090055623
1627319961.437595844,1.090045575
1627319961.447649717,1.090065437
1627319961.457559586,1.090085136
1627319961.467493296,1.090060808
1627319961.477466106,1.090062525
1627319961.487624407,1.090095961
1627319961.497534275,1.090084881
1627319961.507488966,1.090077744
1627319961.517670870,1.090071889
1627319961.527543545,1.090095835
1627319961.537681103,1.090098002
1627319961.547690153,1.090118428
1627319961.557555437,1.090106225
1627319961.567583323,1.090084054
1627319961.577610493,1.090068749
1627319961.587558031,1.090082885
1627319961.597565413,1.090093153
1627319961.607489824,1.090084639
1627319961.617600679,1.090086513
1627319961.627549887,1.090054831
1627319961.637561083,1.090048458
1627319961.647478819,1.090068734
1627319961.657533407,1.090054068
1627319961.667529106,1.090038413
1627319961.677438974,1.090033244
1627319961.687381983,1.090015824
1627319961.697566271,1.090035490
1627319961.707469702,1.090018106
1627319961.717433929,1.090017866
1627319961.727365017,1.090025265
1627319961.737521172,1.090022477
1627319961.747464418,1.090028686
1627319961.757551432,1.090051563
1627319961.767546177,1.090073836
1627319961.777642012,1.090074875
1627319961.787591457,1.090108629
1627319961.797673941,1.090097180
1627319961.807492733,1.090115928
1627319961.817652941,1.090146666
1627319961.827609539,1.090153684
1627319961.837615252,1.090161108
1627319961.847587109,1.090168154
1627319961.857387543,1.090187179
1627319961.867658615,1.090177073
1627319961.877487659,1.090167250
1627319961.887393951,1.090177532
1627319961.897664309,1.090201843
1627319961.907612801,1.090186983
1627319961.917585135,1.090197188
1627319961.927529812,1.090197555
1627319961.937578917,1.090182775
1627319961.947576284,1.090184493
1627319961.957525730,1.090170989
1627319961.967521191,1.090175116
1627319961.977457523,1.090147076
1627319961.987632990,1.090151733
1627319961.997536421,1.090143886
1627319962.007829428,1.090152404
1627319962.017602444,1.090133724
1627319962.027546406,1.090138270
1627319962.037491798,1.090116737
1627319962.047612906,1.090153601
1627319962.057630062,1.090136369
1627319962.067532301,1.090161843
1627319962.077483177,1.090142244
1627319962.087408543,1.090157109
1627319962.097498417,1.090146020
1627319962.107460499,1.090148865
1627319962.117547512,1.090154502
1627319962.127477169,1.090163090
1627319962.137851477,1.090177491
1627319962.147506237,1.090175080
1627319962.157516956,1.090179099
1627319962.167469740,1.090157117
1627319962.177579641,1.090169928
1627319962.187519312,1.090173975
1627319962.197472811,1.090175455
1627319962.207608223,1.090175052
1627319962.217583656,1.090186440
1627319962.227670670,1.090184353
1627319962.237928391,1.090198510
1627319962.247681618,1.090208326
1627319962.257517099,1.090220747
1627319962.267623663,1.090228470
1627319962.277937412,1.090256125
1627319962.287843466,1.090274674
1627319962.297519207,1.090255144
1627319962.307650089,1.090235921
1627319962.317516804,1.090266502
1627319962.327467680,1.090255667
1627319962.337744474,1.090241155
1627319962.347570896,1.090252213
1627319962.357474327,1.090242890
1627319962.367944717,1.090259061
1627319962.377617359,1.090233867
1627319962.387655020,1.090251626
1627319962.397623062,1.090241666
1627319962.407591343,1.090228997
1627319962.417543411,1.090224661
1627319962.427498341,1.090240477
1627319962.437742233,1.090237781
1627319962.447555542,1.090240216
1627319962.457576513,1.090237080
1627319962.467429399,1.090234525
1627319962.477542400,1.090221460
1627319962.487464666,1.090240595
1627319962.497448444,1.090233999
1627319962.507539272,1.090244059
1627319962.517483711,1.090218015
1627319962.527620792,1.090258592
1627319962.537729740,1.090286516
1627319962.547626495,1.090278330
1627319962.557398319,1.090282621
1627319962.567617178,1.090298144
1627319962.577596188,1.090334925
1627319962.587467670,1.090336660
1627319962.597386599,1.090318174
1627319962.607493639,1.090344172
1627319962.617456198,1.090353060
1627319962.627619982,1.090342735
1627319962.637530327,1.090339015
1627319962.647504807,1.090338443
1627319962.657593966,1.090355943
1627319962.667521715,1.090355034
1627319962.677553415,1.090355250
1627319962.687577724,1.090360939
1627319962.697402716,1.090356527
1627319962.707652092,1.090349587
1627319962.717468739,1.090347030
1627319962.727567434,1.090345556
1627319962.737586498,1.090333759
1627319962.747596741,1.090337913
1627319962.757685184,1.090350010
1627319962.767572641,1.090336355
1627319962.777848959,1.090311818
1627319962.787634373,1.090350981
1627319962.797558784,1.090350912
1627319962.807499647,1.090336128
1627319962.817619801,1.090371681
1627319962.827574968,1.090368504
1627319962.837915659,1.090376844
1627319962.847470522,1.090365018
1627319962.857600927,1.090361121
1627319962.867663383,1.090363044
1627319962.877599001,1.090374506
1627319962.887592077,1.090375585
1627319962.897618055,1.090388523
1627319962.907479525,1.090381957
1627319962.917462111,1.090391094
1627319962.927542448,1.090375841
1627319962.937597036,1.090387842
1627319962.947525263,1.090388784
1627319962.957585812,1.090407604
1627319962.967597485,1.090402078
1627319962.977494478,1.090379937
1627319962.987456083,1.090383890
1627319962.997623920,1.090382259
1627319963.007856607,1.090395400
1627319963.017452240,1.090392240
1627319963.027564526,1.090412589
1627319963.037731886,1.090429649
1627319963.047594786,1.090435335
1627319963.057571888,1.090434564
1627319963.067627907,1.090437744
1627319963.077467442,1.090445117
1627319963.087558746,1.090445881
1627319963.097568512,1.090476636
1627319963.107475281,1.090470750
1627319963.117431641,1.090475067
1627319963.127547264,1.090474308
1627319963.137788534,1.090462288
1627319963.147457361,1.090467795
1627319963.157631159,1.090487936
1627319963.167616129,1.090476435
1627319963.177576065,1.090490474
1627319963.187573195,1.090503045
1627319963.197519302,1.090474956
1627319963.207588434,1.090477332
1627319963.217423916,1.090471594
1627319963.227510691,1.090492370
1627319963.237951517,1.090468679
1627319963.247418642,1.090519050
1627319963.257520437,1.090493359
1627319963.267502546,1.090465190
1627319963.277603149,1.090481283
1627319963.287618160,1.090484165
1627319963.297510386,1.090486534
1627319963.307435274,1.090476704
1627319963.317652464,1.090471533
1627319963.327586174,1.090480562
1627319963.337563276,1.090503454
1627319963.347466707,1.090513081
1627319963.357582808,1.090479143
1627319963.367651224,1.090509261
1627319963.377619028,1.090511990
1627319963.387542725,1.090498923
1627319963.397538185,1.090497253
1627319963.407602072,1.090505746
1627319963.417569876,1.090514052
1627319963.427509785,1.090514483
1627319963.437685966,1.090526618
1627319963.447650194,1.090538185
1627319963.457545280,1.090532530
1627319963.467588663,1.090541146
1627319963.477586985,1.090560121
1627319963.487522602,1.090586149
1627319963.497555971,1.090589156
1627319963.507659197,1.090627724
1627319963.517527342,1.090664970
1627319963.527521372,1.090641495
1627319963.537522078,1.090663425
1627319963.547551870,1.090701570
1627319963.557627916,1.090725716
1627319963.567598820,1.090758033
1627319963.577588558,1.090798785
1627319963.587501049,1.090846050
1627319963.597496271,1.090879481
1627319963.607579708,1.090936043
1627319963.617689610,1.090996763
1627319963.627599716,1.091057100
1627319963.637812853,1.091130622
1627319963.647573948,1.091183794
1627319963.657508373,1.091241646
1627319963.667580366,1.091304369
1627319963.677641392,1.091391202
1627319963.687574387,1.091440799
1627319963.697464943,1.091512056
1627319963.707554340,1.091571517
1627319963.717527151,1.091635213
1627319963.727454662,1.091702053
1627319963.737581015,1.091754400
1627319963.747557878,1.091773349
1627319963.757660866,1.091870917
1627319963.767753363,1.091889091
1627319963.777587175,1.091927751
1627319963.787628174,1.092005696
1627319963.797617674,1.092034972
1627319963.807554483,1.092077755
1627319963.817499876,1.092122063
1627319963.827600718,1.092161173
1627319963.837653637,1.092196802
1627319963.847622156,1.092249921
1627319963.857460260,1.092275538
1627319963.867605686,1.092362509
1627319963.877534151,1.092406869
1627319963.887591124,1.092504224
1627319963.897591829,1.092542490
1627319963.907693148,1.092622996
1627319963.917482853,1.092692877
1627319963.927567959,1.092766299
1627319963.937654018,1.092858618
1627319963.947514534,1.092950218
1627319963.957612753,1.093041322
1627319963.967639923,1.093174997
1627319963.977557659,1.093282364
1627319963.987510443,1.093374555
1627319963.997437239,1.093527496
1627319964.007590294,1.093676142
1627319964.017521143,1.093809454
1627319964.027579069,1.093986926
1627319964.037705898,1.094092530
1627319964.047544241,1.094248825
1627319964.057640791,1.094420110
1627319964.067618608,1.094573911
1627319964.077612400,1.094716438
1627319964.087485552,1.094888559
1627319964.097480774,1.095031777
1627319964.107542038,1.095196909
1627319964.117479324,1.095367026
1627319964.127615213,1.095511288
