time,latitude,longitude,altitude,variance_latitude,variance_longitude,variance_altitude
1627319955.107515574,42.523270760,-71.601932497,111.855247498,0.000000000,0.000000000,0.000000000
1627319955.117486477,42.523270761,-71.601932497,111.855194092,0.000000000,0.000000000,0.000000000
1627319955.127468824,42.523270761,-71.601932497,111.855201721,0.000000000,0.000000000,0.000000000
1627319955.137905359,42.523270761,-71.601932496,111.855216980,0.000000000,0.000000000,0.000000000
1627319955.147578716,42.523270761,-71.601932497,111.855117798,0.000000000,0.000000000,0.000000000
1627319955.157527208,42.523270760,-71.601932496,111.855133057,0.000000000,0.000000000,0.000000000
1627319955.167521715,42.523270760,-71.601932496,111.855148315,0.000000000,0.000000000,0.000000000
1627319955.177495956,42.523270760,-71.601932496,111.855049133,0.000000000,0.000000000,0.000000000
1627319955.187432528,42.523270760,-71.601932495,111.855056763,0.000000000,0.000000000,0.000000000
1627319955.197426558,42.523270760,-71.601932495,111.855072021,0.000000000,0.000000000,0.000000000
1627319955.207505941,42.523270760,-71.601932495,111.854972839,0.000000000,0.000000000,0.000000000
1627319955.217441559,42.523270760,-71.601932494,111.854980469,0.000000000,0.000000000,0.000000000
1627319955.227542877,42.523270760,-71.601932494,111.854988098,0.006889000,0.009801000,0.029929000
1627319955.237821341,42.523270760,-71.601932494,111.854896545,0.006889000,0.009801000,0.029929000
1627319955.247805834,42.523270760,-71.601932494,111.854896545,0.006889000,0.009801000,0.029929000
1627319955.257532120,42.523270760,-71.601932493,111.854904175,0.006889000,0.009801000,0.029929000
1627319955.267510653,42.523270760,-71.601932493,111.854789734,0.006889000,0.009801000,0.029929000
1627319955.277460814,42.523270759,-71.601932493,111.854797363,0.006889000,0.009801000,0.029929000
1627319955.287568808,42.523270759,-71.601932492,111.854797363,0.006889000,0.009801000,0.029929000
1627319955.297516823,42.523270759,-71.601932493,111.854690552,0.006889000,0.009801000,0.029929000
1627319955.307472944,42.523270759,-71.601932492,111.854705811,0.006889000,0.009801000,0.029929000
1627319955.317430496,42.523270759,-71.601932492,111.854713440,0.006889000,0.009801000,0.029929000
1627319955.327373743,42.523270759,-71.601932492,111.854614258,0.006889000,0.009801000,0.029929000
1627319955.337498665,42.523270758,-71.601932492,111.854629517,0.006889000,0.009801000,0.029929000
1627319955.347444057,42.523270758,-71.601932491,111.854637146,0.006889000,0.009801000,0.029929000
1627319955.357538223,42.523270758,-71.601932492,111.854553223,0.006889000,0.009801000,0.029929000
1627319955.367478848,42.523270758,-71.601932491,111.854568481,0.006889000,0.009801000,0.029929000
1627319955.377561808,42.523270758,-71.601932491,111.854583740,0.006889000,0.009801000,0.029929000
1627319955.387363434,42.523270758,-71.601932492,111.854431152,0.006889000,0.009801000,0.029929000
1627319955.397525072,42.523270758,-71.601932491,111.854454041,0.006889000,0.009801000,0.029929000
1627319955.407456875,42.523270758,-71.601932491,111.854476929,0.006889000,0.009801000,0.029929000
1627319955.417397976,42.523270758,-71.601932491,111.854331970,0.006889000,0.009801000,0.029929000
1627319955.427356958,42.523270758,-71.601932491,111.854354858,0.006889000,0.009801000,0.029929000
1627319955.437528849,42.523270758,-71.601932490,111.854370117,0.006889000,0.009801000,0.029929000
1627319955.447427511,42.523270758,-71.601932491,111.854240417,0.006889000,0.009801000,0.029929000
1627319955.457551241,42.523270758,-71.601932490,111.854255676,0.006889000,0.009801000,0.029929000
1627319955.467479706,42.523270758,-71.601932490,111.854270935,0.006889000,0.009801000,0.029929000
1627319955.477449656,42.523270758,-71.601932490,111.854141235,0.006889000,0.009801000,0.029929000
1627319955.487565994,42.523270758,-71.601932490,111.854156494,0.006889000,0.009801000,0.029929000
1627319955.497506857,42.523270758,-71.601932489,111.854171753,0.006889000,0.009801000,0.029929000
1627319955.507457972,42.523270758,-71.601932490,111.854011536,0.006889000,0.009801000,0.029929000
1627319955.517556667,42.523270758,-71.601932489,111.854019165,0.006889000,0.009801000,0.029929000
1627319955.527624369,42.523270758,-71.601932489,111.854034424,0.006889000,0.009801000,0.029929000
1627319955.537802219,42.523270758,-71.601932489,111.853881836,0.006889000,0.009801000,0.029929000
1627319955.547613859,42.523270758,-71.601932488,111.853889465,0.006889000,0.009801000,0.029929000
1627319955.557543039,42.523270758,-71.601932488,111.853889465,0.006889000,0.009801000,0.029929000
1627319955.567601681,42.523270758,-71.601932488,111.853744507,0.006889000,0.009801000,0.029929000
1627319955.577435970,42.523270758,-71.601932488,111.853744507,0.006889000,0.009801000,0.029929000
1627319955.587516546,42.523270758,-71.601932487,111.853752136,0.006889000,0.009801000,0.029929000
1627319955.597520590,42.523270758,-71.601932487,111.853614807,0.006889000,0.009801000,0.029929000
1627319955.607526302,42.523270758,-71.601932487,111.853614807,0.006889000,0.009801000,0.029929000
1627319955.617586851,42.523270758,-71.601932486,111.853622437,0.006889000,0.009801000,0.029929000
1627319955.627512217,42.523270759,-71.601932487,111.853492737,0.006889000,0.009801000,0.029929000
1627319955.637522459,42.523270758,-71.601932487,111.853507996,0.006889000,0.009801000,0.029929000
1627319955.647466898,42.523270758,-71.601932486,111.853507996,0.006889000,0.009801000,0.029929000
1627319955.657541513,42.523270759,-71.601932487,111.853393555,0.006889000,0.009801000,0.029929000
1627319955.667504549,42.523270759,-71.601932487,111.853408813,0.006889000,0.009801000,0.029929000
1627319955.677463293,42.523270759,-71.601932486,111.853424072,0.006889000,0.009801000,0.029929000
1627319955.687388420,42.523270760,-71.601932487,111.853317261,0.006889000,0.009801000,0.029929000
1627319955.697351694,42.523270760,-71.601932487,111.853340149,0.006889000,0.009801000,0.029929000
1627319955.707482576,42.523270759,-71.601932487,111.853347778,0.006889000,0.009801000,0.029929000
1627319955.717429161,42.523270760,-71.601932488,111.853256226,0.006889000,0.009801000,0.029929000
1627319955.727508307,42.523270760,-71.601932487,111.853271484,0.006889000,0.009801000,0.029929000
1627319955.737527609,42.523270760,-71.601932487,111.853286743,0.006889000,0.009801000,0.029929000
1627319955.747447968,42.523270761,-71.601932488,111.853195190,0.006889000,0.009801000,0.029929000
1627319955.757545471,42.523270761,-71.601932487,111.853210449,0.006889000,0.009801000,0.029929000
1627319955.767482281,42.523270761,-71.601932487,111.853233337,0.006889000,0.009801000,0.029929000
1627319955.777575254,42.523270761,-71.601932488,111.853118896,0.006889000,0.009801000,0.029929000
1627319955.787548542,42.523270761,-71.601932488,111.853134155,0.006889000,0.009801000,0.029929000
1627319955.797506332,42.523270761,-71.601932487,111.853149414,0.006889000,0.009801000,0.029929000
1627319955.807461739,42.523270761,-71.601932488,111.853034973,0.006889000,0.009801000,0.029929000
1627319955.817432880,42.523270761,-71.601932488,111.853050232,0.006889000,0.009801000,0.029929000
1627319955.827342510,42.523270761,-71.601932487,111.853065491,0.006889000,0.009801000,0.029929000
1627319955.837570190,42.523270761,-71.601932488,111.852958679,0.006889000,0.009801000,0.029929000
1627319955.847606897,42.523270761,-71.601932488,111.852966309,0.006889000,0.009801000,0.029929000
1627319955.857517958,42.523270761,-71.601932487,111.852981567,0.006889000,0.009801000,0.029929000
1627319955.867471457,42.523270762,-71.601932488,111.852874756,0.006889000,0.009801000,0.029929000
1627319955.877564192,42.523270761,-71.601932488,111.852882385,0.006889000,0.009801000,0.029929000
1627319955.887560606,42.523270761,-71.601932487,111.852890015,0.006889000,0.009801000,0.029929000
1627319955.897510290,42.523270761,-71.601932488,111.852806091,0.006889000,0.009801000,0.029929000
1627319955.907483816,42.523270760,-71.601932487,111.852813721,0.006889000,0.009801000,0.029929000
1627319955.917492390,42.523270760,-71.601932487,111.852821350,0.006889000,0.009801000,0.029929000
1627319955.927453756,42.523270760,-71.601932487,111.852737427,0.006889000,0.009801000,0.029929000
1627319955.937482595,42.523270760,-71.601932487,111.852745056,0.006889000,0.009801000,0.029929000
1627319955.947566748,42.523270760,-71.601932486,111.852752686,0.006889000,0.009801000,0.029929000
1627319955.957494497,42.523270759,-71.601932487,111.852676392,0.006889000,0.009801000,0.029929000
1627319955.967415571,42.523270759,-71.601932486,111.852684021,0.006889000,0.009801000,0.029929000
1627319955.977388382,42.523270759,-71.601932486,111.852691650,0.006889000,0.009801000,0.029929000
1627319955.987581491,42.523270759,-71.601932486,111.852622986,0.006889000,0.009801000,0.029929000
1627319955.997560501,42.523270758,-71.601932486,111.852638245,0.006889000,0.009801000,0.029929000
1627319956.007553101,42.523270758,-71.601932485,111.852638245,0.006889000,0.009801000,0.029929000
1627319956.017525911,42.523270758,-71.601932486,111.852554321,0.006889000,0.009801000,0.029929000
1627319956.027460337,42.523270758,-71.601932486,111.852569580,0.006889000,0.009801000,0.029929000
1627319956.037762880,42.523270758,-71.601932485,111.852584839,0.006889000,0.009801000,0.029929000
1627319956.047595978,42.523270757,-71.601932486,111.852508545,0.006889000,0.009801000,0.029929000
1627319956.057543516,42.523270757,-71.601932486,111.852523804,0.006889000,0.009801000,0.029929000
1627319956.067417145,42.523270757,-71.601932485,111.852539062,0.006889000,0.009801000,0.029929000
1627319956.077525377,42.523270757,-71.601932486,111.852462769,0.006889000,0.009801000,0.029929000
1627319956.087504864,42.523270757,-71.601932485,111.852485657,0.006889000,0.009801000,0.029929000
1627319956.097529888,42.523270756,-71.601932485,111.852493286,0.006889000,0.009801000,0.029929000
1627319956.107401848,42.523270756,-71.601932486,111.852424622,0.006889000,0.009801000,0.029929000
1627319956.117625713,42.523270756,-71.601932485,111.852439880,0.006889000,0.009801000,0.029929000
1627319956.127587080,42.523270756,-71.601932485,111.852462769,0.006889000,0.009801000,0.029929000
1627319956.137782812,42.523270757,-71.601932485,111.852424622,0.006889000,0.009801000,0.029929000
1627319956.147513151,42.523270756,-71.601932485,111.852439880,0.006889000,0.009801000,0.029929000
1627319956.157467604,42.523270756,-71.601932485,111.852455139,0.006889000,0.009801000,0.029929000
1627319956.167431355,42.523270757,-71.601932485,111.852416992,0.006889000,0.009801000,0.029929000
1627319956.177361965,42.523270757,-71.601932485,111.852424622,0.006889000,0.009801000,0.029929000
1627319956.187554836,42.523270757,-71.601932484,111.852439880,0.006889000,0.009801000,0.029929000
1627319956.197468281,42.523270757,-71.601932485,111.852401733,0.006889000,0.009801000,0.029929000
1627319956.207569361,42.523270757,-71.601932484,111.852409363,0.006889000,0.009801000,0.029929000
1627319956.217349529,42.523270757,-71.601932484,111.852416992,0.006889000,0.009801000,0.029929000
1627319956.227467537,42.523270757,-71.601932484,111.852386475,0.006889000,0.009801000,0.030276000
1627319956.237605572,42.523270757,-71.601932484,111.852394104,0.006889000,0.009801000,0.030276000
1627319956.247613192,42.523270757,-71.601932484,111.852394104,0.006889000,0.009801000,0.030276000
1627319956.257468224,42.523270758,-71.601932484,111.852340698,0.006889000,0.009801000,0.030276000
1627319956.267589569,42.523270757,-71.601932484,111.852348328,0.006889000,0.009801000,0.030276000
1627319956.277535915,42.523270757,-71.601932483,111.852355957,0.006889000,0.009801000,0.030276000
1627319956.287495852,42.523270758,-71.601932484,111.852302551,0.006889000,0.009801000,0.030276000
1627319956.297628164,42.523270758,-71.601932483,111.852310181,0.006889000,0.009801000,0.030276000
1627319956.307574987,42.523270757,-71.601932483,111.852325439,0.006889000,0.009801000,0.030276000
1627319956.317500114,42.523270758,-71.601932483,111.852279663,0.006889000,0.009801000,0.030276000
1627319956.327490568,42.523270758,-71.601932483,111.852287292,0.006889000,0.009801000,0.030276000
1627319956.337432861,42.523270757,-71.601932482,111.852294922,0.006889000,0.009801000,0.030276000
1627319956.347579002,42.523270758,-71.601932483,111.852256775,0.006889000,0.009801000,0.030276000
1627319956.357502937,42.523270758,-71.601932483,111.852272034,0.006889000,0.009801000,0.030276000
1627319956.367442846,42.523270757,-71.601932482,111.852279663,0.006889000,0.009801000,0.030276000
1627319956.377633810,42.523270756,-71.601932483,111.852233887,0.006889000,0.009801000,0.030276000
1627319956.387468576,42.523270756,-71.601932483,111.852249146,0.006889000,0.009801000,0.030276000
1627319956.397500753,42.523270756,-71.601932483,111.852264404,0.006889000,0.009801000,0.030276000
1627319956.407387257,42.523270754,-71.601932484,111.852218628,0.006889000,0.009801000,0.030276000
1627319956.417361021,42.523270754,-71.601932483,111.852233887,0.006889000,0.009801000,0.030276000
1627319956.427444935,42.523270754,-71.601932483,111.852249146,0.006889000,0.009801000,0.030276000
1627319956.437584162,42.523270753,-71.601932484,111.852203369,0.006889000,0.009801000,0.030276000
1627319956.447512865,42.523270753,-71.601932484,111.852218628,0.006889000,0.009801000,0.030276000
1627319956.457534075,42.523270753,-71.601932483,111.852233887,0.006889000,0.009801000,0.030276000
1627319956.467571974,42.523270751,-71.601932484,111.852195740,0.006889000,0.009801000,0.030276000
1627319956.477499485,42.523270751,-71.601932484,111.852203369,0.006889000,0.009801000,0.030276000
1627319956.487511396,42.523270751,-71.601932484,111.852218628,0.006889000,0.009801000,0.030276000
1627319956.497533321,42.523270750,-71.601932484,111.852180481,0.006889000,0.009801000,0.030276000
1627319956.507543564,42.523270750,-71.601932484,111.852188110,0.006889000,0.009801000,0.030276000
1627319956.517517090,42.523270750,-71.601932484,111.852203369,0.006889000,0.009801000,0.030276000
1627319956.527582169,42.523270749,-71.601932485,111.852142334,0.006889000,0.009801000,0.030276000
1627319956.537692547,42.523270748,-71.601932484,111.852149963,0.006889000,0.009801000,0.030276000
1627319956.547524691,42.523270748,-71.601932484,111.852157593,0.006889000,0.009801000,0.030276000
1627319956.557483673,42.523270747,-71.601932485,111.852096558,0.006889000,0.009801000,0.030276000
1627319956.567539692,42.523270747,-71.601932484,111.852104187,0.006889000,0.009801000,0.030276000
1627319956.577507496,42.523270747,-71.601932484,111.852119446,0.006889000,0.009801000,0.030276000
1627319956.587484360,42.523270745,-71.601932485,111.852058411,0.006889000,0.009801000,0.030276000
1627319956.597460032,42.523270745,-71.601932484,111.852073669,0.006889000,0.009801000,0.030276000
1627319956.607397079,42.523270745,-71.601932484,111.852073669,0.006889000,0.009801000,0.030276000
1627319956.617591143,42.523270744,-71.601932485,111.852020264,0.006889000,0.009801000,0.030276000
1627319956.627606153,42.523270743,-71.601932484,111.852035522,0.006889000,0.009801000,0.030276000
1627319956.637645245,42.523270743,-71.601932484,111.852043152,0.006889000,0.009801000,0.030276000
1627319956.647529125,42.523270743,-71.601932486,111.851890564,0.006889000,0.009801000,0.030276000
1627319956.657474756,42.523270742,-71.601932485,111.851905823,0.006889000,0.009801000,0.030276000
1627319956.667523384,42.523270742,-71.601932485,111.851913452,0.006889000,0.009801000,0.030276000
1627319956.677549839,42.523270742,-71.601932486,111.851768494,0.006889000,0.009801000,0.030276000
1627319956.687510967,42.523270742,-71.601932486,111.851783752,0.006889000,0.009801000,0.030276000
1627319956.697458744,42.523270741,-71.601932486,111.851799011,0.006889000,0.009801000,0.030276000
1627319956.707537889,42.523270741,-71.601932487,111.851661682,0.006889000,0.009801000,0.030276000
1627319956.717528820,42.523270741,-71.601932487,111.851676941,0.006889000,0.009801000,0.030276000
1627319956.727479219,42.523270741,-71.601932486,111.851684570,0.006889000,0.009801000,0.030276000
1627319956.737540245,42.523270740,-71.601932488,111.851562500,0.006889000,0.009801000,0.030276000
1627319956.747534275,42.523270740,-71.601932487,111.851570129,0.006889000,0.009801000,0.030276000
1627319956.757618666,42.523270740,-71.601932487,111.851585388,0.006889000,0.009801000,0.030276000
1627319956.767592669,42.523270739,-71.601932489,111.851432800,0.006889000,0.009801000,0.030276000
1627319956.777764559,42.523270739,-71.601932488,111.851448059,0.006889000,0.009801000,0.030276000
1627319956.787621021,42.523270739,-71.601932488,111.851463318,0.006889000,0.009801000,0.030276000
1627319956.797566891,42.523270739,-71.601932490,111.851318359,0.006889000,0.009801000,0.030276000
1627319956.807553291,42.523270738,-71.601932489,111.851333618,0.006889000,0.009801000,0.030276000
1627319956.817526102,42.523270738,-71.601932489,111.851348877,0.006889000,0.009801000,0.030276000
1627319956.827466011,42.523270738,-71.601932490,111.851211548,0.006889000,0.009801000,0.030276000
1627319956.837478161,42.523270738,-71.601932490,111.851219177,0.006889000,0.009801000,0.030276000
1627319956.847518206,42.523270737,-71.601932490,111.851234436,0.006889000,0.009801000,0.030276000
1627319956.857458353,42.523270737,-71.601932491,111.851104736,0.006889000,0.009801000,0.030276000
1627319956.867390156,42.523270737,-71.601932491,111.851119995,0.006889000,0.009801000,0.030276000
1627319956.877511740,42.523270737,-71.601932491,111.851127625,0.006889000,0.009801000,0.030276000
1627319956.887505054,42.523270736,-71.601932492,111.850959778,0.006889000,0.009801000,0.030276000
1627319956.897417784,42.523270736,-71.601932491,111.850967407,0.006889000,0.009801000,0.030276000
1627319956.907380819,42.523270736,-71.601932491,111.850982666,0.006889000,0.009801000,0.030276000
1627319956.917507887,42.523270735,-71.601932492,111.850814819,0.006889000,0.009801000,0.030276000
1627319956.927450180,42.523270735,-71.601932492,111.850822449,0.006889000,0.009801000,0.030276000
1627319956.937449455,42.523270735,-71.601932492,111.850837708,0.006889000,0.009801000,0.030276000
1627319956.947590828,42.523270734,-71.601932493,111.850677490,0.006889000,0.009801000,0.030276000
1627319956.957472801,42.523270734,-71.601932492,111.850692749,0.006889000,0.009801000,0.030276000
1627319956.967412472,42.523270734,-71.601932492,111.850700378,0.006889000,0.009801000,0.030276000
1627319956.977363825,42.523270734,-71.601932493,111.850547791,0.006889000,0.009801000,0.030276000
1627319956.987502575,42.523270733,-71.601932493,111.850563049,0.006889000,0.009801000,0.030276000
1627319956.997565269,42.523270733,-71.601932492,111.850570679,0.006889000,0.009801000,0.030276000
1627319957.007390261,42.523270733,-71.601932494,111.850402832,0.006889000,0.009801000,0.030276000
1627319957.017524481,42.523270732,-71.601932493,111.850410461,0.006889000,0.009801000,0.030276000
1627319957.027585506,42.523270732,-71.601932493,111.850425720,0.006889000,0.009801000,0.030276000
1627319957.037420034,42.523270732,-71.601932494,111.850265503,0.006889000,0.009801000,0.030276000
1627319957.047358990,42.523270731,-71.601932494,111.850280762,0.006889000,0.009801000,0.030276000
1627319957.057477474,42.523270731,-71.601932494,111.850288391,0.006889000,0.009801000,0.030276000
1627319957.067437649,42.523270731,-71.601932495,111.850135803,0.006889000,0.009801000,0.030276000
1627319957.077517509,42.523270730,-71.601932494,111.850151062,0.006889000,0.009801000,0.030276000
1627319957.087498188,42.523270730,-71.601932494,111.850166321,0.006889000,0.009801000,0.030276000
1627319957.097451925,42.523270730,-71.601932495,111.850028992,0.006889000,0.009801000,0.030276000
1627319957.107570648,42.523270729,-71.601932495,111.850036621,0.006889000,0.009801000,0.030276000
1627319957.117490292,42.523270729,-71.601932495,111.850051880,0.006889000,0.009801000,0.030276000
1627319957.127472639,42.523270729,-71.601932497,111.850006104,0.006889000,0.009801000,0.030276000
1627319957.137595415,42.523270729,-71.601932496,111.850021362,0.006889000,0.009801000,0.030276000
1627319957.147507906,42.523270728,-71.601932496,111.850028992,0.006889000,0.009801000,0.030276000
1627319957.157468557,42.523270728,-71.601932498,111.849983215,0.006889000,0.009801000,0.030276000
1627319957.167435884,42.523270728,-71.601932498,111.849998474,0.006889000,0.009801000,0.030276000
1627319957.177556038,42.523270728,-71.601932498,111.850013733,0.006889000,0.009801000,0.030276000
1627319957.187526703,42.523270727,-71.601932499,111.849975586,0.006889000,0.009801000,0.030276000
1627319957.197481871,42.523270727,-71.601932499,111.849983215,0.006889000,0.009801000,0.030276000
1627319957.207565069,42.523270727,-71.601932499,111.849998474,0.006889000,0.009801000,0.030276000
1627319957.217561722,42.523270727,-71.601932500,111.849960327,0.006889000,0.009801000,0.030276000
1627319957.227527618,42.523270726,-71.601932500,111.849975586,0.006889000,0.009801000,0.030276000
1627319957.237846375,42.523270726,-71.601932500,111.849983215,0.006889000,0.009801000,0.030276000
1627319957.247571707,42.523270726,-71.601932501,111.849952698,0.006889000,0.009801000,0.030276000
1627319957.257516861,42.523270726,-71.601932501,111.849960327,0.006889000,0.009801000,0.030276000
1627319957.267454147,42.523270725,-71.601932501,111.849975586,0.006889000,0.009801000,0.030276000
1627319957.277418613,42.523270725,-71.601932502,111.849922180,0.006889000,0.009801000,0.030276000
1627319957.287722111,42.523270725,-71.601932502,111.849929810,0.006889000,0.009801000,0.030276000
1627319957.297379971,42.523270724,-71.601932502,111.849945068,0.006889000,0.009801000,0.030276000
1627319957.307567358,42.523270724,-71.601932503,111.849891663,0.006889000,0.009801000,0.030276000
1627319957.317572832,42.523270724,-71.601932503,111.849906921,0.006889000,0.009801000,0.030276000
1627319957.327567339,42.523270724,-71.601932503,111.849914551,0.006889000,0.009801000,0.030276000
1627319957.337498665,42.523270723,-71.601932504,111.849861145,0.006889000,0.009801000,0.030276000
1627319957.347600222,42.523270723,-71.601932504,111.849876404,0.006889000,0.009801000,0.030276000
1627319957.357545137,42.523270723,-71.601932504,111.849884033,0.006889000,0.009801000,0.030276000
1627319957.367532492,42.523270722,-71.601932505,111.849838257,0.006889000,0.009801000,0.030276000
1627319957.377602100,42.523270722,-71.601932505,111.849853516,0.006889000,0.009801000,0.030276000
1627319957.387663364,42.523270722,-71.601932505,111.849861145,0.006889000,0.009801000,0.030276000
1627319957.397533894,42.523270721,-71.601932505,111.849700928,0.006889000,0.009801000,0.030276000
1627319957.407474279,42.523270721,-71.601932505,111.849716187,0.006889000,0.009801000,0.030276000
1627319957.417543173,42.523270721,-71.601932505,111.849723816,0.006889000,0.009801000,0.030276000
1627319957.427545786,42.523270720,-71.601932506,111.849571228,0.006889000,0.009801000,0.030276000
1627319957.437475204,42.523270720,-71.601932505,111.849586487,0.006889000,0.009801000,0.030276000
1627319957.447426081,42.523270720,-71.601932505,111.849601746,0.006889000,0.009801000,0.030276000
1627319957.457512617,42.523270719,-71.601932506,111.849456787,0.006889000,0.009801000,0.030276000
1627319957.467468500,42.523270719,-71.601932506,111.849472046,0.006889000,0.009801000,0.030276000
1627319957.477437973,42.523270719,-71.601932506,111.849479675,0.006889000,0.009801000,0.030276000
1627319957.487394333,42.523270718,-71.601932506,111.849342346,0.006889000,0.009801000,0.030276000
1627319957.497499943,42.523270718,-71.601932506,111.849357605,0.006889000,0.009801000,0.030276000
1627319957.507450581,42.523270718,-71.601932506,111.849372864,0.006889000,0.009801000,0.030276000
1627319957.517578602,42.523270717,-71.601932506,111.849212646,0.006889000,0.009801000,0.030276000
1627319957.527523756,42.523270717,-71.601932506,111.849227905,0.006889000,0.009801000,0.030276000
1627319957.537637711,42.523270717,-71.601932506,111.849243164,0.006889000,0.009801000,0.030276000
1627319957.547447920,42.523270716,-71.601932507,111.849090576,0.006889000,0.009801000,0.030276000
1627319957.557538986,42.523270716,-71.601932506,111.849105835,0.006889000,0.009801000,0.030276000
1627319957.567491531,42.523270716,-71.601932506,111.849121094,0.006889000,0.009801000,0.030276000
1627319957.577428579,42.523270715,-71.601932507,111.848976135,0.006889000,0.009801000,0.030276000
1627319957.587558508,42.523270715,-71.601932507,111.848991394,0.006889000,0.009801000,0.030276000
1627319957.597507477,42.523270715,-71.601932507,111.848999023,0.006889000,0.009801000,0.030276000
1627319957.607450247,42.523270714,-71.601932507,111.848861694,0.006889000,0.009801000,0.030276000
1627319957.617395401,42.523270714,-71.601932507,111.848876953,0.006889000,0.009801000,0.030276000
1627319957.627525091,42.523270713,-71.601932507,111.848884583,0.006889000,0.009801000,0.030276000
1627319957.637485504,42.523270713,-71.601932509,111.848731995,0.006889000,0.009801000,0.030276000
1627319957.647528410,42.523270713,-71.601932509,111.848739624,0.006889000,0.009801000,0.030276000
1627319957.657538891,42.523270712,-71.601932508,111.848754883,0.006889000,0.009801000,0.030276000
1627319957.667479753,42.523270712,-71.601932510,111.848602295,0.006889000,0.009801000,0.030276000
1627319957.677428722,42.523270711,-71.601932510,111.848609924,0.006889000,0.009801000,0.030276000
1627319957.687513113,42.523270711,-71.601932510,111.848625183,0.006889000,0.009801000,0.030276000
1627319957.697518349,42.523270710,-71.601932512,111.848480225,0.006889000,0.009801000,0.030276000
1627319957.707542419,42.523270710,-71.601932512,111.848487854,0.006889000,0.009801000,0.030276000
1627319957.717427254,42.523270710,-71.601932512,111.848503113,0.006889000,0.009801000,0.030276000
1627319957.727534294,42.523270709,-71.601932513,111.848365784,0.006889000,0.009801000,0.030276000
1627319957.737507582,42.523270709,-71.601932513,111.848381042,0.006889000,0.009801000,0.030276000
1627319957.747407436,42.523270708,-71.601932513,111.848388672,0.006889000,0.009801000,0.030276000
1627319957.757372856,42.523270708,-71.601932515,111.848228455,0.006889000,0.009801000,0.030276000
1627319957.767548561,42.523270708,-71.601932515,111.848243713,0.006889000,0.009801000,0.030276000
1627319957.777756691,42.523270707,-71.601932514,111.848251343,0.006889000,0.009801000,0.030276000
1627319957.787395716,42.523270707,-71.601932516,111.848106384,0.006889000,0.009801000,0.030276000
1627319957.797637939,42.523270707,-71.601932516,111.848114014,0.006889000,0.009801000,0.030276000
1627319957.807549477,42.523270706,-71.601932516,111.848129272,0.006889000,0.009801000,0.030276000
1627319957.817533970,42.523270706,-71.601932518,111.847984314,0.006889000,0.009801000,0.030276000
1627319957.827494144,42.523270705,-71.601932517,111.847999573,0.006889000,0.009801000,0.030276000
