time,pos_x,pos_y,twist_x,twist_y,twist_z
1627319604.887185335,0.000000000,0.000000000,0.002000000,0.003400000,0.000000000
1627319604.897330284,0.000000000,0.000000000,0.001900000,0.003600000,0.000000000
1627319604.907259941,0.000000000,0.000000000,0.002000000,0.003700000,0.000000000
1627319604.917173147,0.000000000,0.000000000,0.002000000,0.003900000,0.000000000
1627319604.927312851,0.000000000,0.000000000,0.002000000,0.004000000,0.000000000
1627319604.937302828,0.000000000,0.000000000,0.002100000,0.003900000,0.000000000
1627319604.947244406,0.000000000,0.000000000,0.002000000,0.004000000,0.000000000
1627319604.957155704,0.000000000,0.000000000,0.002100000,0.004000000,0.000000000
1627319604.967289209,0.000000000,0.000000000,0.002000000,0.004200000,0.000000000
1627319605.008788824,0.000000000,0.000000000,0.002100000,0.004100000,0.000000000
1627319605.008812189,0.000000000,0.000000000,0.002100000,0.004100000,0.000000000
1627319605.008830547,0.000000000,0.000000000,0.002100000,0.004400000,0.000000000
1627319605.008848190,0.000000000,0.000000000,0.002000000,0.004400000,0.000000000
1627319605.052788019,0.000000000,0.000000000,0.002000000,0.004600000,0.000000000
1627319605.052799463,0.000000000,0.000000000,0.002200000,0.004500000,0.000000000
1627319605.052807093,0.000000000,0.000000000,0.002200000,0.004500000,0.000000000
1627319605.052814007,0.000000000,0.000000000,0.002300000,0.004600000,0.000000000
1627319605.096800327,0.000000000,0.000000000,0.002500000,0.004400000,0.000000000
1627319605.096812487,0.000000000,0.000000000,0.002500000,0.004300000,0.000000000
1627319605.096821785,0.000000000,0.000000000,0.002800000,0.004400000,0.000000000
1627319605.096830845,0.000000000,0.000000000,0.002700000,0.004400000,0.000000000
1627319605.140787125,0.000000000,0.000000000,0.002700000,0.004400000,0.000000000
1627319605.140798092,0.000000000,0.000000000,0.003000000,0.004400000,0.000000000
1627319605.140808344,0.000000000,0.000000000,0.002900000,0.004500000,0.000000000
1627319605.140820742,0.000000000,0.000000000,0.003100000,0.004500000,0.000000000
1627319605.140830755,0.000000000,0.000000000,0.003100000,0.004500000,0.000000000
1627319605.184785604,0.000000000,0.000000000,0.003300000,0.004500000,0.000000000
1627319605.184797764,0.000000000,0.000000000,0.003300000,0.004300000,0.000000000
1627319605.184806824,0.000000000,0.000000000,0.003400000,0.004500000,0.000000000
1627319605.184818029,0.000000000,0.000000000,0.003600000,0.004400000,0.000000000
1627319605.187285423,0.000000000,0.000000000,0.003300000,0.004500000,0.000000000
1627319605.197517872,0.000000000,0.000000000,0.003400000,0.004600000,0.000000000
1627319605.240831375,0.000000000,0.000000000,0.003100000,0.004700000,0.000000000
1627319605.240864038,0.000000000,0.000000000,0.002900000,0.004800000,0.000000000
1627319605.240886211,0.000000000,0.000000000,0.003100000,0.004700000,0.000000000
1627319605.240899324,0.000000000,0.000000000,0.002700000,0.004700000,0.000000000
1627319605.284788609,0.000000000,0.000000000,0.002700000,0.004600000,0.000000000
1627319605.284806490,0.000000000,0.000000000,0.002600000,0.004500000,0.000000000
1627319605.284819841,0.000000000,0.000000000,0.002600000,0.004400000,0.000000000
1627319605.284831762,0.000000000,0.000000000,0.002700000,0.004400000,0.000000000
1627319605.328780651,0.000000000,0.000000000,0.002300000,0.004400000,0.000000000
1627319605.328799248,0.000000000,0.000000000,0.002500000,0.004500000,0.000000000
1627319605.328810930,0.000000000,0.000000000,0.002400000,0.004600000,0.000000000
1627319605.328823090,0.000000000,0.000000000,0.002400000,0.004700000,0.000000000
1627319605.328835011,0.000000000,0.000000000,0.002700000,0.004700000,0.000000000
1627319605.372800112,0.000000000,0.000000000,0.002800000,0.004800000,0.000000000
1627319605.372828484,0.000000000,0.000000000,0.003100000,0.004900000,0.000000000
1627319605.372847319,0.000000000,0.000000000,0.003100000,0.004900000,0.000000000
1627319605.372856855,0.000000000,0.000000000,0.003300000,0.004900000,0.000000000
1627319605.377184629,0.000000000,0.000000000,0.003600000,0.005000000,0.000000000
1627319605.387261629,0.000000000,0.000000000,0.003600000,0.005100000,0.000000000
1627319605.428786039,0.000000000,0.000000000,0.003800000,0.005100000,0.000000000
1627319605.428807259,0.000000000,0.000000000,0.003600000,0.005200000,0.000000000
1627319605.428822994,0.000000000,0.000000000,0.003700000,0.005200000,0.000000000
1627319605.428834677,0.000000000,0.000000000,0.003700000,0.005200000,0.000000000
1627319605.472789526,0.000000000,0.000000000,0.003700000,0.005100000,0.000000000
1627319605.472811222,0.000000000,0.000000000,0.003800000,0.004900000,0.000000000
1627319605.472820520,0.000000000,0.000000000,0.003700000,0.004800000,0.000000000
1627319605.472831964,0.000000000,0.000000000,0.003900000,0.004600000,0.000000000
1627319605.516786098,0.000000000,0.000000000,0.003900000,0.004500000,0.000000000
