time,curvature
1627319610.051452637,-0.116377942
1627319610.076407909,-0.116377942
1627319610.126367807,-0.116377942
1627319610.151437044,-0.116377942
1627319610.176414490,-0.116377942
1627319610.226385593,-0.116377942
1627319610.251396179,-0.116377942
1627319610.276371479,-0.116377942
1627319610.326405525,-0.116377942
1627319610.351465702,-0.116377942
1627319610.376386881,-0.116377942
1627319610.426426411,-0.116377942
1627319610.451455116,-0.116377942
1627319610.476379633,-0.116377942
1627319610.526393175,-0.116377942
1627319610.551417351,-0.116377942
1627319610.576391697,-0.116377942
1627319610.626391411,-0.116377942
1627319610.651405811,-0.116377942
1627319610.676395655,-0.116377942
1627319610.726407528,-0.116377942
1627319610.751444340,-0.116377942
1627319610.801422596,-0.116377942
1627319610.826380253,-0.116377942
1627319610.851426125,-0.116377942
1627319610.901460886,-0.116377942
1627319610.926396370,-0.116377942
1627319610.951404333,-0.116377942
1627319611.001401901,-0.116377942
1627319611.026412249,-0.116377942
1627319611.051404476,-0.116377942
1627319611.101394415,-0.116377942
1627319611.126420975,-0.116377942
1627319611.151437998,-0.116377942
1627319611.201439857,-0.116377942
1627319611.226389885,-0.116377942
1627319611.251452684,-0.116377942
1627319611.301482677,-0.116377942
1627319611.326403856,-0.116377942
1627319611.351411104,-0.116377942
1627319611.401418686,-0.116377942
1627319611.426401854,-0.116377942
1627319611.451436043,-0.116377942
1627319611.501428366,-0.116377942
1627319611.526393414,-0.116377942
1627319611.551439285,-0.116377942
1627319611.601440430,-0.116377942
1627319611.626393795,-0.116377942
1627319611.651487589,-0.116377942
1627319611.701431751,-0.116377942
1627319611.726379633,-0.116377942
1627319611.751466751,-0.116377942
1627319611.801413298,-0.116377942
1627319611.826379776,-0.116377942
1627319611.851462603,-0.116377942
1627319611.901385784,-0.116377942
1627319611.926388741,-0.116377942
1627319611.951391459,-0.116377942
1627319612.001432419,-0.116377942
1627319612.026389837,-0.116377942
1627319612.051465750,-0.116377942
1627319612.101478338,-0.116377942
1627319612.126379967,-0.116377942
1627319612.151425600,-0.116377942
1627319612.201462507,-0.116377942
1627319612.226386309,-0.116377942
1627319612.251409054,-0.116377942
1627319612.301434994,-0.116377942
1627319612.326372147,-0.116377942
1627319612.351459742,-0.116377942
1627319612.401474953,-0.116377942
1627319612.426378012,-0.116377942
1627319612.476385832,-0.116377942
1627319612.501466274,-0.116377942
1627319612.526413202,-0.116304249
1627319612.551419258,-0.116206028
1627319612.601482868,-0.116058707
1627319612.626402140,-0.115788713
1627319612.676380634,-0.115567900
1627319612.701481342,-0.115273602
1627319612.726442814,-0.114930443
1627319612.776388884,-0.113730848
1627319612.801401377,-0.111192420
1627319612.826430559,-0.107524753
1627319612.876426697,-0.103227563
1627319612.901479959,-0.099962749
1627319612.926403522,-0.094808668
1627319612.976425648,-0.089053690
1627319613.001450777,-0.085076727
1627319613.026381969,-0.078949876
1627319613.076415300,-0.072959252
1627319613.101449013,-0.067007482
1627319613.126399755,-0.061068311
1627319613.176398516,-0.057165049
1627319613.201441050,-0.051572680
1627319613.226398230,-0.046479203
1627319613.276396513,-0.042845946
1627319613.301461220,-0.037625469
1627319613.326381207,-0.034146551
1627319613.376392841,-0.029152390
1627319613.401426792,-0.024303380
1627319613.426421165,-0.019752951
1627319613.476354837,-0.015208858
1627319613.501421452,-0.012337994
1627319613.526408911,-0.008067894
1627319613.576416969,-0.004289022
1627319613.601438999,-0.000888876
1627319613.626395702,0.001044430
1627319613.676436186,0.003822303
1627319613.701396704,0.006222743
1627319613.726386786,0.007667707
1627319613.776395321,0.009735562
1627319613.801425219,0.011670590
1627319613.826394320,0.012871978
1627319613.876393080,0.014607831
1627319613.901427984,0.016255297
1627319613.926425934,0.017413381
1627319613.976421118,0.018928351
1627319614.001475573,0.019752951
1627319614.026396990,0.020577760
1627319614.076433420,0.020845313
1627319614.101465464,0.020800719
1627319614.126400232,0.020488583
1627319614.176401854,0.020020433
1627319614.201457262,0.019240338
1627319614.226403713,0.018393582
1627319614.276422262,0.017836615
1627319614.301402807,0.016945651
1627319614.326406956,0.016054895
1627319614.376393318,0.015386956
1627319614.401386023,0.014385249
1627319614.451451063,0.013406018
1627319614.476399422,0.012782976
1627319614.501375198,0.011937542
1627319614.551422119,0.011092241
1627319614.576380968,0.010313782
1627319614.601494074,0.009757801
1627319614.651565313,0.009023977
1627319614.676421165,0.008356929
1627319614.701422453,0.007934496
1627319614.751435518,0.007556548
1627319614.776391983,0.007289772
1627319614.801386356,0.007245310
1627319614.851447344,0.007245310
1627319614.876409531,0.007245310
1627319614.901459455,0.007245310
1627319614.951458216,0.007245310
1627319614.976375341,0.007245310
1627319615.001394033,0.007245310
1627319615.051436663,0.007245310
1627319615.076408863,0.007245310
1627319615.101467848,0.007245310
1627319615.151453733,0.007312003
1627319615.176383734,0.007400928
1627319615.201450586,0.007512085
1627319615.251471519,0.007623243
1627319615.276396275,0.007623243
1627319615.301459312,0.007623243
1627319615.351462841,0.007623243
1627319615.376377344,0.007623243
1627319615.401434660,0.007512085
1627319615.451416731,0.007356465
1627319615.476396799,0.007134156
1627319615.501415730,0.006822932
1627319615.551459074,0.006356115
1627319615.576416016,0.005933776
1627319615.601439476,0.005155825
1627319615.651422024,0.004289022
1627319615.676424742,0.003555613
1627319615.701419830,0.003200031
1627319615.751430273,0.002977797
1627319615.776365042,0.002933350
1627319615.801413536,0.002933350
1627319615.851412058,0.002933350
1627319615.876397610,0.002933350
1627319615.901483774,0.002888903
1627319615.951482534,0.002777787
1627319615.976435184,0.002577779
1627319616.026359558,0.002466664
1627319616.051460981,0.002311105
1627319616.076426506,0.002266659
1627319616.126359463,0.002266659
1627319616.151481628,0.002266659
1627319616.176405668,0.002266659
1627319616.226335764,0.002244436
1627319616.251473904,0.002088878
1627319616.276390791,0.001688873
1627319616.326400042,0.001377762
1627319616.351485014,0.000888876
1627319616.376388550,0.000422215
1627319616.426412106,0.000111109
1627319616.451478958,-0.000266662
1627319616.476427078,-0.000533325
1627319616.526362181,-0.000755544
1627319616.551446438,-0.000999986
1627319616.576380730,-0.001199984
1627319616.626358271,-0.001311095
1627319616.651467800,-0.001466650
1627319616.676403284,-0.001511095
1627319616.726456642,-0.001511095
1627319616.751453161,-0.001511095
1627319616.776371241,-0.001533317
1627319616.826364756,-0.001533317
1627319616.851471901,-0.001622206
1627319616.876391172,-0.001688873
1627319616.926414728,-0.001822208
1627319616.951482773,-0.001977765
1627319616.976387501,-0.002155546
1627319617.026417494,-0.002311105
1627319617.051450491,-0.002555556
1627319617.076398134,-0.002777787
1627319617.126418829,-0.002933350
1627319617.151461124,-0.003044467
1627319617.176385641,-0.003088914
1627319617.226347923,-0.003088914
1627319617.251455545,-0.003088914
1627319617.276412249,-0.003088914
1627319617.326410055,-0.003088914
1627319617.351482868,-0.003088914
1627319617.376389027,-0.003088914
1627319617.426405430,-0.003088914
1627319617.451466560,-0.003088914
1627319617.476416111,-0.003088914
1627319617.526407719,-0.003088914
1627319617.551425219,-0.003133361
1627319617.576404572,-0.003177808
1627319617.626410484,-0.003244479
1627319617.651446819,-0.003333374
1627319617.676394463,-0.003355597
1627319617.726398945,-0.003400045
1627319617.751472473,-0.003400045
1627319617.776378393,-0.003400045
1627319617.826404095,-0.003400045
1627319617.851440430,-0.003444493
1627319617.876386166,-0.003511165
1627319617.926388979,-0.003666733
1627319617.951449156,-0.003800079
1627319618.001448870,-0.003911201
1627319618.026404619,-0.003955650
1627319618.051418543,-0.003911201
1627319618.101441622,-0.003866752
1627319618.126407385,-0.003711182
1627319618.151447535,-0.003400045
1627319618.201478720,-0.003244479
1627319618.226415634,-0.002977797
1627319618.251435757,-0.002866680
1627319618.301466703,-0.002666671
1627319618.326412201,-0.002577779
1627319618.351479769,-0.002511110
1627319618.401442051,-0.002466664
1627319618.426403522,-0.002355550
1627319618.451488733,-0.002266659
1627319618.501512289,-0.002088878
1627319618.526421785,-0.001844430
1627319618.551494837,-0.001688873
1627319618.601444483,-0.001666651
1627319618.626404762,-0.001666651
1627319618.651465416,-0.001688873
1627319618.701480389,-0.001733318
1627319618.726429462,-0.001733318
1627319618.751420498,-0.001733318
1627319618.801466465,-0.001733318
1627319618.826407194,-0.001733318
1627319618.851478577,-0.001733318
1627319618.901468277,-0.001733318
1627319618.926411867,-0.001733318
1627319618.951492548,-0.001688873
1627319619.001445770,-0.001622206
1627319619.026398182,-0.001533317
1627319619.051476479,-0.001533317
1627319619.101447105,-0.001466650
1627319619.126388073,-0.001511095
1627319619.151431561,-0.001511095
1627319619.201412678,-0.001511095
1627319619.226389170,-0.001511095
1627319619.251459599,-0.001511095
1627319619.301414251,-0.001511095
1627319619.326395035,-0.001511095
1627319619.351456881,-0.001511095
1627319619.401445627,-0.001511095
1627319619.426404953,-0.001511095
1627319619.451445818,-0.001533317
1627319619.501552820,-0.001577762
1627319619.526422977,-0.001622206
1627319619.576346159,-0.001688873
1627319619.601423264,-0.001844430
1627319619.626413345,-0.002088878
1627319619.676342010,-0.002399996
1627319619.701425552,-0.002577779
1627319619.726389170,-0.002866680
1627319619.776399612,-0.003022244
1627319619.801447153,-0.003088914
1627319619.826387882,-0.003177808
1627319619.876416922,-0.003177808
1627319619.901422262,-0.003177808
1627319619.926424265,-0.003177808
1627319619.976357460,-0.003177808
1627319620.001456738,-0.003177808
1627319620.026416302,-0.003177808
1627319620.076421976,-0.003177808
1627319620.101433754,-0.003177808
1627319620.126383305,-0.003244479
1627319620.176402569,-0.003333374
1627319620.201466084,-0.003488941
1627319620.226385593,-0.003666733
1627319620.276432276,-0.003755630
1627319620.301453829,-0.003866752
1627319620.326434135,-0.003955650
1627319620.376423120,-0.004022324
1627319620.401463509,-0.004111223
1627319620.426424742,-0.004289022
1627319620.476379633,-0.004444598
1627319620.501467466,-0.004755755
1627319620.526377916,-0.005111372
1627319620.576408863,-0.005311411
1627319620.601497173,-0.005489226
1627319620.626405239,-0.005533680
1627319620.676401854,-0.005533680
1627319620.701465845,-0.005533680
1627319620.726431847,-0.005533680
1627319620.776394367,-0.005533680
1627319620.801451921,-0.005622589
1627319620.826430559,-0.005622589
1627319620.876398563,-0.005622589
1627319620.901445627,-0.005622589
1627319620.926414013,-0.005622589
1627319620.976396084,-0.005622589
1627319621.001456976,-0.005622589
1627319621.026390553,-0.005622589
1627319621.076415777,-0.005622589
1627319621.101482868,-0.005622589
1627319621.126422882,-0.005622589
1627319621.176365614,-0.005622589
1627319621.201433897,-0.005622589
1627319621.226389647,-0.005533680
1627319621.276412249,-0.005378091
1627319621.301456213,-0.005311411
1627319621.326377153,-0.005266958
1627319621.376443863,-0.005266958
1627319621.401423693,-0.005311411
1627319621.451431751,-0.005333638
1627319621.476421595,-0.005422545
1627319621.501420259,-0.005489226
1627319621.526433945,-0.005489226
1627319621.576443195,-0.005466999
1627319621.601460934,-0.005466999
1627319621.651475430,-0.005466999
1627319621.676427364,-0.005466999
1627319621.701423407,-0.005466999
1627319621.751481295,-0.005466999
1627319621.776404142,-0.005422545
1627319621.801417589,-0.005422545
1627319621.851452351,-0.005422545
1627319621.876425266,-0.005422545
1627319621.901457548,-0.005422545
1627319621.951501131,-0.005422545
1627319621.976404190,-0.005422545
1627319622.001448154,-0.005422545
1627319622.051470280,-0.005422545
1627319622.076411009,-0.005422545
1627319622.101464510,-0.005333638
1627319622.151437044,-0.005266958
1627319622.176396132,-0.005066920
1627319622.201438427,-0.004955789
1627319622.251464367,-0.004711303
1627319622.276414871,-0.004400148
1627319622.301454306,-0.004222347
1627319622.351448059,-0.003977875
1627319622.376376867,-0.003822303
1627319622.401651859,-0.003800079
1627319622.451487303,-0.003800079
1627319622.476420879,-0.003800079
1627319622.501444101,-0.003800079
1627319622.551489115,-0.003800079
1627319622.576411247,-0.003822303
1627319622.601455927,-0.003822303
1627319622.651503563,-0.003822303
1627319622.676397324,-0.003822303
1627319622.701416016,-0.003822303
1627319622.751471519,-0.003822303
1627319622.776398897,-0.003822303
1627319622.801416397,-0.003822303
1627319622.851483583,-0.003822303
1627319622.876402855,-0.003822303
1627319622.901400566,-0.003800079
1627319622.951389790,-0.003822303
1627319622.976413250,-0.003800079
1627319623.001401663,-0.003644509
1627319623.051448584,-0.003644509
1627319623.076395750,-0.003644509
1627319623.101429939,-0.003644509
1627319623.151443243,-0.003644509
1627319623.176401138,-0.003644509
1627319623.201419115,-0.003644509
1627319623.251428366,-0.003511165
1627319623.276426077,-0.003444493
1627319623.301397800,-0.003400045
1627319623.351437807,-0.003355597
1627319623.376392126,-0.003355597
1627319623.401487350,-0.003355597
1627319623.451416254,-0.003355597
1627319623.476458073,-0.003400045
1627319623.526349068,-0.003400045
1627319623.551412106,-0.003444493
1627319623.576405287,-0.003511165
1627319623.626339436,-0.003555613
1627319623.651443005,-0.003666733
1627319623.676421404,-0.003711182
1627319623.726365328,-0.003711182
1627319623.751477480,-0.003711182
1627319623.776426077,-0.003711182
1627319623.826370955,-0.003711182
1627319623.851416588,-0.003711182
1627319623.876405239,-0.003666733
1627319623.926373005,-0.003644509
1627319623.951463461,-0.003555613
1627319623.976411819,-0.003555613
1627319624.026391506,-0.003555613
1627319624.051483393,-0.003555613
1627319624.076433420,-0.003600061
1627319624.126354933,-0.003644509
1627319624.151431799,-0.003666733
1627319624.176446199,-0.003666733
1627319624.226402044,-0.003711182
1627319624.251490593,-0.003666733
1627319624.276407719,-0.003666733
1627319624.326401234,-0.003666733
1627319624.351450205,-0.003666733
1627319624.376413107,-0.003666733
1627319624.426430464,-0.003666733
1627319624.451508284,-0.003666733
1627319624.476411343,-0.003666733
1627319624.526368618,-0.003666733
1627319624.551457644,-0.003666733
1627319624.576377630,-0.003666733
1627319624.626406431,-0.003666733
1627319624.651493311,-0.003666733
1627319624.676423550,-0.003666733
1627319624.726421356,-0.003666733
1627319624.751489878,-0.003666733
1627319624.776398659,-0.003666733
1627319624.826409578,-0.003666733
1627319624.851453304,-0.003666733
1627319624.876415014,-0.003666733
1627319624.926412106,-0.003666733
1627319624.951446533,-0.003666733
1627319624.976387024,-0.003666733
1627319625.026392221,-0.003666733
1627319625.051486492,-0.003666733
1627319625.101461887,-0.003666733
1627319625.126383543,-0.003666733
1627319625.151462793,-0.003666733
1627319625.201505899,-0.003666733
1627319625.226432562,-0.003666733
1627319625.251467705,-0.003666733
1627319625.301459074,-0.003666733
1627319625.326411724,-0.003666733
1627319625.351427317,-0.003666733
1627319625.401441097,-0.003666733
1627319625.426444769,-0.003666733
1627319625.451416016,-0.003666733
1627319625.501435041,-0.003666733
1627319625.526445150,-0.003644509
1627319625.551453829,-0.003644509
1627319625.601485729,-0.003644509
1627319625.626450062,-0.003644509
1627319625.651438951,-0.003644509
1627319625.701449871,-0.003644509
1627319625.726401329,-0.003644509
1627319625.751484871,-0.003600061
1627319625.801448345,-0.003555613
1627319625.826430321,-0.003555613
1627319625.851445198,-0.003555613
1627319625.901406288,-0.003600061
1627319625.926417828,-0.003555613
1627319625.951541662,-0.003555613
1627319626.001430750,-0.003555613
1627319626.026408911,-0.003511165
1627319626.051510096,-0.003488941
1627319626.101454496,-0.003488941
1627319626.126406670,-0.003400045
1627319626.151466846,-0.003400045
1627319626.201463461,-0.003400045
1627319626.226573944,-0.003400045
1627319626.251464605,-0.003400045
1627319626.301450253,-0.003400045
1627319626.326426506,-0.003400045
1627319626.351503134,-0.003400045
1627319626.401418209,-0.003288926
1627319626.426440477,-0.003088914
1627319626.451468945,-0.002933350
1627319626.501439333,-0.002711118
1627319626.526414633,-0.002577779
1627319626.551463842,-0.002422219
1627319626.601432085,-0.002422219
1627319626.626378536,-0.002466664
1627319626.651465178,-0.002466664
1627319626.701457739,-0.002466664
1627319626.726372480,-0.002466664
1627319626.751466513,-0.002466664
1627319626.801472425,-0.002466664
1627319626.826434135,-0.002466664
1627319626.851491213,-0.002511110
1627319626.901440620,-0.002622225
1627319626.926391602,-0.002711118
1627319626.976403952,-0.002822234
1627319627.001449347,-0.002866680
1627319627.026387691,-0.002866680
1627319627.076373100,-0.002866680
1627319627.101527452,-0.002866680
1627319627.126438141,-0.002866680
1627319627.176349401,-0.002866680
1627319627.201485157,-0.002866680
1627319627.226402521,-0.002866680
1627319627.276346684,-0.002822234
1627319627.301577091,-0.002822234
1627319627.326404572,-0.002822234
1627319627.376373053,-0.002822234
1627319627.401452065,-0.002822234
1627319627.426390886,-0.002822234
1627319627.476369143,-0.002822234
1627319627.501454592,-0.002866680
1627319627.526449919,-0.002933350
1627319627.576365471,-0.002977797
1627319627.601436138,-0.003022244
1627319627.626405239,-0.003044467
1627319627.676303864,-0.003088914
1627319627.701454639,-0.003133361
1627319627.726409912,-0.003133361
1627319627.776362181,-0.003177808
1627319627.801432848,-0.003244479
1627319627.826411963,-0.003333374
1627319627.876439095,-0.003444493
1627319627.901432753,-0.003600061
1627319627.926403046,-0.003711182
1627319627.976435423,-0.003822303
1627319628.001417637,-0.003866752
1627319628.026455641,-0.003866752
1627319628.076385975,-0.003822303
1627319628.101413727,-0.003822303
1627319628.126425743,-0.003822303
1627319628.176398277,-0.003822303
1627319628.201429367,-0.003822303
1627319628.226420403,-0.003822303
1627319628.276412487,-0.003822303
1627319628.301467419,-0.003822303
1627319628.326421499,-0.003822303
1627319628.376441002,-0.003866752
1627319628.401444912,-0.003911201
1627319628.426404238,-0.003977875
1627319628.476392508,-0.004066773
1627319628.501433611,-0.004222347
1627319628.526458502,-0.004333472
1627319628.576465368,-0.004400148
1627319628.601444960,-0.004444598
1627319628.626401901,-0.004444598
1627319628.676425219,-0.004444598
1627319628.701402903,-0.004444598
1627319628.726441383,-0.004489049
1627319628.776394129,-0.004555725
1627319628.801448345,-0.004600176
1627319628.826416254,-0.004689078
1627319628.876387596,-0.004755755
1627319628.901428699,-0.004755755
1627319628.926417828,-0.004755755
1627319628.976406336,-0.004711303
1627319629.001397133,-0.004711303
1627319629.051408052,-0.004644627
1627319629.076400518,-0.004444598
1627319629.101453781,-0.004266797
1627319629.151424646,-0.004133448
1627319629.176404238,-0.004111223
1627319629.201502562,-0.004066773
1627319629.251441479,-0.004022324
1627319629.276383877,-0.003977875
1627319629.301413774,-0.003911201
1627319629.351543427,-0.003755630
1627319629.376403570,-0.003555613
1627319629.401441574,-0.003488941
1627319629.451470852,-0.003400045
1627319629.476397753,-0.003400045
1627319629.501459360,-0.003400045
1627319629.551474571,-0.003400045
1627319629.576451540,-0.003400045
1627319629.601421118,-0.003400045
1627319629.651474953,-0.003400045
1627319629.676404715,-0.003400045
1627319629.701464176,-0.003333374
1627319629.751430511,-0.003288926
1627319629.776408672,-0.003244479
1627319629.801461458,-0.003244479
1627319629.851496696,-0.003288926
1627319629.876449823,-0.003333374
1627319629.901430845,-0.003333374
1627319629.951487064,-0.003333374
1627319629.976450682,-0.003333374
1627319630.001439571,-0.003333374
1627319630.051467419,-0.003333374
1627319630.076437473,-0.003333374
1627319630.101447344,-0.003444493
1627319630.151468039,-0.003555613
1627319630.176388502,-0.003711182
1627319630.201425552,-0.003822303
1627319630.251436710,-0.004022324
1627319630.276419163,-0.004111223
1627319630.301489115,-0.004177897
1627319630.351461649,-0.004177897
1627319630.376433134,-0.004177897
1627319630.401489973,-0.004177897
1627319630.451429844,-0.004177897
1627319630.476420879,-0.004222347
1627319630.501427889,-0.004222347
1627319630.551471233,-0.004266797
1627319630.576393366,-0.004222347
1627319630.626427412,-0.004222347
1627319630.651444197,-0.004222347
1627319630.676379919,-0.004222347
1627319630.726347208,-0.004222347
1627319630.751463652,-0.004222347
1627319630.776405573,-0.004222347
1627319630.826356888,-0.004222347
1627319630.851484299,-0.004222347
1627319630.876411438,-0.004222347
1627319630.926357746,-0.004066773
1627319630.951458931,-0.003955650
1627319630.976393938,-0.003822303
1627319631.026336432,-0.003800079
1627319631.051475763,-0.003822303
1627319631.076431990,-0.003822303
1627319631.126429796,-0.003822303
1627319631.151504040,-0.003822303
1627319631.176422596,-0.003800079
1627319631.226391792,-0.003800079
1627319631.251418114,-0.003800079
1627319631.276460886,-0.003800079
1627319631.326360226,-0.003822303
1627319631.351444006,-0.003822303
1627319631.376393557,-0.003822303
1627319631.426357508,-0.003822303
1627319631.451460600,-0.003822303
1627319631.476405859,-0.003822303
1627319631.526414156,-0.003822303
1627319631.551446676,-0.003822303
1627319631.576416492,-0.003822303
1627319631.626349211,-0.003822303
1627319631.651481390,-0.003822303
1627319631.676412106,-0.003822303
1627319631.726434469,-0.003820595
1627319631.751471281,-0.003819380
1627319631.776462078,-0.003818835
1627319631.826523542,-0.003817134
1627319631.851519823,-0.003817619
1627319631.876422405,-0.003816743
1627319631.926430941,-0.003814504
1627319631.951401711,-0.003814316
1627319631.976399660,-0.003814160
1627319632.026406765,-0.003815293
1627319632.051476955,-0.003814835
1627319632.076407671,-0.003812277
1627319632.126422644,-0.003811588
1627319632.151468039,-0.003810808
1627319632.176424026,-0.003787708
1627319632.226415396,-0.003743365
1627319632.251481056,-0.003742918
1627319632.276399851,-0.003742390
1627319632.326398849,-0.003741271
1627319632.351463795,-0.003740559
1627319632.376402378,-0.003740051
1627319632.426402807,-0.003739034
1627319632.451463699,-0.003738647
1627319632.476371288,-0.003738637
1627319632.526412010,-0.003738204
1627319632.551436663,-0.003693568
1627319632.601412058,-0.003693732
1627319632.626405239,-0.003649098
1627319632.651463747,-0.003691805
1627319632.701425791,-0.003646865
1627319632.726387501,-0.003690434
1627319632.751404047,-0.003689874
1627319632.801357031,-0.003690770
1627319632.826398373,-0.003690675
1627319632.851412058,-0.003690054
1627319632.901442528,-0.003688478
1627319632.926409006,-0.003687418
1627319632.951393366,-0.003688969
1627319633.001442909,-0.003689473
1627319633.026423931,-0.003689604
1627319633.051427603,-0.003690002
1627319633.101407290,-0.003689869
1627319633.126447439,-0.003645014
1627319633.151477337,-0.003380428
1627319633.201429844,-0.003028000
1627319633.226423740,-0.002806401
1627319633.251461267,-0.002452318
1627319633.301498175,-0.002297406
1627319633.326400757,-0.002186900
1627319633.351475477,-0.002142764
1627319633.401477814,-0.002120331
1627319633.426414967,-0.002075616
1627319633.451437473,-0.001987356
1627319633.501423120,-0.001921315
1627319633.526404619,-0.001876555
1627319633.551480055,-0.001832067
1627319633.601437330,-0.001832230
1627319633.626432180,-0.001832266
1627319633.651445627,-0.001832075
1627319633.701423168,-0.001832339
1627319633.726393938,-0.001832575
1627319633.751449823,-0.001832979
1627319633.801413536,-0.001833015
1627319633.826410055,-0.001832344
1627319633.851438284,-0.001832084
1627319633.901438713,-0.001831909
1627319633.926402092,-0.001832016
1627319633.951427698,-0.001832339
1627319634.001460552,-0.001810644
1627319634.026409864,-0.001678209
1627319634.051425219,-0.001611725
1627319634.101413727,-0.001523161
1627319634.126393318,-0.001457806
1627319634.151435375,-0.001347172
1627319634.201452255,-0.001257775
