time,latitude,longitude,altitude,variance_latitude,variance_longitude,variance_altitude
1627319605.107180595,42.523283059,-71.602058836,115.178611755,0.000000000,0.000000000,0.000000000
1627319605.117329597,42.523283059,-71.602058837,115.178710938,0.000000000,0.000000000,0.000000000
1627319605.127043724,42.523283059,-71.602058837,115.178810120,0.000000000,0.000000000,0.000000000
1627319605.137192965,42.523283064,-71.602058843,115.178306580,0.000000000,0.000000000,0.000000000
1627319605.147137880,42.523283065,-71.602058844,115.178405762,0.000000000,0.000000000,0.000000000
1627319605.157107115,42.523283065,-71.602058844,115.178504944,0.000000000,0.000000000,0.000000000
1627319605.167226553,42.523283070,-71.602058850,115.178031921,0.000000000,0.000000000,0.000000000
1627319605.177242517,42.523283070,-71.602058851,115.178123474,0.000000000,0.000000000,0.000000000
1627319605.187211514,42.523283070,-71.602058851,115.178230286,0.000000000,0.000000000,0.000000000
1627319605.197468519,42.523283075,-71.602058857,115.177772522,0.000000000,0.000000000,0.000000000
1627319605.207307577,42.523283075,-71.602058857,115.177879333,0.000000000,0.000000000,0.000000000
1627319605.217149019,42.523283076,-71.602058858,115.177978516,0.000000000,0.000000000,0.000000000
1627319605.227236509,42.523283080,-71.602058863,115.177558899,0.280900000,0.442225000,1.058841000
1627319605.237507582,42.523283080,-71.602058864,115.177658081,0.280900000,0.442225000,1.058841000
1627319605.247361183,42.523283081,-71.602058864,115.177764893,0.280900000,0.442225000,1.058841000
1627319605.257241011,42.523283081,-71.602058866,115.176399231,0.280900000,0.442225000,1.058841000
1627319605.267218113,42.523283081,-71.602058867,115.176513672,0.280900000,0.442225000,1.058841000
1627319605.277646542,42.523283081,-71.602058867,115.176605225,0.280900000,0.442225000,1.058841000
1627319605.287161589,42.523283082,-71.602058869,115.175315857,0.280900000,0.442225000,1.058841000
1627319605.297371387,42.523283082,-71.602058870,115.175430298,0.280900000,0.442225000,1.058841000
1627319605.307287931,42.523283082,-71.602058870,115.175529480,0.280900000,0.442225000,1.058841000
1627319605.317303419,42.523283083,-71.602058872,115.174308777,0.280900000,0.442225000,1.058841000
1627319605.327054501,42.523283083,-71.602058873,115.174415588,0.280900000,0.442225000,1.058841000
1627319605.337182522,42.523283083,-71.602058873,115.174530029,0.280900000,0.442225000,1.058841000
1627319605.347011566,42.523283083,-71.602058875,115.173370361,0.280900000,0.442225000,1.058841000
1627319605.357262135,42.523283084,-71.602058876,115.173477173,0.280900000,0.442225000,1.058841000
1627319605.367208004,42.523283084,-71.602058876,115.173591614,0.280900000,0.442225000,1.058841000
1627319605.377145052,42.523283084,-71.602058878,115.172492981,0.280900000,0.442225000,1.058841000
1627319605.387208700,42.523283085,-71.602058879,115.172599792,0.280900000,0.442225000,1.058841000
1627319605.397202492,42.523283085,-71.602058879,115.172714233,0.280900000,0.442225000,1.058841000
1627319605.407146215,42.523283085,-71.602058881,115.171661377,0.280900000,0.442225000,1.058841000
1627319605.417250395,42.523283086,-71.602058882,115.171760559,0.280900000,0.442225000,1.058841000
1627319605.427205324,42.523283086,-71.602058882,115.171867371,0.280900000,0.442225000,1.058841000
1627319605.437332153,42.523283087,-71.602058884,115.170867920,0.280900000,0.442225000,1.058841000
1627319605.447190285,42.523283087,-71.602058884,115.170959473,0.280900000,0.442225000,1.058841000
1627319605.457205772,42.523283087,-71.602058885,115.171051025,0.280900000,0.442225000,1.058841000
1627319605.467155457,42.523283088,-71.602058887,115.170104980,0.280900000,0.442225000,1.058841000
1627319605.477223158,42.523283088,-71.602058887,115.170188904,0.280900000,0.442225000,1.058841000
1627319605.487220764,42.523283088,-71.602058888,115.170272827,0.280900000,0.442225000,1.058841000
1627319605.497233868,42.523283089,-71.602058889,115.169372559,0.280900000,0.442225000,1.058841000
1627319605.507458925,42.523283089,-71.602058890,115.169456482,0.280900000,0.442225000,1.058841000
1627319605.517351151,42.523283090,-71.602058890,115.169548035,0.280900000,0.442225000,1.058841000
1627319605.527281761,42.523283092,-71.602058894,115.167716980,0.280900000,0.442225000,1.058841000
1627319605.537366867,42.523283093,-71.602058895,115.167800903,0.280900000,0.442225000,1.058841000
1627319605.547248840,42.523283093,-71.602058895,115.167892456,0.280900000,0.442225000,1.058841000
1627319605.557297945,42.523283096,-71.602058899,115.166152954,0.280900000,0.442225000,1.058841000
1627319605.567242146,42.523283096,-71.602058899,115.166244507,0.280900000,0.442225000,1.058841000
1627319605.577105284,42.523283097,-71.602058900,115.166328430,0.280900000,0.442225000,1.058841000
1627319605.587181091,42.523283099,-71.602058903,115.164680481,0.280900000,0.442225000,1.058841000
1627319605.597189665,42.523283100,-71.602058904,115.164772034,0.280900000,0.442225000,1.058841000
1627319605.607126951,42.523283100,-71.602058904,115.164863586,0.280900000,0.442225000,1.058841000
1627319605.617296219,42.523283103,-71.602058908,115.163291931,0.280900000,0.442225000,1.058841000
1627319605.627152205,42.523283103,-71.602058908,115.163383484,0.280900000,0.442225000,1.058841000
1627319605.637110233,42.523283103,-71.602058909,115.163475037,0.280900000,0.442225000,1.058841000
1627319605.647252798,42.523283106,-71.602058912,115.161987305,0.280900000,0.442225000,1.058841000
1627319605.657021284,42.523283106,-71.602058913,115.162071228,0.280900000,0.442225000,1.058841000
1627319605.667280912,42.523283107,-71.602058913,115.162162781,0.280900000,0.442225000,1.058841000
1627319605.677107096,42.523283109,-71.602058916,115.160751343,0.280900000,0.442225000,1.058841000
1627319605.687033415,42.523283109,-71.602058917,115.160842896,0.280900000,0.442225000,1.058841000
1627319605.697235346,42.523283109,-71.602058917,115.160926819,0.280900000,0.442225000,1.058841000
1627319605.707087278,42.523283112,-71.602058921,115.159591675,0.280900000,0.442225000,1.058841000
1627319605.717053652,42.523283112,-71.602058921,115.159690857,0.280900000,0.442225000,1.058841000
1627319605.727213621,42.523283112,-71.602058922,115.159782410,0.280900000,0.442225000,1.058841000
1627319605.737122536,42.523283114,-71.602058925,115.158515930,0.280900000,0.442225000,1.058841000
1627319605.747236967,42.523283115,-71.602058926,115.158615112,0.280900000,0.442225000,1.058841000
1627319605.757325411,42.523283115,-71.602058927,115.158706665,0.280900000,0.442225000,1.058841000
1627319605.767295837,42.523283120,-71.602058929,115.157699585,0.280900000,0.442225000,1.058841000
1627319605.777541161,42.523283121,-71.602058930,115.157798767,0.280900000,0.442225000,1.058841000
1627319605.787231445,42.523283121,-71.602058931,115.157882690,0.280900000,0.442225000,1.058841000
1627319605.797277451,42.523283126,-71.602058934,115.156929016,0.280900000,0.442225000,1.058841000
1627319605.807282686,42.523283127,-71.602058935,115.157020569,0.280900000,0.442225000,1.058841000
1627319605.817248583,42.523283127,-71.602058936,115.157104492,0.280900000,0.442225000,1.058841000
1627319605.827164412,42.523283132,-71.602058938,115.156196594,0.280900000,0.442225000,1.058841000
1627319605.837400436,42.523283133,-71.602058939,115.156272888,0.280900000,0.442225000,1.058841000
1627319605.847247601,42.523283133,-71.602058940,115.156372070,0.280900000,0.442225000,1.058841000
1627319605.857167721,42.523283138,-71.602058943,115.155502319,0.280900000,0.442225000,1.058841000
1627319605.867118359,42.523283139,-71.602058944,115.155578613,0.280900000,0.442225000,1.058841000
1627319605.877051353,42.523283139,-71.602058945,115.155662537,0.280900000,0.442225000,1.058841000
1627319605.887241602,42.523283144,-71.602058947,115.154830933,0.280900000,0.442225000,1.058841000
1627319605.897242785,42.523283145,-71.602058948,115.154907227,0.280900000,0.442225000,1.058841000
1627319605.907214403,42.523283145,-71.602058949,115.154991150,0.280900000,0.442225000,1.058841000
1627319605.917169094,42.523283150,-71.602058951,115.154197693,0.280900000,0.442225000,1.058841000
1627319605.927120447,42.523283151,-71.602058952,115.154273987,0.280900000,0.442225000,1.058841000
1627319605.937104940,42.523283151,-71.602058952,115.154350281,0.280900000,0.442225000,1.058841000
1627319605.947075367,42.523283156,-71.602058955,115.153602600,0.280900000,0.442225000,1.058841000
1627319605.957118273,42.523283156,-71.602058955,115.153678894,0.280900000,0.442225000,1.058841000
1627319605.967200756,42.523283157,-71.602058956,115.153739929,0.280900000,0.442225000,1.058841000
1627319605.977185488,42.523283161,-71.602058958,115.153038025,0.280900000,0.442225000,1.058841000
1627319605.987157106,42.523283161,-71.602058958,115.153121948,0.280900000,0.442225000,1.058841000
1627319605.997277021,42.523283162,-71.602058959,115.153190613,0.280900000,0.442225000,1.058841000
1627319606.007214308,42.523283171,-71.602058964,115.152580261,0.280900000,0.442225000,1.058841000
1627319606.017334461,42.523283171,-71.602058965,115.152671814,0.280900000,0.442225000,1.058841000
1627319606.027141333,42.523283172,-71.602058965,115.152748108,0.280900000,0.442225000,1.058841000
1627319606.037363768,42.523283181,-71.602058971,115.152183533,0.280900000,0.442225000,1.058841000
1627319606.047067881,42.523283181,-71.602058971,115.152275085,0.280900000,0.442225000,1.058841000
1627319606.057117701,42.523283181,-71.602058972,115.152366638,0.280900000,0.442225000,1.058841000
1627319606.067327499,42.523283190,-71.602058977,115.151832581,0.280900000,0.442225000,1.058841000
1627319606.077190399,42.523283190,-71.602058978,115.151931763,0.280900000,0.442225000,1.058841000
1627319606.087115526,42.523283191,-71.602058978,115.152023315,0.280900000,0.442225000,1.058841000
1627319606.097244978,42.523283199,-71.602058984,115.151527405,0.280900000,0.442225000,1.058841000
1627319606.107033968,42.523283199,-71.602058984,115.151618958,0.280900000,0.442225000,1.058841000
1627319606.117314339,42.523283200,-71.602058985,115.151718140,0.280900000,0.442225000,1.058841000
1627319606.127079487,42.523283208,-71.602058990,115.151237488,0.280900000,0.442225000,1.058841000
1627319606.137287855,42.523283208,-71.602058991,115.151329041,0.280900000,0.442225000,1.058841000
1627319606.147237539,42.523283209,-71.602058992,115.151420593,0.280900000,0.442225000,1.058841000
1627319606.157104969,42.523283216,-71.602058997,115.150970459,0.280900000,0.442225000,1.058841000
1627319606.167334318,42.523283217,-71.602058998,115.151039124,0.280900000,0.442225000,1.058841000
1627319606.177233219,42.523283218,-71.602058998,115.151130676,0.280900000,0.442225000,1.058841000
1627319606.187137604,42.523283225,-71.602059003,115.150695801,0.280900000,0.442225000,1.058841000
1627319606.197509766,42.523283226,-71.602059004,115.150772095,0.280900000,0.442225000,1.058841000
1627319606.207262278,42.523283227,-71.602059005,115.150856018,0.280900000,0.442225000,1.058841000
1627319606.217221737,42.523283234,-71.602059010,115.150436401,0.280900000,0.442225000,1.058841000
1627319606.227247238,42.523283235,-71.602059011,115.150512695,0.280900000,0.442225000,1.058841000
1627319606.237541914,42.523283235,-71.602059012,115.150588989,0.280900000,0.442225000,1.058841000
1627319606.247241974,42.523283242,-71.602059017,115.150192261,0.280900000,0.442225000,1.058841000
1627319606.257138252,42.523283243,-71.602059018,115.150268555,0.280900000,0.442225000,1.058841000
1627319606.267217875,42.523283244,-71.602059019,115.150337219,0.280900000,0.442225000,1.058841000
1627319606.277306080,42.523283252,-71.602059023,115.150192261,0.280900000,0.442225000,1.058841000
1627319606.287435770,42.523283253,-71.602059024,115.150268555,0.280900000,0.442225000,1.058841000
1627319606.297223091,42.523283254,-71.602059025,115.150337219,0.280900000,0.442225000,1.058841000
1627319606.307284117,42.523283262,-71.602059029,115.150199890,0.280900000,0.442225000,1.058841000
1627319606.317253590,42.523283263,-71.602059029,115.150283813,0.280900000,0.442225000,1.058841000
1627319606.327063560,42.523283264,-71.602059030,115.150352478,0.280900000,0.442225000,1.058841000
1627319606.337325811,42.523283271,-71.602059034,115.150238037,0.280900000,0.442225000,1.058841000
1627319606.347032785,42.523283272,-71.602059035,115.150314331,0.280900000,0.442225000,1.058841000
1627319606.357068539,42.523283273,-71.602059036,115.150398254,0.280900000,0.442225000,1.058841000
1627319606.367282391,42.523283280,-71.602059040,115.150283813,0.280900000,0.442225000,1.058841000
1627319606.377132654,42.523283281,-71.602059040,115.150367737,0.280900000,0.442225000,1.058841000
1627319606.387074709,42.523283282,-71.602059041,115.150459290,0.280900000,0.442225000,1.058841000
1627319606.397226095,42.523283289,-71.602059045,115.150360107,0.280900000,0.442225000,1.058841000
1627319606.407214880,42.523283290,-71.602059045,115.150451660,0.280900000,0.442225000,1.058841000
1627319606.417231083,42.523283290,-71.602059046,115.150543213,0.280900000,0.442225000,1.058841000
1627319606.427204132,42.523283297,-71.602059049,115.150459290,0.280900000,0.442225000,1.058841000
1627319606.437242746,42.523283298,-71.602059050,115.150550842,0.280900000,0.442225000,1.058841000
1627319606.447226524,42.523283299,-71.602059051,115.150634766,0.280900000,0.442225000,1.058841000
1627319606.457222700,42.523283305,-71.602059054,115.150558472,0.280900000,0.442225000,1.058841000
1627319606.467232466,42.523283306,-71.602059055,115.150650024,0.280900000,0.442225000,1.058841000
1627319606.477103472,42.523283306,-71.602059056,115.150733948,0.280900000,0.442225000,1.058841000
1627319606.487249851,42.523283313,-71.602059059,115.150672913,0.280900000,0.442225000,1.058841000
1627319606.497219086,42.523283313,-71.602059059,115.150764465,0.280900000,0.442225000,1.058841000
1627319606.507140636,42.523283314,-71.602059060,115.150848389,0.280900000,0.442225000,1.058841000
1627319606.517319202,42.523283326,-71.602059062,115.149703979,0.280900000,0.442225000,1.058841000
1627319606.527305365,42.523283327,-71.602059062,115.149787903,0.280900000,0.442225000,1.058841000
1627319606.537260771,42.523283327,-71.602059063,115.149871826,0.280900000,0.442225000,1.058841000
1627319606.547225237,42.523283339,-71.602059065,115.148780823,0.280900000,0.442225000,1.058841000
1627319606.557262897,42.523283340,-71.602059065,115.148864746,0.280900000,0.442225000,1.058841000
1627319606.567132711,42.523283341,-71.602059066,115.148948669,0.280900000,0.442225000,1.058841000
1627319606.577075958,42.523283352,-71.602059068,115.147903442,0.280900000,0.442225000,1.058841000
1627319606.587018013,42.523283352,-71.602059069,115.147979736,0.280900000,0.442225000,1.058841000
1627319606.597218752,42.523283353,-71.602059069,115.148063660,0.280900000,0.442225000,1.058841000
1627319606.607109785,42.523283364,-71.602059071,115.147071838,0.280900000,0.442225000,1.058841000
1627319606.617041349,42.523283365,-71.602059072,115.147148132,0.280900000,0.442225000,1.058841000
1627319606.627222538,42.523283366,-71.602059073,115.147216797,0.280900000,0.442225000,1.058841000
1627319606.637298107,42.523283376,-71.602059074,115.146286011,0.280900000,0.442225000,1.058841000
1627319606.647203445,42.523283377,-71.602059075,115.146362305,0.280900000,0.442225000,1.058841000
1627319606.657221079,42.523283379,-71.602059076,115.146430969,0.280900000,0.442225000,1.058841000
1627319606.667264223,42.523283388,-71.602059078,115.145545959,0.280900000,0.442225000,1.058841000
1627319606.677209377,42.523283390,-71.602059079,115.145622253,0.280900000,0.442225000,1.058841000
1627319606.687185526,42.523283391,-71.602059079,115.145698547,0.280900000,0.442225000,1.058841000
1627319606.697167397,42.523283400,-71.602059081,115.144866943,0.280900000,0.442225000,1.058841000
1627319606.707077980,42.523283401,-71.602059082,115.144943237,0.280900000,0.442225000,1.058841000
1627319606.717222691,42.523283403,-71.602059083,115.145034790,0.280900000,0.442225000,1.058841000
1627319606.727154970,42.523283412,-71.602059085,115.144241333,0.280900000,0.442225000,1.058841000
1627319606.737178326,42.523283413,-71.602059086,115.144325256,0.280900000,0.442225000,1.058841000
1627319606.747134209,42.523283414,-71.602059087,115.144409180,0.280900000,0.442225000,1.058841000
1627319606.757248402,42.523283423,-71.602059089,115.143806458,0.280900000,0.442225000,1.058841000
1627319606.767114401,42.523283424,-71.602059090,115.143890381,0.280900000,0.442225000,1.058841000
1627319606.777385950,42.523283425,-71.602059091,115.143966675,0.280900000,0.442225000,1.058841000
1627319606.787268639,42.523283434,-71.602059093,115.143386841,0.280900000,0.442225000,1.058841000
1627319606.797137022,42.523283435,-71.602059094,115.143470764,0.280900000,0.442225000,1.058841000
1627319606.807237387,42.523283436,-71.602059095,115.143547058,0.280900000,0.442225000,1.058841000
1627319606.817189455,42.523283444,-71.602059097,115.142997742,0.280900000,0.442225000,1.058841000
1627319606.827149868,42.523283445,-71.602059098,115.143074036,0.280900000,0.442225000,1.058841000
1627319606.837278128,42.523283446,-71.602059098,115.143150330,0.280900000,0.442225000,1.058841000
1627319606.847037554,42.523283454,-71.602059100,115.142639160,0.280900000,0.442225000,1.058841000
1627319606.857241869,42.523283455,-71.602059101,115.142707825,0.280900000,0.442225000,1.058841000
1627319606.867086172,42.523283456,-71.602059102,115.142791748,0.280900000,0.442225000,1.058841000
1627319606.877218246,42.523283464,-71.602059104,115.142295837,0.280900000,0.442225000,1.058841000
1627319606.887159586,42.523283465,-71.602059105,115.142372131,0.280900000,0.442225000,1.058841000
1627319606.897227049,42.523283466,-71.602059105,115.142456055,0.280900000,0.442225000,1.058841000
1627319606.907212496,42.523283474,-71.602059107,115.141990662,0.280900000,0.442225000,1.058841000
1627319606.917227268,42.523283475,-71.602059108,115.142074585,0.280900000,0.442225000,1.058841000
1627319606.927128792,42.523283476,-71.602059109,115.142158508,0.280900000,0.442225000,1.058841000
1627319606.937325954,42.523283483,-71.602059110,115.141723633,0.280900000,0.442225000,1.058841000
1627319606.947171450,42.523283484,-71.602059111,115.141807556,0.280900000,0.442225000,1.058841000
1627319606.957124949,42.523283485,-71.602059112,115.141883850,0.280900000,0.442225000,1.058841000
1627319606.967219353,42.523283492,-71.602059114,115.141479492,0.280900000,0.442225000,1.058841000
1627319606.977180958,42.523283494,-71.602059114,115.141563416,0.280900000,0.442225000,1.058841000
1627319606.987149477,42.523283495,-71.602059115,115.141639709,0.280900000,0.442225000,1.058841000
1627319606.997108936,42.523283502,-71.602059117,115.141258240,0.280900000,0.442225000,1.058841000
1627319607.007059813,42.523283503,-71.602059118,115.141342163,0.280900000,0.442225000,1.058841000
1627319607.017333508,42.523283504,-71.602059119,115.141426086,0.280900000,0.442225000,1.058841000
1627319607.027275085,42.523283508,-71.602059119,115.141670227,0.280900000,0.442225000,1.058841000
1627319607.037336826,42.523283509,-71.602059119,115.141746521,0.280900000,0.442225000,1.058841000
1627319607.047172308,42.523283510,-71.602059120,115.141845703,0.280900000,0.442225000,1.058841000
1627319607.057280064,42.523283514,-71.602059120,115.142082214,0.280900000,0.442225000,1.058841000
1627319607.067222357,42.523283515,-71.602059121,115.142158508,0.280900000,0.442225000,1.058841000
1627319607.077197552,42.523283517,-71.602059122,115.142242432,0.280900000,0.442225000,1.058841000
1627319607.087161779,42.523283520,-71.602059122,115.142463684,0.280900000,0.442225000,1.058841000
1627319607.097134113,42.523283521,-71.602059123,115.142547607,0.280900000,0.442225000,1.058841000
1627319607.107217550,42.523283523,-71.602059124,115.142623901,0.280900000,0.442225000,1.058841000
1627319607.117194176,42.523283526,-71.602059124,115.142837524,0.280900000,0.442225000,1.058841000
1627319607.127130747,42.523283527,-71.602059125,115.142906189,0.280900000,0.442225000,1.058841000
1627319607.137064695,42.523283529,-71.602059126,115.142990112,0.280900000,0.442225000,1.058841000
1627319607.147390127,42.523283532,-71.602059126,115.143196106,0.280900000,0.442225000,1.058841000
1627319607.157230854,42.523283533,-71.602059127,115.143264771,0.280900000,0.442225000,1.058841000
1627319607.167083263,42.523283535,-71.602059128,115.143333435,0.280900000,0.442225000,1.058841000
1627319607.177194595,42.523283538,-71.602059128,115.143539429,0.280900000,0.442225000,1.058841000
1627319607.187143803,42.523283539,-71.602059129,115.143608093,0.280900000,0.442225000,1.058841000
1627319607.197424173,42.523283541,-71.602059130,115.143684387,0.280900000,0.442225000,1.058841000
1627319607.207215071,42.523283544,-71.602059130,115.143890381,0.280900000,0.442225000,1.058841000
1627319607.217175722,42.523283545,-71.602059131,115.143966675,0.280900000,0.442225000,1.058841000
1627319607.227242231,42.523283546,-71.602059132,115.144042969,0.280900000,0.440896000,1.058841000
1627319607.237586260,42.523283549,-71.602059132,115.144248962,0.280900000,0.440896000,1.058841000
1627319607.247243404,42.523283551,-71.602059133,115.144340515,0.280900000,0.440896000,1.058841000
1627319607.257280111,42.523283552,-71.602059133,115.144424438,0.280900000,0.440896000,1.058841000
1627319607.267230988,42.523283558,-71.602059137,115.145736694,0.280900000,0.440896000,1.058841000
1627319607.277504921,42.523283560,-71.602059138,115.145835876,0.280900000,0.440896000,1.058841000
1627319607.287122965,42.523283561,-71.602059138,115.145919800,0.280900000,0.440896000,1.058841000
1627319607.297258377,42.523283567,-71.602059142,115.147186279,0.280900000,0.440896000,1.058841000
1627319607.307186127,42.523283568,-71.602059142,115.147285461,0.280900000,0.440896000,1.058841000
1627319607.317158937,42.523283570,-71.602059143,115.147361755,0.280900000,0.440896000,1.058841000
1627319607.327247858,42.523283576,-71.602059146,115.148574829,0.280900000,0.440896000,1.058841000
1627319607.337234259,42.523283577,-71.602059147,115.148666382,0.280900000,0.440896000,1.058841000
1627319607.347204208,42.523283578,-71.602059148,115.148757935,0.280900000,0.440896000,1.058841000
1627319607.357095957,42.523283584,-71.602059151,115.149917603,0.280900000,0.440896000,1.058841000
1627319607.367550611,42.523283586,-71.602059152,115.150001526,0.280900000,0.440896000,1.058841000
1627319607.377260447,42.523283587,-71.602059152,115.150100708,0.280900000,0.440896000,1.058841000
1627319607.387135267,42.523283593,-71.602059155,115.151199341,0.280900000,0.440896000,1.058841000
1627319607.397222519,42.523283594,-71.602059156,115.151283264,0.280900000,0.440896000,1.058841000
1627319607.407187700,42.523283596,-71.602059157,115.151374817,0.280900000,0.440896000,1.058841000
1627319607.417317629,42.523283601,-71.602059160,115.152420044,0.280900000,0.440896000,1.058841000
1627319607.427250385,42.523283603,-71.602059161,115.152503967,0.280900000,0.440896000,1.058841000
1627319607.437250853,42.523283604,-71.602059161,115.152595520,0.280900000,0.440896000,1.058841000
1627319607.447207928,42.523283610,-71.602059164,115.153594971,0.280900000,0.440896000,1.058841000
1627319607.457075834,42.523283611,-71.602059165,115.153678894,0.280900000,0.440896000,1.058841000
1627319607.467204094,42.523283613,-71.602059166,115.153755188,0.280900000,0.440896000,1.058841000
1627319607.477272272,42.523283618,-71.602059169,115.154708862,0.280900000,0.440896000,1.058841000
1627319607.487139463,42.523283619,-71.602059170,115.154792786,0.280900000,0.440896000,1.058841000
1627319607.497242689,42.523283621,-71.602059171,115.154869080,0.280900000,0.440896000,1.058841000
1627319607.507211924,42.523283626,-71.602059171,115.155349731,0.280900000,0.440896000,1.058841000
1627319607.517170429,42.523283627,-71.602059172,115.155433655,0.280900000,0.440896000,1.058841000
1627319607.527095318,42.523283629,-71.602059173,115.155509949,0.280900000,0.440896000,1.058841000
1627319607.537258863,42.523283634,-71.602059173,115.155982971,0.280900000,0.440896000,1.058841000
1627319607.547182083,42.523283635,-71.602059174,115.156066895,0.280900000,0.440896000,1.058841000
1627319607.557112694,42.523283637,-71.602059175,115.156158447,0.280900000,0.440896000,1.058841000
1627319607.567058563,42.523283642,-71.602059175,115.156616211,0.280900000,0.440896000,1.058841000
1627319607.577169657,42.523283643,-71.602059176,115.156715393,0.280900000,0.440896000,1.058841000
1627319607.587128878,42.523283645,-71.602059177,115.156806946,0.280900000,0.440896000,1.058841000
1627319607.597232580,42.523283650,-71.602059177,115.157249451,0.280900000,0.440896000,1.058841000
1627319607.607238054,42.523283651,-71.602059178,115.157348633,0.280900000,0.440896000,1.058841000
1627319607.617152214,42.523283653,-71.602059179,115.157447815,0.280900000,0.440896000,1.058841000
1627319607.627087355,42.523283657,-71.602059179,115.157867432,0.280900000,0.440896000,1.058841000
1627319607.637082100,42.523283659,-71.602059180,115.157974243,0.280900000,0.440896000,1.058841000
1627319607.647173166,42.523283661,-71.602059181,115.158065796,0.280900000,0.440896000,1.058841000
1627319607.657256126,42.523283665,-71.602059181,115.158477783,0.280900000,0.440896000,1.058841000
1627319607.667243958,42.523283667,-71.602059182,115.158569336,0.280900000,0.440896000,1.058841000
1627319607.677184820,42.523283668,-71.602059182,115.158660889,0.280900000,0.440896000,1.058841000
1627319607.687138319,42.523283672,-71.602059183,115.159057617,0.280900000,0.440896000,1.058841000
1627319607.697226048,42.523283674,-71.602059184,115.159141541,0.280900000,0.440896000,1.058841000
1627319607.707198620,42.523283676,-71.602059184,115.159240723,0.280900000,0.440896000,1.058841000
1627319607.717139006,42.523283680,-71.602059185,115.159614563,0.280900000,0.440896000,1.058841000
1627319607.727083206,42.523283681,-71.602059185,115.159706116,0.280900000,0.440896000,1.058841000
1627319607.737242460,42.523283683,-71.602059186,115.159797668,0.280900000,0.440896000,1.058841000
1627319607.747208595,42.523283687,-71.602059186,115.160156250,0.280900000,0.440896000,1.058841000
1627319607.757119179,42.523283689,-71.602059187,115.160255432,0.280900000,0.440896000,1.058841000
1627319607.767240763,42.523283690,-71.602059188,115.160339355,0.280900000,0.440896000,1.058841000
1627319607.777557850,42.523283700,-71.602059192,115.161392212,0.280900000,0.440896000,1.058841000
1627319607.787329197,42.523283702,-71.602059193,115.161483765,0.280900000,0.440896000,1.058841000
1627319607.797199726,42.523283703,-71.602059194,115.161575317,0.280900000,0.440896000,1.058841000
1627319607.807180405,42.523283713,-71.602059198,115.162582397,0.280900000,0.440896000,1.058841000
1627319607.817132950,42.523283715,-71.602059199,115.162681580,0.280900000,0.440896000,1.058841000
1627319607.827058315,42.523283716,-71.602059200,115.162765503,0.280900000,0.440896000,1.058841000
1627319607.837311506,42.523283726,-71.602059204,115.163734436,0.280900000,0.440896000,1.058841000
1627319607.847177267,42.523283727,-71.602059205,115.163833618,0.280900000,0.440896000,1.058841000
1627319607.857097149,42.523283729,-71.602059206,115.163925171,0.280900000,0.440896000,1.058841000
1627319607.867198229,42.523283738,-71.602059210,115.164855957,0.280900000,0.440896000,1.058841000
1627319607.877139330,42.523283740,-71.602059211,115.164955139,0.280900000,0.440896000,1.058841000
1627319607.887214422,42.523283741,-71.602059212,115.165061951,0.280900000,0.440896000,1.058841000
1627319607.897273302,42.523283750,-71.602059216,115.165954590,0.280900000,0.440896000,1.058841000
