time,heading
1627339587.493054390,2.591642549
1627339587.502836943,2.591654870
1627339587.512662411,2.591651071
1627339587.522594929,2.591662248
1627339587.533057213,2.591633811
1627339587.543007135,2.591664803
1627339587.552683830,2.591651622
1627339587.562777042,2.591665287
1627339587.572863102,2.591658174
1627339587.582893610,2.591662813
1627339587.592631817,2.591657423
1627339587.602796793,2.591661714
1627339587.612736702,2.591653299
1627339587.622836590,2.591650077
1627339587.632881403,2.591634075
1627339587.642838240,2.591651527
1627339587.652810097,2.591652077
1627339587.662734270,2.591670816
1627339587.672705173,2.591654337
1627339587.682670832,2.591633826
1627339587.692633867,2.591639894
1627339587.702894688,2.591653226
1627339587.712872267,2.591644500
1627339587.722812653,2.591639501
1627339587.732721567,2.591628529
1627339587.742851496,2.591647458
1627339587.752803087,2.591653590
1627339587.762749672,2.591649816
1627339587.772701502,2.591643986
1627339587.782914639,2.591657007
1627339587.792781830,2.591660898
1627339587.802736282,2.591669043
1627339587.812672138,2.591682955
1627339587.822779179,2.591688860
1627339587.832797289,2.591688324
1627339587.842696905,2.591680795
1627339587.852845430,2.591687901
1627339587.862735033,2.591698097
1627339587.872844696,2.591705990
1627339587.882904768,2.591698605
1627339587.892762423,2.591701362
1627339587.902730227,2.591707945
1627339587.912859678,2.591690797
1627339587.922656059,2.591685619
1627339587.932767391,2.591695481
1627339587.942847013,2.591696555
1627339587.952806711,2.591703722
1627339587.962773561,2.591697619
1627339587.972711563,2.591690148
1627339587.982745647,2.591682668
1627339587.992841482,2.591689093
1627339588.002732754,2.591692122
1627339588.012824297,2.591697845
1627339588.022803545,2.591696570
1627339588.033217669,2.591696910
1627339588.042831182,2.591716907
1627339588.052788258,2.591696869
1627339588.062890530,2.591702225
1627339588.072870255,2.591708945
1627339588.082863331,2.591716242
1627339588.092874050,2.591716090
1627339588.102728605,2.591720911
1627339588.112768888,2.591722388
1627339588.122776747,2.591720371
1627339588.132876635,2.591734933
1627339588.142862797,2.591720476
1627339588.152779818,2.591718649
1627339588.162724733,2.591744484
1627339588.172702074,2.591745429
1627339588.182848454,2.591748760
1627339588.192763567,2.591746738
1627339588.202711821,2.591753902
1627339588.212816000,2.591763671
1627339588.222759247,2.591756191
1627339588.232810974,2.591755594
1627339588.242842436,2.591761324
1627339588.252846956,2.591769844
1627339588.263044596,2.591771591
1627339588.272706747,2.591782875
1627339588.282829762,2.591771625
1627339588.292894840,2.591769498
1627339588.302829504,2.591781872
1627339588.312788486,2.591766058
1627339588.322756290,2.591774112
1627339588.332851887,2.591807958
1627339588.342818499,2.591788268
1627339588.352715731,2.591798783
1627339588.362726212,2.591815602
1627339588.372791290,2.591810388
1627339588.382869244,2.591823201
1627339588.392656088,2.591815315
1627339588.402811766,2.591836859
1627339588.412721395,2.591811323
1627339588.422723770,2.591817564
1627339588.432770729,2.591827122
1627339588.442797422,2.591822026
1627339588.452736616,2.591822117
1627339588.462801933,2.591833654
1627339588.472654343,2.591824598
1627339588.482818127,2.591820673
1627339588.493042469,2.591830489
1627339588.502887011,2.591862881
1627339588.512791634,2.591828739
1627339588.522835255,2.591845482
1627339588.533145189,2.591855222
1627339588.542758942,2.591859913
1627339588.552879095,2.591843444
1627339588.562648773,2.591849816
1627339588.572790146,2.591842130
1627339588.582808495,2.591856752
1627339588.592718840,2.591858996
1627339588.602746487,2.591865317
1627339588.612745285,2.591857282
1627339588.622823000,2.591867031
1627339588.632821083,2.591866579
1627339588.642836332,2.591868480
1627339588.652800322,2.591867694
1627339588.662641764,2.591875958
1627339588.672776222,2.591894312
1627339588.682795525,2.591882576
1627339588.692688704,2.591886954
1627339588.702627182,2.591889958
1627339588.712720156,2.591894259
1627339588.722674370,2.591879433
1627339588.732916117,2.591887091
1627339588.742741346,2.591913522
1627339588.752693892,2.591873701
1627339588.762803793,2.591878371
1627339588.772755623,2.591895264
1627339588.782774448,2.591879609
1627339588.792818785,2.591896435
1627339588.802766085,2.591907656
1627339588.812768936,2.591892452
1627339588.822650909,2.591917191
1627339588.832622290,2.591916046
1627339588.842870235,2.591917366
1627339588.852699041,2.591912372
1627339588.862775564,2.591906095
1627339588.872773170,2.591937526
1627339588.882851124,2.591922965
1627339588.892775059,2.591945581
1627339588.902793169,2.591949073
1627339588.912860632,2.591940154
1627339588.922710419,2.591968103
1627339588.932873011,2.591945524
1627339588.942762852,2.591940935
1627339588.952715874,2.591956550
1627339588.962792397,2.591947681
1627339588.972794771,2.591952949
1627339588.982784510,2.591961451
1627339588.992803574,2.591960252
1627339589.002784252,2.591965063
1627339589.012717485,2.591973199
1627339589.022882462,2.591980274
1627339589.033136368,2.591960644
1627339589.042755842,2.591965309
1627339589.052831888,2.591971576
1627339589.062794924,2.591964462
1627339589.072764635,2.591984112
1627339589.082927465,2.591970679
1627339589.092796326,2.591953474
1627339589.102759838,2.591967140
1627339589.112714767,2.591976686
1627339589.122868061,2.591974474
1627339589.132785320,2.591957635
1627339589.142751694,2.591970120
1627339589.152841091,2.591955809
1627339589.162808895,2.591958594
1627339589.172888517,2.591955713
1627339589.182910442,2.591971219
1627339589.192863226,2.591956708
1627339589.202759743,2.591965094
1627339589.212708235,2.591967335
1627339589.222648859,2.591959764
1627339589.232777119,2.591958830
1627339589.242747784,2.591966692
1627339589.252867460,2.591956293
1627339589.263044834,2.591951638
1627339589.272913456,2.591943743
1627339589.282947540,2.591950157
1627339589.292827129,2.591953941
1627339589.302778721,2.591953934
1627339589.312833548,2.591979664
1627339589.322839737,2.591975610
1627339589.332833529,2.591975184
1627339589.342754602,2.591978171
1627339589.352826118,2.591968558
1627339589.362812519,2.591980893
1627339589.372766495,2.591986625
1627339589.382835150,2.591986624
1627339589.392803669,2.591985620
1627339589.402767658,2.591986133
1627339589.412715197,2.591995789
1627339589.422874689,2.591994113
1627339589.432779074,2.591984215
1627339589.442751884,2.591969957
1627339589.452691793,2.592000191
1627339589.462826252,2.592001855
1627339589.472759724,2.591995201
1627339589.482816935,2.591992254
1627339589.493113518,2.592012627
1627339589.502657413,2.592014285
1627339589.512729883,2.592040223
1627339589.522846699,2.592007163
1627339589.533018351,2.592000697
1627339589.543087721,2.592025633
1627339589.552866459,2.592037270
1627339589.562801600,2.592034485
1627339589.572877407,2.592031649
1627339589.582825422,2.592040914
1627339589.592832327,2.592033485
1627339589.602783203,2.592021233
1627339589.612740517,2.592032955
1627339589.622664213,2.592017001
1627339589.632912397,2.592029394
1627339589.642766953,2.592028396
1627339589.652688742,2.592036013
1627339589.662805319,2.592063548
1627339589.672852993,2.592053955
1627339589.682930470,2.592036409
1627339589.692775249,2.592012933
1627339589.702859879,2.592025515
1627339589.712713957,2.592038319
1627339589.722803831,2.592035777
1627339589.732771635,2.592024125
1627339589.742741823,2.592039664
1627339589.752789736,2.592027274
1627339589.762788296,2.592020806
1627339589.772589445,2.592019327
1627339589.782932997,2.592028151
1627339589.792804480,2.592050575
1627339589.802823544,2.592040737
1627339589.812823534,2.592033932
1627339589.822803020,2.592039985
1627339589.832761049,2.592055697
1627339589.842784405,2.592059730
1627339589.852855921,2.592075191
1627339589.862813950,2.592069710
1627339589.872740507,2.592053438
1627339589.882925749,2.592074212
1627339589.892827511,2.592074333
1627339589.902752399,2.592060720
1627339589.912710905,2.592073010
1627339589.922884703,2.592057867
1627339589.932818890,2.592066759
1627339589.942737341,2.592081247
1627339589.952807188,2.592090235
1627339589.962741137,2.592086546
1627339589.972730637,2.592094610
1627339589.982814550,2.592082261
1627339589.992800713,2.592078332
1627339590.002729177,2.592101554
1627339590.012809753,2.592082487
1627339590.022774696,2.592099423
1627339590.032899618,2.592111203
1627339590.042706013,2.592118479
1627339590.052943707,2.592088439
1627339590.062870264,2.592080300
1627339590.072840214,2.592106237
1627339590.082890749,2.592114084
1627339590.092789173,2.592123448
1627339590.102693081,2.592109124
1627339590.112830162,2.592117201
1627339590.122813702,2.592114547
1627339590.132814407,2.592123130
1627339590.142702103,2.592110533
1627339590.152664661,2.592119678
1627339590.162888050,2.592120000
1627339590.172811508,2.592134393
1627339590.182863712,2.592125037
1627339590.192745209,2.592136340
1627339590.202810049,2.592140533
1627339590.212653637,2.592125134
1627339590.222854137,2.592124612
1627339590.232884169,2.592125463
1627339590.242686272,2.592124513
1627339590.252777100,2.592121595
1627339590.262893200,2.592108604
1627339590.272850513,2.592138492
1627339590.282894373,2.592135003
1627339590.292777300,2.592149656
1627339590.302854300,2.592130418
1627339590.312665462,2.592142796
1627339590.322825432,2.592130876
1627339590.332711458,2.592159377
1627339590.342666388,2.592172393
1627339590.352800846,2.592144356
1627339590.362716913,2.592159885
1627339590.372727394,2.592161067
1627339590.382843018,2.592163013
1627339590.392763376,2.592164011
1627339590.402858973,2.592173846
1627339590.412801743,2.592169590
1627339590.422771454,2.592201996
1627339590.432708263,2.592183442
1627339590.442818880,2.592189389
1627339590.452779293,2.592198759
1627339590.462697983,2.592200530
1627339590.472819328,2.592205880
1627339590.482865810,2.592199890
1627339590.493067026,2.592201515
1627339590.502694130,2.592206100
1627339590.512801886,2.592206810
1627339590.522772551,2.592212492
1627339590.532985926,2.592208758
1627339590.543177605,2.592201004
1627339590.552809715,2.592195879
1627339590.562743902,2.592179871
1627339590.572837353,2.592204166
1627339590.582853794,2.592205287
1627339590.592736006,2.592197925
1627339590.602815866,2.592198541
1627339590.612797260,2.592179701
1627339590.622733116,2.592188285
1627339590.632838964,2.592203932
1627339590.642816305,2.592198926
1627339590.652781963,2.592199903
1627339590.662715197,2.592199720
1627339590.672811508,2.592199744
1627339590.682833195,2.592202298
1627339590.692705631,2.592202861
1627339590.702723980,2.592205206
1627339590.712848663,2.592217478
1627339590.722741604,2.592213200
1627339590.732687950,2.592214835
1627339590.742882967,2.592225322
1627339590.752843857,2.592223112
1627339590.762681961,2.592227614
1627339590.772801161,2.592213399
1627339590.782966137,2.592220246
1627339590.792848349,2.592197174
1627339590.802831650,2.592186681
1627339590.812608004,2.592207902
1627339590.822737217,2.592207414
1627339590.832819939,2.592198835
1627339590.842744827,2.592213475
1627339590.852805853,2.592208092
1627339590.862731934,2.592198585
1627339590.872827291,2.592230783
1627339590.882849455,2.592200824
1627339590.892707348,2.592213410
1627339590.902791262,2.592221088
1627339590.912798405,2.592226172
1627339590.922734022,2.592237533
1627339590.932699680,2.592229302
1627339590.942813158,2.592239261
1627339590.952778816,2.592247896
1627339590.962730885,2.592238895
1627339590.972666025,2.592250678
1627339590.982830763,2.592259044
1627339590.992744207,2.592233576
1627339591.002868414,2.592247803
1627339591.012785196,2.592240957
1627339591.022724867,2.592244158
1627339591.033173084,2.592241056
1627339591.042894602,2.592230350
1627339591.052767754,2.592235924
1627339591.062883377,2.592242672
1627339591.072821140,2.592235050
1627339591.082811117,2.592232951
1627339591.092689514,2.592226312
1627339591.102821589,2.592228655
1627339591.112747669,2.592235615
1627339591.122682333,2.592226713
1627339591.132800817,2.592224135
1627339591.142794609,2.592221901
1627339591.152730942,2.592229714
1627339591.162862062,2.592235787
1627339591.172784805,2.592227486
1627339591.182767153,2.592182687
1627339591.192796469,2.592236179
1627339591.202654839,2.592243809
1627339591.212696791,2.592231054
1627339591.222689152,2.592247438
1627339591.232774734,2.592243213
1627339591.242912054,2.592254262
1627339591.252833605,2.592252769
1627339591.262834311,2.592244298
1627339591.272891521,2.592255404
1627339591.282956123,2.592255366
1627339591.292823076,2.592255141
1627339591.302758455,2.592272405
1627339591.312736034,2.592259867
1627339591.322677374,2.592265698
1627339591.332875490,2.592273883
1627339591.342725992,2.592271469
1627339591.352681398,2.592274550
1627339591.362813473,2.592258200
1627339591.372754574,2.592258391
1627339591.382879496,2.592239698
1627339591.392776251,2.592271357
1627339591.402752399,2.592281559
1627339591.412715435,2.592285587
1627339591.422808170,2.592247471
1627339591.432749748,2.592254082
1627339591.442728758,2.592254292
1627339591.452709913,2.592240151
1627339591.462656260,2.592258640
1627339591.472744942,2.592270033
1627339591.482705355,2.592248273
1627339591.493100166,2.592250634
1627339591.502820253,2.592267372
1627339591.512718678,2.592257552
1627339591.522928715,2.592256859
1627339591.532972336,2.592255617
1627339591.543061972,2.592258364
1627339591.552886009,2.592238453
1627339591.562799931,2.592249073
1627339591.572798252,2.592235942
1627339591.582874060,2.592250396
1627339591.592913866,2.592256766
1627339591.602756023,2.592248180
1627339591.612668514,2.592243441
1627339591.622947454,2.592268540
1627339591.633141994,2.592252885
1627339591.642853498,2.592246733
1627339591.652906895,2.592235219
1627339591.662812471,2.592262229
1627339591.672707319,2.592254233
1627339591.682816505,2.592260836
1627339591.692892551,2.592273047
1627339591.702753544,2.592281442
1627339591.712846994,2.592267559
1627339591.722836494,2.592278822
1627339591.732762575,2.592293188
1627339591.742794991,2.592305680
1627339591.752677202,2.592285467
1627339591.762762785,2.592290545
1627339591.772715092,2.592298176
1627339591.782857418,2.592311349
1627339591.792802811,2.592292517
1627339591.802855253,2.592295604
1627339591.812677145,2.592274550
1627339591.822813511,2.592281340
1627339591.832747459,2.592288437
1627339591.842732430,2.592280490
1627339591.852924585,2.592284301
1627339591.862782001,2.592275121
1627339591.872959852,2.592279492
1627339591.882938385,2.592277709
1627339591.892811298,2.592308461
1627339591.902791500,2.592285627
1627339591.912711382,2.592301053
1627339591.922822952,2.592300394
1627339591.932752371,2.592279680
1627339591.942691326,2.592294497
1627339591.952898502,2.592287546
1627339591.962806940,2.592305475
1627339591.972721577,2.592290164
1627339591.983022690,2.592300707
1627339591.992831469,2.592300901
1627339592.002829313,2.592302064
1627339592.012716770,2.592298834
1627339592.022823572,2.592293768
1627339592.032892942,2.592310316
1627339592.042835951,2.592295478
1627339592.052862883,2.592295787
1627339592.062820673,2.592297008
1627339592.072873592,2.592302868
1627339592.082795620,2.592301347
1627339592.092846394,2.592310051
1627339592.102710962,2.592299557
1627339592.112877846,2.592295734
1627339592.122765541,2.592289092
1627339592.132825851,2.592307813
1627339592.142786741,2.592283050
1627339592.152890205,2.592296346
1627339592.162790298,2.592290088
1627339592.172739983,2.592281789
1627339592.182744980,2.592293475
1627339592.192813873,2.592286768
1627339592.202750683,2.592301087
1627339592.212680340,2.592325641
1627339592.222878456,2.592306217
1627339592.232767344,2.592298757
1627339592.242738724,2.592292514
1627339592.252905369,2.592290762
1627339592.262805700,2.592274362
1627339592.272747040,2.592278869
1627339592.282915831,2.592293881
1627339592.292813778,2.592284296
1627339592.302775383,2.592292521
1627339592.312773943,2.592300848
1627339592.322894335,2.592302292
1627339592.332838774,2.592314727
1627339592.342756987,2.592297403
1627339592.352723837,2.592276493
1627339592.362856627,2.592295190
1627339592.372739792,2.592303468
1627339592.382739782,2.592288328
1627339592.392637491,2.592297357
1627339592.402728796,2.592291463
1627339592.412728548,2.592283225
1627339592.422724962,2.592300763
1627339592.432614088,2.592298027
1627339592.442911625,2.592273656
1627339592.452864647,2.592281145
1627339592.462885857,2.592261614
1627339592.472767115,2.592284217
1627339592.482908249,2.592274132
1627339592.493149281,2.592263122
1627339592.502746582,2.592254918
1627339592.512834549,2.592237671
1627339592.522859335,2.592245318
1627339592.532895803,2.592228822
1627339592.543241024,2.592230556
1627339592.552855730,2.592215782
1627339592.562776089,2.592212645
1627339592.572895527,2.592203058
1627339592.582893848,2.592202138
1627339592.592832804,2.592202586
1627339592.602756739,2.592231867
1627339592.612812996,2.592212567
1627339592.622843027,2.592219848
1627339592.632757664,2.592214349
1627339592.642865896,2.592261407
1627339592.652888298,2.592228883
1627339592.662844658,2.592234552
1627339592.672674417,2.592246502
1627339592.682722092,2.592246644
1627339592.692768335,2.592253108
1627339592.702726603,2.592254270
1627339592.712839365,2.592239896
1627339592.722869873,2.592270307
1627339592.732796192,2.592240073
1627339592.742832184,2.592235912
1627339592.752743959,2.592255769
1627339592.762938023,2.592241041
1627339592.772813559,2.592225252
1627339592.782954931,2.592223495
1627339592.792842150,2.592229261
1627339592.802851200,2.592225468
1627339592.812828064,2.592196023
1627339592.822749615,2.592198173
1627339592.832804441,2.592199154
1627339592.842844963,2.592191874
1627339592.852750540,2.592181303
1627339592.862888336,2.592183248
1627339592.872753620,2.592190163
1627339592.882903337,2.592182026
1627339592.892855406,2.592176218
1627339592.902848959,2.592190766
1627339592.912831783,2.592211083
1627339592.922879696,2.592198074
1627339592.932789803,2.592194469
1627339592.942759991,2.592236279
1627339592.952693701,2.592205724
1627339592.962621450,2.592235441
1627339592.972743511,2.592237623
1627339592.982734919,2.592218152
1627339592.992686749,2.592238321
1627339593.002782822,2.592238257
1627339593.012871027,2.592236525
1627339593.023007393,2.592262823
1627339593.033282995,2.592224486
1627339593.042895317,2.592225249
1627339593.052865028,2.592247532
1627339593.062871456,2.592243094
1627339593.072915792,2.592227843
1627339593.082899570,2.592230541
1627339593.092816114,2.592216953
1627339593.102749825,2.592226267
1627339593.112858772,2.592229933
1627339593.122694969,2.592214255
1627339593.132736444,2.592203323
1627339593.142851114,2.592200977
1627339593.152859211,2.592200356
1627339593.162779808,2.592193790
1627339593.172771931,2.592208781
1627339593.182741642,2.592201397
1627339593.192866325,2.592187617
1627339593.202806711,2.592217881
1627339593.212813616,2.592233799
1627339593.222715378,2.592228972
1627339593.232790232,2.592230449
1627339593.242899418,2.592232987
1627339593.252732992,2.592235024
1627339593.263149738,2.592229033
1627339593.272756577,2.592237116
1627339593.282803297,2.592233274
1627339593.292831421,2.592250590
1627339593.302796602,2.592254005
1627339593.312705755,2.592258657
1627339593.322801352,2.592234878
1627339593.332806349,2.592229119
1627339593.342761517,2.592232773
1627339593.352907181,2.592240865
1627339593.362811089,2.592215234
1627339593.372877598,2.592231434
1627339593.382738352,2.592231502
1627339593.392824173,2.592208408
1627339593.402777195,2.592191465
1627339593.412720919,2.592177368
1627339593.422831774,2.592181006
1627339593.432766438,2.592185467
1627339593.442744017,2.592168038
1627339593.452718019,2.592155328
1627339593.462803841,2.592160919
1627339593.472844601,2.592176102
1627339593.482794285,2.592188310
1627339593.493101120,2.592178161
1627339593.502839565,2.592172207
1627339593.512720823,2.592165265
1627339593.522862434,2.592145480
1627339593.533302069,2.592156878
1627339593.542913198,2.592162691
1627339593.552925110,2.592158268
1627339593.563027143,2.592176537
1627339593.572882175,2.592173682
1627339593.582961559,2.592153616
1627339593.592864037,2.592150729
1627339593.602780581,2.592169447
1627339593.612748384,2.592161328
1627339593.622819424,2.592156209
1627339593.632644653,2.592164559
1627339593.642882824,2.592149079
1627339593.652855873,2.592163041
1627339593.662887335,2.592163026
1627339593.672768116,2.592162375
1627339593.682909966,2.592158773
1627339593.692945480,2.592165575
1627339593.702822685,2.592156373
1627339593.712769508,2.592177856
1627339593.722873688,2.592184048
1627339593.732805014,2.592170553
1627339593.742767572,2.592201885
1627339593.752814770,2.592213752
1627339593.762665272,2.592201284
1627339593.772889137,2.592224713
1627339593.782937765,2.592248017
1627339593.792837620,2.592252504
1627339593.802861691,2.592276655
1627339593.812742710,2.592301567
1627339593.822725296,2.592281369
1627339593.832598925,2.592282945
1627339593.842810154,2.592297513
1627339593.852731228,2.592298743
1627339593.862814665,2.592297668
1627339593.872768164,2.592317211
1627339593.882839918,2.592310635
1627339593.892836332,2.592304522
1627339593.902822018,2.592318582
1627339593.912739992,2.592299946
1627339593.922737837,2.592308186
1627339593.932670116,2.592307179
1627339593.942860126,2.592293658
1627339593.952765226,2.592275409
1627339593.962840080,2.592293004
1627339593.972755909,2.592271682
1627339593.982876539,2.592268896
1627339593.992853642,2.592255047
1627339594.002790928,2.592211059
1627339594.012743950,2.592208723
1627339594.022902250,2.592207633
1627339594.033110619,2.592183500
1627339594.042867422,2.592177873
1627339594.052935600,2.592154313
1627339594.062819242,2.592136886
1627339594.072724581,2.592124766
1627339594.082922220,2.592121552
1627339594.092842102,2.592106489
1627339594.102767229,2.592078484
1627339594.112742662,2.592067848
1627339594.122733831,2.592049432
1627339594.132890463,2.592055775
1627339594.142855644,2.592049840
1627339594.152740717,2.592041122
1627339594.162837982,2.592041400
1627339594.172793150,2.592027816
1627339594.182813883,2.592030587
1627339594.192889929,2.592053106
1627339594.202653885,2.592038368
1627339594.212857962,2.592061986
1627339594.222864151,2.592068802
1627339594.232825756,2.592091639
1627339594.242895126,2.592097806
1627339594.252885580,2.592100312
1627339594.263163805,2.592126288
1627339594.272763491,2.592128689
1627339594.282770395,2.592131018
1627339594.292822361,2.592158702
1627339594.302771807,2.592130980
1627339594.312836409,2.592156950
1627339594.322737455,2.592168200
1627339594.332844973,2.592175658
1627339594.342828989,2.592175169
1627339594.352857828,2.592160738
1627339594.362815619,2.592161557
1627339594.372776747,2.592183440
1627339594.382880926,2.592207806
1627339594.392652035,2.592187886
1627339594.402837992,2.592220443
1627339594.412732363,2.592223166
1627339594.422683716,2.592205958
1627339594.432629585,2.592249465
1627339594.442751646,2.592253093
1627339594.452863216,2.592246933
1627339594.462818861,2.592255865
1627339594.472751379,2.592265486
1627339594.482891083,2.592247489
1627339594.492972136,2.592283577
1627339594.502893448,2.592303800
1627339594.512878895,2.592290604
1627339594.522819996,2.592295643
1627339594.533109903,2.592311956
1627339594.543043137,2.592271045
1627339594.552989960,2.592302656
1627339594.562786341,2.592325042
1627339594.572834015,2.592283656
1627339594.582846642,2.592317807
1627339594.592863798,2.592324815
1627339594.602689028,2.592314206
1627339594.612862587,2.592330109
1627339594.622837067,2.592338994
1627339594.632753372,2.592322729
1627339594.642679930,2.592335377
1627339594.652876854,2.592336941
1627339594.662756443,2.592333993
1627339594.672842503,2.592359401
1627339594.682876110,2.592350674
1627339594.692792892,2.592341855
1627339594.702759266,2.592349445
1627339594.712817907,2.592374737
1627339594.722832680,2.592380531
1627339594.732786894,2.592374601
1627339594.742727041,2.592361623
1627339594.752842903,2.592361809
1627339594.762809753,2.592373631
1627339594.772711515,2.592369883
1627339594.782863617,2.592344215
1627339594.792788744,2.592357032
1627339594.802893400,2.592347690
1627339594.812805891,2.592350610
1627339594.822777510,2.592338116
1627339594.832717896,2.592336345
1627339594.842673779,2.592325321
1627339594.852671862,2.592305280
1627339594.862731934,2.592306195
1627339594.872671604,2.592288387
1627339594.882830381,2.592283724
1627339594.892842293,2.592277277
1627339594.902684212,2.592239160
1627339594.912770033,2.592235911
1627339594.922776222,2.592225972
1627339594.932728291,2.592212193
1627339594.942701817,2.592220134
1627339594.952799082,2.592199835
1627339594.962743282,2.592191578
1627339594.972808599,2.592182697
1627339594.982819557,2.592182289
1627339594.992727041,2.592185453
1627339595.002819538,2.592178836
1627339595.012829781,2.592184828
1627339595.022920132,2.592113586
1627339595.033157110,2.592121348
1627339595.042664528,2.592131159
1627339595.052911282,2.592047755
1627339595.062870264,2.592066347
1627339595.072807789,2.592051599
1627339595.082849979,2.592005114
1627339595.092697859,2.592006115
1627339595.102893591,2.591999064
1627339595.112837315,2.591977238
1627339595.122812986,2.591953482
1627339595.132866144,2.591964383
1627339595.142682076,2.591932801
1627339595.152837515,2.591934275
1627339595.162780285,2.591945163
1627339595.172694206,2.591909049
1627339595.182715416,2.591915704
1627339595.192876101,2.591934930
1627339595.202697515,2.591905449
1627339595.212645292,2.591887588
1627339595.222846031,2.591902630
1627339595.232704163,2.591889256
1627339595.242836952,2.591889209
1627339595.252841234,2.591908672
1627339595.263016224,2.591877124
1627339595.272886515,2.591877598
1627339595.282872677,2.591868979
1627339595.292831421,2.591854575
1627339595.302684546,2.591854915
1627339595.312759399,2.591869676
1627339595.322769403,2.591844147
1627339595.332848549,2.591844196
1627339595.342794180,2.591863223
1627339595.352805853,2.591859276
1627339595.362921953,2.591869850
1627339595.372847795,2.591873529
1627339595.382782459,2.591840157
1627339595.392863512,2.591872606
1627339595.402818441,2.591858604
1627339595.412770748,2.591859880
1627339595.422758341,2.591868391
1627339595.432844400,2.591866215
1627339595.442799330,2.591872195
1627339595.452777624,2.591866751
1627339595.462692738,2.591872360
1627339595.472778797,2.591866341
1627339595.482797146,2.591871114
1627339595.493033171,2.591864426
