time,speed
1627339586.1827524,0.007955387235201512
1627339586.192678,0.008034497764404912
1627339586.2027938,0.008051147763519367
1627339586.212741,0.008130923230552405
1627339586.222674,0.008158460966328355
1627339586.2327948,0.008195720876343102
1627339586.242899,0.008205526008129826
1627339586.2527983,0.008209937908208653
1627339586.2628355,0.008218883351756948
1627339586.27287,0.008252489586758375
1627339586.282745,0.008260701391966144
1627339586.292854,0.008261995329097738
1627339586.3027906,0.00825928275669924
1627339586.3127875,0.00824646038687403
1627339586.3228354,0.008194677887515388
1627339586.3327892,0.008196892885066368
1627339586.3427546,0.008174290124016673
1627339586.3526797,0.008159812392004487
1627339586.3628051,0.008120884792002398
1627339586.372731,0.008094259724005706
1627339586.3827271,0.00802003078502185
1627339586.3926725,0.007938914112337167
1627339586.4026341,0.007875712192411108
1627339586.412717,0.007804919205410041
1627339586.4227996,0.0077726196805815665
1627339586.4326646,0.007706139687061618
1627339586.4428527,0.007660779739430313
1627339586.4527123,0.007642983955517213
1627339586.4626656,0.007708584321517839
1627339586.4727788,0.007800805160933604
1627339586.482745,0.007922262862449979
1627339586.4931018,0.008048301254478814
1627339586.5026937,0.008142936969084979
1627339586.5127091,0.008299492614132344
1627339586.522793,0.008453552140977491
1627339586.5331147,0.008533568985021996
1627339586.5430553,0.00859010704536599
1627339586.5527303,0.008616537957783455
1627339586.5628352,0.008595336275213692
1627339586.5727732,0.008555793211874732
1627339586.5827744,0.008483614375253917
1627339586.5926833,0.008428909882954416
1627339586.6029153,0.008404463127302347
1627339586.6127741,0.008431622658080555
1627339586.6230383,0.008359275169540013
1627339586.633214,0.008371566312464503
1627339586.642743,0.008416557408434125
1627339586.6526625,0.008385303673380534
1627339586.6628666,0.008417658953433143
1627339586.6728275,0.008504484378710323
1627339586.6827254,0.008462930156085728
1627339586.692681,0.008493452784654028
1627339586.7027836,0.008578190928693889
1627339586.7127283,0.008612551412295003
1627339586.72279,0.008583798073559875
1627339586.7328038,0.008517283150334468
1627339586.7427523,0.008469812565361614
1627339586.7528038,0.008448623252452386
1627339586.762816,0.008406039257561032
1627339586.772846,0.008338244592181996
1627339586.7827635,0.008298308509212447
1627339586.7926707,0.008307502321970896
1627339586.8027577,0.008275384609163855
1627339586.812809,0.008308907516975488
1627339586.822835,0.008361117837981966
1627339586.832779,0.008340580794447869
1627339586.8427258,0.008362620038421472
1627339586.8526886,0.008342118618843394
1627339586.86285,0.008306914841662953
1627339586.87273,0.008249356958224152
1627339586.8828723,0.008175697980789695
1627339586.8928761,0.008045986960132052
1627339586.902778,0.008001474349771524
1627339586.912729,0.007942006776396926
1627339586.9228263,0.007852177199915409
1627339586.9327772,0.007803469073243562
1627339586.9427388,0.007788547111369726
1627339586.9528253,0.00777383690007777
1627339586.9627924,0.007785563963960802
1627339586.9728084,0.007850114196755641
1627339586.9828806,0.007926749622250671
1627339586.9928095,0.007972664947809712
1627339587.0028796,0.008091169655940597
1627339587.0128357,0.008199530589937831
1627339587.0228066,0.008397607101295189
1627339587.032757,0.008492782340566715
1627339587.0429196,0.008626059846113348
1627339587.052925,0.008733129005415013
1627339587.0629356,0.008894058676900457
1627339587.0728698,0.008969699121411927
1627339587.0826893,0.009046030589100227
1627339587.0928035,0.009119958132264044
1627339587.1027453,0.009174605723021962
1627339587.11269,0.009219861190579295
1627339587.12266,0.009265830336940041
1627339587.1328454,0.00932219749141588
1627339587.1429203,0.009311497751577446
1627339587.1528068,0.00930248945278827
1627339587.1628146,0.009274903922772703
1627339587.1727514,0.009278131968995719
1627339587.182682,0.009207978445459104
1627339587.1928246,0.009086192924205474
1627339587.2027564,0.009018821232414155
1627339587.212683,0.008937626063554688
1627339587.222805,0.00882010703769327
1627339587.232775,0.00869548259664171
1627339587.242825,0.008565866748033996
1627339587.2528207,0.008421031332502773
1627339587.2627504,0.008338253915102786
1627339587.2727299,0.008244210556684067
1627339587.282814,0.008145666200804503
1627339587.2928243,0.008093015546735067
1627339587.302782,0.008067755372819533
1627339587.3128538,0.008013050287747948
1627339587.3226483,0.008025717600109245
1627339587.3327763,0.008085004012716345
1627339587.342653,0.00810499420393522
1627339587.3528342,0.008130666104008344
1627339587.362749,0.008168481488100237
1627339587.3728106,0.008249605970417666
1627339587.3828783,0.008282517386174842
1627339587.3927474,0.00828287217082541
1627339587.4027004,0.008342535089833143
1627339587.4127939,0.008380350710965448
1627339587.422766,0.008415519681770019
1627339587.4327526,0.00845884193655713
1627339587.4428,0.008537041298597784
1627339587.4527886,0.008612746082483455
1627339587.4627602,0.008642708551956896
1627339587.4727006,0.008694344263333348
1627339587.482711,0.008812292567209836
1627339587.4930544,0.008835550897308454
1627339587.5028167,0.008886452496351095
1627339587.512653,0.009009523962183696
1627339587.5225987,0.009054270592929611
1627339587.5330484,0.009189900557767154
1627339587.5429971,0.009291804277580796
1627339587.5526707,0.009374057121951232
1627339587.5627427,0.009406317490711935
1627339587.5728602,0.009461171213574496
1627339587.5828602,0.009446430666979677
1627339587.5926077,0.009478790871089132
1627339587.602766,0.00941611528514913
1627339587.6127155,0.009398078090794675
1627339587.6228032,0.009384095600728237
1627339587.6328487,0.009342707212300332
1627339587.6428404,0.009244340301548169
1627339587.6528006,0.009145708569279386
1627339587.6627188,0.00910176436788922
1627339587.6726813,0.009013633244249801
1627339587.682663,0.008958676670172428
1627339587.6926327,0.008869577853983021
1627339587.7028787,0.008763923209255417
1627339587.71284,0.008729814535352499
1627339587.722815,0.008690507315992699
1627339587.7327058,0.008557560307616473
1627339587.7428281,0.008521064741377312
1627339587.7527857,0.0084989055932371
1627339587.7627468,0.008441224779880366
1627339587.7726917,0.008437500721254447
1627339587.7829018,0.008427300535451035
1627339587.7927783,0.008387673804412448
1627339587.802704,0.008392774383301872
1627339587.8126667,0.008396354824620506
1627339587.822781,0.008406471121335277
1627339587.8327456,0.008445884941054423
1627339587.842678,0.008543058378146019
1627339587.8528237,0.008573693416066156
1627339587.8627276,0.008671129640135142
1627339587.8728418,0.008774858304508203
1627339587.882906,0.008837365404024723
1627339587.8927631,0.008931598412596867
1627339587.9027164,0.009055257849511961
1627339587.9128397,0.009122801947828971
1627339587.9226308,0.009220644428761167
1627339587.93273,0.009353934374405992
1627339587.9428444,0.009391955662464297
1627339587.9527802,0.009483807441067266
1627339587.9627442,0.009556996462071587
1627339587.972685,0.00956039827273697
1627339587.982723,0.009563942447060535
1627339587.9928274,0.009575603377270304
1627339588.002713,0.009559342656338253
1627339588.0128062,0.009540849162167268
1627339588.0227642,0.009538610032872638
1627339588.0332143,0.009547587227541444
1627339588.0428364,0.009527881934178493
1627339588.052768,0.00949525474271715
1627339588.0628538,0.00943419597236939
1627339588.0728595,0.009424959139852761
1627339588.0828454,0.009388268122004845
1627339588.0928526,0.009300061378667828
1627339588.1027098,0.009236200487333424
1627339588.1127512,0.009213477442499228
1627339588.1227674,0.009180765393288295
1627339588.1328526,0.009121902478976025
1627339588.1428268,0.00912221339235981
1627339588.1527693,0.009064000438553163
1627339588.1627207,0.009032626471491136
1627339588.1726851,0.009018490815284164
1627339588.1828442,0.008989788243466555
1627339588.1927428,0.008973139469448698
1627339588.20268,0.008931084751690414
1627339588.2127953,0.008832961725235561
1627339588.222746,0.008824349830560718
1627339588.2328007,0.008818178804647494
1627339588.2428305,0.00880056383919113
1627339588.2528207,0.008799564761914808
1627339588.263026,0.008812933648946798
1627339588.272694,0.008870750496109088
1627339588.2828212,0.008888052709516822
1627339588.2928643,0.008968421769337409
1627339588.3028176,0.009012770060167171
1627339588.3127866,0.009120881236373071
1627339588.3227408,0.009167471194418386
1627339588.3328416,0.009257367339905067
1627339588.3428006,0.009376309500178141
1627339588.3527124,0.00951387828585203
1627339588.3627183,0.009607016964692988
1627339588.372788,0.009705400314093171
1627339588.382862,0.009755708620202988
1627339588.392661,0.00981222832176952
1627339588.4027982,0.00984351949731747
1627339588.4127228,0.009919987291829725
1627339588.4226964,0.009938257242958857
1627339588.432771,0.00993943674074542
1627339588.442792,0.009983941655209178
1627339588.452736,0.009954096793893584
1627339588.4628012,0.00994280046883855
1627339588.472613,0.009924635948670251
1627339588.4828115,0.009858733063010022
1627339588.4930353,0.009813908319122341
1627339588.5028703,0.009782017293259926
1627339588.5127618,0.009691305177232344
1627339588.5228186,0.009617013959977543
1627339588.5331328,0.009543537152672215
1627339588.5427425,0.00945345793887937
1627339588.5528615,0.00942629083756511
1627339588.5626266,0.009400909870772346
1627339588.5727763,0.009320207863217354
1627339588.5828006,0.009291023797901409
1627339588.5926983,0.009319205277863632
1627339588.6026819,0.009254347633019033
1627339588.6127512,0.009305658912467265
1627339588.6228132,0.009302069994966841
1627339588.632795,0.009309188816141817
1627339588.6428132,0.009343032723635885
1627339588.6527917,0.009406067509310695
1627339588.6626394,0.009427773190934574
1627339588.6727715,0.009529928052161248
1627339588.6827767,0.009584860030750725
1627339588.6926343,0.009646782828529335
1627339588.7025971,0.009709920240498944
1627339588.712699,0.009767561443591172
1627339588.7226684,0.00979703139476354
1627339588.7329063,0.009864637484153876
1627339588.7427251,0.009906151412890429
1627339588.7526898,0.009916098770630448
1627339588.7627923,0.009916861112288976
1627339588.7727532,0.009910153706597702
1627339588.782766,0.009880884890751257
1627339588.7928193,0.009818835579095141
1627339588.8027523,0.009802611070403094
1627339588.8127532,0.009739519220118011
1627339588.8226442,0.009705119865098455
1627339588.83261,0.009622014456550426
1627339588.8428483,0.009520579325240858
1627339588.8526788,0.009546125925723223
1627339588.8627625,0.009539702109082835
1627339588.8727436,0.00948685428787883
1627339588.88284,0.009485106864402187
1627339588.8927739,0.009467620385830473
1627339588.902782,0.009395050275377324
1627339588.9128444,0.009383273534523154
1627339588.922696,0.009342241246346085
1627339588.932861,0.009328619012447711
1627339588.94275,0.009311756806556689
1627339588.952711,0.009253714665418218
1627339588.9627872,0.00923841727147074
1627339588.972775,0.00923144548833243
1627339588.9827826,0.009217112803942088
1627339588.992795,0.009163170678421446
1627339589.002758,0.009162543829349057
1627339589.0127232,0.009213821846312056
1627339589.0228622,0.009218085767477178
