time,pos_x,pos_y,twist_x,twist_y,twist_z
1627339586.182780504,0.000000000,0.000000000,-0.003300000,-0.007200000,0.000000000
1627339586.192713499,0.000000000,0.000000000,-0.003200000,-0.007400000,0.000000000
1627339586.202818394,0.000000000,0.000000000,-0.003100000,-0.007400000,0.000000000
1627339586.212760687,0.000000000,0.000000000,-0.003200000,-0.007500000,0.000000000
1627339586.222722530,0.000000000,0.000000000,-0.003200000,-0.007500000,0.000000000
1627339586.232831240,0.000000000,0.000000000,-0.003100000,-0.007600000,0.000000000
1627339586.242938757,0.000000000,0.000000000,-0.003100000,-0.007600000,0.000000000
1627339586.252819538,0.000000000,0.000000000,-0.003100000,-0.007600000,0.000000000
1627339586.262856483,0.000000000,0.000000000,-0.003100000,-0.007600000,0.000000000
1627339586.306150675,0.000000000,0.000000000,-0.003000000,-0.007700000,0.000000000
1627339586.306165695,0.000000000,0.000000000,-0.003000000,-0.007700000,0.000000000
1627339586.306176901,0.000000000,0.000000000,-0.003000000,-0.007700000,0.000000000
1627339586.306186438,0.000000000,0.000000000,-0.003000000,-0.007700000,0.000000000
1627339586.350147009,0.000000000,0.000000000,-0.003000000,-0.007700000,0.000000000
1627339586.350161314,0.000000000,0.000000000,-0.003000000,-0.007600000,0.000000000
1627339586.350185156,0.000000000,0.000000000,-0.003100000,-0.007600000,0.000000000
1627339586.350198269,0.000000000,0.000000000,-0.003000000,-0.007600000,0.000000000
1627339586.394156218,0.000000000,0.000000000,-0.003000000,-0.007600000,0.000000000
1627339586.394171000,0.000000000,0.000000000,-0.003100000,-0.007500000,0.000000000
1627339586.394183874,0.000000000,0.000000000,-0.003100000,-0.007500000,0.000000000
1627339586.394192934,0.000000000,0.000000000,-0.003100000,-0.007400000,0.000000000
1627339586.394206762,0.000000000,0.000000000,-0.003100000,-0.007300000,0.000000000
1627339586.438170433,0.000000000,0.000000000,-0.003200000,-0.007200000,0.000000000
1627339586.438193560,0.000000000,0.000000000,-0.003200000,-0.007100000,0.000000000
1627339586.438205004,0.000000000,0.000000000,-0.003200000,-0.007100000,0.000000000
1627339586.438215256,0.000000000,0.000000000,-0.003200000,-0.007000000,0.000000000
1627339586.442907095,0.000000000,0.000000000,-0.003300000,-0.006900000,0.000000000
1627339586.452738285,0.000000000,0.000000000,-0.003200000,-0.006900000,0.000000000
1627339586.494143963,0.000000000,0.000000000,-0.003200000,-0.007000000,0.000000000
1627339586.494156122,0.000000000,0.000000000,-0.003200000,-0.007100000,0.000000000
1627339586.494169235,0.000000000,0.000000000,-0.003300000,-0.007200000,0.000000000
1627339586.494177818,0.000000000,0.000000000,-0.003200000,-0.007400000,0.000000000
1627339586.542164326,0.000000000,0.000000000,-0.003100000,-0.007500000,0.000000000
1627339586.542180777,0.000000000,0.000000000,-0.003100000,-0.007700000,0.000000000
1627339586.542190552,0.000000000,0.000000000,-0.003100000,-0.007900000,0.000000000
1627339586.542201519,0.000000000,0.000000000,-0.003000000,-0.008000000,0.000000000
1627339586.586173296,0.000000000,0.000000000,-0.002900000,-0.008100000,0.000000000
