time,steering
1627339588.652494669,-8.880845825
1627339588.687448025,-8.880845825
1627339588.720678329,-8.880845825
1627339588.752855062,-8.880845825
1627339588.787797451,-8.880845825
1627339588.821110964,-8.880845825
1627339588.853842258,-8.880845825
1627339588.888311386,-8.880845825
1627339588.921781540,-8.880845825
1627339588.953853607,-8.880845825
1627339588.988858700,-8.880845825
1627339589.022726536,-8.880845825
1627339589.055033922,-8.880845825
1627339589.089274406,-8.880845825
1627339589.121793270,-8.880845825
1627339589.154643774,-8.880845825
1627339589.189780474,-8.880845825
1627339589.223720789,-8.880845825
1627339589.255272150,-8.880845825
1627339589.290473461,-8.880845825
1627339589.324273109,-8.880845825
1627339589.356629610,-8.880845825
1627339589.389934063,-8.880845825
1627339589.424557686,-8.880845825
1627339589.457020521,-8.880845825
1627339589.490302086,-8.880845825
1627339589.525036573,-8.880845825
1627339589.557395697,-8.880845825
1627339589.591589212,-8.880845825
1627339589.624840260,-8.880845825
1627339589.657688141,-8.880845825
1627339589.690991879,-8.880845825
1627339589.724376202,-8.880845825
1627339589.758244276,-8.880845825
1627339589.791516304,-8.880845825
1627339589.824692011,-8.880845825
1627339589.858091593,-8.880845825
1627339589.892854929,-8.880845825
1627339589.926171541,-8.880845825
1627339589.958370447,-8.880845825
1627339589.993246555,-8.880845825
1627339590.026729345,-8.880845825
1627339590.058911800,-8.880845825
1627339590.093647003,-8.880845825
1627339590.127180338,-8.880845825
1627339590.159366131,-8.880845825
1627339590.194154739,-8.880845825
1627339590.227311373,-8.880845825
1627339590.259643316,-8.880845825
1627339590.293525934,-8.880845825
1627339590.327953100,-8.880845825
1627339590.360101461,-8.880845825
1627339590.394994497,-8.880845825
1627339590.428369522,-8.880845825
1627339590.460402250,-8.880845825
1627339590.495316505,-8.880845825
1627339590.528820038,-8.880845825
1627339590.560940027,-8.880845825
1627339590.595798016,-8.880845825
1627339590.628939152,-8.880845825
1627339590.661520958,-8.880845825
1627339590.696250439,-8.880845825
1627339590.730344057,-8.880845825
1627339590.761784792,-8.880845825
1627339590.796618462,-8.880845825
1627339590.829918385,-8.880845825
1627339590.862222195,-8.880845825
1627339590.896049023,-8.880845825
1627339590.930314541,-8.880845825
1627339590.962875605,-8.880845825
1627339590.997492790,-8.880845825
1627339591.031762838,-8.880845825
1627339591.063670874,-8.880845825
1627339591.097914934,-8.880845825
1627339591.130553722,-8.880845825
1627339591.163884163,-8.880845825
1627339591.198449612,-8.880845825
1627339591.232534170,-8.880845825
1627339591.264623880,-8.880845825
1627339591.298928976,-8.880845825
1627339591.332339287,-8.880845825
1627339591.365149021,-8.880845825
1627339591.398544312,-8.880845825
1627339591.432386637,-8.880845825
1627339591.464784622,-8.880845825
1627339591.499995708,-8.880845825
1627339591.532158613,-8.880845825
1627339591.565410137,-8.880845825
1627339591.600695848,-8.880845825
1627339591.634515524,-8.880845825
1627339591.665973902,-8.880845825
1627339591.701640844,-8.880845825
1627339591.734038115,-8.880845825
1627339591.766298294,-8.880845825
1627339591.801031828,-8.880845825
1627339591.834347486,-8.880845825
1627339591.866676092,-8.880845825
1627339591.902397394,-8.880845825
1627339591.934623003,-8.880845825
1627339591.968008757,-8.880845825
1627339592.001461506,-8.880845825
1627339592.035095453,-8.880845825
1627339592.067445755,-8.880845825
1627339592.102765560,-8.880845825
1627339592.136415005,-8.880845825
1627339592.168864727,-8.880845825
1627339592.202241659,-8.880845825
1627339592.236233711,-8.880845825
1627339592.269296885,-8.880845825
1627339592.303455830,-8.880845825
1627339592.336777449,-8.880845825
1627339592.369517803,-8.880845825
1627339592.402916193,-8.880845825
1627339592.437501907,-8.880845825
1627339592.469494820,-8.880845825
1627339592.503223658,-8.880845825
1627339592.537653685,-8.880845825
1627339592.569759369,-8.880845825
1627339592.604511023,-8.880845825
1627339592.638048649,-8.880845825
1627339592.670181036,-8.880845825
1627339592.705009937,-8.880845825
1627339592.737294197,-8.880845825
1627339592.770623922,-8.880845825
1627339592.805486917,-8.880845825
1627339592.838884830,-8.880845825
1627339592.871052980,-8.880845825
1627339592.904799461,-8.880845825
1627339592.939138412,-8.880845825
1627339592.971497536,-8.880845825
1627339593.006387949,-8.880845825
1627339593.039587259,-8.880845825
1627339593.071858406,-8.880845825
1627339593.106749535,-8.880845825
1627339593.139314890,-8.880845825
1627339593.172815561,-8.880845825
1627339593.207340479,-8.880845825
1627339593.240790606,-8.880845825
1627339593.272934914,-8.880845825
1627339593.307898045,-8.880845825
1627339593.341158867,-8.880845825
1627339593.373472452,-8.880845825
1627339593.408175230,-8.880845825
1627339593.441536427,-8.880845825
1627339593.474466324,-8.880845825
1627339593.508854389,-8.880845825
1627339593.542039394,-8.880845825
1627339593.575108528,-8.880845825
1627339593.609354734,-8.880845825
1627339593.642407417,-8.880845825
1627339593.674640894,-8.880845825
1627339593.709987164,-8.880845825
1627339593.743797302,-8.880845825
1627339593.775217772,-8.880845825
1627339593.810756207,-8.880845825
1627339593.843215942,-8.880845825
1627339593.875608206,-8.880845825
1627339593.910446405,-8.880845825
1627339593.943853378,-8.880845825
1627339593.976176739,-8.880845825
1627339594.010932446,-8.880845825
1627339594.044198990,-8.880845825
1627339594.076584816,-8.880845825
1627339594.110356092,-8.880845825
1627339594.144635201,-8.880845825
1627339594.176991940,-8.880845825
1627339594.210773706,-8.880845825
1627339594.245061636,-8.880845825
1627339594.277469873,-8.880845825
1627339594.311185837,-8.880845825
1627339594.344534874,-8.880845825
1627339594.377950430,-8.880845825
1627339594.413763523,-8.880845825
1627339594.446060419,-8.880845825
1627339594.478553534,-8.880845825
1627339594.513857126,-8.880845825
1627339594.547443867,-8.880845825
1627339594.578974247,-8.880845825
1627339594.613202333,-8.880845825
1627339594.646987200,-8.880845825
1627339594.680333853,-8.880845825
1627339594.713707924,-8.880845825
1627339594.747368336,-8.880845825
1627339594.780635357,-8.880845825
1627339594.813688755,-8.880845825
1627339594.847445726,-8.880845825
1627339594.881066799,-8.880845825
1627339594.914509296,-8.880845825
1627339594.947734594,-8.880845825
1627339594.981664181,-8.880845825
1627339595.014857292,-8.880845825
1627339595.047866344,-8.880845825
1627339595.081943035,-8.880845825
1627339595.116222143,-8.880845825
1627339595.149487972,-8.880845825
1627339595.182080984,-8.880845825
1627339595.215884924,-8.880845825
1627339595.249952316,-8.880845825
1627339595.282354116,-8.880845825
1627339595.317147493,-8.880845825
1627339595.350562572,-8.880845825
1627339595.382923603,-8.995437384
1627339595.416530848,-10.599719210
1627339595.450965643,-12.662367272
1627339595.483139277,-13.980170201
1627339595.518097162,-15.699043587
1627339595.551302671,-16.959550736
1627339595.584496260,-17.589804311
1627339595.618584633,-17.589804311
1627339595.651896954,-17.589804311
1627339595.684833050,-17.246029633
1627339595.719118118,-16.443888720
1627339595.752573967,-15.985522484
1627339595.785517693,-15.068790012
1627339595.819699526,-14.094761760
1627339595.853592873,-12.948846170
1627339595.885935783,-11.974817918
1627339595.919482231,-10.370536092
1627339595.952228785,-8.365183809
1627339595.986435175,-6.875493542
1627339596.020861149,-4.583662361
1627339596.053736210,-2.177239621
1627339596.086852312,0.057295780
1627339596.119860411,1.661577606
1627339596.154294968,3.781521448
1627339596.187270641,5.786873731
1627339596.221447945,7.276563998
1627339596.253544092,8.193296470
1627339596.287846804,8.766254266
1627339596.321603298,8.880845825
1627339596.354896545,8.766254266
1627339596.387061834,8.766254266
1627339596.421952486,8.250592250
1627339596.454327345,8.193296470
1627339596.488547087,8.193296470
1627339596.521288872,8.193296470
1627339596.555861235,8.193296470
1627339596.587942123,8.193296470
1627339596.622806787,8.193296470
1627339596.656023026,8.193296470
1627339596.688460112,8.193296470
1627339596.723285913,8.193296470
1627339596.756472826,8.078704911
1627339596.788643360,7.964113352
1627339596.823536396,7.964113352
1627339596.856937170,7.964113352
1627339596.889221668,7.964113352
1627339596.924087524,7.964113352
1627339596.957544327,8.078704911
1627339596.989755392,8.365183809
1627339597.024528027,8.995437384
1627339597.057856560,9.568395179
1627339597.090016127,9.797578297
1627339597.124511719,9.797578297
1627339597.159262419,9.167324722
1627339597.191571474,8.250592250
1627339597.224885464,6.875493542
1627339597.259670496,5.443099054
1627339597.291990519,4.583662361
1627339597.325447083,3.265859432
1627339597.358792782,2.349126960
1627339597.392594576,1.489690267
1627339597.426857233,0.974028252
1627339597.460107565,0.057295780
1627339597.493109941,-0.974028252
1627339597.527146816,-2.349126960
1627339597.560994625,-3.265859432
1627339597.592996836,-4.698253920
1627339597.627702713,-5.786873731
1627339597.660963774,-6.187944187
1627339597.693730354,-6.589014644
1627339597.728088856,-6.646310424
1627339597.761393309,-6.589014644
1627339597.793648958,-6.589014644
1627339597.828657389,-6.589014644
1627339597.861805916,-6.760901983
1627339597.894773960,-6.760901983
1627339597.928181410,-7.047380880
1627339597.962493420,-7.391155557
1627339597.994402885,-7.563042896
1627339598.028707266,-7.849521793
1627339598.063479900,-8.250592250
1627339598.095785379,-8.479775368
1627339598.129296064,-8.651662706
1627339598.162013531,-8.995437384
1627339598.196370363,-9.167324722
1627339598.230897903,-9.797578297
1627339598.263632536,-10.599719210
1627339598.295994282,-11.058085446
1627339598.329837322,-11.860226359
1627339598.363219500,-12.776958831
1627339598.396510363,-13.292620847
1627339598.430294275,-13.865578642
1627339598.464614868,-14.381240658
1627339598.496783733,-14.553127996
1627339598.530686617,-14.896902673
1627339598.564965010,-14.954198453
1627339598.597165823,-14.954198453
1627339598.632121801,-14.954198453
1627339598.665339947,-14.954198453
1627339598.697596550,-14.954198453
1627339598.731363297,-14.954198453
1627339598.765743494,-14.896902673
1627339598.798050404,-14.553127996
1627339598.832951546,-13.178029288
1627339598.866158485,-11.344564344
1627339598.898425102,-9.969465635
1627339598.932205439,-7.849521793
1627339598.966630936,-5.672282172
1627339598.998635769,-4.354479243
1627339599.032665491,-2.578310078
1627339599.065890312,-1.776169165
1627339599.099516153,-0.859436693
1627339599.134385824,-0.458366236
1627339599.167629004,-0.286478898
1627339599.199740171,0.000000000
1627339599.233695745,0.171887339
1627339599.268037558,0.687549354
1627339599.300451040,1.088619811
1627339599.335229158,1.890760724
1627339599.368536472,2.463718519
1627339599.400703907,2.692901637
1627339599.434514046,2.578310078
1627339599.467870474,2.578310078
1627339599.501287937,2.291831181
1627339599.536007881,1.948056503
1627339599.569296360,1.546986047
1627339599.601580858,1.260507149
1627339599.637368441,0.974028252
1627339599.670727253,0.744845134
1627339599.702991247,0.744845134
1627339599.736451149,0.744845134
1627339599.771098375,0.687549354
1627339599.802927256,0.458366236
1627339599.837946415,0.000000000
1627339599.871647596,-0.458366236
1627339599.902907848,-1.546986047
1627339599.937889099,-2.692901637
1627339599.972041845,-3.380450991
1627339600.004015207,-3.953408786
1627339600.038473606,-4.182591904
1627339600.071582079,-4.182591904
1627339600.104608536,-4.182591904
1627339600.138696671,-4.182591904
1627339600.172426462,-4.182591904
1627339600.204507113,-4.182591904
1627339600.239577293,-4.354479243
1627339600.273343086,-4.354479243
1627339600.304690123,-4.354479243
1627339600.339890003,-4.297183463
1627339600.372990131,-4.354479243
1627339600.405387402,-4.354479243
1627339600.439893484,-4.354479243
1627339600.474656820,-4.354479243
1627339600.506040335,-4.354479243
1627339600.541713476,-4.354479243
1627339600.574123859,-4.354479243
1627339600.606299877,-4.354479243
1627339600.640078306,-4.354479243
1627339600.674556017,-4.297183463
1627339600.707017660,-4.297183463
1627339600.741758347,-4.297183463
1627339600.775134802,-4.068000345
1627339600.807351589,-3.781521448
1627339600.841204405,-3.265859432
1627339600.874625921,-2.750197417
1627339600.907793999,-2.578310078
1627339600.942584038,-2.578310078
1627339600.975903273,-2.578310078
1627339601.008356094,-2.578310078
1627339601.042088509,-2.578310078
1627339601.076409578,-2.578310078
1627339601.108683348,-2.578310078
1627339601.142531872,-2.578310078
1627339601.176801682,-2.578310078
1627339601.209067583,-2.578310078
1627339601.243887186,-2.578310078
1627339601.277238131,-2.578310078
1627339601.309449911,-2.578310078
1627339601.344475985,-2.578310078
1627339601.377735138,-2.578310078
1627339601.409971476,-2.578310078
1627339601.443818092,-2.578310078
1627339601.478453636,-2.578310078
1627339601.511331797,-2.578310078
1627339601.545291424,-2.578310078
1627339601.578692675,-2.578310078
1627339601.611013889,-2.692901637
1627339601.644725084,-3.093972094
1627339601.679165602,-3.380450991
1627339601.711527348,-4.068000345
1627339601.745301962,-4.870141259
1627339601.779884577,-5.500394833
1627339601.811919928,-6.245239967
1627339601.847248077,-6.875493542
1627339601.879984856,-7.677634455
1627339601.912360191,-8.365183809
1627339601.947565556,-9.167324722
1627339601.980586290,-9.682986738
1627339602.012913704,-10.370536092
1627339602.048090219,-10.771606548
1627339602.081263304,-11.058085446
1627339602.113924742,-11.058085446
1627339602.148009539,-11.058085446
1627339602.181923628,-11.058085446
1627339602.214958429,-11.058085446
1627339602.248994589,-11.058085446
1627339602.282874346,-11.058085446
1627339602.315009117,-11.172677005
1627339602.348450184,-11.172677005
1627339602.381767988,-11.172677005
1627339602.415663004,-11.287268564
1627339602.449084997,-11.287268564
1627339602.482588530,-11.287268564
1627339602.516166449,-11.287268564
1627339602.549569607,-11.344564344
1627339602.583103895,-11.344564344
1627339602.616672754,-11.344564344
1627339602.651687860,-11.344564344
1627339602.684729099,-11.459155903
1627339602.716718912,-11.573747462
1627339602.750136852,-11.745634800
1627339602.784488678,-12.146705257
1627339602.816926479,-12.261296816
1627339602.851572752,-12.547775713
1627339602.884964466,-12.547775713
1627339602.917402744,-12.547775713
1627339602.952007532,-12.547775713
1627339602.985262394,-12.490479934
1627339603.017587900,-12.261296816
1627339603.052642107,-11.860226359
1627339603.084707737,-11.459155903
1627339603.118038416,-11.058085446
1627339603.153047323,-10.771606548
1627339603.186092854,-10.599719210
1627339603.218347788,-10.485127651
1627339603.253371716,-10.370536092
1627339603.285511255,-10.084057194
1627339603.318899155,-9.854874076
1627339603.353650331,-9.682986738
1627339603.386004210,-9.453803620
1627339603.419201851,-9.167324722
1627339603.454160213,-8.995437384
1627339603.486424685,-8.766254266
1627339603.519714355,-8.365183809
1627339603.554589272,-8.193296470
1627339603.588172913,-7.849521793
1627339603.620160580,-7.849521793
1627339603.654982328,-7.849521793
1627339603.688297987,-7.849521793
1627339603.720648050,-7.849521793
1627339603.754414558,-7.849521793
1627339603.788777590,-7.849521793
1627339603.820980072,-7.849521793
1627339603.854748964,-7.964113352
1627339603.889061928,-8.365183809
1627339603.921505213,-8.594366927
1627339603.956214905,-8.995437384
1627339603.989562511,-9.167324722
1627339604.022022247,-9.167324722
1627339604.056746244,-9.167324722
1627339604.089242220,-9.167324722
1627339604.122697830,-9.167324722
1627339604.157361031,-9.167324722
1627339604.190667629,-9.281916281
1627339604.222970724,-9.453803620
1627339604.257866383,-9.568395179
1627339604.290056944,-9.797578297
1627339604.323993921,-10.198648753
1627339604.358513117,-10.657014989
1627339604.390950441,-11.058085446
1627339604.424674511,-11.459155903
1627339604.458079576,-11.459155903
1627339604.492804050,-11.459155903
1627339604.525177002,-11.459155903
1627339604.558866739,-11.287268564
1627339604.592011690,-10.657014989
1627339604.625856400,-10.198648753
1627339604.659234762,-9.682986738
1627339604.692900658,-9.396507840
1627339604.725434065,-9.052733163
1627339604.760760307,-8.995437384
1627339604.794579268,-8.880845825
1627339604.826953650,-8.651662706
1627339604.861148834,-8.365183809
1627339604.894935369,-7.677634455
1627339604.927323341,-6.990085101
1627339604.960566759,-6.073352628
1627339604.995350599,-5.557690613
1627339605.027658701,-5.156620156
1627339605.061050892,-5.271211715
1627339605.094457150,-5.385803274
1627339605.128109217,-5.385803274
1627339605.162503719,-5.786873731
1627339605.194913149,-6.073352628
1627339605.228722572,-6.359831526
1627339605.262813568,-6.646310424
1627339605.296255589,-6.875493542
1627339605.329133987,-7.161972439
1627339605.363206387,-7.276563998
1627339605.396469593,-7.391155557
1627339605.429398060,-7.391155557
1627339605.462765455,-7.391155557
1627339605.495883226,-7.391155557
1627339605.529188633,-7.391155557
1627339605.563156843,-7.563042896
1627339605.596470118,-7.964113352
1627339605.629612446,-8.365183809
1627339605.664612770,-8.766254266
1627339605.697997570,-9.167324722
1627339605.730322123,-9.396507840
1627339605.764990091,-9.396507840
1627339605.798411608,-9.281916281
1627339605.830657959,-9.281916281
1627339605.865423679,-9.167324722
1627339605.898807049,-8.995437384
1627339605.931178808,-8.594366927
1627339605.964952469,-8.365183809
1627339605.999368191,-8.193296470
1627339606.031601906,-8.193296470
1627339606.066412926,-8.250592250
1627339606.099688053,-8.250592250
1627339606.132029295,-8.250592250
1627339606.165765285,-8.365183809
1627339606.200124502,-8.594366927
1627339606.232420206,-8.766254266
1627339606.266168594,-9.453803620
1627339606.300498247,-10.485127651
1627339606.332797289,-11.344564344
1627339606.367632866,-12.776958831
1627339606.401024103,-14.266649099
1627339606.433546782,-15.183381571
1627339606.468197346,-16.157409823
1627339606.501507521,-16.443888720
1627339606.534049511,-16.673071838
1627339606.568732262,-16.558480279
1627339606.602067232,-16.558480279
1627339606.634801865,-16.558480279
1627339606.669056892,-16.558480279
1627339606.702385664,-16.558480279
1627339606.735370874,-16.558480279
1627339606.768777847,-16.558480279
1627339606.803774834,-16.558480279
1627339606.835999727,-16.558480279
1627339606.869627237,-16.558480279
1627339606.903988361,-16.558480279
1627339606.936496258,-16.558480279
1627339606.969937563,-16.558480279
1627339607.004732847,-16.443888720
1627339607.037070036,-16.272001382
1627339607.070525646,-15.699043587
1627339607.103622913,-14.954198453
1627339607.136840105,-14.553127996
1627339607.172472715,-14.094761760
1627339607.205043077,-13.750987083
1627339607.236968040,-13.693691304
1627339607.271769047,-13.464508186
1627339607.305515289,-13.349916627
1627339607.337330580,-13.178029288
1627339607.372621059,-12.776958831
1627339607.406226397,-12.375888375
1627339607.438947678,-11.860226359
1627339607.473139048,-11.459155903
1627339607.506800652,-11.287268564
1627339607.539269209,-11.000789667
1627339607.572420597,-10.886198107
1627339607.605890512,-10.771606548
1627339607.639457464,-10.771606548
1627339607.672938347,-10.771606548
1627339607.707132578,-10.771606548
1627339607.739844561,-10.771606548
1627339607.774196863,-10.771606548
1627339607.807280302,-10.771606548
1627339607.840309143,-10.657014989
1627339607.874419451,-10.657014989
1627339607.907831430,-10.657014989
1627339607.940526962,-10.657014989
1627339607.974908829,-10.657014989
1627339608.009329557,-10.657014989
1627339608.040818930,-10.657014989
1627339608.075413704,-10.485127651
1627339608.108800173,-9.969465635
1627339608.140933037,-9.453803620
1627339608.174822807,-8.880845825
1627339608.208106041,-8.880845825
1627339608.241456032,-8.880845825
1627339608.275268316,-8.880845825
1627339608.309631586,-8.880845825
1627339608.342017651,-8.880845825
1627339608.376983404,-8.995437384
1627339608.410362720,-8.995437384
1627339608.442639828,-8.995437384
1627339608.477219820,-8.995437384
1627339608.510663986,-8.995437384
1627339608.543091536,-8.995437384
1627339608.577664852,-8.995437384
1627339608.611009121,-8.995437384
1627339608.643330097,-8.995437384
1627339608.679257154,-8.995437384
1627339608.710468531,-8.995437384
1627339608.743939161,-8.995437384
1627339608.778688669,-8.651662706
1627339608.811949730,-8.365183809
1627339608.844838858,-8.078704911
1627339608.879106998,-7.964113352
1627339608.912854910,-7.964113352
1627339608.945353031,-7.792226014
1627339608.979550123,-7.563042896
1627339609.013159990,-7.391155557
1627339609.044877768,-7.161972439
1627339609.080030441,-6.760901983
1627339609.113638401,-6.760901983
1627339609.146332264,-6.875493542
1627339609.179687500,-6.990085101
1627339609.213531494,-6.990085101
1627339609.246927261,-7.161972439
1627339609.280433178,-7.391155557
1627339609.314938307,-7.563042896
1627339609.346380711,-7.563042896
1627339609.382142305,-7.563042896
1627339609.414499283,-7.792226014
1627339609.447066307,-7.964113352
1627339609.481719971,-8.193296470
1627339609.515044689,-8.193296470
1627339609.547272205,-8.193296470
1627339609.582211494,-8.193296470
1627339609.615521669,-8.078704911
1627339609.648022175,-7.677634455
1627339609.681944609,-7.391155557
1627339609.715130329,-7.276563998
1627339609.748441696,-7.391155557
1627339609.782269955,-7.391155557
1627339609.816566944,-7.391155557
1627339609.849042416,-7.563042896
1627339609.883739948,-7.792226014
1627339609.916911364,-8.078704911
1627339609.950334787,-8.594366927
1627339609.984498024,-8.880845825
1627339610.017620564,-9.281916281
1627339610.050770521,-9.568395179
1627339610.084069252,-9.854874076
1627339610.116888285,-9.969465635
1627339610.150248528,-10.198648753
1627339610.184478521,-10.485127651
1627339610.217900276,-10.886198107
1627339610.251558065,-11.287268564
1627339610.285677671,-11.459155903
1627339610.318340302,-11.573747462
1627339610.352073908,-11.573747462
1627339610.386219740,-11.573747462
1627339610.419718266,-11.573747462
1627339610.451654434,-11.573747462
1627339610.486670256,-11.573747462
1627339610.520061731,-11.573747462
1627339610.552262783,-11.573747462
1627339610.587110043,-11.573747462
1627339610.620474100,-11.573747462
1627339610.653025150,-11.573747462
1627339610.687915802,-11.459155903
1627339610.721019506,-11.287268564
1627339610.753408670,-10.771606548
1627339610.788316488,-10.198648753
1627339610.820476294,-9.969465635
1627339610.853914261,-9.682986738
1627339610.887840271,-9.682986738
1627339610.922251701,-9.682986738
1627339610.955053091,-9.797578297
1627339610.989299059,-9.854874076
1627339611.022033691,-10.084057194
1627339611.055078983,-10.370536092
1627339611.089953184,-10.657014989
1627339611.123746872,-11.058085446
1627339611.156044960,-11.344564344
1627339611.189103127,-11.745634800
1627339611.222744465,-11.860226359
1627339611.256584167,-11.860226359
1627339611.290886641,-11.745634800
1627339611.323365688,-11.688339021
1627339611.356973886,-11.058085446
1627339611.391377926,-10.198648753
1627339611.424321413,-9.453803620
1627339611.457563639,-9.052733163
1627339611.491847515,-9.052733163
1627339611.524843693,-9.052733163
1627339611.557201385,-9.167324722
1627339611.592645168,-9.167324722
1627339611.626237869,-9.167324722
1627339611.657544374,-9.167324722
1627339611.692255974,-9.167324722
1627339611.725562572,-9.167324722
1627339611.757899761,-9.167324722
1627339611.791652441,-9.453803620
1627339611.825949669,-10.198648753
1627339611.858210564,-11.172677005
1627339611.893117189,-11.860226359
1627339611.926377058,-12.776958831
1627339611.958808899,-13.464508186
1627339611.993484497,-13.750987083
1627339612.025713682,-13.750987083
1627339612.059185505,-13.693691304
1627339612.092937231,-13.750987083
1627339612.126401901,-13.693691304
1627339612.159620523,-13.693691304
1627339612.193419218,-13.693691304
1627339612.228040457,-13.579099745
1627339612.260081530,-13.349916627
1627339612.293854237,-12.662367272
1627339612.328209639,-11.860226359
1627339612.360469580,-11.287268564
1627339612.394322395,-10.599719210
1627339612.427559853,-9.969465635
1627339612.460900545,-9.854874076
1627339612.496072531,-9.682986738
1627339612.529933453,-9.682986738
1627339612.562184334,-9.682986738
1627339612.596519232,-9.682986738
1627339612.629287004,-9.682986738
1627339612.662519217,-9.682986738
1627339612.696841955,-9.797578297
1627339612.729430676,-9.682986738
1627339612.762945175,-9.682986738
1627339612.796259165,-9.682986738
1627339612.830403805,-9.682986738
1627339612.863496304,-9.682986738
1627339612.896819353,-9.682986738
1627339612.930991173,-9.682986738
1627339612.963804960,-9.682986738
1627339612.997822285,-9.797578297
1627339613.031182528,-10.084057194
1627339613.064276457,-10.198648753
1627339613.097200394,-10.198648753
1627339613.131560087,-10.198648753
1627339613.164863586,-10.198648753
1627339613.198715448,-10.198648753
1627339613.232111692,-9.969465635
1627339613.264493942,-9.453803620
1627339613.299203396,-8.995437384
1627339613.332987785,-8.365183809
1627339613.365545750,-8.193296470
1627339613.398920774,-8.078704911
1627339613.433123112,-8.193296470
1627339613.465957880,-8.193296470
1627339613.500240564,-8.193296470
1627339613.532743692,-8.193296470
1627339613.566579342,-8.193296470
1627339613.599910975,-8.193296470
1627339613.634773731,-8.193296470
1627339613.667041063,-8.193296470
1627339613.700525761,-8.193296470
1627339613.733263493,-8.193296470
1627339613.766551256,-8.193296470
1627339613.800297976,-8.193296470
1627339613.834690094,-8.250592250
1627339613.866861343,-8.365183809
1627339613.901901960,-8.479775368
1627339613.934223890,-8.594366927
1627339613.967501163,-8.651662706
1627339614.002242327,-8.880845825
1627339614.035538197,-8.880845825
1627339614.067815304,-8.880845825
1627339614.102817774,-8.880845825
1627339614.135025740,-8.766254266
1627339614.168317318,-8.766254266
1627339614.202172756,-8.766254266
1627339614.236554146,-8.766254266
1627339614.268935442,-8.594366927
1627339614.302743196,-8.594366927
1627339614.337148428,-8.594366927
1627339614.369376659,-8.594366927
1627339614.403308630,-8.594366927
1627339614.436632633,-8.594366927
1627339614.469957829,-8.594366927
1627339614.504776955,-8.651662706
1627339614.538246155,-8.766254266
1627339614.570521116,-8.880845825
1627339614.604293108,-8.880845825
1627339614.638640165,-8.880845825
1627339614.671810865,-8.880845825
1627339614.704823971,-8.880845825
1627339614.738424301,-8.880845825
1627339614.771510124,-8.766254266
1627339614.806372166,-8.651662706
1627339614.839486837,-8.365183809
1627339614.871743441,-8.193296470
1627339614.906586885,-8.078704911
1627339614.939872265,-8.078704911
1627339614.972111702,-8.078704911
1627339615.007843256,-8.078704911
1627339615.040229797,-7.849521793
1627339615.073638201,-7.792226014
1627339615.107708931,-7.391155557
1627339615.141572237,-6.990085101
1627339615.173999786,-6.760901983
1627339615.208251238,-6.474423085
1627339615.240203142,-6.474423085
1627339615.274650097,-6.474423085
1627339615.308581114,-6.474423085
1627339615.342174530,-6.589014644
1627339615.374003887,-6.589014644
1627339615.408708096,-6.589014644
