time,ax,ay,az,rx,ry,rz,qx,qy,qz,qw
1627339586.182765,0.23031134705194822,0.16523181992521593,9.794881637680827,-0.0004192619648376826,0.0003007935172157522,0.0006198145084206808,-0.013912291864148597,-0.005082237708463371,0.9630318307835779,0.268980133239334
1627339586.1926892,0.23048566758105357,0.16511736152929035,9.7948050538787,-0.00036842166475205344,0.000235314067797837,0.000564096364907084,-0.013912254554760651,-0.005082339533124517,0.9630318878208459,0.26897992903987716
1627339586.2028115,0.2309757814430923,0.16516412134473193,9.79512534963833,-0.00030191225614488,0.00023157515893239327,0.0005321817754344078,-0.013912393848121915,-0.005082325505002693,0.9630320027438333,0.2689795106042963
1627339586.2127514,0.23165200112006393,0.16525385002504367,9.795424491227518,-0.0003384399246325585,0.00020339410591566485,0.0004950162749656602,-0.013912670582121698,-0.005082692421239631,0.9630321559837988,0.2689789406647835
1627339586.2226992,0.23215672356300382,0.16546631202128637,9.79571581075907,-0.00026392398976126844,0.00020076802477986914,0.00046698791959106116,-0.013913015308114807,-0.005082831124028114,0.9630323447436595,0.2689782444048987
1627339586.2328131,0.23261940615486276,0.16568172940514442,9.79626632877013,-0.00022880269196452375,0.000249874938328707,0.00042857470483033535,-0.013913700769444884,-0.0050828358612331585,0.9630325326007376,0.26897753626342974
1627339586.2429187,0.23326122524325324,0.16596764114891077,9.796637074520206,-0.00017669223019237083,0.00016037010530182445,0.000444025128149085,-0.013913996786178617,-0.005082806586945014,0.9630327954477993,0.26897658038073835
1627339586.2527978,0.2337898964690282,0.16617188850437548,9.797045126924823,-0.00012488002707447047,0.0001292657177087639,0.00038923765903102226,-0.013914170320790184,-0.005082642342642937,0.9630330227496333,0.2689757605808181
1627339586.2628374,0.2341131050559537,0.1665130434833068,9.797428449801028,-0.00012899519306445697,8.163848123827913e-05,0.00034243843619816925,-0.01391418797118018,-0.005082601254722847,0.9630332124695683,0.26897508115110474
1627339586.2728896,0.2345304903003112,0.16681466867180278,9.79825426284738,-0.00015133841642435322,5.191142893162382e-05,0.00029753060539834577,-0.01391416635596475,-0.005082764789389788,0.9630333716368507,0.26897450922590355
1627339586.2827783,0.23517653072965788,0.16711694761221488,9.799127062176186,-0.00015101166056563113,6.148931808722975e-05,0.0003452139534317078,-0.013914238170934908,-0.005082969094299903,0.9630336142636272,0.2689736328228692
1627339586.2928805,0.23566999431868438,0.16733084606966522,9.799546475016797,-0.00010527073303582178,8.628666944400726e-05,0.000302656836920483,-0.013914401669696114,-0.005082940625264619,0.9630338140724,0.2689729094135454
