timestamp,camera_front
1627339597.212188005,212
1627339597.246209860,213
1627339597.279219866,214
1627339597.312314987,215
1627339597.345918894,216
1627339597.379147053,217
1627339597.413079977,218
1627339597.445605993,219
1627339597.479691029,220
1627339597.512357950,221
1627339597.546375990,222
1627339597.579213142,223
1627339597.612262011,224
1627339597.645972013,225
1627339597.679033041,226
1627339597.712265968,227
1627339597.745661974,228
1627339597.778963089,229
1627339597.812333107,230
1627339597.845731974,231
1627339597.878948927,232
1627339597.912286997,233
1627339597.945698023,234
1627339597.979242086,235
1627339598.012336969,236
1627339598.045640945,237
1627339598.078984022,238
1627339598.112269878,239
1627339598.145716906,240
1627339598.178980112,241
1627339598.212383986,242
1627339598.245799065,243
1627339598.279193878,244
1627339598.312367916,245
1627339598.345749140,246
1627339598.379346132,247
1627339598.412453890,248
1627339598.445662022,249
1627339598.479180098,250
1627339598.512439966,251
1627339598.545824051,252
1627339598.579257011,253
1627339598.612402916,254
1627339598.645894051,255
1627339598.679235935,256
1627339598.712440968,257
1627339598.745792866,258
1627339598.779227018,259
1627339598.812469006,260
1627339598.845714092,261
1627339598.879331112,262
1627339598.912524939,263
1627339598.945863008,264
1627339598.979165077,265
1627339599.012618065,266
1627339599.045860052,267
1627339599.079415083,268
1627339599.112632990,269
1627339599.145939112,270
1627339599.179256916,271
1627339599.212601900,272
1627339599.245911837,273
1627339599.279451847,274
1627339599.312664032,275
1627339599.345966101,276
1627339599.379301071,277
1627339599.412703991,278
1627339599.446075916,279
1627339599.479331017,280
1627339599.512613058,281
1627339599.545947075,282
1627339599.579278946,283
1627339599.612690926,284
1627339599.646070004,285
1627339599.679490089,286
1627339599.712754011,287
1627339599.745992899,288
1627339599.779435873,289
1627339599.812725067,290
1627339599.846057892,291
1627339599.879698038,292
1627339599.912778854,293
1627339599.946079969,294
1627339599.979481936,295
1627339600.012735844,296
1627339600.046080112,297
1627339600.079612017,298
1627339600.112827063,299
1627339600.146138191,300
1627339600.179491997,301
1627339600.212778807,302
1627339600.246119976,303
1627339600.279610872,304
1627339600.312813997,305
1627339600.346215010,306
1627339600.379525900,307
1627339600.412749052,308
1627339600.446166039,309
1627339600.479764938,310
1627339600.512816906,311
1627339600.546150923,312
1627339600.579583883,313
1627339600.612823963,314
1627339600.646173954,315
1627339600.679461002,316
1627339600.712748051,317
1627339600.746180058,318
1627339600.779628038,319
1627339600.812872171,320
1627339600.846193075,321
1627339600.879575014,322
1627339600.912882090,323
1627339600.946128845,324
1627339600.979572058,325
1627339601.012793064,326
1627339601.046195030,327
1627339601.079861879,328
1627339601.112746000,329
1627339601.146244049,330
1627339601.179677963,331
1627339601.212821007,332
1627339601.246152878,333
1627339601.279839993,334
1627339601.312843084,335
1627339601.346117973,336
1627339601.379625082,337
1627339601.412731171,338
1627339601.446063995,339
1627339601.479594946,340
1627339601.512723923,341
1627339601.546081066,342
1627339601.579488993,343
1627339601.612782955,344
1627339601.646142006,345
1627339601.679600000,346
1627339601.712764978,347
1627339601.746111870,348
1627339601.779535055,349
1627339601.812785864,350
1627339601.846082926,351
1627339601.879441977,352
1627339601.912703991,353
1627339601.946167946,354
1627339601.979374886,355
1627339602.012610912,356
1627339602.045848131,357
1627339602.079360962,358
1627339602.112594843,359
1627339602.145841122,360
1627339602.179116964,361
1627339602.212493896,362
1627339602.245733976,363
1627339602.279349089,364
1627339602.312310934,365
1627339602.345721006,366
1627339602.379076004,367
1627339602.412281990,368
1627339602.445634842,369
1627339602.479067087,370
1627339602.512228012,371
1627339602.545592070,372
1627339602.578976870,373
1627339602.612174988,374
1627339602.645567894,375
1627339602.678905964,376
1627339602.712151051,377
1627339602.745453835,378
1627339602.779032946,379
1627339602.812271118,380
1627339602.845494032,381
1627339602.878840923,382
1627339602.912047148,383
1627339602.945410013,384
1627339602.978736877,385
1627339603.012458086,386
1627339603.045300961,387
1627339603.078690052,388
1627339603.111893892,389
1627339603.145190954,390
1627339603.178615093,391
1627339603.211951017,392
1627339603.245156050,393
1627339603.278550863,394
1627339603.311909914,395
1627339603.345221996,396
1627339603.378489017,397
1627339603.411842108,398
1627339603.445180178,399
1627339603.478765011,400
1627339603.511731148,401
1627339603.545168877,402
1627339603.578703880,403
1627339603.611758947,404
1627339603.645011902,405
1627339603.678457022,406
1627339603.711736917,407
1627339603.745110989,408
1627339603.778478861,409
1627339603.811794043,410
1627339603.845046997,411
1627339603.878650904,412
1627339603.911792994,413
1627339603.945041895,414
1627339603.978300095,415
1627339604.011795998,416
1627339604.044990063,417
1627339604.078443050,418
1627339604.111713171,419
1627339604.145084858,420
1627339604.178623915,421
1627339604.211735010,422
1627339604.245007992,423
1627339604.278645039,424
1627339604.311638117,425
1627339604.344986916,426
1627339604.378365040,427
1627339604.411714077,428
1627339604.445063114,429
1627339604.478332996,430
1627339604.511646986,431
1627339604.544896126,432
1627339604.578495979,433
1627339604.611708879,434
1627339604.644931078,435
1627339604.678375959,436
1627339604.711663961,437
1627339604.744931936,438
1627339604.778470039,439
1627339604.811614990,440
1627339604.844985962,441
1627339604.878415108,442
1627339604.911661863,443
1627339604.944900990,444
1627339604.978288174,445
1627339605.011591911,446
1627339605.044955969,447
1627339605.078264952,448
1627339605.111567974,449
1627339605.145083904,450
1627339605.178378820,451
1627339605.211683989,452
1627339605.245030165,453
1627339605.278667927,454
1627339605.311661005,455
1627339605.344943047,456
1627339605.378555059,457
1627339605.411792040,458
1627339605.445035934,459
1627339605.478451014,460
1627339605.511632919,461
1627339605.545094013,462
1627339605.578294039,463
1627339605.611655951,464
1627339605.644958973,465
1627339605.678308010,466
1627339605.711606026,467
1627339605.744992971,468
1627339605.778377056,469
1627339605.811733961,470
1627339605.845016956,471
1627339605.878371954,472
1627339605.911664963,473
1627339605.944981098,474
1627339605.978487968,475
1627339606.011664152,476
1627339606.045011997,477
1627339606.078501940,478
1627339606.111690998,479
1627339606.145007133,480
1627339606.178658009,481
1627339606.213500977,482
1627339606.245010853,483
1627339606.278409004,484
1627339606.311721087,485
1627339606.345098019,486
1627339606.378467083,487
1627339606.411723137,488
1627339606.445065022,489
1627339606.478598118,490
1627339606.511718035,491
1627339606.545076847,492
1627339606.578425884,493
1627339606.611732960,494
1627339606.645069838,495
1627339606.678671122,496
1627339606.711742878,497
1627339606.745033979,498
1627339606.778324127,499
1627339606.811777830,500
1627339606.845129013,501
1627339606.878458023,502
1627339606.911761999,503
1627339606.944962025,504
1627339606.978506088,505
1627339607.011678934,506
1627339607.044966936,507
1627339607.078452826,508
1627339607.111639023,509
1627339607.145092010,510
1627339607.178377867,511
1627339607.211748123,512
1627339607.245077848,513
1627339607.278405190,514
1627339607.311599016,515
1627339607.344976902,516
1627339607.378371000,517
1627339607.411668062,518
1627339607.445058107,519
1627339607.478401899,520
1627339607.511692047,521
1627339607.544982910,522
1627339607.578371048,523
1627339607.611543894,524
1627339607.645005941,525
1627339607.678469896,526
1627339607.711618900,527
1627339607.745012999,528
1627339607.778444052,529
1627339607.811596155,530
1627339607.844951868,531
1627339607.878417015,532
1627339607.911648989,533
1627339607.945040941,534
1627339607.978518009,535
1627339608.011636019,536
1627339608.045050859,537
1627339608.078511953,538
1627339608.111836910,539
1627339608.144972086,540
1627339608.178483009,541
1627339608.211706161,542
1627339608.244925022,543
1627339608.278326035,544
1627339608.311691999,545
1627339608.344966888,546
1627339608.378378868,547
1627339608.411751032,548
1627339608.444980145,549
1627339608.478293896,550
1627339608.511711836,551
1627339608.545218945,552
1627339608.578476906,553
1627339608.611742020,554
1627339608.645080090,555
1627339608.678905964,556
1627339608.711822033,557
1627339608.745172024,558
1627339608.778866053,559
1627339608.811830044,560
1627339608.845173120,561
1627339608.878606081,562
1627339608.911993027,563
1627339608.945291042,564
1627339608.978660822,565
1627339609.011991978,566
1627339609.045369864,567
1627339609.078981161,568
1627339609.112048149,569
1627339609.145389080,570
1627339609.178915024,571
1627339609.212072134,572
1627339609.245332003,573
1627339609.278784990,574
1627339609.312021017,575
1627339609.345435858,576
1627339609.378824949,577
1627339609.412134886,578
1627339609.445420980,579
1627339609.479176044,580
1627339609.512167931,581
1627339609.545392036,582
1627339609.578984022,583
1627339609.612191916,584
1627339609.645416975,585
1627339609.678874969,586
1627339609.712167025,587
1627339609.745471001,588
1627339609.778867960,589
1627339609.812129021,590
1627339609.845489979,591
1627339609.879000902,592
1627339609.912121058,593
1627339609.945493937,594
1627339609.979041100,595
1627339610.012176991,596
1627339610.045560837,597
1627339610.078973055,598
1627339610.112224102,599
1627339610.145582914,600
1627339610.178930044,601
1627339610.212090969,602
1627339610.245466948,603
1627339610.279331923,604
1627339610.312256098,605
1627339610.345453978,606
1627339610.378916979,607
1627339610.412067890,608
1627339610.445393085,609
1627339610.478883982,610
1627339610.511941910,611
1627339610.545356989,612
1627339610.578633070,613
1627339610.611958981,614
1627339610.645236969,615
1627339610.678760052,616
1627339610.711860895,617
1627339610.745078802,618
1627339610.778491020,619
1627339610.811735868,620
1627339610.845117092,621
1627339610.878665924,622
1627339610.911711931,623
1627339610.945050955,624
1627339610.978417873,625
1627339611.011597157,626
1627339611.045063019,627
1627339611.078418016,628
1627339611.111616135,629
1627339611.144996166,630
1627339611.178642035,631
1627339611.212030172,632
1627339611.244958878,633
1627339611.278611898,634
1627339611.311568022,635
1627339611.344959021,636
1627339611.378327847,637
1627339611.411581993,638
1627339611.444885969,639
1627339611.478425026,640
1627339611.511522055,641
1627339611.544839144,642
1627339611.578238010,643
1627339611.611530066,644
1627339611.644826889,645
1627339611.678223133,646
1627339611.711432934,647
1627339611.744888067,648
1627339611.778258085,649
1627339611.811514139,650
1627339611.844773054,651
1627339611.878305197,652
1627339611.911530018,653
1627339611.944802999,654
1627339611.978296995,655
1627339612.011527061,656
1627339612.044775009,657
1627339612.078130960,658
1627339612.111559868,659
1627339612.144832134,660
1627339612.178189993,661
1627339612.211500883,662
1627339612.244828939,663
1627339612.278125048,664
1627339612.311625957,665
1627339612.344893932,666
1627339612.378265142,667
1627339612.411542892,668
1627339612.444891930,669
1627339612.478167057,670
1627339612.511559010,671
1627339612.544872046,672
1627339612.578651905,673
1627339612.611516953,674
1627339612.644901037,675
1627339612.678359032,676
1627339612.711646080,677
1627339612.744858980,678
1627339612.778401852,679
1627339612.811576843,680
1627339612.844835997,681
1627339612.878376961,682
1627339612.911536932,683
1627339612.944766998,684
1627339612.978152990,685
1627339613.011566877,686
1627339613.044795036,687
1627339613.078506947,688
1627339613.111466885,689
1627339613.144801855,690
1627339613.178230047,691
1627339613.211522102,692
1627339613.244750023,693
1627339613.278182983,694
1627339613.311394930,695
1627339613.344793081,696
1627339613.378306150,697
1627339613.413331985,698
1627339613.444746971,699
1627339613.478257895,700
1627339613.511510849,701
1627339613.544764996,702
1627339613.578493834,703
1627339613.611557007,704
1627339613.644927025,705
1627339613.678414106,706
1627339613.711401939,707
1627339613.744843006,708
1627339613.778165102,709
1627339613.811501980,710
1627339613.844789028,711
1627339613.878217936,712
1627339613.911535978,713
1627339613.944803953,714
1627339613.978353977,715
1627339614.011578798,716
1627339614.044881105,717
1627339614.078336000,718
1627339614.111478806,719
1627339614.144964933,720
1627339614.178242922,721
1627339614.211493969,722
1627339614.244818926,723
1627339614.278325081,724
1627339614.311527014,725
1627339614.344834089,726
1627339614.378293037,727
1627339614.411494017,728
1627339614.444746971,729
1627339614.478282928,730
1627339614.511624098,731
1627339614.544908047,732
1627339614.578186035,733
1627339614.611459970,734
1627339614.644771099,735
1627339614.678186893,736
1627339614.711468935,737
1627339614.744803905,738
1627339614.778281927,739
1627339614.811533928,740
1627339614.844753981,741
1627339614.878074884,742
1627339614.911396980,743
1627339614.944785833,744
1627339614.978184938,745
1627339615.011442900,746
1627339615.044893980,747
1627339615.078052044,748
1627339615.111387968,749
1627339615.144632101,750
1627339615.178138018,751
1627339615.211336851,752
1627339615.244669914,753
1627339615.278039932,754
1627339615.311213970,755
1627339615.344542980,756
1627339615.378005981,757
1627339615.411267042,758
1627339615.444593906,759
1627339615.477921009,760
1627339615.511263132,761
1627339615.544493914,762
1627339615.577888012,763
1627339615.611121178,764
1627339615.644474030,765
1627339615.677922010,766
1627339615.711128950,767
1627339615.744509935,768
1627339615.777881145,769
1627339615.811165094,770
1627339615.844519854,771
1627339615.877907991,772
1627339615.911195993,773
1627339615.944489002,774
1627339615.977900028,775
1627339616.011152983,776
1627339616.044559002,777
1627339616.077880144,778
1627339616.111166954,779
1627339616.144541979,780
1627339616.177803993,781
1627339616.211060047,782
1627339616.244532108,783
1627339616.277938128,784
1627339616.311006069,785
1627339616.344439030,786
1627339616.377763987,787
1627339616.411135912,788
1627339616.444473982,789
1627339616.477864027,790
1627339616.510935068,791
1627339616.544384956,792
1627339616.577772141,793
1627339616.610944986,794
1627339616.644231081,795
1627339616.677819967,796
1627339616.710957050,797
1627339616.744309902,798
1627339616.777650118,799
1627339616.811014175,800
1627339616.844307899,801
1627339616.877646208,802
1627339616.910860062,803
1627339616.944167852,804
1627339616.977586985,805
1627339617.010872126,806
1627339617.044157028,807
1627339617.077628851,808
1627339617.110805035,809
1627339617.144168854,810
1627339617.177505016,811
1627339617.210839033,812
1627339617.244082928,813
1627339617.277447939,814
1627339617.310805082,815
1627339617.344163179,816
1627339617.377574921,817
1627339617.410748959,818
1627339617.444106102,819
1627339617.477523088,820
1627339617.510856152,821
1627339617.544108868,822
1627339617.577430010,823
1627339617.610725880,824
1627339617.644101858,825
1627339617.677546978,826
1627339617.710764170,827
1627339617.744107962,828
1627339617.777456999,829
1627339617.810744047,830
1627339617.844155073,831
1627339617.877436876,832
1627339617.910798073,833
1627339617.944119930,834
1627339617.977350950,835
1627339618.010708094,836
1627339618.044025898,837
1627339618.077516079,838
1627339618.110681057,839
1627339618.144015074,840
1627339618.177350998,841
1627339618.210695982,842
1627339618.244036913,843
1627339618.277415991,844
1627339618.310726881,845
1627339618.344022036,846
1627339618.377390146,847
1627339618.410760880,848
1627339618.444072008,849
1627339618.477448940,850
1627339618.510808945,851
1627339618.544023991,852
1627339618.577397108,853
1627339618.610678911,854
1627339618.643999100,855
1627339618.677624941,856
1627339618.710783005,857
1627339618.744163036,858
1627339618.777465105,859
1627339618.810827017,860
1627339618.844184875,861
1627339618.877619028,862
1627339618.910894871,863
1627339618.944128036,864
1627339618.977437019,865
1627339619.010685921,866
1627339619.044044018,867
1627339619.077681065,868
1627339619.110763073,869
1627339619.144082069,870
1627339619.177475929,871
1627339619.210808992,872
1627339619.244155169,873
1627339619.277496099,874
1627339619.310765028,875
1627339619.344142914,876
1627339619.377881050,877
1627339619.410732031,878
1627339619.444055080,879
1627339619.477552891,880
1627339619.510771036,881
1627339619.544046164,882
1627339619.577456951,883
1627339619.610690117,884
1627339619.644100904,885
1627339619.677453995,886
1627339619.710807085,887
1627339619.744076014,888
1627339619.777441025,889
1627339619.810705185,890
1627339619.844096184,891
1627339619.877583981,892
1627339619.910789013,893
1627339619.944108963,894
1627339619.977525949,895
1627339620.010878801,896
1627339620.044067860,897
1627339620.077522039,898
1627339620.110813141,899
1627339620.144042015,900
1627339620.177489996,901
1627339620.210811853,902
1627339620.244063139,903
1627339620.277528048,904
1627339620.310830116,905
1627339620.344067097,906
1627339620.377457142,907
1627339620.410801888,908
1627339620.444195032,909
1627339620.477617979,910
1627339620.510784864,911
1627339620.544276953,912
1627339620.577469826,913
1627339620.612792015,914
1627339620.644252062,915
1627339620.677488089,916
1627339620.710932970,917
1627339620.744157076,918
1627339620.777602911,919
1627339620.810882092,920
1627339620.844225883,921
1627339620.877526045,922
1627339620.910911798,923
1627339620.944284916,924
1627339620.977565050,925
1627339621.010903835,926
1627339621.044159889,927
1627339621.077865124,928
1627339621.110869884,929
1627339621.144267082,930
1627339621.177744865,931
1627339621.210807085,932
1627339621.244121075,933
1627339621.277505159,934
1627339621.310727835,935
1627339621.344157934,936
1627339621.377513170,937
1627339621.410804987,938
1627339621.444139957,939
1627339621.477592945,940
1627339621.510890961,941
1627339621.544288158,942
1627339621.577468872,943
1627339621.610888958,944
1627339621.644189119,945
1627339621.677542925,946
1627339621.710851908,947
1627339621.744274139,948
1627339621.777833939,949
1627339621.810850859,950
1627339621.844178915,951
1627339621.874828815,952
1627339621.910861969,953
1627339621.944191933,954
1627339621.977432013,955
1627339622.010797024,956
1627339622.044205189,957
1627339622.077481031,958
1627339622.110744953,959
1627339622.144136906,960
1627339622.177558899,961
1627339622.210793018,962
1627339622.244065046,963
1627339622.277498007,964
1627339622.310760021,965
1627339622.344139099,966
1627339622.377558947,967
1627339622.410793066,968
1627339622.444234848,969
1627339622.477683067,970
1627339622.510898113,971
1627339622.544214964,972
1627339622.577811956,973
1627339622.610859871,974
1627339622.644224882,975
1627339622.677666903,976
1627339622.710852861,977
1627339622.744302034,978
1627339622.777636051,979
1627339622.810965061,980
1627339622.844185829,981
1627339622.877693892,982
1627339622.910845995,983
1627339622.944133997,984
1627339622.977550030,985
1627339623.010769844,986
1627339623.044116974,987
1627339623.077965021,988
1627339623.110872030,989
1627339623.144109011,990
1627339623.177488089,991
1627339623.210834980,992
1627339623.244089127,993
1627339623.277653933,994
1627339623.310859919,995
1627339623.344171047,996
1627339623.377748966,997
1627339623.410786867,998
1627339623.444108009,999
1627339623.477854967,1000
1627339623.510807037,1001
1627339623.544076920,1002
1627339623.577735901,1003
1627339623.610882998,1004
1627339623.644219875,1005
1627339623.677599907,1006
1627339623.710808992,1007
1627339623.744201899,1008
1627339623.777502060,1009
1627339623.810903788,1010
1627339623.844205141,1011
1627339623.877645016,1012
1627339623.910947084,1013
1627339623.944246054,1014
1627339623.977649927,1015
1627339624.010824919,1016
1627339624.044177055,1017
1627339624.077641010,1018
1627339624.110843897,1019
1627339624.144227982,1020
1627339624.177670002,1021
1627339624.210872173,1022
1627339624.244243860,1023
1627339624.277825117,1024
1627339624.310886860,1025
1627339624.344191074,1026
1627339624.377839088,1027
1627339624.410830021,1028
1627339624.444274902,1029
1627339624.477742910,1030
1627339624.510936022,1031
1627339624.544306040,1032
1627339624.577574015,1033
1627339624.610867023,1034
1627339624.644206047,1035
1627339624.677751064,1036
1627339624.710833073,1037
1627339624.744268894,1038
1627339624.777773142,1039
1627339624.810863972,1040
1627339624.844247103,1041
1627339624.877674103,1042
1627339624.910957098,1043
1627339624.944149971,1044
1627339624.977710009,1045
1627339625.010919809,1046
1627339625.044250011,1047
1627339625.077651024,1048
1627339625.110893011,1049
1627339625.144346952,1050
1627339625.177928925,1051
1627339625.210963964,1052
1627339625.244210958,1053
1627339625.277755976,1054
1627339625.310883999,1055
1627339625.344269037,1056
1627339625.377707005,1057
1627339625.410933971,1058
1627339625.444339991,1059
1627339625.477612972,1060
1627339625.510985851,1061
1627339625.544273138,1062
1627339625.577733040,1063
1627339625.610949993,1064
1627339625.644269943,1065
1627339625.677886009,1066
1627339625.710968018,1067
1627339625.744250059,1068
1627339625.777805090,1069
1627339625.810966969,1070
1627339625.844258070,1071
1627339625.877830029,1072
1627339625.911033869,1073
1627339625.944380999,1074
1627339625.977797031,1075
1627339626.011038065,1076
1627339626.044427872,1077
1627339626.078009844,1078
1627339626.111155987,1079
1627339626.144433975,1080
1627339626.177953005,1081
1627339626.211081982,1082
1627339626.244391918,1083
1627339626.277856112,1084
1627339626.311060905,1085
1627339626.344382048,1086
1627339626.377784967,1087
1627339626.411133051,1088
1627339626.444417000,1089
1627339626.477895021,1090
1627339626.511110067,1091
1627339626.544456005,1092
1627339626.577780008,1093
1627339626.611104965,1094
1627339626.644421101,1095
1627339626.677875042,1096
1627339626.711128950,1097
1627339626.744431973,1098
1627339626.777837992,1099
1627339626.811032057,1100
1627339626.844465017,1101
1627339626.877789974,1102
1627339626.911154985,1103
1627339626.944417953,1104
1627339626.977844000,1105
1627339627.011031151,1106
1627339627.044367075,1107
1627339627.077853918,1108
1627339627.111089945,1109
1627339627.144448042,1110
1627339627.177809000,1111
1627339627.211033106,1112
1627339627.244441032,1113
1627339627.277858973,1114
1627339627.311126947,1115
1627339627.344398022,1116
1627339627.377793074,1117
1627339627.411026001,1118
1627339627.444494009,1119
1627339627.477793932,1120
1627339627.511053801,1121
1627339627.544394016,1122
1627339627.578109980,1123
1627339627.611083031,1124
1627339627.644424915,1125
1627339627.678006172,1126
1627339627.711089134,1127
1627339627.744390011,1128
1627339627.777790070,1129
1627339627.811136007,1130
1627339627.844461918,1131
1627339627.877764940,1132
1627339627.911140919,1133
1627339627.944453955,1134
1627339627.977907896,1135
1627339628.011138201,1136
1627339628.044414043,1137
1627339628.077843904,1138
1627339628.111113071,1139
1627339628.144397974,1140
1627339628.177835941,1141
1627339628.211050034,1142
1627339628.244565964,1143
1627339628.277848005,1144
1627339628.311181068,1145
1627339628.344501019,1146
1627339628.377943993,1147
1627339628.411174059,1148
1627339628.444472075,1149
1627339628.478117943,1150
1627339628.511147976,1151
1627339628.544382095,1152
1627339628.577846050,1153
1627339628.611026049,1154
1627339628.644593000,1155
1627339628.677824974,1156
1627339628.711230993,1157
1627339628.744522095,1158
1627339628.777896166,1159
1627339628.811176062,1160
1627339628.844377041,1161
1627339628.878093004,1162
1627339628.911057949,1163
1627339628.944430113,1164
1627339628.977994919,1165
1627339629.011077881,1166
1627339629.044443846,1167
1627339629.077906132,1168
1627339629.111021042,1169
1627339629.144264936,1170
1627339629.177716970,1171
1627339629.211021185,1172
1627339629.244313002,1173
1627339629.277760983,1174
1627339629.311028004,1175
1627339629.344295979,1176
1627339629.377740145,1177
1627339629.410953999,1178
1627339629.444339991,1179
1627339629.477714062,1180
1627339629.511019945,1181
1627339629.544361830,1182
1627339629.577723980,1183
1627339629.610907078,1184
1627339629.644243002,1185
1627339629.677839041,1186
1627339629.710943937,1187
1627339629.744298935,1188
1627339629.777716875,1189
1627339629.810920000,1190
1627339629.844382048,1191
1627339629.877665997,1192
1627339629.910934925,1193
1627339629.944399118,1194
1627339629.977674961,1195
1627339630.010905981,1196
1627339630.044347048,1197
1627339630.077692986,1198
1627339630.110984087,1199
1627339630.144328833,1200
1627339630.177613974,1201
1627339630.211067915,1202
1627339630.244366884,1203
1627339630.277641058,1204
1627339630.310906172,1205
1627339630.344331026,1206
1627339630.377653837,1207
1627339630.411010981,1208
1627339630.444313049,1209
1627339630.477758884,1210
1627339630.510946035,1211
1627339630.544228792,1212
1627339630.577643871,1213
1627339630.611061811,1214
1627339630.644349098,1215
1627339630.677622080,1216
1627339630.710886955,1217
1627339630.744332075,1218
1627339630.777600050,1219
1627339630.810994864,1220
1627339630.844307899,1221
1627339630.878038168,1222
1627339630.911017895,1223
1627339630.944288969,1224
1627339630.977725983,1225
1627339631.011029005,1226
1627339631.044259071,1227
1627339631.077692986,1228
1627339631.110894918,1229
1627339631.144260883,1230
1627339631.177680969,1231
1627339631.211028814,1232
1627339631.244307041,1233
1627339631.277923107,1234
1627339631.311028957,1235
1627339631.344342947,1236
1627339631.377701044,1237
1627339631.410928965,1238
1627339631.444310904,1239
1627339631.477772951,1240
1627339631.510971069,1241
1627339631.544303894,1242
1627339631.577735901,1243
1627339631.610936880,1244
1627339631.644343853,1245
1627339631.677665949,1246
1627339631.711022139,1247
