time,curvature
1627328806.078296661,0.005622589
1627328806.128330946,0.005622589
1627328806.153277397,0.005622589
1627328806.178283691,0.005622589
1627328806.228319407,0.005622589
1627328806.253305674,0.005622589
1627328806.278287411,0.005622589
1627328806.328316212,0.005622589
1627328806.353305340,0.005622589
1627328806.403275728,0.005622589
1627328806.428293705,0.005622589
1627328806.453272343,0.005622589
1627328806.503308773,0.005622589
1627328806.528276920,0.005622589
1627328806.553257942,0.005622589
1627328806.603290319,0.005622589
1627328806.628298283,0.005622589
1627328806.653277159,0.005622589
1627328806.703286886,0.005622589
1627328806.728315353,0.005622589
1627328806.753265619,0.005622589
1627328806.803291798,0.005622589
1627328806.828276396,0.005622589
1627328806.853274822,0.005622589
1627328806.903334379,0.005622589
1627328806.928314924,0.005622589
1627328806.953334093,0.005622589
1627328807.003317356,0.005622589
1627328807.028326511,0.005622589
1627328807.053325176,0.005622589
1627328807.103292465,0.005622589
1627328807.128336191,0.005622589
1627328807.153328896,0.005622589
1627328807.203319788,0.005622589
1627328807.228354931,0.005622589
1627328807.253285646,0.005622589
1627328807.303354740,0.005622589
1627328807.328327179,0.005622589
1627328807.353315353,0.005622589
1627328807.403318405,0.005622589
1627328807.428322077,0.005622589
1627328807.453299761,0.005622589
1627328807.503303051,0.005622589
1627328807.528334618,0.005622589
1627328807.553299904,0.005622589
1627328807.603368759,0.005622589
1627328807.628305197,0.005622589
1627328807.653312683,0.005622589
1627328807.703322172,0.005622589
1627328807.728305340,0.005622589
1627328807.753293037,0.005622589
1627328807.803332567,0.005622589
1627328807.828325272,0.005622589
1627328807.853313446,0.005622589
1627328807.903347015,0.005622589
1627328807.928351641,0.005622589
1627328807.953325272,0.005622589
1627328808.003335238,0.005622589
1627328808.028325558,0.005622589
1627328808.053287983,0.005622589
1627328808.103315115,0.005622589
1627328808.128272057,0.005622589
1627328808.153278351,0.005622589
1627328808.203347683,0.005622589
1627328808.228281260,0.005622589
1627328808.253292322,0.005622589
1627328808.303327560,0.005622589
1627328808.328280926,0.005622589
1627328808.353282213,0.005622589
1627328808.403345585,0.005622589
1627328808.428303242,0.005622589
1627328808.478335619,0.005622589
1627328808.503329992,0.005622589
1627328808.528321981,0.005622589
1627328808.578347921,0.005622589
1627328808.603327274,0.005622589
1627328808.628331900,0.005622589
1627328808.678333521,0.005622589
1627328808.703334332,0.005622589
1627328808.728367805,0.005622589
1627328808.778308630,0.005622589
1627328808.803372383,0.005622589
1627328808.828330040,0.005622589
1627328808.878349304,0.005622589
1627328808.903356552,0.005622589
1627328808.928357840,0.005622589
1627328808.978365421,0.005622589
1627328809.003350019,0.005622589
1627328809.028321266,0.005622589
1627328809.078366995,0.005622589
1627328809.103356361,0.005622589
1627328809.128370047,0.005622589
1627328809.178334713,0.005622589
1627328809.203348637,0.005622589
1627328809.228317022,0.005622589
1627328809.278362274,0.005622589
1627328809.303310156,0.005622589
1627328809.328338623,0.005622589
1627328809.378332138,0.005622589
1627328809.403333902,0.005622589
1627328809.428350210,0.005622589
1627328809.478309155,0.005622589
1627328809.503326178,0.005622589
1627328809.528326511,0.005622589
1627328809.578320026,0.005622589
1627328809.603349209,0.005622589
1627328809.628365755,0.005622589
1627328809.678313732,0.005622589
1627328809.703325987,0.005622589
1627328809.728350163,0.005622589
1627328809.778325319,0.005622589
1627328809.803346157,0.005622589
1627328809.828315973,0.005622589
1627328809.878320932,0.005622589
1627328809.903362751,0.005622589
1627328809.928329706,0.005622589
1627328809.978348017,0.005622589
1627328810.003359795,0.005622589
1627328810.028336525,0.005622589
1627328810.078346491,0.005622589
1627328810.103303432,0.005622589
1627328810.128338575,0.005622589
1627328810.178359270,0.005622589
1627328810.203318357,0.005622589
1627328810.253317833,0.005622589
1627328810.278397799,0.005622589
1627328810.303319454,0.005622589
1627328810.353319407,0.005622589
1627328810.378327370,0.005622589
1627328810.403319359,0.005622589
1627328810.453355074,0.005622589
1627328810.478350401,0.005622589
1627328810.503334284,0.005622589
1627328810.553307533,0.005622589
1627328810.578320026,0.005622589
1627328810.603313446,0.005622589
1627328810.653313637,0.005622589
1627328810.678332329,0.005622589
1627328810.703326941,0.005622589
1627328810.753334284,0.005622589
1627328810.778340340,0.005622589
1627328810.803339243,0.005622589
1627328810.853364706,0.005622589
1627328810.878325939,0.005622589
1627328810.903337240,0.005622589
1627328810.953329802,0.005622589
1627328810.978342056,0.005622589
1627328811.003329754,0.005622589
1627328811.053339243,0.005622589
1627328811.078333855,0.005622589
1627328811.103352785,0.005622589
1627328811.153292418,0.005622589
1627328811.178322554,0.005622589
1627328811.203352928,0.005622589
1627328811.253298044,0.005622589
1627328811.278350592,0.005622589
1627328811.303339005,0.005622589
1627328811.353308916,0.005622589
1627328811.378341913,0.005622589
1627328811.403312922,0.005622589
1627328811.453321934,0.005622589
1627328811.478332043,0.005622589
1627328811.503330469,0.005622589
1627328811.553353786,0.005622589
1627328811.578320026,0.005689272
1627328811.628270626,0.005733726
1627328811.653337002,0.005733726
1627328811.678308249,0.005733726
1627328811.703336239,0.005733726
1627328811.753323555,0.005689272
1627328811.778358936,0.005533680
1627328811.803316355,0.005489226
1627328811.853312254,0.005266958
1627328811.878303051,0.005111372
1627328811.928288460,0.005000241
1627328811.953323364,0.004911337
1627328811.978349447,0.004844659
1627328812.028312206,0.004755755
1627328812.053339005,0.004644627
1627328812.078328609,0.004377922
1627328812.128334522,0.004022324
1627328812.153340101,0.003755630
1627328812.178359032,0.003333374
1627328812.228325605,0.002822234
1627328812.253347397,0.002422219
1627328812.278317690,0.001999988
1627328812.328306437,0.001688873
1627328812.353303432,0.001622206
1627328812.378327847,0.001622206
1627328812.428328037,0.001622206
1627328812.453329325,0.001622206
1627328812.478317499,0.001622206
1627328812.528315544,0.001533317
1627328812.553323269,0.001466650
1627328812.578323364,0.001377762
1627328812.628362656,0.001222207
1627328812.653327942,0.001155540
1627328812.678333044,0.001066652
1627328812.728312016,0.000999986
1627328812.753355265,0.001044430
1627328812.778351068,0.001044430
1627328812.828332901,0.001044430
1627328812.853328466,0.001044430
1627328812.878352165,0.001044430
1627328812.928371906,0.001044430
1627328812.953315735,0.001044430
1627328812.978328228,0.001044430
1627328813.028368473,0.001044430
1627328813.053316832,0.001044430
1627328813.078338623,0.001044430
1627328813.128348589,0.001044430
1627328813.153316736,0.001044430
1627328813.178361654,0.001044430
1627328813.228320122,0.001044430
1627328813.253316402,0.000999986
1627328813.278343201,0.000955542
1627328813.328336239,0.000955542
1627328813.353329659,0.000955542
1627328813.378313541,0.000911098
1627328813.428321362,0.000911098
1627328813.453334093,0.000888876
1627328813.478309870,0.000844432
1627328813.528479338,0.000733322
1627328813.553339958,0.000577769
1627328813.578344107,0.000488881
1627328813.628326654,0.000444437
1627328813.653305292,0.000422215
1627328813.678326845,0.000288884
1627328813.728295565,0.000111109
1627328813.753349543,-0.000288884
1627328813.778343201,-0.000688878
1627328813.828328848,-0.001377762
1627328813.853327274,-0.002155546
1627328813.903345108,-0.002866680
1627328813.928376675,-0.003200031
1627328813.953379154,-0.003488941
1627328814.003333092,-0.003488941
1627328814.028317690,-0.003488941
1627328814.053316355,-0.003488941
1627328814.103353977,-0.003488941
1627328814.128329992,-0.003644509
1627328814.153376341,-0.003955650
1627328814.203358412,-0.004111223
1627328814.228332758,-0.004289022
1627328814.253316879,-0.004289022
1627328814.303353310,-0.004289022
1627328814.328299999,-0.004289022
1627328814.353326797,-0.004289022
1627328814.403340340,-0.004289022
1627328814.428336382,-0.004289022
1627328814.453316212,-0.004289022
1627328814.503321886,-0.004289022
1627328814.528336763,-0.004289022
1627328814.553312063,-0.004289022
1627328814.603361845,-0.004289022
1627328814.628331184,-0.004289022
1627328814.653375387,-0.004289022
1627328814.703342676,-0.004289022
1627328814.728375196,-0.004289022
1627328814.753343821,-0.004289022
1627328814.803338051,-0.004289022
1627328814.828311682,-0.004289022
1627328814.853319168,-0.004289022
1627328814.903329134,-0.004289022
1627328814.928357124,-0.004266797
1627328814.953319073,-0.004266797
1627328815.003366232,-0.004266797
1627328815.028347969,-0.004266797
1627328815.053313732,-0.004222347
1627328815.103380919,-0.004177897
1627328815.128332615,-0.004177897
1627328815.153378725,-0.004177897
1627328815.203337193,-0.004177897
1627328815.228345633,-0.004133448
1627328815.253345728,-0.004111223
1627328815.303364038,-0.004066773
1627328815.328352690,-0.003911201
1627328815.353323221,-0.003488941
1627328815.403343916,-0.002933350
1627328815.428334951,-0.001844430
1627328815.453330755,-0.000911098
1627328815.503346682,0.000444437
1627328815.528368950,0.001311095
1627328815.578288078,0.002399996
1627328815.603407860,0.002822234
1627328815.628323793,0.002933350
1627328815.678281307,0.002888903
1627328815.703384876,0.002466664
1627328815.728359222,0.001888875
1627328815.778353214,0.001533317
1627328815.803377151,0.001066652
1627328815.828310966,0.000799988
1627328815.878334045,0.000533325
1627328815.903393030,0.000422215
1627328815.928263903,0.000377772
1627328815.978318930,0.000333328
1627328816.003342152,0.000222219
1627328816.028318167,0.000022222
1627328816.078361988,-0.000266662
1627328816.103353024,-0.000488881
1627328816.128317833,-0.000911098
1627328816.178327084,-0.001266651
1627328816.203351498,-0.001533317
1627328816.228341579,-0.001844430
1627328816.278319120,-0.002088878
1627328816.303391457,-0.002244436
1627328816.328349352,-0.002399996
1627328816.378350258,-0.002555556
1627328816.403363705,-0.002622225
1627328816.428321838,-0.002622225
1627328816.478359938,-0.002622225
1627328816.503321409,-0.002622225
1627328816.528357029,-0.002622225
1627328816.578351498,-0.002577779
1627328816.603331804,-0.002555556
1627328816.628346205,-0.002511110
1627328816.678347826,-0.002511110
1627328816.703376770,-0.002511110
1627328816.728297234,-0.002466664
1627328816.778298616,-0.002466664
1627328816.803385735,-0.002422219
1627328816.828325033,-0.002399996
1627328816.878327608,-0.002399996
1627328816.903328180,-0.002399996
1627328816.928377390,-0.002399996
1627328816.978300333,-0.002422219
1627328817.003315210,-0.002399996
1627328817.028316021,-0.002422219
1627328817.078337669,-0.002399996
1627328817.103308678,-0.002399996
1627328817.128283024,-0.002399996
1627328817.178297043,-0.002422219
1627328817.203303337,-0.002422219
1627328817.228309870,-0.002399996
1627328817.278340340,-0.002422219
1627328817.303336620,-0.002422219
1627328817.328324795,-0.002422219
1627328817.378333807,-0.002511110
1627328817.403345346,-0.002555556
1627328817.428292036,-0.002577779
1627328817.478340149,-0.002577779
1627328817.503344059,-0.002622225
1627328817.553325415,-0.002622225
1627328817.578302383,-0.002622225
1627328817.603379726,-0.002666671
1627328817.628284931,-0.002733341
1627328817.678350925,-0.002822234
1627328817.703332663,-0.002977797
1627328817.753338814,-0.003177808
1627328817.778325319,-0.003355597
1627328817.803340197,-0.003488941
1627328817.853317022,-0.003644509
1627328817.878348589,-0.003711182
1627328817.903336525,-0.003666733
1627328817.953299999,-0.003666733
1627328817.978360891,-0.003600061
1627328818.003327131,-0.003488941
1627328818.053362370,-0.003333374
1627328818.078325510,-0.003288926
1627328818.103313446,-0.003288926
1627328818.153311491,-0.003288926
1627328818.178365946,-0.003288926
1627328818.203343630,-0.003288926
1627328818.253341198,-0.003288926
1627328818.278334379,-0.003288926
1627328818.303345442,-0.003288926
1627328818.353319883,-0.003288926
1627328818.378330946,-0.003288926
1627328818.403368235,-0.003288926
1627328818.453331709,-0.003288926
1627328818.478335619,-0.003288926
1627328818.503356457,-0.003355597
1627328818.553317308,-0.003555613
1627328818.578335762,-0.003644509
1627328818.603312254,-0.003666733
1627328818.653327227,-0.003666733
1627328818.678329945,-0.003666733
1627328818.703389406,-0.003666733
1627328818.753321409,-0.003711182
1627328818.778297424,-0.003755630
1627328818.803309202,-0.003822303
1627328818.853334427,-0.003866752
1627328818.878381729,-0.003911201
1627328818.903358936,-0.003866752
1627328818.953391314,-0.003866752
1627328818.978318214,-0.003866752
1627328819.003352165,-0.003822303
1627328819.053353310,-0.003822303
1627328819.078298092,-0.003822303
1627328819.103304148,-0.003822303
1627328819.153349161,-0.003822303
1627328819.178347349,-0.003822303
1627328819.203338623,-0.003822303
1627328819.253325224,-0.003822303
1627328819.278308153,-0.003822303
1627328819.303349495,-0.003822303
1627328819.353378534,-0.003822303
1627328819.378322124,-0.003822303
1627328819.403316975,-0.003822303
1627328819.453367710,-0.003822303
1627328819.478260756,-0.004022324
1627328819.503357887,-0.004177897
1627328819.553339243,-0.004489049
1627328819.578339815,-0.004689078
1627328819.628301859,-0.004711303
1627328819.653378487,-0.004711303
1627328819.678362846,-0.004711303
1627328819.728333950,-0.004711303
1627328819.753346920,-0.004711303
1627328819.778341293,-0.004711303
1627328819.828397036,-0.004711303
1627328819.853312492,-0.004755755
1627328819.878345013,-0.004755755
1627328819.928373814,-0.004800207
1627328819.953332186,-0.004755755
1627328819.978331089,-0.004755755
1627328820.028339148,-0.004755755
1627328820.053368568,-0.004755755
1627328820.078329802,-0.004711303
1627328820.128321648,-0.004644627
1627328820.153363228,-0.004489049
1627328820.178333521,-0.004377922
1627328820.228308439,-0.004222347
1627328820.253358364,-0.004111223
1627328820.278341532,-0.004022324
1627328820.328347445,-0.003977875
1627328820.353329420,-0.003955650
1627328820.378338337,-0.003955650
1627328820.428346872,-0.003911201
1627328820.453325272,-0.003822303
1627328820.478298664,-0.003755630
1627328820.528337002,-0.003644509
1627328820.553328514,-0.003511165
1627328820.578340292,-0.003244479
1627328820.628355026,-0.003044467
1627328820.653329372,-0.002733341
1627328820.678333998,-0.002511110
1627328820.728313446,-0.002422219
1627328820.753348827,-0.002422219
1627328820.778327227,-0.002422219
1627328820.828318596,-0.002422219
1627328820.853318214,-0.002422219
1627328820.878322840,-0.002422219
1627328820.928339720,-0.002422219
1627328820.953339338,-0.002422219
1627328820.978314638,-0.002422219
1627328821.028321743,-0.002422219
1627328821.053289890,-0.002422219
1627328821.103348255,-0.002422219
1627328821.128313303,-0.002422219
1627328821.153287411,-0.002422219
1627328821.203341722,-0.002555556
1627328821.228364706,-0.002622225
1627328821.253301144,-0.002822234
1627328821.303369284,-0.002977797
1627328821.328342199,-0.003177808
1627328821.353329897,-0.003400045
1627328821.403346062,-0.003644509
1627328821.428350449,-0.003822303
1627328821.453336477,-0.004133448
1627328821.503353834,-0.004400148
1627328821.528360844,-0.004844659
1627328821.553297520,-0.005266958
1627328821.603359461,-0.005466999
1627328821.628353596,-0.005733726
1627328821.653306484,-0.005778181
1627328821.703263521,-0.005778181
1627328821.728340626,-0.005778181
1627328821.753316164,-0.005778181
1627328821.803315401,-0.005778181
1627328821.828345537,-0.005778181
1627328821.853303909,-0.005778181
1627328821.903322697,-0.005778181
1627328821.928371668,-0.005578134
1627328821.953326225,-0.005378091
1627328822.003345490,-0.005111372
1627328822.028345823,-0.004955789
1627328822.053316593,-0.004955789
1627328822.103350163,-0.004911337
1627328822.128334761,-0.004911337
1627328822.153362751,-0.004911337
1627328822.203357935,-0.004844659
1627328822.228351355,-0.004711303
1627328822.253320932,-0.004600176
1627328822.303322792,-0.004489049
1627328822.328338861,-0.004400148
1627328822.353341103,-0.004289022
1627328822.403320074,-0.004266797
1627328822.428353071,-0.004177897
1627328822.453305960,-0.004177897
1627328822.503341198,-0.004177897
1627328822.528319359,-0.004177897
1627328822.553349495,-0.004177897
1627328822.603307486,-0.004177897
1627328822.628330946,-0.004177897
1627328822.653308868,-0.004177897
1627328822.703356504,-0.004177897
1627328822.728324175,-0.004177897
1627328822.753309011,-0.004177897
1627328822.803361654,-0.004177897
1627328822.828321457,-0.004177897
1627328822.853308439,-0.004177897
1627328822.903342962,-0.004177897
1627328822.928330183,-0.004177897
1627328822.953354120,-0.004177897
1627328823.003378630,-0.004177897
1627328823.028308630,-0.004177897
1627328823.078287363,-0.004177897
1627328823.103354216,-0.004022324
1627328823.128341198,-0.003800079
1627328823.178340673,-0.003600061
1627328823.203343868,-0.003488941
1627328823.228307486,-0.003400045
1627328823.278266907,-0.003444493
1627328823.303365707,-0.003444493
1627328823.328321934,-0.003444493
1627328823.378349304,-0.003444493
1627328823.403308630,-0.003444493
1627328823.428345442,-0.003488941
1627328823.478329897,-0.003511165
1627328823.503370047,-0.003600061
1627328823.528324127,-0.003644509
1627328823.578340292,-0.003644509
1627328823.603345156,-0.003666733
1627328823.628325701,-0.003755630
1627328823.678338051,-0.003955650
1627328823.703328848,-0.004111223
1627328823.728363037,-0.004289022
1627328823.778323889,-0.004400148
1627328823.803327799,-0.004400148
1627328823.828343391,-0.004400148
1627328823.878350973,-0.004400148
1627328823.903382540,-0.004333472
1627328823.928332567,-0.004177897
1627328823.978307962,-0.003955650
1627328824.003418446,-0.003800079
1627328824.028362036,-0.003666733
1627328824.078357220,-0.003511165
1627328824.103367329,-0.003444493
1627328824.128351927,-0.003355597
1627328824.178359032,-0.003244479
1627328824.203365088,-0.003177808
1627328824.228339195,-0.003088914
1627328824.278360367,-0.002977797
1627328824.303360462,-0.002977797
1627328824.328378677,-0.002977797
1627328824.378329277,-0.002977797
1627328824.403337955,-0.002933350
1627328824.428327322,-0.002933350
1627328824.478315353,-0.002866680
1627328824.503365517,-0.002866680
1627328824.528342485,-0.002822234
1627328824.578346968,-0.002777787
1627328824.603313923,-0.002711118
1627328824.628350258,-0.002577779
1627328824.678347111,-0.002466664
1627328824.703295469,-0.002266659
1627328824.728294373,-0.002133323
1627328824.778327942,-0.002044433
1627328824.803337097,-0.001999988
1627328824.828286171,-0.001999988
1627328824.878380299,-0.001999988
1627328824.903340816,-0.001933320
1627328824.928322077,-0.001844430
1627328824.978343010,-0.001688873
1627328825.003311157,-0.001466650
1627328825.028390884,-0.001311095
1627328825.078356028,-0.001222207
1627328825.103340864,-0.001199984
1627328825.153340101,-0.001199984
1627328825.178340912,-0.001199984
1627328825.203380346,-0.001199984
1627328825.253330946,-0.001155540
1627328825.278324127,-0.001155540
1627328825.303349495,-0.001155540
1627328825.353299856,-0.001155540
1627328825.378360033,-0.001155540
1627328825.403362989,-0.001155540
1627328825.453347683,-0.001155540
1627328825.478312254,-0.001155540
1627328825.503352165,-0.001155540
1627328825.553344488,-0.001155540
1627328825.578429461,-0.001155540
1627328825.603342772,-0.001155540
1627328825.653314352,-0.001155540
1627328825.678346157,-0.001155540
1627328825.703359842,-0.001155540
1627328825.753328323,-0.001155540
1627328825.778376341,-0.001155540
1627328825.803312540,-0.001155540
1627328825.853318453,-0.001155540
1627328825.878359318,-0.001155540
1627328825.903359175,-0.001155540
1627328825.953305960,-0.001199984
1627328825.978348494,-0.001311095
1627328826.003327370,-0.001377762
1627328826.053325891,-0.001533317
1627328826.078349352,-0.001688873
1627328826.103328705,-0.001977765
1627328826.153319597,-0.002155546
1627328826.178382635,-0.002466664
1627328826.203329563,-0.002822234
1627328826.253328562,-0.003022244
1627328826.278341055,-0.003244479
1627328826.303328514,-0.003400045
1627328826.353338242,-0.003644509
1627328826.378343821,-0.003711182
1627328826.403328896,-0.003911201
1627328826.453331470,-0.003955650
1627328826.478328228,-0.003911201
1627328826.528348923,-0.003911201
1627328826.553361654,-0.003911201
1627328826.578308344,-0.003822303
1627328826.628287077,-0.003755630
1627328826.653329372,-0.003711182
1627328826.678292036,-0.003711182
1627328826.728334188,-0.003711182
1627328826.753322363,-0.003711182
1627328826.778315067,-0.003711182
1627328826.828363657,-0.003711182
1627328826.853322983,-0.003711182
1627328826.878301144,-0.003711182
1627328826.928366899,-0.003711182
1627328826.953373432,-0.003711182
1627328826.978368282,-0.003711182
1627328827.028404474,-0.003711182
1627328827.053375483,-0.003666733
1627328827.078335524,-0.003666733
1627328827.128360987,-0.003644509
1627328827.153331757,-0.003644509
1627328827.178315878,-0.003600061
1627328827.228322983,-0.003511165
1627328827.253325939,-0.003400045
1627328827.278339386,-0.003244479
1627328827.328354597,-0.003133361
1627328827.353321314,-0.002933350
1627328827.378333569,-0.002866680
1627328827.428345442,-0.002866680
1627328827.453368664,-0.002866680
1627328827.478379965,-0.002866680
1627328827.528341055,-0.002866680
1627328827.553352833,-0.002933350
1627328827.578360558,-0.003022244
1627328827.628347874,-0.003133361
1627328827.653295517,-0.003244479
1627328827.678331614,-0.003333374
1627328827.728352547,-0.003400045
1627328827.753351688,-0.003555613
1627328827.778353453,-0.003666733
1627328827.828334093,-0.003822303
1627328827.853344440,-0.003977875
1627328827.878347397,-0.004022324
1627328827.928298235,-0.004022324
1627328827.953301430,-0.004022324
1627328827.978312731,-0.004111223
1627328828.028296947,-0.004177897
1627328828.053318739,-0.004266797
1627328828.078322649,-0.004444598
1627328828.128291368,-0.004644627
1627328828.153295279,-0.004711303
1627328828.178301096,-0.004866884
1627328828.228262901,-0.004866884
1627328828.253319502,-0.004866884
1627328828.278307438,-0.004866884
1627328828.328296423,-0.004866884
1627328828.353302002,-0.004866884
1627328828.378333092,-0.004866884
1627328828.428327799,-0.004866884
1627328828.453364134,-0.004866884
1627328828.503280401,-0.004844659
1627328828.528354168,-0.004800207
1627328828.553370237,-0.004711303
1627328828.603451490,-0.004644627
1627328828.628388405,-0.004533499
1627328828.653304338,-0.004400148
1627328828.703355551,-0.004377922
1627328828.728368044,-0.004377922
1627328828.753300428,-0.004266797
1627328828.803353310,-0.004222347
1627328828.828347683,-0.004266797
1627328828.853320360,-0.004266797
1627328828.903354168,-0.004266797
1627328828.928390026,-0.004266797
1627328828.953339815,-0.004266797
1627328829.003358841,-0.004266797
1627328829.028358936,-0.004266797
1627328829.053372383,-0.004266797
1627328829.103357553,-0.004266797
1627328829.128328800,-0.004266797
1627328829.153389215,-0.004266797
1627328829.203312159,-0.004266797
1627328829.228320122,-0.004266797
1627328829.253322363,-0.004266797
1627328829.303353310,-0.004266797
1627328829.328349352,-0.004266797
1627328829.353300095,-0.004266797
1627328829.403353691,-0.004266797
1627328829.428382397,-0.004266797
1627328829.453358173,-0.004266797
1627328829.503369331,-0.004266797
1627328829.528344154,-0.004266797
1627328829.553328991,-0.004266797
1627328829.603337049,-0.004266797
1627328829.628360748,-0.004266797
1627328829.653339863,-0.004266797
1627328829.703313589,-0.004266797
1627328829.728304386,-0.004266797
1627328829.753308058,-0.004266797
1627328829.803328753,-0.004266797
1627328829.828332901,-0.004266797
1627328829.853323221,-0.004266797
1627328829.903361559,-0.004266797
1627328829.928354502,-0.004266797
1627328829.953347921,-0.004266797
1627328830.003343105,-0.004266797
1627328830.028332710,-0.004266797
1627328830.053310156,-0.004022324
1627328830.103384972,-0.003711182
1627328830.128319263,-0.003444493
1627328830.153300047,-0.003088914
1627328830.203311205,-0.002711118
1627328830.228353977,-0.002466664
1627328830.253328323,-0.002155546
1627328830.303406477,-0.001977765
1627328830.328323841,-0.001933320
1627328830.353327036,-0.001933320
1627328830.403342962,-0.001933320
1627328830.428285122,-0.001933320
1627328830.478376389,-0.001999988
1627328830.503368139,-0.002044433
1627328830.528339863,-0.002155546
1627328830.578326464,-0.002266659
1627328830.603365421,-0.002422219
1627328830.628356695,-0.002666671
1627328830.678308964,-0.002977797
1627328830.703359604,-0.003133361
1627328830.728370905,-0.003333374
1627328830.778366327,-0.003333374
1627328830.803361654,-0.003333374
1627328830.828355074,-0.003333374
1627328830.878343344,-0.003333374
1627328830.903371811,-0.003333374
1627328830.928321123,-0.003333374
1627328830.978343248,-0.003333374
1627328831.003374338,-0.003333374
1627328831.028539419,-0.003333374
1627328831.078304052,-0.003333374
1627328831.103313446,-0.003333374
1627328831.128309727,-0.003333374
1627328831.178340435,-0.003333374
1627328831.203365803,-0.003333374
1627328831.228378296,-0.003333374
1627328831.278330088,-0.003333374
1627328831.303366661,-0.003333374
1627328831.328308344,-0.003333374
1627328831.378326893,-0.003400045
1627328831.403342724,-0.003400045
1627328831.428318739,-0.003444493
1627328831.478316784,-0.003444493
1627328831.503341913,-0.003400045
1627328831.528330803,-0.003400045
1627328831.578346968,-0.003400045
1627328831.603347063,-0.003400045
1627328831.628302813,-0.003400045
1627328831.678365231,-0.003400045
1627328831.703335524,-0.003400045
1627328831.728289843,-0.003444493
1627328831.778372049,-0.003488941
1627328831.803337574,-0.003511165
1627328831.828303099,-0.003488941
1627328831.878319740,-0.003488941
1627328831.903315067,-0.003488941
1627328831.953321934,-0.003488941
1627328831.978352070,-0.003444493
1627328832.003306627,-0.003400045
1627328832.053284168,-0.003355597
1627328832.078326941,-0.003333374
1627328832.103339672,-0.003288926
1627328832.153367043,-0.003244479
1627328832.178328991,-0.003244479
1627328832.203337431,-0.003244479
1627328832.253318071,-0.003244479
1627328832.278316736,-0.003244479
1627328832.303340197,-0.003244479
1627328832.353332520,-0.003244479
1627328832.378394127,-0.003244479
1627328832.403298855,-0.003177808
1627328832.453333855,-0.003133361
1627328832.478329897,-0.003088914
1627328832.503349781,-0.003022244
1627328832.553313732,-0.003022244
1627328832.578376770,-0.003022244
1627328832.603342772,-0.003022244
1627328832.653331995,-0.003022244
1627328832.678342342,-0.003022244
1627328832.703365088,-0.003022244
1627328832.753329754,-0.003022244
1627328832.778368711,-0.003022244
1627328832.803333282,-0.003022244
1627328832.853341103,-0.003022244
1627328832.878328562,-0.003022244
1627328832.903340340,-0.003022244
1627328832.953310490,-0.003022244
1627328832.978323698,-0.003022244
1627328833.003332376,-0.003022244
