time,heading
1627328804.810684443,-3.089445453
1627328804.820595264,-3.089436079
1627328804.830531359,-3.089499498
1627328804.840640545,-3.089507181
1627328804.850586176,-3.089516039
1627328804.860569954,-3.089567832
1627328804.870491028,-3.089577537
1627328804.880432367,-3.089572299
1627328804.890703440,-3.089626303
1627328804.900665522,-3.089617444
1627328804.910661459,-3.089632000
1627328804.920617104,-3.089702795
1627328804.931005239,-3.089724636
1627328804.940633059,-3.089693862
1627328804.950605154,-3.089784914
1627328804.960713863,-3.089781657
1627328804.970478773,-3.089792210
1627328804.980677128,-3.089847981
1627328804.990552902,-3.089883934
1627328805.000643253,-3.089878421
1627328805.010658026,-3.089951361
1627328805.020579815,-3.089956950
1627328805.030511141,-3.089969329
1627328805.040638685,-3.090019192
1627328805.050584316,-3.090025774
1627328805.060547113,-3.090036753
1627328805.070472240,-3.090089301
1627328805.080635309,-3.090092494
1627328805.090566397,-3.090081047
1627328805.100641251,-3.090172216
1627328805.110628366,-3.090135655
1627328805.120560646,-3.090163929
1627328805.130501986,-3.090209878
1627328805.140473843,-3.090211317
1627328805.150561810,-3.090222529
1627328805.160516024,-3.090445020
1627328805.170616627,-3.090448432
1627328805.180660009,-3.090458538
1627328805.190506458,-3.090678370
1627328805.200624704,-3.090675792
1627328805.210617065,-3.090701863
1627328805.220536470,-3.090894873
1627328805.230648756,-3.090908549
1627328805.240576982,-3.090895483
1627328805.250560284,-3.091111374
1627328805.260634661,-3.091111904
1627328805.270588398,-3.091125153
1627328805.280558348,-3.091326341
1627328805.290490389,-3.091325728
1627328805.300634861,-3.091339115
1627328805.310606241,-3.091497392
1627328805.320538044,-3.091511263
1627328805.330491066,-3.091501193
1627328805.340658665,-3.091691149
1627328805.350540876,-3.091685043
1627328805.360479593,-3.091689223
1627328805.370621443,-3.091854370
1627328805.380577803,-3.091855777
1627328805.391013622,-3.091859875
1627328805.400979280,-3.092102990
1627328805.410663128,-3.092111699
1627328805.420550108,-3.092102426
1627328805.430473089,-3.092335222
1627328805.440737009,-3.092340169
1627328805.450725794,-3.092346325
1627328805.460498571,-3.092570510
1627328805.470599651,-3.092554317
1627328805.480545759,-3.092578123
1627328805.490525246,-3.092766359
1627328805.500637770,-3.092796373
1627328805.510675192,-3.092802467
1627328805.520562410,-3.093000225
1627328805.530530453,-3.093005534
1627328805.540454388,-3.093011405
1627328805.550660372,-3.093197705
1627328805.560526133,-3.093208060
1627328805.570616245,-3.093224133
1627328805.580581188,-3.093395915
1627328805.590581179,-3.093395343
1627328805.600520134,-3.093406123
1627328805.610652447,-3.093568885
1627328805.620596409,-3.093569851
1627328805.630518675,-3.093575221
1627328805.640596151,-3.093725194
1627328805.650603056,-3.093745842
1627328805.660515070,-3.093727045
1627328805.670678139,-3.093938069
1627328805.680600405,-3.093918642
1627328805.690579891,-3.093925532
1627328805.700690031,-3.094119013
1627328805.710678816,-3.094141400
1627328805.720561981,-3.094115296
1627328805.730514050,-3.094313256
1627328805.740634918,-3.094299417
1627328805.750568151,-3.094317054
1627328805.760532141,-3.094483774
1627328805.770621061,-3.094486332
1627328805.780577898,-3.094504399
1627328805.790661097,-3.094668550
1627328805.800508022,-3.094684142
1627328805.810643911,-3.094689378
1627328805.820564747,-3.094832646
1627328805.830632687,-3.094844015
1627328805.840477467,-3.094860809
1627328805.850670576,-3.094994250
1627328805.860616207,-3.094982950
1627328805.870438099,-3.094997617
1627328805.880579472,-3.095132236
1627328805.890581608,-3.095129158
1627328805.900677443,-3.095128734
1627328805.910705805,-3.095288118
1627328805.920710325,-3.095306716
1627328805.930669785,-3.095306750
1627328805.940765381,-3.095443556
1627328805.950553417,-3.095441799
1627328805.960680246,-3.095434526
1627328805.970614195,-3.095583981
1627328805.980679989,-3.095598033
1627328805.990606308,-3.095596769
1627328806.000640869,-3.095744176
1627328806.010494232,-3.095739759
1627328806.020576954,-3.095740774
1627328806.030502319,-3.095869376
1627328806.040592909,-3.095875166
1627328806.050415993,-3.095884002
1627328806.060674191,-3.096038027
1627328806.070668459,-3.096026679
1627328806.080592394,-3.096028978
1627328806.090537548,-3.096158689
1627328806.100665331,-3.096156926
1627328806.110734940,-3.096154344
1627328806.120670795,-3.096276378
1627328806.130624771,-3.096292370
1627328806.140607357,-3.096295958
1627328806.150557756,-3.096418848
1627328806.160736084,-3.096421284
1627328806.170637846,-3.096449217
1627328806.180675983,-3.096564464
1627328806.190653801,-3.096553460
1627328806.200660944,-3.096572709
1627328806.210625410,-3.096692824
1627328806.220543623,-3.096697312
1627328806.230466843,-3.096692600
1627328806.240562677,-3.096809625
1627328806.250542641,-3.096817352
1627328806.260511637,-3.096822654
1627328806.270616531,-3.096923805
1627328806.280547142,-3.096917207
1627328806.290627956,-3.096931967
1627328806.300611019,-3.097023666
1627328806.310569286,-3.097045785
1627328806.320511103,-3.097059069
1627328806.330470562,-3.097143712
1627328806.340542316,-3.097156617
1627328806.350517511,-3.097159015
1627328806.360489607,-3.097246043
1627328806.370586157,-3.097253437
1627328806.380488634,-3.097278721
1627328806.390797377,-3.097364134
1627328806.400416613,-3.097385748
1627328806.410621643,-3.097375041
1627328806.420633316,-3.097491196
1627328806.430603743,-3.097495907
1627328806.440660954,-3.097512270
1627328806.450543642,-3.097593460
1627328806.460716963,-3.097592223
1627328806.470562696,-3.097590827
1627328806.480621099,-3.097696880
1627328806.490617752,-3.097701873
1627328806.500586748,-3.097704351
1627328806.510687351,-3.097788838
1627328806.520633936,-3.097804756
1627328806.530598879,-3.097816111
1627328806.540528536,-3.097908883
1627328806.550617456,-3.097895801
1627328806.560612202,-3.097916261
1627328806.570558310,-3.097993841
1627328806.580658197,-3.097987725
1627328806.590491295,-3.097998011
1627328806.600666761,-3.098088680
1627328806.610558510,-3.098079014
1627328806.620485783,-3.098095307
1627328806.630622864,-3.098156307
1627328806.640656471,-3.098164483
1627328806.650493860,-3.098184666
1627328806.660638094,-3.098253838
1627328806.670718193,-3.098264580
1627328806.680691004,-3.098280460
1627328806.690644026,-3.098371132
1627328806.700625181,-3.098373184
1627328806.710541725,-3.098382480
1627328806.720620155,-3.098478602
1627328806.730603933,-3.098469761
1627328806.740563869,-3.098489372
1627328806.750484228,-3.098556214
1627328806.760613441,-3.098566001
1627328806.770559788,-3.098560870
1627328806.780478477,-3.098621692
1627328806.790614367,-3.098643915
1627328806.800569057,-3.098642069
1627328806.810538292,-3.098709125
1627328806.820598125,-3.098715127
1627328806.830565929,-3.098722689
1627328806.840500116,-3.098773093
1627328806.850578308,-3.098785968
1627328806.860561371,-3.098794946
1627328806.870699406,-3.098867038
1627328806.880590439,-3.098859669
1627328806.890595675,-3.098891865
1627328806.900704622,-3.098978818
1627328806.910665989,-3.098996616
1627328806.920689583,-3.098980143
1627328806.930849314,-3.099080379
1627328806.940654278,-3.099093606
1627328806.950617552,-3.099088493
1627328806.960705280,-3.099174920
1627328806.970661163,-3.099168094
1627328806.980581045,-3.099166648
1627328806.990543604,-3.099240353
1627328807.000640392,-3.099248018
1627328807.010653257,-3.099257208
1627328807.020583868,-3.099327588
1627328807.030624866,-3.099357567
1627328807.040615082,-3.099356098
1627328807.050581217,-3.099418235
1627328807.060553789,-3.099414067
1627328807.070477486,-3.099405901
1627328807.080605030,-3.099482799
1627328807.090573072,-3.099482662
1627328807.100633383,-3.099502238
1627328807.110623598,-3.099539578
1627328807.120597601,-3.099547563
1627328807.130527258,-3.099554136
1627328807.140494347,-3.099612452
1627328807.150650263,-3.099634319
1627328807.160776854,-3.099643115
1627328807.170657158,-3.099721587
1627328807.180626154,-3.099728534
1627328807.190680981,-3.099735520
1627328807.200706482,-3.099817675
1627328807.210628986,-3.099824536
1627328807.220634699,-3.099838619
1627328807.230527163,-3.099899221
1627328807.240493059,-3.099908171
1627328807.250440836,-3.099915731
1627328807.260689974,-3.099987325
1627328807.270503044,-3.100001269
1627328807.280603409,-3.099993749
1627328807.290562153,-3.100057464
1627328807.300558090,-3.100065865
1627328807.310471296,-3.100071355
1627328807.320636511,-3.100125568
1627328807.330516577,-3.100130740
1627328807.340643167,-3.100131898
1627328807.350593567,-3.100196631
1627328807.360558987,-3.100200944
1627328807.370632648,-3.100200172
1627328807.380637884,-3.100263121
1627328807.390883923,-3.100274483
1627328807.400543213,-3.100259391
1627328807.410647869,-3.100366827
1627328807.420650005,-3.100359808
1627328807.430973768,-3.100379887
1627328807.440809488,-3.100465089
1627328807.450769663,-3.100465452
1627328807.460689783,-3.100477087
1627328807.470514297,-3.100547099
1627328807.480666161,-3.100557918
1627328807.490528584,-3.100563228
1627328807.500505924,-3.100640478
1627328807.510609388,-3.100644282
1627328807.520767927,-3.100659835
1627328807.530665159,-3.100736961
1627328807.540611506,-3.100739233
1627328807.550383568,-3.100745396
1627328807.560647488,-3.100817508
1627328807.570654392,-3.100804176
1627328807.580562592,-3.100815720
1627328807.590518236,-3.100869287
1627328807.600659370,-3.100872361
1627328807.610625029,-3.100888694
1627328807.620548964,-3.100931842
1627328807.630634308,-3.100957062
1627328807.640611649,-3.100958100
1627328807.650562525,-3.101044992
1627328807.660684109,-3.101052411
1627328807.670621157,-3.101059494
1627328807.680573225,-3.101149595
1627328807.690660715,-3.101141658
1627328807.700631618,-3.101156879
1627328807.710566759,-3.101224828
1627328807.720604897,-3.101241702
1627328807.730586052,-3.101248520
1627328807.740585327,-3.101310014
1627328807.750532866,-3.101325729
1627328807.760606766,-3.101337768
1627328807.770614624,-3.101417200
1627328807.780537367,-3.101424089
1627328807.790530682,-3.101411490
1627328807.800680637,-3.101496620
1627328807.810587883,-3.101496744
1627328807.820587635,-3.101531512
1627328807.830601692,-3.101584715
1627328807.840632677,-3.101581529
1627328807.850554466,-3.101587292
1627328807.860495567,-3.101662541
1627328807.870641947,-3.101648387
1627328807.880543470,-3.101669848
1627328807.890505075,-3.101731605
1627328807.900632858,-3.101729320
1627328807.910614252,-3.101739955
1627328807.920669556,-3.101824091
1627328807.930827141,-3.101826792
1627328807.940641880,-3.101848571
1627328807.950725555,-3.101947287
1627328807.960681438,-3.101927540
1627328807.970464230,-3.101951092
1627328807.980554342,-3.102035755
1627328807.990644217,-3.102037785
1627328808.000623226,-3.102044645
1627328808.010556698,-3.102119969
1627328808.020513773,-3.102148039
1627328808.030480146,-3.102128095
1627328808.040625095,-3.102202336
1627328808.050576687,-3.102227278
1627328808.060613394,-3.102233224
1627328808.070611715,-3.102301153
1627328808.080644369,-3.102325846
1627328808.090557098,-3.102318972
1627328808.100508928,-3.102389248
1627328808.110456705,-3.102388597
1627328808.120542765,-3.102381887
1627328808.130481958,-3.102445574
1627328808.140681744,-3.102476499
1627328808.150691509,-3.102467066
1627328808.160666704,-3.102577380
1627328808.170729160,-3.102584603
1627328808.180687189,-3.102574052
1627328808.190679789,-3.102685370
1627328808.200678110,-3.102683391
1627328808.210634232,-3.102676296
1627328808.220559835,-3.102788920
1627328808.230634212,-3.102802866
1627328808.240611315,-3.102790114
1627328808.250552416,-3.102879464
1627328808.260533094,-3.102889703
1627328808.270480871,-3.102904530
1627328808.280615091,-3.102982231
1627328808.290546417,-3.102989392
1627328808.300550461,-3.102978079
1627328808.310659647,-3.103080689
1627328808.320580482,-3.103085359
1627328808.330531836,-3.103081715
1627328808.340643644,-3.103168427
1627328808.350652695,-3.103165844
1627328808.360553503,-3.103171683
1627328808.370649815,-3.103266775
1627328808.380612612,-3.103244596
1627328808.390896320,-3.103257690
1627328808.400553703,-3.103364656
1627328808.410776615,-3.103388149
1627328808.420738697,-3.103373414
1627328808.430698872,-3.103494543
1627328808.440695763,-3.103514859
1627328808.450607061,-3.103496651
1627328808.460721016,-3.103606132
1627328808.470677614,-3.103598616
1627328808.480655432,-3.103611461
1627328808.490633965,-3.103705284
1627328808.500667095,-3.103725241
1627328808.510645151,-3.103723495
1627328808.520716667,-3.103815640
1627328808.530579090,-3.103829406
1627328808.540496826,-3.103863336
1627328808.550660133,-3.103936644
1627328808.560584068,-3.103918465
1627328808.570668459,-3.103925550
1627328808.580631971,-3.104031990
1627328808.590716839,-3.104041541
1627328808.600650311,-3.104050233
1627328808.610598087,-3.104133482
1627328808.620642662,-3.104127799
1627328808.630485296,-3.104132311
1627328808.640623093,-3.104212334
1627328808.650582552,-3.104223411
1627328808.660556078,-3.104228921
1627328808.670688868,-3.104352284
1627328808.680641890,-3.104346630
1627328808.690685749,-3.104352227
1627328808.700653076,-3.104469234
1627328808.710618019,-3.104476613
1627328808.720728397,-3.104487676
1627328808.730528831,-3.104564617
1627328808.740674496,-3.104581507
1627328808.750639677,-3.104589945
1627328808.760507345,-3.104695328
1627328808.770662785,-3.104703854
1627328808.780456066,-3.104714314
1627328808.790697336,-3.104796750
1627328808.800715923,-3.104824874
1627328808.810628653,-3.104815344
1627328808.820581675,-3.104907877
1627328808.830669641,-3.104912184
1627328808.840702772,-3.104928501
1627328808.850605249,-3.105007327
1627328808.860530853,-3.105023820
1627328808.870687008,-3.105024772
1627328808.880741119,-3.105105684
1627328808.890599251,-3.105116312
1627328808.900671721,-3.105127136
1627328808.910788298,-3.105249043
1627328808.920603514,-3.105257836
1627328808.930827379,-3.105256315
1627328808.940709352,-3.105391378
1627328808.950710058,-3.105381783
1627328808.960674524,-3.105402374
1627328808.970674276,-3.105509532
1627328808.980595112,-3.105516116
1627328808.990704775,-3.105517009
1627328809.000715256,-3.105630288
1627328809.010748148,-3.105638658
1627328809.020591021,-3.105648875
1627328809.030490160,-3.105759189
1627328809.040722847,-3.105745799
1627328809.050589800,-3.105779416
1627328809.060511112,-3.105882652
1627328809.070687771,-3.105880455
1627328809.080603600,-3.105866201
1627328809.090507030,-3.105987304
1627328809.100641966,-3.105992264
1627328809.110652924,-3.106001098
1627328809.120673656,-3.106070793
1627328809.130668879,-3.106085193
1627328809.140676498,-3.106106043
1627328809.150568485,-3.106242650
1627328809.160527706,-3.106237556
1627328809.170693636,-3.106251588
1627328809.180687904,-3.106376445
1627328809.190527201,-3.106379642
1627328809.200682163,-3.106387234
1627328809.210642099,-3.106510571
1627328809.220551491,-3.106509067
1627328809.230605125,-3.106534026
1627328809.240639448,-3.106642749
1627328809.250566006,-3.106640314
1627328809.260496378,-3.106648001
1627328809.270732880,-3.106759700
1627328809.280655384,-3.106756797
1627328809.290548801,-3.106771677
1627328809.300655603,-3.106875207
1627328809.310633421,-3.106871473
1627328809.320540905,-3.106876793
1627328809.330639362,-3.106984398
1627328809.340660334,-3.107001391
1627328809.350562334,-3.107006115
1627328809.360537529,-3.107093218
1627328809.370737791,-3.107102400
1627328809.380707502,-3.107114823
1627328809.390856504,-3.107212073
1627328809.401046038,-3.107222521
1627328809.410791636,-3.107216072
1627328809.420636654,-3.107358183
1627328809.430708885,-3.107368949
1627328809.440781832,-3.107373287
1627328809.450708389,-3.107521231
1627328809.460653543,-3.107513875
1627328809.470647335,-3.107530153
1627328809.480563641,-3.107640832
1627328809.490652800,-3.107643784
1627328809.500647783,-3.107653025
1627328809.510659456,-3.107765049
1627328809.520692110,-3.107784731
1627328809.530617952,-3.107775354
1627328809.540649891,-3.107889025
1627328809.550647020,-3.107905715
1627328809.560490370,-3.107919634
1627328809.570682287,-3.108025983
1627328809.580583334,-3.108022230
1627328809.590632200,-3.108031933
1627328809.600637197,-3.108152580
1627328809.610627174,-3.108148709
1627328809.620563030,-3.108149030
1627328809.630538464,-3.108263436
1627328809.640726566,-3.108260202
1627328809.650732040,-3.108270665
1627328809.660715103,-3.108426575
1627328809.670677900,-3.108434659
1627328809.680742741,-3.108435367
1627328809.690686226,-3.108581159
1627328809.700690985,-3.108585275
1627328809.710584402,-3.108574382
1627328809.720553637,-3.108723464
1627328809.730643988,-3.108726612
1627328809.740673304,-3.108744698
1627328809.750557184,-3.108866936
1627328809.760620594,-3.108875710
1627328809.770657063,-3.108877087
1627328809.780578136,-3.109006636
1627328809.790641069,-3.108996204
1627328809.800646067,-3.109004156
1627328809.810726881,-3.109144974
1627328809.820534706,-3.109142354
1627328809.830586433,-3.109145913
1627328809.840634584,-3.109251414
1627328809.850543737,-3.109259175
1627328809.860589743,-3.109269447
1627328809.870684862,-3.109378893
1627328809.880549431,-3.109391497
1627328809.890626669,-3.109397755
1627328809.900634289,-3.109546096
1627328809.910593748,-3.109554926
1627328809.920735359,-3.109564899
1627328809.930600166,-3.109725627
1627328809.940822840,-3.109721116
1627328809.950496435,-3.109745081
1627328809.960613251,-3.109870914
1627328809.970777512,-3.109865196
1627328809.980673790,-3.109891645
1627328809.990659952,-3.110022353
1627328810.000602484,-3.110026250
1627328810.010585546,-3.110046683
1627328810.020669222,-3.110159263
1627328810.030608416,-3.110158213
1627328810.040597677,-3.110182491
1627328810.050571442,-3.110291570
1627328810.060658693,-3.110321651
1627328810.070631027,-3.110308092
1627328810.080575943,-3.110416592
1627328810.090646744,-3.110450049
1627328810.100633860,-3.110434539
1627328810.110633135,-3.110556421
1627328810.120695114,-3.110562128
1627328810.130656719,-3.110569321
1627328810.140608788,-3.110683204
1627328810.150658369,-3.110698809
1627328810.160632133,-3.110680325
1627328810.170787811,-3.110842911
1627328810.180693388,-3.110861172
1627328810.190501213,-3.110858092
1627328810.200732470,-3.111005184
1627328810.210804462,-3.111009876
1627328810.220733404,-3.111036033
1627328810.230598688,-3.111161387
1627328810.240583897,-3.111154739
1627328810.250663042,-3.111187531
1627328810.260608673,-3.111304649
1627328810.270554304,-3.111304542
1627328810.280489445,-3.111299972
1627328810.290669680,-3.111413305
1627328810.300670624,-3.111395304
1627328810.310690641,-3.111385604
1627328810.320659876,-3.111503911
1627328810.330549955,-3.111500520
1627328810.340680599,-3.111487773
1627328810.350645542,-3.111600583
1627328810.360674143,-3.111591800
1627328810.370700836,-3.111581300
1627328810.380628824,-3.111665343
1627328810.390967131,-3.111667992
1627328810.400500059,-3.111665108
1627328810.410680294,-3.111806758
1627328810.420586824,-3.111830823
1627328810.430528879,-3.111819869
1627328810.440535784,-3.111986917
1627328810.450724363,-3.111972259
1627328810.460543156,-3.111970165
1627328810.470580339,-3.112132898
1627328810.480709791,-3.112129388
1627328810.490570307,-3.112150308
1627328810.500532866,-3.112263998
1627328810.510646105,-3.112261142
1627328810.520669460,-3.112274721
1627328810.530524731,-3.112394293
1627328810.540707111,-3.112433551
1627328810.550622940,-3.112428278
1627328810.560538769,-3.112528988
1627328810.570571184,-3.112525922
1627328810.580648422,-3.112521820
1627328810.590591192,-3.112626022
1627328810.600707054,-3.112638386
1627328810.610760450,-3.112619341
1627328810.620570421,-3.112718923
1627328810.630644083,-3.112698460
1627328810.640652895,-3.112693242
1627328810.650583744,-3.112825368
1627328810.660700083,-3.112814705
1627328810.670745134,-3.112813268
1627328810.680586338,-3.112951949
1627328810.690556049,-3.112954200
1627328810.700523376,-3.112935335
1627328810.710634947,-3.113069453
1627328810.720592499,-3.113069106
1627328810.730512381,-3.113073378
1627328810.740679264,-3.113191426
1627328810.750629663,-3.113195617
1627328810.760532141,-3.113170890
1627328810.770658255,-3.113312698
1627328810.780583143,-3.113299607
1627328810.790538073,-3.113302628
1627328810.800532341,-3.113413140
1627328810.810868502,-3.113419058
1627328810.820519924,-3.113416454
1627328810.830630541,-3.113515012
1627328810.840619087,-3.113525759
1627328810.850589037,-3.113519525
1627328810.860497952,-3.113615683
1627328810.870474577,-3.113596030
1627328810.880606174,-3.113590854
1627328810.890521526,-3.113688090
1627328810.900480032,-3.113664994
1627328810.910750628,-3.113651455
1627328810.920703411,-3.113796551
1627328810.930647612,-3.113777462
1627328810.940769911,-3.113750673
1627328810.950732946,-3.113877404
1627328810.960660696,-3.113868875
1627328810.970642328,-3.113852321
1627328810.980719805,-3.113961534
1627328810.990659714,-3.113946819
1627328811.000490189,-3.113911135
1627328811.010714054,-3.114018422
1627328811.020558834,-3.113995644
1627328811.030653715,-3.113972776
1627328811.040655136,-3.114072141
1627328811.050646544,-3.114051521
1627328811.060619116,-3.114032243
1627328811.070684195,-3.114124167
1627328811.080561161,-3.114101498
1627328811.090536118,-3.114053758
1627328811.100712299,-3.114130827
1627328811.110633135,-3.114106574
1627328811.120606899,-3.114065059
1627328811.130640507,-3.114125921
1627328811.140665293,-3.114091877
1627328811.150552273,-3.114061275
1627328811.160643816,-3.114222334
1627328811.170637846,-3.114178858
1627328811.180701256,-3.114143751
1627328811.190536737,-3.114299171
1627328811.200631618,-3.114244093
1627328811.210654736,-3.114217603
1627328811.220540762,-3.114343088
1627328811.230447054,-3.114296724
1627328811.240669966,-3.114274014
1627328811.250572443,-3.114400175
1627328811.260484219,-3.114379622
1627328811.270651579,-3.114314228
1627328811.280722618,-3.114451032
1627328811.290693045,-3.114416514
1627328811.300628424,-3.114359481
1627328811.310713768,-3.114462195
1627328811.320563555,-3.114428305
1627328811.330476999,-3.114374744
1627328811.340635538,-3.114481895
1627328811.350549936,-3.114421645
1627328811.360629082,-3.114374818
1627328811.370653152,-3.114455614
1627328811.380589247,-3.114402847
1627328811.390841961,-3.114338509
1627328811.400488615,-3.114568283
1627328811.410588980,-3.114492928
1627328811.420768738,-3.114442329
1627328811.430660248,-3.114648999
1627328811.440616608,-3.114579191
1627328811.450538397,-3.114553983
1627328811.460727215,-3.114709302
1627328811.470635653,-3.114655686
1627328811.480656862,-3.114587263
1627328811.490731478,-3.114774637
1627328811.500675440,-3.114710983
1627328811.510741949,-3.114649592
1627328811.520485163,-3.114822000
1627328811.530599117,-3.114753289
1627328811.540627956,-3.114691146
1627328811.550535202,-3.114839081
1627328811.560439348,-3.114773324
1627328811.570714951,-3.114717302
1627328811.580714464,-3.114857907
1627328811.590649128,-3.114781816
1627328811.600595474,-3.114721639
1627328811.610717773,-3.114840589
1627328811.620684862,-3.114766872
1627328811.630503893,-3.114689815
1627328811.640673399,-3.114807062
1627328811.650529861,-3.114730389
1627328811.660730839,-3.114668989
1627328811.670771837,-3.114780590
1627328811.680720568,-3.114691908
1627328811.690685034,-3.114615338
1627328811.700552702,-3.114713853
1627328811.710678101,-3.114642299
1627328811.720507622,-3.114545682
1627328811.730579615,-3.114597214
1627328811.740574837,-3.114525394
1627328811.750473261,-3.114419892
1627328811.760654449,-3.114470977
1627328811.770662785,-3.114353104
1627328811.780671835,-3.114263243
1627328811.790641308,-3.114306769
1627328811.800631046,-3.114209914
1627328811.810741901,-3.114104702
1627328811.820696592,-3.114142367
1627328811.830658197,-3.114020232
1627328811.840568304,-3.113908736
1627328811.850513697,-3.113963894
1627328811.860647678,-3.113852524
1627328811.870584011,-3.113756141
1627328811.880678177,-3.113798890
1627328811.890597582,-3.113726484
1627328811.900584698,-3.113621723
1627328811.910583496,-3.113674652
1627328811.920679569,-3.113592734
1627328811.930942059,-3.113515040
