time,pos_x,pos_y,twist_x,twist_y,twist_z
1627328903.187644482,0.000000000,0.000000000,11.624600000,-2.355400000,0.000000000
1627328903.231599569,0.000000000,0.000000000,11.625400000,-2.343700000,0.000000000
1627328903.231625319,0.000000000,0.000000000,11.623800000,-2.329100000,0.000000000
1627328903.231642485,0.000000000,0.000000000,11.624400000,-2.317400000,0.000000000
1627328903.231653929,0.000000000,0.000000000,11.626100000,-2.304700000,0.000000000
1627328903.231663227,0.000000000,0.000000000,11.626500000,-2.291500000,0.000000000
1627328903.275600433,0.000000000,0.000000000,11.628700000,-2.281300000,0.000000000
1627328903.275609493,0.000000000,0.000000000,11.628900000,-2.269900000,0.000000000
1627328903.275619745,0.000000000,0.000000000,11.628600000,-2.258300000,0.000000000
1627328903.275643349,0.000000000,0.000000000,11.629100000,-2.248700000,0.000000000
1627328903.280684233,0.000000000,0.000000000,11.630000000,-2.237400000,0.000000000
1627328903.290767908,0.000000000,0.000000000,11.630200000,-2.224800000,0.000000000
1627328903.331589699,0.000000000,0.000000000,11.630800000,-2.214500000,0.000000000
1627328903.331601381,0.000000000,0.000000000,11.631900000,-2.202900000,0.000000000
1627328903.331611872,0.000000000,0.000000000,11.631500000,-2.189200000,0.000000000
1627328903.331645966,0.000000000,0.000000000,11.633100000,-2.175100000,0.000000000
1627328903.375616550,0.000000000,0.000000000,11.635100000,-2.160800000,0.000000000
1627328903.375626087,0.000000000,0.000000000,11.636200000,-2.146800000,0.000000000
1627328903.375640631,0.000000000,0.000000000,11.638000000,-2.133500000,0.000000000
1627328903.375649691,0.000000000,0.000000000,11.639400000,-2.119600000,0.000000000
1627328903.419609308,0.000000000,0.000000000,11.638200000,-2.103700000,0.000000000
1627328903.419622898,0.000000000,0.000000000,11.639800000,-2.089900000,0.000000000
1627328903.419632912,0.000000000,0.000000000,11.641100000,-2.077100000,0.000000000
1627328903.419645786,0.000000000,0.000000000,11.641500000,-2.062900000,0.000000000
1627328903.463597298,0.000000000,0.000000000,11.643500000,-2.050000000,0.000000000
1627328903.463609934,0.000000000,0.000000000,11.644800000,-2.037400000,0.000000000
1627328903.463642120,0.000000000,0.000000000,11.643100000,-2.023900000,0.000000000
1627328903.463655472,0.000000000,0.000000000,11.644200000,-2.012800000,0.000000000
1627328903.463664770,0.000000000,0.000000000,11.645200000,-2.001100000,0.000000000
1627328903.507610083,0.000000000,0.000000000,11.646200000,-1.988000000,0.000000000
1627328903.507622242,0.000000000,0.000000000,11.647200000,-1.977400000,0.000000000
1627328903.507631063,0.000000000,0.000000000,11.646800000,-1.967700000,0.000000000
1627328903.507641077,0.000000000,0.000000000,11.646000000,-1.953900000,0.000000000
1627328903.510834932,0.000000000,0.000000000,11.648000000,-1.940300000,0.000000000
1627328903.520829916,0.000000000,0.000000000,11.649500000,-1.928800000,0.000000000
1627328903.563603401,0.000000000,0.000000000,11.649800000,-1.915500000,0.000000000
1627328903.563616276,0.000000000,0.000000000,11.651400000,-1.901900000,0.000000000
1627328903.563628197,0.000000000,0.000000000,11.652100000,-1.887400000,0.000000000
1627328903.563638926,0.000000000,0.000000000,11.651900000,-1.871100000,0.000000000
1627328903.607610941,0.000000000,0.000000000,11.654400000,-1.859100000,0.000000000
1627328903.607627153,0.000000000,0.000000000,11.656200000,-1.847100000,0.000000000
