time,pos_x,pos_y,twist_x,twist_y,twist_z
1627329583.401639938,0.000000000,0.000000000,-0.033700000,-0.046800000,0.000000000
1627329583.411769867,0.000000000,0.000000000,-0.029200000,-0.042300000,0.000000000
1627329583.421806335,0.000000000,0.000000000,-0.024900000,-0.037900000,0.000000000
1627329583.431656599,0.000000000,0.000000000,-0.020500000,-0.033400000,0.000000000
1627329583.441826820,0.000000000,0.000000000,-0.016000000,-0.029300000,0.000000000
1627329583.451722860,0.000000000,0.000000000,-0.011700000,-0.024900000,0.000000000
1627329583.461682081,0.000000000,0.000000000,-0.007400000,-0.020300000,0.000000000
1627329583.471795797,0.000000000,0.000000000,-0.003000000,-0.015700000,0.000000000
1627329583.481735706,0.000000000,0.000000000,0.000900000,-0.011300000,0.000000000
1627329583.523590803,0.000000000,0.000000000,0.004900000,-0.006600000,0.000000000
1627329583.523611784,0.000000000,0.000000000,0.008800000,-0.001900000,0.000000000
1627329583.523626328,0.000000000,0.000000000,0.012000000,0.002400000,0.000000000
1627329583.523639202,0.000000000,0.000000000,0.015000000,0.006800000,0.000000000
1627329583.567586660,0.000000000,0.000000000,0.018100000,0.011100000,0.000000000
1627329583.567603350,0.000000000,0.000000000,0.020500000,0.015300000,0.000000000
1627329583.567618370,0.000000000,0.000000000,0.022700000,0.019100000,0.000000000
1627329583.567628145,0.000000000,0.000000000,0.024300000,0.022300000,0.000000000
1627329583.611633539,0.000000000,0.000000000,0.025200000,0.024800000,0.000000000
1627329583.611642122,0.000000000,0.000000000,0.025900000,0.026900000,0.000000000
1627329583.611650467,0.000000000,0.000000000,0.025900000,0.028200000,0.000000000
1627329583.611659288,0.000000000,0.000000000,0.025200000,0.028900000,0.000000000
1627329583.611668825,0.000000000,0.000000000,0.024500000,0.029200000,0.000000000
1627329583.655607462,0.000000000,0.000000000,0.023400000,0.028900000,0.000000000
1627329583.655621529,0.000000000,0.000000000,0.021800000,0.028000000,0.000000000
1627329583.655631065,0.000000000,0.000000000,0.020200000,0.026700000,0.000000000
1627329583.655642033,0.000000000,0.000000000,0.018400000,0.025300000,0.000000000
1627329583.661633015,0.000000000,0.000000000,0.016300000,0.023400000,0.000000000
1627329583.671703577,0.000000000,0.000000000,0.014300000,0.021100000,0.000000000
1627329583.715608358,0.000000000,0.000000000,0.012600000,0.018600000,0.000000000
1627329583.715623617,0.000000000,0.000000000,0.011200000,0.016400000,0.000000000
1627329583.715633392,0.000000000,0.000000000,0.009900000,0.014300000,0.000000000
1627329583.715646744,0.000000000,0.000000000,0.008700000,0.011900000,0.000000000
1627329583.759582520,0.000000000,0.000000000,0.007400000,0.008800000,0.000000000
1627329583.759593964,0.000000000,0.000000000,0.005600000,0.005000000,0.000000000
1627329583.759606838,0.000000000,0.000000000,0.003600000,0.000900000,0.000000000
1627329583.759616137,0.000000000,0.000000000,0.001900000,-0.003100000,0.000000000
1627329583.803594351,0.000000000,0.000000000,0.000400000,-0.006900000,0.000000000
1627329583.803607464,0.000000000,0.000000000,-0.001300000,-0.010700000,0.000000000
1627329583.803620338,0.000000000,0.000000000,-0.003600000,-0.015000000,0.000000000
1627329583.803629637,0.000000000,0.000000000,-0.006300000,-0.019200000,0.000000000
1627329583.803641796,0.000000000,0.000000000,-0.009000000,-0.023700000,0.000000000
1627329583.847590685,0.000000000,0.000000000,-0.012200000,-0.028700000,0.000000000
1627329583.847620964,0.000000000,0.000000000,-0.015800000,-0.033600000,0.000000000
1627329583.847633362,0.000000000,0.000000000,-0.019400000,-0.038300000,0.000000000
1627329583.847642183,0.000000000,0.000000000,-0.023100000,-0.042900000,0.000000000
1627329583.851763964,0.000000000,0.000000000,-0.026600000,-0.047400000,0.000000000
1627329583.861485958,0.000000000,0.000000000,-0.030300000,-0.052000000,0.000000000
1627329583.903593779,0.000000000,0.000000000,-0.034000000,-0.056500000,0.000000000
1627329583.903607368,0.000000000,0.000000000,-0.037500000,-0.060500000,0.000000000
1627329583.903619766,0.000000000,0.000000000,-0.040800000,-0.064500000,0.000000000
1627329583.903629780,0.000000000,0.000000000,-0.044300000,-0.068500000,0.000000000
1627329583.947587013,0.000000000,0.000000000,-0.047600000,-0.072400000,0.000000000
1627329583.947597980,0.000000000,0.000000000,-0.050800000,-0.076300000,0.000000000
1627329583.947605133,0.000000000,0.000000000,-0.053900000,-0.080300000,0.000000000
1627329583.947614670,0.000000000,0.000000000,-0.056500000,-0.084000000,0.000000000
1627329583.991602421,0.000000000,0.000000000,-0.059100000,-0.087600000,0.000000000
1627329583.991617918,0.000000000,0.000000000,-0.061800000,-0.091300000,0.000000000
1627329583.991632223,0.000000000,0.000000000,-0.064600000,-0.095200000,0.000000000
1627329583.991656303,0.000000000,0.000000000,-0.067500000,-0.099300000,0.000000000
1627329584.035613298,0.000000000,0.000000000,-0.070700000,-0.103600000,0.000000000
1627329584.035626411,0.000000000,0.000000000,-0.073600000,-0.107600000,0.000000000
1627329584.035637856,0.000000000,0.000000000,-0.076100000,-0.111000000,0.000000000
1627329584.035652637,0.000000000,0.000000000,-0.078300000,-0.114100000,0.000000000
1627329584.035661459,0.000000000,0.000000000,-0.080300000,-0.116800000,0.000000000
1627329584.079599619,0.000000000,0.000000000,-0.082200000,-0.119600000,0.000000000
1627329584.079632044,0.000000000,0.000000000,-0.084500000,-0.122800000,0.000000000
1627329584.079641581,0.000000000,0.000000000,-0.086400000,-0.125500000,0.000000000
1627329584.079659939,0.000000000,0.000000000,-0.088000000,-0.128000000,0.000000000
1627329584.081582308,0.000000000,0.000000000,-0.089300000,-0.130300000,0.000000000
1627329584.091745853,0.000000000,0.000000000,-0.090400000,-0.132600000,0.000000000
1627329584.139604807,0.000000000,0.000000000,-0.091500000,-0.135000000,0.000000000
1627329584.139619350,0.000000000,0.000000000,-0.092500000,-0.137000000,0.000000000
1627329584.139627934,0.000000000,0.000000000,-0.093200000,-0.138900000,0.000000000
1627329584.139637947,0.000000000,0.000000000,-0.093500000,-0.140400000,0.000000000
1627329584.183612108,0.000000000,0.000000000,-0.093900000,-0.141700000,0.000000000
1627329584.183633327,0.000000000,0.000000000,-0.094000000,-0.142800000,0.000000000
1627329584.183643579,0.000000000,0.000000000,-0.094000000,-0.144000000,0.000000000
1627329584.183650970,0.000000000,0.000000000,-0.094000000,-0.145100000,0.000000000
1627329584.183661461,0.000000000,0.000000000,-0.093700000,-0.145700000,0.000000000
1627329584.227604151,0.000000000,0.000000000,-0.093800000,-0.146300000,0.000000000
1627329584.227619648,0.000000000,0.000000000,-0.093900000,-0.146800000,0.000000000
1627329584.227630138,0.000000000,0.000000000,-0.093900000,-0.147100000,0.000000000
1627329584.227639198,0.000000000,0.000000000,-0.093600000,-0.146700000,0.000000000
1627329584.231664658,0.000000000,0.000000000,-0.093500000,-0.146300000,0.000000000
1627329584.241646528,0.000000000,0.000000000,-0.093300000,-0.145900000,0.000000000
1627329584.283594370,0.000000000,0.000000000,-0.093200000,-0.145500000,0.000000000
1627329584.283607006,0.000000000,0.000000000,-0.093500000,-0.145200000,0.000000000
1627329584.283614635,0.000000000,0.000000000,-0.093400000,-0.144800000,0.000000000
1627329584.283624411,0.000000000,0.000000000,-0.093300000,-0.144200000,0.000000000
1627329584.327594280,0.000000000,0.000000000,-0.092900000,-0.142900000,0.000000000
1627329584.327606916,0.000000000,0.000000000,-0.091700000,-0.140800000,0.000000000
1627329584.327616930,0.000000000,0.000000000,-0.090500000,-0.139200000,0.000000000
1627329584.327627897,0.000000000,0.000000000,-0.090600000,-0.138800000,0.000000000
