time,steering
1627329589.239790201,15.355268910
1627329589.273569107,15.355268910
1627329589.308137417,15.355268910
1627329589.340507746,15.355268910
1627329589.375089884,15.355268910
1627329589.408578634,15.355268910
1627329589.440757036,15.469860469
1627329589.475604296,15.584452028
1627329589.509011269,15.584452028
1627329589.541183710,15.756339366
1627329589.576095104,15.985522484
1627329589.609710217,16.443888720
1627329589.641798735,17.246029633
1627329589.675553799,17.990874767
1627329589.710034847,19.251381916
1627329589.742733002,20.683776404
1627329589.777062416,21.543213097
1627329589.810388088,22.689128687
1627329589.842620850,23.663156939
1627329589.877550125,24.350706293
1627329589.910866499,24.579889411
1627329589.943665981,24.694480970
1627329589.977990389,24.694480970
1627329590.011539698,24.694480970
1627329590.044553995,24.694480970
1627329590.078040838,24.694480970
1627329590.111387491,24.694480970
1627329590.145165443,24.465297852
1627329590.178545713,24.178818955
1627329590.212470770,23.548565380
1627329590.245782375,22.861016026
1627329590.279350519,22.459945569
1627329590.313905001,21.944283554
1627329590.346212626,21.657804656
1627329590.379620075,21.657804656
1627329590.414324522,21.657804656
1627329590.446574926,21.657804656
1627329590.479979515,21.657804656
1627329590.514515638,21.657804656
1627329590.546910286,21.657804656
1627329590.580265045,21.657804656
1627329590.614391804,21.657804656
1627329590.647195101,21.657804656
1627329590.680423498,21.657804656
1627329590.713629007,21.657804656
1627329590.747667313,21.657804656
1627329590.781007767,21.657804656
1627329590.814033747,21.142142640
1627329590.847207308,20.798367963
1627329590.882313013,20.168114389
1627329590.914615631,19.767043932
1627329590.948393583,19.595156593
1627329590.982786417,19.480565034
1627329591.016325474,19.480565034
1627329591.048259020,19.480565034
1627329591.082201719,19.480565034
1627329591.116569757,19.480565034
1627329591.148831606,19.595156593
1627329591.183603764,19.595156593
1627329591.217080116,19.595156593
1627329591.249264479,19.595156593
1627329591.284088612,19.595156593
1627329591.317889452,19.365973475
1627329591.349738598,19.079494578
1627329591.384543896,18.793015680
1627329591.417395592,18.449241003
1627329591.450204849,18.277353665
1627329591.483987093,17.990874767
1627329591.518177509,17.647100090
1627329591.550637484,17.246029633
1627329591.585557461,16.386592941
1627329591.618766308,15.297973130
1627329591.651155949,14.381240658
1627329591.685223818,12.948846170
1627329591.718428612,11.573747462
1627329591.751851797,10.657014989
1627329591.786672354,9.568395179
1627329591.820298433,8.479775368
1627329591.852430820,7.792226014
1627329591.887297392,7.391155557
1627329591.920523882,7.047380880
1627329591.952908278,6.990085101
1627329591.987751245,6.990085101
1627329592.022029638,6.760901983
1627329592.053598166,6.245239967
1627329592.088240385,5.786873731
1627329592.121581554,4.984732818
1627329592.154493570,4.182591904
1627329592.187699556,3.552338330
1627329592.222388744,3.093972094
1627329592.254935026,2.578310078
1627329592.288549185,2.463718519
1627329592.322667122,1.890760724
1627329592.355496645,1.260507149
1627329592.389035940,0.859436693
1627329592.423412561,0.343774677
1627329592.456064701,0.286478898
1627329592.489601851,0.286478898
1627329592.523285151,0.286478898
1627329592.556734085,0.343774677
1627329592.590276241,0.744845134
1627329592.624675274,1.145915590
1627329592.656064749,1.890760724
1627329592.690840721,2.578310078
1627329592.724100590,3.552338330
1627329592.756489515,4.755549700
1627329592.791195154,5.443099054
1627329592.825647116,6.359831526
1627329592.858113527,6.990085101
1627329592.892285109,7.161972439
1627329592.926059008,7.161972439
1627329592.957314253,7.047380880
1627329592.991643429,7.047380880
1627329593.026386261,6.990085101
1627329593.058668613,6.990085101
1627329593.092206955,6.990085101
1627329593.126328707,6.990085101
1627329593.159176588,7.047380880
1627329593.193475962,6.990085101
1627329593.226699829,6.990085101
1627329593.259639978,6.990085101
1627329593.293656588,6.990085101
1627329593.327204466,6.646310424
1627329593.359416485,6.359831526
1627329593.393091917,6.073352628
1627329593.427472115,5.443099054
1627329593.459701300,4.870141259
1627329593.493551016,4.354479243
1627329593.527829170,3.666929889
1627329593.560176849,2.979380535
1627329593.593833685,2.463718519
1627329593.628236771,1.948056503
1627329593.660440683,1.546986047
1627329593.694316626,1.489690267
1627329593.728768349,1.375098708
1627329593.760928869,1.375098708
1627329593.795793533,1.375098708
1627329593.828531027,1.375098708
1627329593.861444235,1.375098708
1627329593.896395922,1.375098708
1627329593.929682255,1.375098708
1627329593.961894512,1.260507149
1627329593.996929407,0.744845134
1627329594.030117512,0.057295780
1627329594.062513351,-0.572957795
1627329594.097310543,-1.546986047
1627329594.130707979,-2.578310078
1627329594.162866592,-3.151267873
1627329594.197671175,-3.495042550
1627329594.231154442,-3.495042550
1627329594.263596773,-3.495042550
1627329594.298074484,-3.495042550
1627329594.331434011,-3.495042550
1627329594.363730192,-3.495042550
1627329594.397529840,-3.495042550
1627329594.431162834,-3.495042550
1627329594.464839935,-3.495042550
1627329594.498968601,-3.495042550
1627329594.531652451,-3.552338330
1627329594.565238476,-3.953408786
1627329594.599606276,-4.755549700
1627329594.633493662,-5.786873731
1627329594.665887117,-6.474423085
1627329594.700078249,-7.677634455
1627329594.732064247,-8.594366927
1627329594.766316652,-9.969465635
1627329594.800638914,-11.344564344
1627329594.834595680,-12.776958831
1627329594.866015196,-13.579099745
1627329594.901793718,-14.667719555
1627329594.934030056,-15.355268910
1627329594.966465473,-15.756339366
1627329595.001246929,-15.870930925
1627329595.033533096,-15.756339366
1627329595.066782713,-15.699043587
1627329595.101836681,-15.584452028
1627329595.133907318,-15.469860469
1627329595.167201281,-15.469860469
1627329595.201005936,-15.469860469
1627329595.234238863,-15.469860469
1627329595.267738581,-15.183381571
1627329595.303535700,-14.782311114
1627329595.335911512,-14.152057540
1627329595.368241787,-13.750987083
1627329595.402631998,-13.693691304
1627329595.437151909,-13.693691304
1627329595.468487501,-13.693691304
1627329595.502814770,-13.693691304
1627329595.537552357,-13.579099745
1627329595.568832874,-13.349916627
1627329595.603120089,-12.948846170
1627329595.637951851,-12.547775713
1627329595.670154333,-11.745634800
1627329595.704528809,-11.000789667
1627329595.737845659,-10.599719210
1627329595.770739317,-10.198648753
1627329595.804904699,-10.198648753
1627329595.838271379,-10.198648753
1627329595.870288610,-10.198648753
1627329595.905091047,-10.370536092
1627329595.938611984,-10.370536092
1627329595.970649958,-10.370536092
1627329596.005502701,-10.370536092
1627329596.038688660,-10.198648753
1627329596.071009159,-9.969465635
1627329596.105834007,-9.797578297
1627329596.139302015,-9.797578297
1627329596.171699047,-9.797578297
1627329596.206290245,-9.797578297
1627329596.239413261,-9.797578297
1627329596.272455215,-9.797578297
1627329596.305874348,-9.797578297
1627329596.340050220,-9.797578297
1627329596.372452974,-9.797578297
1627329596.407102585,-9.797578297
1627329596.440413952,-9.797578297
1627329596.473654270,-9.797578297
1627329596.507759333,-9.797578297
1627329596.541528463,-9.797578297
1627329596.573500872,-9.797578297
1627329596.608211994,-9.797578297
1627329596.641689539,-9.797578297
1627329596.674429655,-9.797578297
1627329596.708030462,-9.797578297
1627329596.741230249,-9.682986738
1627329596.774842978,-9.568395179
1627329596.808529854,-9.453803620
1627329596.842295647,-9.396507840
1627329596.875488043,-9.281916281
1627329596.909238577,-9.281916281
1627329596.943653822,-9.281916281
1627329596.975908041,-9.281916281
1627329597.009375572,-9.281916281
1627329597.042994261,-9.281916281
1627329597.075389385,-9.167324722
1627329597.110187292,-9.167324722
1627329597.143518448,-9.167324722
1627329597.175925016,-9.167324722
1627329597.209579468,-9.167324722
1627329597.244018078,-9.167324722
1627329597.277105570,-9.167324722
1627329597.310877323,-9.167324722
1627329597.344199181,-9.281916281
1627329597.376456499,-9.797578297
1627329597.410457611,-10.599719210
1627329597.443664789,-11.000789667
1627329597.477204800,-11.860226359
1627329597.511220694,-12.662367272
1627329597.544391632,-13.178029288
1627329597.577730894,-13.980170201
1627329597.612637997,-14.381240658
1627329597.646003008,-14.667719555
1627329597.678248882,-14.782311114
1627329597.713084459,-14.667719555
1627329597.746490479,-14.553127996
1627329597.778668642,-14.266649099
1627329597.813576698,-13.579099745
1627329597.846878767,-12.490479934
1627329597.879055977,-11.344564344
1627329597.915015459,-10.771606548
1627329597.946382284,-10.370536092
1627329597.979649067,-9.969465635
1627329598.014054060,-9.969465635
1627329598.048004627,-9.969465635
1627329598.080996752,-9.969465635
1627329598.114281178,-9.969465635
1627329598.148140907,-9.969465635
1627329598.181340694,-9.969465635
1627329598.215030193,-9.854874076
1627329598.248441696,-9.797578297
1627329598.281972408,-9.797578297
1627329598.315300226,-9.797578297
1627329598.349301577,-9.797578297
1627329598.382348061,-9.797578297
1627329598.416624308,-9.682986738
1627329598.449842453,-9.396507840
1627329598.482825756,-9.167324722
1627329598.516803265,-8.766254266
1627329598.550107479,-8.651662706
1627329598.582620621,-8.594366927
1627329598.617185831,-8.594366927
1627329598.649584293,-8.594366927
1627329598.683264017,-8.479775368
1627329598.717908144,-8.250592250
1627329598.751019955,-8.078704911
1627329598.783689499,-7.792226014
1627329598.818224192,-7.677634455
1627329598.851625681,-7.563042896
1627329598.884534836,-7.677634455
1627329598.917927980,-7.677634455
1627329598.952204943,-7.792226014
1627329598.984249830,-7.792226014
1627329599.018573523,-7.792226014
1627329599.053346395,-7.792226014
1627329599.085716248,-7.792226014
1627329599.120113373,-7.792226014
1627329599.153880358,-7.792226014
1627329599.186334610,-7.792226014
1627329599.219774008,-7.792226014
1627329599.253319263,-7.792226014
1627329599.285983324,-7.792226014
1627329599.320644617,-7.792226014
1627329599.353745937,-7.792226014
1627329599.386140585,-7.792226014
1627329599.419907808,-7.792226014
1627329599.453237295,-7.792226014
1627329599.486519337,-7.792226014
1627329599.521225452,-7.792226014
1627329599.553513527,-7.792226014
1627329599.586842775,-7.792226014
1627329599.620721817,-7.792226014
1627329599.654161453,-8.078704911
1627329599.687132597,-8.479775368
1627329599.721020937,-9.167324722
1627329599.755468845,-10.198648753
1627329599.787708998,-10.771606548
1627329599.821545839,-11.688339021
1627329599.855009317,-12.146705257
1627329599.888248444,-12.547775713
1627329599.923151731,-12.547775713
1627329599.956439734,-12.547775713
1627329599.988701344,-12.490479934
1627329600.023526430,-12.490479934
1627329600.055749655,-12.375888375
1627329600.089046001,-12.375888375
1627329600.124137878,-12.375888375
1627329600.156137705,-12.490479934
1627329600.189407825,-12.490479934
1627329600.224165916,-12.490479934
1627329600.257497787,-12.547775713
1627329600.289889336,-12.776958831
1627329600.324581385,-13.063437729
1627329600.357875109,-13.464508186
1627329600.390285492,-13.980170201
1627329600.423978567,-14.381240658
1627329600.458355188,-15.068790012
1627329600.490580082,-15.699043587
1627329600.526433468,-15.985522484
1627329600.558905602,-16.272001382
1627329600.591052532,-16.272001382
1627329600.626427412,-16.157409823
1627329600.659091473,-15.985522484
1627329600.692528725,-15.870930925
1627329600.726716042,-15.584452028
1627329600.759457350,-15.355268910
1627329600.791858673,-15.355268910
1627329600.826587439,-15.355268910
1627329600.860972404,-15.355268910
1627329600.892677069,-15.355268910
1627329600.927423477,-15.355268910
1627329600.959557056,-15.355268910
1627329600.993263721,-15.183381571
1627329601.027683258,-14.896902673
1627329601.060286045,-14.553127996
1627329601.094115257,-14.266649099
1627329601.127336979,-14.152057540
1627329601.160522461,-14.094761760
1627329601.194573402,-14.094761760
1627329601.229612112,-14.094761760
1627329601.262072802,-14.094761760
1627329601.294768572,-14.152057540
1627329601.329723597,-14.381240658
1627329601.363452435,-14.553127996
1627329601.394681454,-14.954198453
1627329601.429315805,-15.355268910
1627329601.461971045,-15.756339366
1627329601.495393991,-16.100114043
1627329601.529174805,-16.443888720
1627329601.562671423,-16.443888720
1627329601.595853329,-16.443888720
1627329601.629675865,-16.386592941
1627329601.663047314,-16.272001382
1627329601.696562767,-15.985522484
1627329601.731243372,-15.469860469
1627329601.764819384,-14.954198453
1627329601.796852589,-14.553127996
1627329601.830625772,-14.152057540
1627329601.864135265,-13.980170201
1627329601.897293568,-13.750987083
1627329601.931360245,-13.693691304
1627329601.965343475,-13.579099745
1627329601.997633219,-13.579099745
1627329602.031853914,-13.464508186
1627329602.064725637,-13.464508186
1627329602.098155975,-13.464508186
1627329602.133075237,-13.349916627
1627329602.166479349,-13.292620847
1627329602.198474169,-13.178029288
1627329602.233657360,-12.948846170
1627329602.266801119,-12.891550390
1627329602.298898935,-12.776958831
1627329602.334022045,-12.776958831
1627329602.367078304,-12.776958831
1627329602.399589777,-12.776958831
1627329602.433378935,-12.776958831
1627329602.467742920,-12.776958831
1627329602.499850035,-12.776958831
1627329602.534135103,-12.776958831
1627329602.568192482,-12.776958831
1627329602.600572348,-12.891550390
1627329602.635256290,-12.948846170
1627329602.668614149,-13.292620847
1627329602.700747013,-13.349916627
1627329602.736028194,-13.349916627
1627329602.769338369,-13.349916627
1627329602.801332712,-13.292620847
1627329602.835689783,-13.349916627
1627329602.869479179,-13.292620847
1627329602.901800871,-13.292620847
1627329602.936969280,-13.178029288
1627329602.969961643,-12.662367272
1627329603.002738476,-12.375888375
1627329603.037824154,-11.974817918
1627329603.070315599,-11.860226359
1627329603.102560043,-11.745634800
1627329603.136456490,-11.860226359
1627329603.171827793,-11.860226359
1627329603.203861237,-11.860226359
1627329603.238812685,-11.860226359
1627329603.271300793,-11.860226359
1627329603.304398537,-11.860226359
1627329603.338502169,-11.860226359
1627329603.371655703,-11.745634800
1627329603.404635191,-11.860226359
1627329603.439024687,-11.860226359
1627329603.472396851,-11.745634800
1627329603.505099058,-11.688339021
1627329603.539461374,-11.573747462
1627329603.572691202,-11.459155903
1627329603.605575562,-11.459155903
1627329603.640563011,-11.459155903
1627329603.673584223,-11.459155903
1627329603.705778122,-11.573747462
1627329603.740040064,-11.745634800
1627329603.773338795,-12.089409477
1627329603.805885315,-12.375888375
1627329603.840487719,-12.662367272
1627329603.872793436,-12.948846170
1627329603.906142473,-12.948846170
1627329603.940804482,-12.948846170
1627329603.974272251,-12.948846170
1627329604.006379366,-12.948846170
1627329604.040151596,-12.948846170
1627329604.073426008,-12.662367272
1627329604.106843472,-12.375888375
1627329604.141622543,-11.860226359
1627329604.175054550,-11.344564344
1627329604.207209349,-11.172677005
1627329604.241118908,-11.058085446
1627329604.275518656,-11.000789667
1627329604.307653666,-11.000789667
1627329604.342611074,-11.000789667
1627329604.376011372,-11.000789667
1627329604.408164978,-10.886198107
1627329604.443135738,-10.771606548
1627329604.475153208,-10.657014989
1627329604.508549929,-10.485127651
1627329604.542273998,-10.485127651
1627329604.575496435,-10.485127651
1627329604.608864069,-10.485127651
1627329604.642727613,-10.485127651
1627329604.676176548,-10.485127651
1627329604.709678411,-10.370536092
1627329604.744288683,-10.198648753
1627329604.777739048,-10.084057194
1627329604.809821606,-9.969465635
1627329604.843762875,-9.854874076
1627329604.876975060,-9.797578297
1627329604.910310984,-9.568395179
1627329604.945101738,-9.167324722
1627329604.978433132,-8.766254266
1627329605.010727406,-8.365183809
1627329605.044527531,-7.792226014
1627329605.079105854,-7.391155557
1627329605.111335516,-7.161972439
1627329605.146113396,-6.990085101
1627329605.179387569,-6.990085101
1627329605.211704731,-6.990085101
1627329605.246501684,-6.990085101
1627329605.279976130,-6.990085101
1627329605.312679291,-6.875493542
1627329605.347025156,-6.760901983
1627329605.380529881,-6.760901983
1627329605.412534475,-6.589014644
1627329605.447698593,-6.359831526
1627329605.480178595,-6.073352628
1627329605.513765812,-5.786873731
1627329605.548025846,-5.500394833
1627329605.580524445,-4.984732818
1627329605.614328384,-4.583662361
1627329605.647725821,-4.469070802
1627329605.680485010,-4.354479243
1627329605.713957787,-4.354479243
1627329605.748606682,-4.354479243
1627329605.781150579,-4.354479243
1627329605.814617634,-4.354479243
1627329605.849903822,-4.354479243
1627329605.883469820,-4.354479243
1627329605.914781332,-4.354479243
1627329605.950141191,-4.354479243
1627329605.984030485,-4.297183463
1627329606.015192032,-4.182591904
1627329606.050399780,-4.068000345
1627329606.083827734,-3.953408786
1627329606.116589069,-3.896113007
1627329606.149959326,-3.781521448
1627329606.183348656,-3.552338330
1627329606.217094183,-3.552338330
1627329606.250427246,-3.265859432
1627329606.283962250,-2.979380535
1627329606.317010164,-2.750197417
1627329606.351617813,-2.578310078
1627329606.385160208,-2.578310078
1627329606.417509079,-2.349126960
1627329606.452328444,-2.349126960
1627329606.485633850,-2.349126960
1627329606.517863512,-2.177239621
1627329606.551798820,-2.062648062
1627329606.586079597,-1.776169165
1627329606.618278980,-1.375098708
1627329606.652194023,-1.260507149
1627329606.686678171,-1.088619811
1627329606.718716383,-1.088619811
1627329606.752494574,-1.145915590
1627329606.786873817,-1.145915590
1627329606.819031000,-1.145915590
1627329606.852824450,-1.145915590
1627329606.887134314,-1.145915590
1627329606.919532537,-1.145915590
1627329606.953374147,-1.145915590
1627329606.987803936,-1.145915590
1627329607.020257473,-1.145915590
1627329607.055120230,-1.145915590
1627329607.088312149,-1.145915590
1627329607.120379448,-1.145915590
1627329607.155314684,-1.145915590
1627329607.188594341,-1.145915590
1627329607.220858574,-1.145915590
1627329607.254596949,-1.145915590
1627329607.289222479,-1.145915590
1627329607.321428776,-1.145915590
1627329607.355176687,-1.260507149
1627329607.389513731,-1.489690267
1627329607.421897173,-1.776169165
1627329607.456808090,-1.948056503
1627329607.490091801,-2.291831181
1627329607.522780418,-2.291831181
1627329607.557212353,-2.291831181
1627329607.590751886,-2.177239621
1627329607.623581886,-2.177239621
1627329607.657472610,-2.177239621
1627329607.691014051,-2.177239621
1627329607.723918915,-2.177239621
1627329607.758327484,-2.291831181
1627329607.791471243,-2.177239621
1627329607.824683666,-2.177239621
1627329607.857925177,-2.177239621
1627329607.892195702,-2.177239621
1627329607.924946308,-2.291831181
1627329607.958302975,-2.177239621
1627329607.993181705,-2.177239621
1627329608.025586843,-2.177239621
1627329608.059375525,-2.177239621
1627329608.092613220,-2.177239621
1627329608.125227690,-2.177239621
1627329608.159943819,-2.177239621
1627329608.194068193,-2.177239621
1627329608.225459814,-2.177239621
1627329608.259379864,-2.291831181
1627329608.292731762,-2.349126960
1627329608.326164722,-2.349126960
1627329608.361320734,-2.349126960
1627329608.394344807,-2.349126960
1627329608.427333355,-2.463718519
1627329608.460721254,-2.578310078
1627329608.495455027,-2.864788976
1627329608.526723623,-3.093972094
1627329608.561062813,-3.380450991
1627329608.594877005,-3.495042550
1627329608.628245115,-3.495042550
1627329608.662386894,-3.495042550
1627329608.694974899,-3.495042550
1627329608.728477478,-3.495042550
1627329608.761811018,-3.495042550
1627329608.796168566,-3.552338330
1627329608.828826427,-3.552338330
1627329608.862997055,-3.552338330
1627329608.896398067,-3.552338330
1627329608.928608894,-3.552338330
1627329608.963292599,-3.552338330
1627329608.996629477,-3.552338330
1627329609.029603004,-3.552338330
1627329609.063892603,-3.552338330
1627329609.097042322,-3.552338330
1627329609.129295349,-3.552338330
1627329609.164350033,-3.495042550
1627329609.197500944,-3.552338330
1627329609.229763985,-3.265859432
1627329609.264572144,-3.265859432
1627329609.298040390,-3.265859432
1627329609.330123186,-3.265859432
1627329609.363917351,-3.265859432
1627329609.398449421,-3.380450991
1627329609.430725813,-3.151267873
1627329609.464652777,-3.093972094
1627329609.498823881,-2.979380535
1627329609.531109333,-2.864788976
1627329609.564940929,-2.864788976
1627329609.599219322,-2.864788976
1627329609.631814957,-2.864788976
1627329609.666511297,-2.750197417
1627329609.698845148,-2.750197417
1627329609.732684851,-2.750197417
1627329609.765984774,-2.692901637
1627329609.799552679,-2.692901637
1627329609.833229542,-2.578310078
1627329609.867517471,-2.349126960
1627329609.900910616,-2.291831181
1627329609.933785677,-2.177239621
1627329609.968143225,-2.177239621
1627329610.001550198,-2.177239621
1627329610.033491373,-2.177239621
1627329610.068689346,-2.177239621
1627329610.101541519,-2.177239621
1627329610.134737253,-2.177239621
1627329610.169007063,-2.177239621
1627329610.201841354,-2.062648062
1627329610.234231234,-1.948056503
1627329610.270191193,-1.948056503
1627329610.303539515,-1.948056503
1627329610.334882498,-1.948056503
1627329610.369838476,-1.948056503
1627329610.401910782,-1.948056503
1627329610.435376883,-1.948056503
1627329610.469183922,-1.948056503
1627329610.503480911,-1.890760724
1627329610.535676718,-1.546986047
1627329610.569703579,-1.375098708
1627329610.602870226,-1.088619811
1627329610.636263609,-0.744845134
1627329610.671118259,-0.286478898
1627329610.704269409,0.171887339
1627329610.736806870,0.974028252
1627329610.770455837,1.661577606
1627329610.803764820,2.578310078
1627329610.837257385,2.979380535
1627329610.872943640,4.068000345
1627329610.905342579,4.583662361
1627329610.937538385,5.042028597
1627329610.971883059,5.672282172
1627329611.005605221,5.958761069
1627329611.039105177,6.245239967
1627329611.073164701,6.359831526
1627329611.106010914,6.359831526
1627329611.139317751,6.359831526
1627329611.173626423,6.359831526
1627329611.207207441,6.359831526
1627329611.239681959,6.359831526
1627329611.272679090,6.359831526
1627329611.306488276,6.359831526
1627329611.340280056,6.589014644
1627329611.374106884,6.875493542
1627329611.407592297,7.391155557
1627329611.440423727,7.964113352
1627329611.473746538,9.281916281
1627329611.507971525,10.370536092
1627329611.540788174,12.146705257
1627329611.574984312,13.464508186
1627329611.608109474,15.584452028
1627329611.640807867,16.787663397
1627329611.674736738,18.563832562
1627329611.709045649,19.595156593
1627329611.741610765,20.970255302
1627329611.776159286,21.371325758
1627329611.808510542,22.574537128
1627329611.842473507,23.663156939
1627329611.875860691,24.465297852
1627329611.910088062,24.980959868
1627329611.942614794,25.382030324
1627329611.976059914,25.668509222
1627329612.010885000,25.954988119
1627329612.043452263,26.184171237
1627329612.077574492,26.470650135
1627329612.110194921,26.871720592
1627329612.143890619,27.272791048
1627329612.177361488,28.074931961
1627329612.211659431,28.647889757
1627329612.244393349,29.965692685
1627329612.278676748,30.997016717
1627329612.311812639,32.945073220
1627329612.344250679,34.377467708
1627329612.379577637,35.981749534
1627329612.413218021,38.273580715
1627329612.444548130,39.877862541
1627329612.478459120,42.169693722
1627329612.513753414,44.289637564
1627329612.545177221,45.664736272
1627329612.580067396,47.555496996
1627329612.613237619,48.758708366
1627329612.645615339,50.362990192
1627329612.680430889,51.394314223
1627329612.712833166,52.597525593
1627329612.745951653,53.342370727
1627329612.779789448,54.144511640
1627329612.813115358,54.488286317
1627329612.846327543,54.660173655
1627329612.881178856,54.946652553
1627329612.914547682,55.061244112
1627329612.946839571,55.290427230
1627329612.981803656,55.691497687
1627329613.013941765,55.863385025
1627329613.047175884,56.149863923
1627329613.082332134,56.379047041
1627329613.115489483,56.379047041
1627329613.148413658,56.493638600
1627329613.181414843,56.493638600
1627329613.215879202,56.493638600
1627329613.248809099,56.493638600
1627329613.282947779,56.493638600
1627329613.315199614,56.493638600
1627329613.349386930,56.493638600
1627329613.383511305,56.493638600
1627329613.416841269,56.493638600
