time,ax,ay,az,rx,ry,rz,qx,qy,qz,qw
1627329583.4016364,0.7459520965762699,0.12702101401644703,9.88469393497884,-0.0018157831733726726,0.002764196185439516,-0.003200483366830444,-0.00521651101397945,0.006129417599134448,0.4640537966686723,0.8857704484711681
1627329583.4117517,0.7457360356952863,0.126616382665822,9.883561639982217,-0.0017077409172723684,0.0026694535709881166,-0.003032038242808937,-0.005218609271392608,0.006130852444848958,0.4640527395478563,0.8857709800089572
1627329583.4217699,0.7441087783804754,0.1253478641722787,9.880007598323074,-0.0016682325464974128,0.0024672779613671755,-0.002777222230596569,-0.005222359004481412,0.006132784019648712,0.46405156733256825,0.8857715586108492
1627329583.4316406,0.7406100604478066,0.12339958999554929,9.877265031107713,-0.0015769466385972186,0.0021932267152096354,-0.002451865135081159,-0.005226901155053894,0.006134728742855033,0.4640504035108675,0.8857721279252742
1627329583.4417958,0.7355831118758365,0.12048863087911534,9.873892497994806,-0.0013937147722443818,0.0017793760671003275,-0.002075338078302082,-0.0052311844621664326,0.006136095186082422,0.46404990435304616,0.8857723544646403
1627329583.4517117,0.7296774229812955,0.11548693049692346,9.86934303794068,-0.0012084200704323132,0.0013895642782778368,-0.0016370995457535055,-0.005234993854815031,0.006136828327726573,0.4640507371226878,0.8857718903113811
1627329583.461661,0.721355147629501,0.10909412911589077,9.864773212046625,-0.0010301858186728453,0.0010554429467958767,-0.0012321576719724614,-0.005238217618770817,0.0061370087974335985,0.46405246375162446,0.8857709650279255
1627329583.4717715,0.7104682189807006,0.10161806608187493,9.860006093504278,-0.0008791462682147227,0.0006529296281279057,-0.0007542206030780915,-0.005240655589069351,0.006136169366260813,0.46405573429072616,0.8857692425150971
1627329583.4817219,0.6964467504617806,0.09271217858558216,9.85601472801811,-0.0006224427427967873,0.0002478728027629192,-0.00031435435365423885,-0.005241692682781964,0.006134475673880638,0.46406069026710595,0.8857666510848552
1627329583.4916487,0.6794546865004784,0.08285308077686902,9.851279734978181,-0.00031414931986646177,-0.00015772450633078173,7.094499185983854e-05,-0.005240942767788934,0.006131954831286996,0.46406674088761224,0.8857635023367901
1627329583.5016444,0.6584361215301234,0.07232783014845832,9.846227406669994,-3.768403329067852e-05,-0.0005979833644103358,0.0004050333672580397,-0.005238387664175139,0.006128336095495157,0.4640739197840973,0.8857597805942289
